id,name,desc,skill_desc1,skill_desc2,skill_desc3,skill_desc4
855005,Lucifer,"
1. Ein Hauptschadensverteiler im Haus der Dämonen, der kontinuierlichen Schaden verursacht; 
2. Immer wenn eine Verbündete ihre aktiven Fähigkeiten einsetzt, erhält Lucifer zusätzliche Energie, sodass sie ihre aktiven Fähigkeiten häufiger einsetzen kann. Während sich der Kampf hinzieht, wird ihr Fähigkeitsschaden allmählich zunehmen und das Ziel bluten lassen. Somit hat sie ein sehr hohes Potenzial, Schaden auszuteilen. 
3. Wenn Lucifer mit anderen Mädchen zusammenarbeitet, die ihre aktiven Fähigkeiten häufig einsetzen können, kann sie ihre aktiven Fähigkeiten während des Kampfes auch viele Male einsetzen und den Kampf schnell beenden.
4. Ihre aktive Fähigkeit wirkt Ranger stark entgegen, was sie zu einer guten Wahl macht, wenn sie gegen Teams antritt, die hauptsächlich aus Rangers bestehen (wie in Tests). 
5. Da es relativ schwierig ist, Mädchen vom Haus der Dämonen zu verbessern, ist es möglicherweise ratsam, die Ressourcenausgabe sorgfältig zu planen.","Lucifers aktive Fertigkeit zielt auf alle Feinde ab und lässt sie bluten. Ihr Blutungsschaden gegen Rangers wird erhöht; \nDiese Fähigkeit macht Lucifer stark gegen Teams, die hauptsächlich aus Rangers bestehen.",Buff Skill. Erhöht Überlebensfähigkeit und Angriffskraft in großem Umfang.,"Buff Skill. Jeder Basisangriff gewährt Lucifer zusätzliche Geschwindigkeit und Angriff; \nDies ermöglicht es ihr, nicht nur mit ihrer aktiven Fähigkeit, sondern auch mit ihrem Grundangriff mehr Schaden zu verursachen.","Buff Skill. Ermöglicht es Lucifer, zusätzliche Energie zu erhalten, wenn ein Verbündeter seine aktive Fertigkeit einsetzt, sodass er seine aktive Fertigkeit häufiger einsetzen kann. In Kombination mit der 2. Fähigkeit kann Lucifer im späteren Verlauf eines Kampfes fast ununterbrochen ihre aktive Fähigkeit einsetzen."
855006,Esau&Jacob,"
1. Ein Hauptschadensverteiler im Haus der Dämonen; 
2. Die Zwillinge haben eine bemerkenswerte Geschwindigkeit. Gepaart mit ihrer Schadensreduzierung, Kontrollimmunität und Energiereduzierung bringen die Zwillinge in allen Situationen gute Leistungen, verursachen sowohl Schaden als auch unterstützen dem Team. 
3. Zusammen mit Mädchen wie Giana und Diva erleiden die Feinde großen Schaden, wenn sie sterben. 
4. Da es relativ schwierig ist, Mädchen vom Haus der Dämonen zu verbessern, ist es möglicherweise ratsam, die Ressourcenausgabe sorgfältig zu planen.","Die aktive Fertigkeit fügt einem Feind großen Schaden zu. Befindet sich das Ziel in der Front, wird dadurch die Rüstung des Ziels gesenkt und das Ziel versteinert. Befindet sich das Ziel in der Backline, werden Angriff und Geschwindigkeit verringert. \nWeil die Zwillinge sehr viel Geschwindigkeit besitzen, könnten sie die Feinde schwächen und ihren Verbündeten mehr Schaden zufügen lassen.","Buff Skill. Erhöht die HP, die Schadensreduzierung, die Geschwindigkeit und die Kontrollimmunität und ermöglicht es ihnen, länger im Kampf zu überleben.\nNachdem Esau und Jacob 7-Sterne erreicht haben, erhalten sie 100% Kontrollimmunität, und Feinde, die sie kontrollieren, sind keine Bedrohung mehr.","Buff Skill. Der Basisangriff zielt auf den Feind mit den niedrigsten HP ab und senkt seine Energie; \nDadurch wird sichergestellt, dass der Feind seine aktiven Fähigkeiten nicht so einsetzen kann, wie er möchte.","Kernfähigkeit: Wenn ein Mädchen besiegt wird (sowohl Verbündete als auch Feinde), verursachen die Zwillinge allen Feinden bemerkenswerten Schaden. \nMit dieser Fähigkeit sichern sich die Zwillinge eine Position in Teams, die sich darauf konzentrieren, durch den Tod der Mädchen Schaden zu verursachen. Wenn alle anderen Mädchen im Team besiegt sind, können Esau & Jacob den Feinden großen Schaden zufügen und sie besiegen."
856001,Angel,"
1. Ein Allrounder im Haus der Engel. Schlägt sich in jeder Situation sehr gut. 
2. Wenn Angel angegriffen wird, kann sie sich selbst heilen und ihr Überleben sichern. 
3. Jeder grundlegende Angriff gewährt ihr zusätzlichen heiligen Schaden, sodass sie im Verlauf des Kampfes mehr Schaden verursachen kann. 
4. Da es relativ schwierig ist, Mädchen vom Haus der Engel zu verbessern, ist es möglicherweise ratsam, die Ressourcenausgabe sorgfältig zu planen.","Angels aktive Fertigkeit fügt 4 Feinden Schaden zu, heilt 3 Verbündete und erhöht ihren heiligen Schaden. \nDa Angels Schaden von Rüstung unbetroffen ist, macht diese Fertigkeit Angel zum Allrounder.","Buff Skill, der Basisangriff heilt sieselbst und gewährt zusätzlichen heiligen Schaden, wodurch ihre Überlebensfähigkeit und ihre Fähigkeit, Schaden zu verursachen, erhöht werden.",Buff Skill. Erhöht Angriffskraft und Überlebensfähigkeit.,"Konterskill. Ermöglicht es Angel, sich selbst zu heilen und zusätzlichen heiligen Schaden zu verursachen, wenn sie angegriffen wird."
856002,Gabriel,"
1. Schadensverteilerin der Engel Fraktion, kann explosiven Schaden gegen alle Gegner verursachen.
2.Ihr Standard Angriff greift die Gegner der Front an.
3. Hat eine starke Überlebensfähigekit, kann erheblichen Schaden aufnehmen.
4. Sie verursacht einen hohen Schaden indem sie Krit. Zeichen markiert (nachdem die Verbündeten Krit. verursacht haben werden die Zeichen ausgelöst) und Krit. Schaden erhöht.
5. Da es relativ schwierig ist, Mädchen vom Haus der Engel zu verbessern, ist es möglicherweise ratsam, die Ressourcenausgabe sorgfältig zu planen.","Gabriels aktive Fertigkeit fügt allen Feinden Schaden zu und markiert sie mit einem kritischen Trefferzeichen. Immer wenn ein Ziel von einem kritischen Treffer angegriffen wird, explodiert die Marke und verursacht großen Schaden. \nBei 10 Sternen hat die Fertigkeit die Möglichkeit, die Ziele mit einer zusätzlichen Markierung zu versehen.",Buff Skill. Erhöht die Überlebensfähigkeit und Angriffskraft. \nSchadensrekution und heiliger Schaden sind beides nützliche Boni,Buff Skill. Jeder Basisangriff von Gabriel markiert das Ziel mit einem kritischen Trefferzeichen und gewährt ihr zusätzliche kritische Treffer. \nGepaart mit ihrer aktiven Fähigkeit wird Gabriel ihren Feinden viel Schaden zufügen können.,"Konterskill: Wenn Gabriel angegriffen wird, kann sie den Angreifer mit einem kritischen Treffer markieren und erhält zusätzlichen kritischen Schaden."
856003,Michaela,"1. Ein Supporter mit Auferstehungsfähigkeiten im Haus der Engel \n2. Michael glänzt in allen Situationen: Wenn ""Heiliges Schild"" Level 3 erreicht, ist sie immun gegen Kontrolle. Mit 10 Sternen verursacht ihre Fähigkeit Schaden und kontrolliert den Gegner. Außerdem heilt die Fähigkeit Verbündete und erhöht ihren kritischen Trefferschaden. Nachdem sie besiegt wurde, kann sie mit einem vollen Balken HP wieder zum Leben erweckt werden. \n3. Da es relativ schwierig ist, Mädchen vom Haus der Engel zu verbessern, ist es möglicherweise ratsam, die Ressourcenausgabe sorgfältig zu planen.","Michaelas aktive Fertigkeit fügt 3 zufälligen Gegnern Schaden zu und hat die Chance, sie zu betäuben. Darüber hinaus kann sie den Verbündeten mit den niedrigsten HP heilen. \nBei 10 Sternen erreicht die geheilte Menge 400% ihres Angriffs und gewährt dem Verbündeten zusätzliche kritischen Trefferschaden.\nDiese Fähigkeit stellt sicher, dass die Mädchen, die Heilung benötigen, diese erhalten und sie vor einer bevorstehenden Niederlage bewahren.",Buff Skill. Erhöht die Angriffsgeschwindigkeit enorm.,"Auferstehungsfähigkeit: Auf 8-Sterne oder höher wird sie mit all ihrer HP wieder auferstehen, nachdem sie einmal besiegt wurde.",Buff Skill. Erhöht Kontrollimmunität. Nach 9 Sternen ist sie Immun gegn Kontrolle. Sie ist in jeder Situation sehr ünerlebensfähig.
856004,Phönix,"
1. Ein Schadensverteiler im Haus der Engel; 
2. Mit ihrer hohen Geschwindigkeit kann sie meistens zuerst in einem Kampf angreifen. Nach 8 Sterne bekommt sie ihre volle Energie zurück, wenn sie einen Feind tötet. Somit kann sie direkt ihre aktive Fähigkeit einsetzen. 
3. Phoenix ist immun gegen Betäubung, was sie in vielen Situationen nützlich macht. 
4. Da es relativ schwierig ist, Mädchen vom Haus der Engel zu verbessern, ist es möglicherweise ratsam, die Ressourcenausgabe sorgfältig zu planen.","
Phönixs aktive Fertigkeit fügt einem zufälligen Feind Schaden zu. Wenn der Feind mehr HP hat als sie, hat die Fertigkeit die Chance, ihn zu betäuben. Wenn der Feind weniger HP hat, verursacht die Fertigkeit zusätzlichen Schaden. 
Nachdem Phönix 6-Sterne erreicht, kann sie mit dieser Fertigkeit 2 zufällige Gegner angreifen: 
Bei 10 Sternen beträgt die Chance, das Ziel zu betäuben, 100%; 
Solange das Ziel keine Kontrollimmunität besitzt, kann Phoenix sie kontrollieren und verursacht bemerkenswerten Schaden.",Buff Skill. Die Basisattacke zielt nun auf den Feind mit niedrigster HP.,"Buff Skill: Wenn ein Feind stirbt, erhält Phönix Energie und heiligen Schaden. \nWenn ihre aktive Fertigkeit es schafft, das Ziel zu besiegen, kann sie es in der nächsten Runde wieder einsetzen.","Buff Skill. Erhöht den heiligen schaden, die Geschwindigkeit und den kritischen Trefferschaden von Phönix und erhält Immunität gegen alle Betäubungseffekte. \nDies macht Phoenix in PVP-Kämpfen äußerst wertvoll, wenn sich das gegnerische Team darauf konzentriert, seine Gegner zu betäuben."
856005,Isabella,"
1. Ein Supporter im Haus der Engel, der die Geschwindigkeit und den Angriff ihrer Verbündeten erhöhen kann; 
2. Isabella ist gut in jeder Hinsicht: Sie kann ihre Verbündeten heilen und ihre Geschwindigkeit und ihren Angriff steigern. Selbst wenn sie besiegt wurde, kann sie ihre Verbündeten für mehrere Runden heilen;
3. Isabella hat eine große Überlebensfähigkeit, die es ihr ermöglicht, ihre Teamkollegen zu helfen, während der Kampf weitergeht. 
4. Da es relativ schwierig ist, Mädchen vom Haus der Engel zu verbessern, ist es möglicherweise ratsam, die Ressourcenausgabe sorgfältig zu planen.","Isabellas aktive Fertigkeit fügt 4 zufälligen Gegnern Schaden zu und erhöht den Angriff, die Geschwindigkeit und die Auswirkungen der Heilung für 4 zufällige Verbündete. \nDiese Fertigkeit erhöht die Überlebensfähigkeit ihrer Verbündeten und stellt sicher, dass sie zuerst in einem Kampf angreifen können.",Buff Skill. Erhöht Isabellas Angriffskraft und Überlebensfähigkeit sowie Kontrollimmunität.,"Heilungsskill. Ermöglicht es Isabella, 3 zufällige Verbündete mit ihrem Basisangriff zu heilen. \nGepaart mit ihrer aktiven Fähigkeit kann sie eine unglaubliche Menge an HP heilen.","Buff-Skill: Nachdem Isabella besiegt wurde, kann sie ihre Verbündeten für 5 Runden heilen. \nIsabella kann somit immer sicherstellen, dass sie heilt, auch wenn sie nicht mehr auf dem Schlachtfeld ist."
854011,Kira,"
1. Ein Schadensverteiler im Haus der Feen, der Schaden gemäß seiner maximalen HP verursachen kann; 
2. Kira hat eine anständige Überlebensfähigkeit, sie kann auch den Angriff ihrer Ziele reduzieren, um ihr Team zu unterstützen; 
3. Ihr Schaden wird hauptsächlich durch Brand verursacht, das nach ihrem eigenen maximalen HP berechnet wird. Daher ist das Erhöhen der HP eine besondere Methode, um ihren Schaden zu fördern.
4. Sie kann dem Feind mit der höchsten HP großen Schaden zufügen, was es ihr ermöglicht, ein bestimmtes Ziel kontinuierlich anzugreifen; 
5. Sie kann sich sogar selbst heilen und zusätzlichen Schaden verursachen, wenn sie kontrolliert wird. Dies macht sie zu einer guten Wahl in allen möglichen Situationen.","Die aktive Fertigkeit von Kira fügt 3 zufälligen Gegnern Schaden zu und stiehlt deren Angriff. Die Fertigkeit verbrennt auch den Feind mit der höchsten HP. \nDie Fertigkeit kann großen Schaden verursachen und gleichzeitig die Feinde schwächen, was die Überlebensfähigkeit der Teams erheblich erhöht","Buff Skill. Erhöht HP, Angriffskraft und kritische Trefferquote.","Buff Skill. Ermöglicht es Kira, 3 zufällige Gegner mit ihren Basisangriffen zu treffen, wodurch auch der Angriff des Ziels verringert wird und das Ziel Brandschaden erleidet. \nDie Fertigkeit zielt nicht nur darauf ab, Schaden zu verursachen, sondern hilft dem Team auch, weniger Schaden zu erleiden.","Buff Skill. Ermöglicht es Kira, sich selbst zu heilen, nachdem sie betäubt, versteinert oder gefroren ist. Außerdem verbrennt sie 3 zufälige Feinde und verursacht bestimmten Brennschaden."
852012,Anastasia,"1. Ein Schadensverteiler im Menschen Haus, der helfen kann, den Kampf schneller zu beenden; \n2. Dank ihre Fähigkeiten wurde sie zu einer großartigen Assassine. Anastasia kann den Status ""Aufladung"" mit ihren Basisangriffen stapeln und die Angriffe blockieren. Der Status kann ihr helfen, dem Feind mit der niedrigsten HP großen Schaden zuzufügen. Sie kann sich auch selbst heilen, nachdem sie einen Feind erfolgreich besiegt hat; \n3. Anastasia hat ein anständiges Grundgeschwindigkeitsattribut und die hohe Blockrate, die ihre passiven Fähigkeiten bieten, sichert ihre Überlebensfähigkeit.","Die aktive Fertigkeit verursacht Schaden und fügt dem Feind mit der niedrigsten HP für 2 Runden kontinuierlich Schaden zu. \nNachdem die Fähigkeit Level 3 erreicht hat, wird die Schadensrate für die Fertigkeit hoch genug, um sie zu einer großen Bedrohung für Feinde mit wenig HP zu machen.","Buff Skill. Bietet zusätzlichen Angriff, kritische Treffer, Blockrate, Kontrollimmunität und Geschwindigkeit, erhöht in fast allen Attributen die Angriffskraft und Überlebensfähigkeit; \nDie hohe Blockierungsrate, die durch die Fertigkeit bereitgestellt wird, stellt sicher, dass Ithil den Status ""Aufladung"" schneller stapeln kann, und verbessert indirekt Anastasias Offensivfähigkeit.","Buff Skill. Ermöglicht es Anastasia, jedes Mal, wenn sie einen Angriff erfolgreich blockiert, 1 Stapel ""Aufladung"" -Status zu erhalten. ""Aufladung"" -Stapel werden alle entfernt und fügen dem Feind mit der niedrigsten HP zusätzlichen Schaden zu, wenn sie ihre aktive Fertigkeit auslöst. \nDer Status ""Aufladung"" ist für sie sehr nützlich. Du kannst also versuchen, die Blockierungsrate zu erhöhen, um den Stapel zu erhöhen.","Buff Skill. Ermöglicht es, bei Verwendung von Basisangriffen 2 Stapel ""Aufladung"" -Status zu erlangen und sich selbst zu heilen, wenn sie einen Feind besiegt. \nWenn ""Mondstrahl"" Level 3 erreicht, kann diese Fertigkeit sie vollständig heilen."
853012,Schmetterling·Iron Fist,"1. Ein Schadensvertiler im Monster Haus, der durch Betäuben anderer Mädchen einen großen Schadensschub erhalten kann; \n2. Schmetterling kann sich selbst heilen und zusätzliche Angriffe erhalten, wenn ein Mädchen betäubt ist. Sie kann den Angreifer auch betäuben, wenn sie mehr als 50% ihrer maximalen HP aus einem Angriff erhält.\n3. Du kannst sie mit Antiquitäten ausrüsten, die zusätzliche Energie liefern, oder Mädchen mit Betäubungsfähigkeiten zu ihrem Team hinzufügen, um ihre Unterstützung zu verbessern.","Die aktive Fertigkeit fügt 3 zufälligen Gegnern Schaden zu und hat die Chance, sie zu betäuben. \nWenn die Ziele betäubt werden, bevor die Fertigkeit sie trifft, verursacht die Fertigkeit zusätzlichen Schaden, der kritisch wird. Dadurch werden Betäubungsfertigkeiten für Schmetterling nützlicher.","Buff Skill. Bietet zusätzliche HP-, Angriffs-, Crit-Damage- und Kontrollimmunität. \nDer zusätzliche Crit-Schaden, der den in der activen Fähigkeit enthaltenen Crit-Schaden berücksichtigt, wird Schmetterling stark boosten, und die zusätzliche Kontrol-Immunität stellt sicher, dass sie während Schlachten weniger kontrolliert wird.","Buff Skill. Ermöglicht es, den Angreifer zu betäuben und sich selbst zu heilen oder zusätzliche Angriffe zu erhalten, je nachdem, wie viel Schaden sie erleidet: \nDie Fertigkeit erhöht die Offensivfähigkeit von ihr erheblich und bietet ihr eine zusätzliche Methode, um Feinde zu betäuben.","Buff Skill. Ermöglicht es, 2 zufälligen Feinden Schaden zuzufügen und sich selbst zu heilen, wenn ein Mädchen betäubt ist. \nDiese Fertigkeit macht sie extrem gefährlich und hat gibt ihr eine große Überlebensfähigkeit, wenn sie in einem Betäubungsteam ist."
851012,Fenrir,"1. Eine Kriegerin im Geister Haus, die angemessenen Schaden verursachen kann, sie kann in Schlachten sogar stärker werden; \n2. Fenrirs aktive Fähigkeit stellt sicher, dass sie alle ihre Feinde mit oder ohne hohe HP bedroht. Sie kann auch einmal einen Gegenangriff ausführen, nachdem sie 3 Treffer erfolgreich blockiert hat, und heilt sich außerdem, wodurch sie zu einem qualifizierten Beschützer ihres Teams wird. \n3. Da Fenrir stärker wird, wenn der Kampf länger dauert, kann sie stärker werden, wenn sie sich mit Mädchen wie Isabella oder Babel zusammenschließt.","Fenrirs aktive Fertigkeit fügt 3 zufälligen Gegnern Schaden zu und lässt sie bluten. \nNachdem Fenrir 10 Sterne erreicht hat, erhöht sich die Schadensrate dieser Fertigkeit auf 206% und der Blutungseffekt ermöglicht es Fenrir, sich mit den Mädchen zusammenzutun, die Blutungsschaden verstärken können; \nDie Fertigkeit wird kritisch, wenn sie Feinde in der Backline trifft, was bedeutet, dass Fenrir eine Bedrohung für alle ihre Feinde sein kann, vor allem für die Backline.","Buff Skill. Bietet Fenrir zusätzliche HP, Angriffs-, Rüstungsdurchdringung- und Blockierungsrate; \nDie zusätzliche Rüstungsdurchdringung ermöglicht es ihr, mehr Schaden zu verursachen; \nDie zusätzliche Blockierungsrate erhöht die Angriffskraft und Überlebensfähigkeit in Kombination mit ""Untergang"".","Buff Skill. Ermöglicht es Fenrir, durch jede ausgelöste aktive Fertigkeit zusätzlichen Angriffs- und kritischen Schaden zu erzielen.\nDer Buff, den sie durch diese Fertigkeit erhält, verfällt im Laufe der Zeit in einem Kampf nicht und macht sie in langen Schlachten zu einer besseren Kämpferin.","Die Kernfertigkeit von Fenrir. Ermöglicht es Fenrir, den gesamten Kontrolleffekt von ihr zu entfernen, sich zu heilen und 3 zufällige Feinde anzugreifen nach 3 Mal erfolgreichem Blockieren. \nDies ist die wichtigste Fertigkeit für Fenrir, die es ihr ermöglicht, länger zu überleben und mehr Schaden zu verursachen."
852013,Königin Historia,"
1. Ein Mädchen im Menschen Haus, das angemessenen und beständigen Schaden anrichten kann; 
2. Die Fähigkeiten von ihr basieren auf Brandschaden. Sie hat die Chance, Buffs zu erhalten, wenn ein Brennstatus festgelegt ist, und sie kann auch die Brenndauer für ihr eigenes Team verringern, während sie zufällig die Brenndauer für ihre Feinde erhöht; 
3. Königin Historia ist selbst immun gegen Brandschaden, sie erleidet außerdem weniger Schaden von einem brennenden Feind; 
4. Mit Hilfe ihrer passiven Fähigkeiten kann sie einen perfekten Job in einem Team von Mädchen machen, das Mädchen wie Kira und Sonya enthält, die von Haus aus Brandschaden verursachen.","Die aktive Fertigkeit fügt 4 zufälligen Feinden Schaden zu und verursacht sofort den Gesamtschaden, den der Brennstatus der Ziele verursachen sollen. \nSie kann ihren Schaden mit den Mädchen maximieren, die ihre Feinde verbrennen können.","Buff Kill. Bietet zusätzliche HP, Attacke und macht sie immun gegen Brandschaden; \nMit dem Skills kann Empress Saint auch ihre Überlebensfähigkeit erheblich verbessern, wenn ihre Feinde brennen.","Buff Skill. Ermöglicht es ihr, den Zielen der aktiven Fertigkeiten ihrer Verbündeten den Brennstatus zuzuweisen. \nDu kannst diese Fertigkeit noch regelmäßiger auslösen, indem du sie mit Mädchen zusammenbringst, die ihre Energie zurückgewinnen oder höhere Geschwindigkeitsattribute haben.","Buff Skill. Ermöglicht es ihr, zusätzliche Angriffe und Immunität zu erlangen, wenn einem Mädchen ein Brennstatus zugewiesen wird. \nDiese Fertigkeit hilft auch, die Brenndauer der Feinde zu verlängern und die Brenndauer der Verbündeten zufällig zu verringern. \nDies macht sie effizient mit Mädchen im Team, die auch Brandeffekte mit sich bringen."
855007,Kratos,"
1. Ein Allrounder vom Haus der Dämonen; 
2. Jede Fähigkeit von Kratos bietet ihr sowohl Offensiv- als auch Überlebensfähigkeit. Sie ist auch sehr gut im Umgang mit Feinden mit hoher HP; 
3. Kratos aktive Fertigkeit und passive Fertigkeit ""Schattenschwert"" verleihen Feinden zufällig den Status ""Terror"". Das macht sie extrem effektiv, wenn sie gegen Mädchen vorgeht, die den größten Teil ihres Schadens durch Basisangriffe verursachen. Es verhindert auch, dass Feinde mehr Energie erhalten, indem sie Basisangriffe ausführen; 
4. Da es relativ schwierig ist, Mädchen vom Haus der Dämonen zu verbessern, ist es möglicherweise ratsam, die Ressourcenausgabe sorgfältig zu planen.","Kratos aktive Fertigkeit fügt 4 zufälligen Gegnern Schaden zu und verursacht zusätzlichen Schaden entsprechend einem bestimmten Prozentsatz der maximalen HP des Ziels. Die Fertigkeit kann noch mehr Schaden verursachen und sich selbst heilen, wenn sich das Ziel in einem niedrigen HP-Zustand befindet. Die Fertigkeit hat auch die Chance, Feinde zu terrorisieren.","Buff Skill. Erhöht Kratos HP, Angriffskraft, kritischer Schaden und Rüstungsdurchdringung. Erhöht sowohl die Offensiv- als auch die Überlebensfähigkeit.","Buff Skill. Ermöglicht es Kratos, mit ihren Basisangriffen auf die Feinde mit der niedrigsten HP zu zielen. \nDie Fertigkeit hat eine 100% ige Chance, das Ziel zu terrorisieren, wenn die Fähigkeit auf dem höchsten Level erreicht wurde.","Buff Skill. Ermöglicht es Kratos, Angriff, kritischen Schaden und Schwertschild zu erhalten, die Immunität und Schadensreduzierung während eines Kampfes bieten. Erhöht extrem ihre Offensiv- und Überlebensfähigkeit."
856006,Lucifal,"
1. Ein Mädchen im Haus der Engel, das auf vielfältige Weise Tonnen von Schaden verursachen kann; 
2. Lucifal hat mit ihrer passiven Fähigkeit ein hohes Grundgeschwindigkeitsattribut, wodurch sie ihre aktive Fähigkeit schneller als andere auslösen kann. Dadurch können ihre Gleichgewichtsmarkierungen ihre volle Wirkung gegen ihre Feinde entfalten. 
3. Mit Hilfe ihrer aktiven Fertigkeit und der passiven Fertigkeit ""Sternschnuppenschuss"" kann sie den Mädchen mit höherer HP mehr Schaden zufügen, und mit der anderen passiven Fertigkeit ""Zerschmetternder Schlag"" kann sie am Ende eine zusätzliche Schadenswelle verursachen in jeder Runde und Feinde exekutieren; 
4. Da es relativ schwierig ist, Mädchen vom Haus der Engel zu verbessern, ist es möglicherweise ratsam, die Ressourcenausgabe sorgfältig zu planen.","Lucifals aktive Fertigkeit fügt 4 zufälligen Gegnern Rüstungs-ignorierenden Schaden zu und markiert jeden von ihnen mit einer Gleichgewichtsmarkierung. \nDie Markierung kann mithilfe von ihrem Hochgeschwindigkeitsattribut fast sofort wirksam werden. Dies kann Mädchen, die sich mehr auf ihre aktiven Fähigkeiten verlassen, um Schaden zu verursachen, stark unterdrücken.","Buff Skill. Erhöht  HP, heiliger Schaden, Schadensreduzierung und Geschwindigkeit. Bietet ihr eine höhere Überlebensfähigkeit und Angriffsfähigkeit, sodass sie länger auf dem Schlachtfeld überleben kann und dabei Tonnen von Schaden verursacht.","Buff Skill. Ermöglicht es ihrem Basisangriff, die Feinde mit der höchsten HP zu treffen, basierend auf ihrer maximalen HP zusätzlichen Schaden zu verursachen und sie selbst zu heilen. \nSie kontert Krieger Mädchen mit hohem HP und stellt sicher, dass sie selbst kontinuierlich HP regeneriert.","Buff Skill. Ermöglicht es ihr, Feinde Tonnen von Schaden zuzufügen. \nDie Fertigkeit verringert auch die Heilwirkung von ihren Feinden und ermöglicht es ihr, mehr Vorteile zu erlangen, wenn der Kampf weitergeht. \nDer HP-Wiederherstellungseffekt bewirkt, dass diese Fertigkeit sie noch mehr überlebensfähiger macht."
854012,Krystal,"
1. Magierin des Feenhauses mit starken Kontrollfähigkeiten; 
2. Der einzigartige Kontrolleffekt ""Kristallisierung"" wird mit einer Verzögerung ausgelöst, wodurch die Dauer des Kontrolleffekts erhöht werden kann. 
3. ""Kraft des Wunsches"" wird ab Stufe 3 signifikant verbessert, da die Wahrscheinlichkeit der Kristallisierung erhöht wird. Wenn die Kontrollimmunität des Feindes niedrig ist, kann der angegriffene Gegner auf unbestimmte Zeit kristallisiert werden. 
4. Wenn der Gegner kristallisiert ist, kann Krytal ihre eigenen HP wiederherstellen, ihren Angriff erhöhen und Gegnern Giftschaden zufügen. Durch die Auslösungsverzögerung des Kristalls wird die Fähigkeit, länger im Kampf bestehen zu bleiben, erheblich verbessert und es wird ein nicht unerheblicher Schaden verursacht.","Aktive Fertigkeit: Fügt 3 zufälligen Gegnern Schaden zu und kann sie sofort oder verzögert kristallisieren. \n Dank des verzögerten Auslösens der Kristallisierung hat Krystal keinen besonderen Beschleunigungsbedarf. Solange die Fertigkeit zum richtigen Zeitpunkt eingsetzt wird, kann sie die feindliche Strategie stören.","Buff Skill. Erhöht die eigene HP, Angriff, Geschwindigkeit und die Heilung, die sie erhält. Erhöht Krystals Fähigkeit im Überleben und im Angriff.","Buff-Skill: Beim Standardangriff besteht die Möglichkeit, dem Gegner eine Kristallmarkierung zuzufügen, die eine Runde später ausgelöst wird. \nWenn die Fertigkeit Level 3 erreicht hat, steigt die Wahrscheinlichkeit, die Feinde zu kontrollieren, auf 100%.","Buff Skill. Während der Feind kristallisiert ist, erhöht sich der eigene Angriff, die Wiederherstellung der eigenen HP und fügt zur gleichen Zeit drei beliegigen Feindeneinen Giftschaden zu. \nErhöht ihre Fähigkeit weiter zu kämpfen und zur gleichen Zeit den Schaden der dem Feind zugefügt wird."
853013,Trinity,"
1. Schadenverteilerin der Monster Fraktion.
2. Ihr Standard Angriff greift den Gegner mit der niedrigsten HP an.
Trinity greift nur die Gegner der Backline oder die Gegner mit relativ niedrigeren HP an, was ihrer Profession ""Mörder"" ganz gut passt.
4. Trinitys Fertigkeiten handeln sich um Zusammenbruch und Brennschaden. Der Zusammenbruch erhöht den kontinuierlichen Schaden gegen die Feinde. Trinitys eigene Angriff können ständig Brennschaden verursachen und Zusammenbruch-Zustand zufügen. Deswegen hängt sich ihre Schadensverteilung nicht von ihren Verbündeten an, die ihnen aber eine Erhöhung der Schadensverteilung ermöglicht.","Trinitys aktive Fertigkeit verursacht Schaden gegen 2 zufällige Gegner der Backline, um ihnen den Zusammenbruch-Zustand zuzufügen und sie für 15 Runden bluten zu lassen, was ihr auch die Freisetzung anderer Fertigkeiten ermöglicht. \nMit Mädchen für kontinurierlichen Schaden als Verbündete kann eine große Menge Schaden ständig verursacht werden.","Buff Skill, erhöht Angriffskraft, Krit., Immunität gegen Kontrolle und Präzision. Gewährt Immunität gegen Blutschaden und erhöht erheblich die Schadensverteilung sowie die Überlebensfähigkeit.","Buff Skill. Erhöht zu Beginn des Kampf Präzision und Krit. von allen Verbündeten, verringert schnell die HP der Gegner.\nAn Ende einer Runde fügt sie 2 Gegnern mit der niedrigsten HP den Zusammenbruch-Zustand. Jeder blutende Gegner bietet ihr eine Erhöhung von Schadensreduzierung und Krit. Schaden, damit ihre Fähigkeit für Überleben sowie kontinuierliche Schadensverteilung verstärkt wird.","Buff Skill. Beim Standard Angriff fügt sie zusätzlich allen Gegnern der Backline Blutschaden zu. Egal ob die Gegner im Zusammenbruch-Zustand sind, wird zusätzlicher Schaden verursacht.\nDiese Fertigkeit funktioniert gut gegen Mädchen der Backline. Das Bluten kann ihre anderen Fertigkeiten aktivieren, damit ihre Fähigkeit für Schadensverteilung und Überleben verstärkt wird."
