id,name,name2,ver,group,job,max_grade,max_star,max_lv,base_atk,base_hp,base_arm,base_spd,grow_atk,grow_hp,grow_arm,grow_spd,energy_base,decompose,grade_lv1,grade_exp1,grade_lv2,grade_exp2,grade_lv3,grade_exp3,grade_lv4,grade_exp4,grade_lv5,grade_exp5,grade_lv6,grade_exp6,ex_skill,atk_id,act_skill_id,pas_skill1_id,pas_skill2_id,pas_skill3_id,pas_tier1,pas_tier2,pas_tier3,host,material,avatar,partner_model,show_in_guide,show_in_forge,show_in_guide_auditing,show_in_forge_auditing,awake_material,awake_grow,awake_skill,stone_material,potential,n_id,star_10,skin_ids,wedding_skin_id,comment_id,show_ids,hero_list,achievement_id,partner_data_id,gift_type1,gift_type2,shenxue_table_id,partner_shard,click_dialog1,click_dialog2,click_dialog3,click_dialog4,click_dialog5,dialogs,click_sound1,click_sound2,click_sound3,click_sound4,click_sound5,battle_sound,start_sound,dead_sound,skill_sound,lvlup_sound,gradeup_sound,shengxue_sound,awake_sound,equip_sound1,equip_sound2,hangteam_sound,victory_sound,failed_sound,love_point_sound1,love_point_sound2,love_point_sound3,love_point_sound4,vow_sound,house_sound,house_set_sound,idle_sound,dagong_sound,daily_mission_sound,new_stage_sound,gift_sound1,gift_sound2,gift_sound3,login_sound
653004,-1,-1,0,4,3,6,6,140,201.0,1843.0,60.0,215.0,20.1,184.3,6.0,2.0,50,7#1250|9#10000|10#1250,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,80.0,10#1000|1#500000,100.0,10#2000|1#1000000,,65300400,65300401.0,65300402.0,65300403.0,65300404.0,2.0,4.0,6.0,54009.0,54009|54999|54999|54999|54999,partner_avatar_653004,65300401,1,1.0,0,0.0,54999#54999#54999#54999|54999#54999#54999#64999|54009#64999#54999#54999|54009#54009#64999#99999,23#284#6#2|24.5#359#6#2|27#469#6#2,65300401#65300412#65300403#65300404|65300401#65300412#65300413#65300404|65300401#65300412#65300413#65300414,10#2000|10#3000|10#4000|10#10000,,754006.0,,7059|7150,,854009.0,54009|653004|754006,54009|653004|754006,,129|130|131|132,1000014|1000015,1000010|1000035,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,540090201|540090202|540090203|540090204|540090205|540090301|540090401|540090501|540090601|540090701|540090801|540090901|540091001|540091101|540091102|540092801|540091301|540091401|540091501|540091502|540091503|540091504|540091601|540091701|540091801|540091901|540092001|540092101|540092201|540092301|540092401|540092501|540092601,540090201.0,540090202.0,540090203.0,540090204.0,540090205.0,540090301.0,540090401.0,540090501.0,540090601.0,540090701.0,540090801.0,540090901.0,540091001.0,540091101.0,540091102.0,540092801.0,540091301.0,540091401.0,540091501.0,540091502.0,540091503.0,540091504.0,540091601.0,540091701.0,540091801.0,540091901.0,540092001.0,540092101.0,540092201.0,540092301.0,540092401.0,540092501.0,540092601.0
653005,-1,-1,0,5,2,6,6,140,235.0,1367.0,58.0,207.0,23.5,136.7,5.8,2.0,50,7#1250|9#10000|10#1250,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,80.0,10#1000|1#500000,100.0,10#2000|1#1000000,,65300500,65300501.0,65300502.0,65300503.0,65300504.0,2.0,4.0,6.0,55002.0,55002|55999|55999|55999|55999,partner_avatar_653005,65300501,1,1.0,0,0.0,55999#55999#55999#55999|55999#55999#55999#65999|55002#65999#55999#55999|55002#55002#65999#99999,25.8#213#5.8#2|28.4#261.9#5.8#2|31.3#333.5#5.8#2,65300501#65300512#65300503#65300504|65300501#65300512#65300513#65300504|65300501#65300512#65300513#65300514,10#2000|10#3000|10#4000|10#10000,,755001.0,,7033|7153,,855002.0,55002|653005|755001,55002|653005|755001,,137|138|139|140,1000007|1000026,1000009|1000019,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,550020201|550020202|550020203|550020204|550020205|550020301|550020401|550020501|550020601|550020701|550020801|550020901|550021001|550021101|550021102|550022801|550021301|550021401|550021501|550021502|550021503|550021504|550021601|550021701|550021801|550021901|550022001|550022101|550022201|550022301|550022401|550022501|550022601,550020201.0,550020202.0,550020203.0,550020204.0,550020205.0,550020301.0,550020401.0,550020501.0,550020601.0,550020701.0,550020801.0,550020901.0,550021001.0,550021101.0,550021102.0,550022801.0,550021301.0,550021401.0,550021501.0,550021502.0,550021503.0,550021504.0,550021601.0,550021701.0,550021801.0,550021901.0,550022001.0,550022101.0,550022201.0,550022301.0,550022401.0,550022501.0,550022601.0
653006,-1,-1,0,6,5,6,6,140,211.0,2023.0,63.0,195.0,21.1,202.3,6.3,2.0,50,7#1250|9#10000|10#1250,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,80.0,10#1000|1#500000,100.0,10#2000|1#1000000,,65300600,65300601.0,65300602.0,65300603.0,65300604.0,2.0,4.0,6.0,56001.0,56001|56999|56999|56999|56999,partner_avatar_653006,65300601,1,1.0,0,0.0,56999#56999#56999#56999|56999#56999#56999#66999|56001#66999#56999#56999|56001#56001#66999#99999,23#362#6.3#2|25.5#432#6.3#2|28#571#6.3#2,65300601#65300612#65300603#65300604|65300601#65300612#65300613#65300604|65300601#65300612#65300613#65300614,10#2000|10#3000|10#4000|10#10000,,756001.0,,7025|7046|7126|7170,7046.0,856001.0,56001|653006|756001,56001|653006|756001,,145|146|147|148,1000005|1000036,1000002|1000026,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,560010201|560010202|560010203|560010204|560010205|560010301|560010401|560010501|560010601|560010701|560010801|560010901|560011001|560011101|560011102|560012801|560011301|560011401|560011501|560011502|560011503|560011504|560011601|560011701|560011801|560011901|560012001|560012101|560012201|560012301|560012401|560012501|560012601,560010201.0,560010202.0,560010203.0,560010204.0,560010205.0,560010301.0,560010401.0,560010501.0,560010601.0,560010701.0,560010801.0,560010901.0,560011001.0,560011101.0,560011102.0,560012801.0,560011301.0,560011401.0,560011501.0,560011502.0,560011503.0,560011504.0,560011601.0,560011701.0,560011801.0,560011901.0,560012001.0,560012101.0,560012201.0,560012301.0,560012401.0,560012501.0,560012601.0
653011,-1,-1,0,3,1,6,6,140,176.0,1603.0,63.0,223.0,17.6,160.3,6.3,2.0,50,7#1250|9#10000|10#1250,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,80.0,10#1000|1#500000,100.0,10#2000|1#1000000,,65301100,65301101.0,65301102.0,65301103.0,65301104.0,2.0,4.0,6.0,53002.0,53002|53999|53999|53999|53999,partner_avatar_653011,65301101,1,1.0,0,0.0,53999#53999#53999#53999|53999#53999#53999#63999|53002#63999#53999#53999|53002#53002#63999#99999,19.4#249.7#6.3#2|21.3#307#6.3#2|23.4#391.1#6.3#2,65301101#65301112#65301103#65301104|65301101#65301112#65301113#65301104|65301101#65301112#65301113#65301114,10#2000|10#3000|10#4000|10#10000,,753007.0,,,,853002.0,53002|653011|753007,53002|653011|753007,,157|158|159|160,1000017|1000027,1000013|1000030,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,530020201|530020202|530020203|530020204|530020205|530020301|530020401|530020501|530020601|530020701|530020801|530020901|530021001|530021101|530021102|530022801|530021301|530021401|530021501|530021502|530021503|530021504|530021601|530021701|530021801|530021901|530022001|530022101|530022201|530022301|530022401|530022501|530022601,530020201.0,530020202.0,530020203.0,530020204.0,530020205.0,530020301.0,530020401.0,530020501.0,530020601.0,530020701.0,530020801.0,530020901.0,530021001.0,530021101.0,530021102.0,530022801.0,530021301.0,530021401.0,530021501.0,530021502.0,530021503.0,530021504.0,530021601.0,530021701.0,530021801.0,530021901.0,530022001.0,530022101.0,530022201.0,530022301.0,530022401.0,530022501.0,530022601.0
653012,-1,-1,0,3,2,6,6,140,210.0,1122.0,58.0,202.0,21.0,112.0,5.8,2.0,50,7#1250|9#10000|10#1250,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,80.0,10#1000|1#500000,100.0,10#2000|1#1000000,,65301200,65301201.0,65301202.0,65301203.0,65301204.0,2.0,4.0,6.0,543006.0,543006|53999|53999|53999|53999,partner_avatar_653012,65301201,1,1.0,0,0.0,53999#53999#53999#53999|53999#53999#53999#63999|543006#63999#53999#53999,23#179#5.8#2|25#210#5.8#2|27.4#287#5.8#2,65301201#65301212#65301203#65301204|65301201#65301212#65301213#65301204|65301201#65301212#65301213#65301214,10#2000|10#3000|10#4000,,,,,,843006.0,43006|653012,43006|543006|653012,,228,1000015|1000040,1000029|1000036,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,430060201|430060202|430060203|430060204|430060205|430060301|430060401|430060501|430060601|430060701|430060801|430060901|430061001|430061101|430061102|430062801|430061301|430061401|430061501|430061502|430061503|430061504|430061601|430061701|430061801|430061901|430062001|430062101|430062201|430062301|430062401|430062501|430062601,430060201.0,430060202.0,430060203.0,430060204.0,430060205.0,430060301.0,430060401.0,430060501.0,430060601.0,430060701.0,430060801.0,430060901.0,430061001.0,430061101.0,430061102.0,430062801.0,430061301.0,430061401.0,430061501.0,430061502.0,430061503.0,430061504.0,430061601.0,430061701.0,430061801.0,430061901.0,430062001.0,430062101.0,430062201.0,430062301.0,430062401.0,430062501.0,430062601.0
653013,-1,-1,0,3,2,6,6,140,250.0,1274.0,58.0,204.0,25.0,127.4,5.8,2.0,50,7#1250|9#10000|10#1250,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,80.0,10#1000|1#500000,100.0,10#2000|1#1000000,,65301300,65301301.0,65301302.0,65301303.0,65301304.0,2.0,4.0,6.0,543002.0,543002|53999|53999|53999|53999,partner_avatar_653013,65301301,1,1.0,0,0.0,53999#53999#53999#53999|53999#53999#53999#63999|543002#63999#53999#53999,27.4#198.5#5.8#2|30.2#244.1#5.8#2|33.2#310.9#5.8#2,65301301#65301312#65301303#65301304|65301301#65301312#65301313#65301304|65301301#65301312#65301313#65301314,10#2000|10#3000|10#4000,,,,,,843002.0,43002|653013,43002|543002|653013,,214,1000011|1000023,1000017|1000037,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,430020201|430020202|430020203|430020204|430020205|430020301|430020401|430020501|430020601|430020701|430020801|430020901|430021001|430021101|430021102|430022801|430021301|430021401|430021501|430021502|430021503|430021504|430021601|430021701|430021801|430021901|430022001|430022101|430022201|430022301|430022401|430022501|430022601,430020201.0,430020202.0,430020203.0,430020204.0,430020205.0,430020301.0,430020401.0,430020501.0,430020601.0,430020701.0,430020801.0,430020901.0,430021001.0,430021101.0,430021102.0,430022801.0,430021301.0,430021401.0,430021501.0,430021502.0,430021503.0,430021504.0,430021601.0,430021701.0,430021801.0,430021901.0,430022001.0,430022101.0,430022201.0,430022301.0,430022401.0,430022501.0,430022601.0
653014,-1,-1,0,3,5,6,6,140,220.0,1379.0,60.0,195.0,22.0,137.9,6.0,2.0,50,7#1250|9#10000|10#1250,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,80.0,10#1000|1#500000,100.0,10#2000|1#1000000,,65301400,65301401.0,65301402.0,65301403.0,65301404.0,2.0,4.0,6.0,543007.0,543007|53999|53999|53999|53999,partner_avatar_653014,65301401,1,1.0,0,0.0,53999#53999#53999#53999|53999#53999#53999#63999|543007#63999#53999#53999,24.2#214.8#6#2|26.6#264.1#6#2|29.3#336.4#6#2,65301401#65301412#65301403#65301404|65301401#65301412#65301413#65301404|65301401#65301412#65301413#65301414,10#2000|10#3000|10#4000,,,,7001|7021|7058,7021.0,843007.0,43007|653014,43007|543007|653014,,69|70|71|72,1000010|1000034,1000030|1000037,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,430070201|430070202|430070203|430070204|430070205|430070301|430070401|430070501|430070601|430070701|430070801|430070901|430071001|430071101|430071102|430072801|430071301|430071401|430071501|430071502|430071503|430071504|430071601|430071701|430071801|430071901|430072001|430072101|430072201|430072301|430072401|430072501|430072601,430070201.0,430070202.0,430070203.0,430070204.0,430070205.0,430070301.0,430070401.0,430070501.0,430070601.0,430070701.0,430070801.0,430070901.0,430071001.0,430071101.0,430071102.0,430072801.0,430071301.0,430071401.0,430071501.0,430071502.0,430071503.0,430071504.0,430071601.0,430071701.0,430071801.0,430071901.0,430072001.0,430072101.0,430072201.0,430072301.0,430072401.0,430072501.0,430072601.0
653015,-1,-1,0,3,1,6,6,140,172.0,2005.0,60.0,226.0,17.2,200.5,6.0,2.0,50,7#1250|9#10000|10#1250,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,80.0,10#1000|1#500000,100.0,10#2000|1#1000000,,65301500,65301501.0,65301502.0,65301503.0,65301504.0,2.0,4.0,6.0,53004.0,53004|53999|53999|53999|53999,partner_avatar_653015,65301501,1,1.0,0,0.0,53999#53999#53999#53999|53999#53999#53999#63999|53004#63999#53999#53999|53004#53004#63999#99999,19.9#365#6#2|21.9#473#6#2|23.5#626#6#2,65301501#65301512#65301503#65301504|65301501#65301512#65301513#65301504|65301501#65301512#65301513#65301514,10#2000|10#3000|10#4000|10#10000,,753008.0,,7004|7080,,853004.0,53004|653015|753008,53004|653015|753008,,49|50|51|52,1000012|1000021,1000034|1000040,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,530040201|530040202|530040203|530040204|530040205|530040301|530040401|530040501|530040601|530040701|530040801|530040901|530041001|530041101|530041102|530042801|530041301|530041401|530041501|530041502|530041503|530041504|530041601|530041701|530041801|530041901|530042001|530042101|530042201|530042301|530042401|530042501|530042601,530040201.0,530040202.0,530040203.0,530040204.0,530040205.0,530040301.0,530040401.0,530040501.0,530040601.0,530040701.0,530040801.0,530040901.0,530041001.0,530041101.0,530041102.0,530042801.0,530041301.0,530041401.0,530041501.0,530041502.0,530041503.0,530041504.0,530041601.0,530041701.0,530041801.0,530041901.0,530042001.0,530042101.0,530042201.0,530042301.0,530042401.0,530042501.0,530042601.0
653016,-1,-1,0,3,2,6,6,140,250.0,1596.0,58.0,218.0,25.0,159.6,5.8,2.0,50,7#1250|9#10000|10#1250,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,80.0,10#1000|1#500000,100.0,10#2000|1#1000000,,65301600,65301601.0,65301602.0,65301603.0,65301604.0,2.0,4.0,6.0,53001.0,53001|53999|53999|53999|53999,partner_avatar_653016,65301601,1,1.0,0,0.0,53999#53999#53999#53999|53999#53999#53999#63999|53001#63999#53999#53999|53001#53001#63999#99999,26#254#5.8#2|29#317#5.8#2|33#422#5.8#2,65301601#65301612#65301603#65301604|65301601#65301612#65301613#65301604|65301601#65301612#65301613#65301614,10#2000|10#3000|10#4000|10#10000,,753009.0,,7014|7039|7071|7123,7039.0,853001.0,53001|653016|753009,53001|653016|753009,,165|166|167|168,1000020|1000024,1000021|1000031,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,530010201|530010202|530010203|530010204|530010205|530010301|530010401|530010501|530010601|530010701|530010801|530010901|530011001|530011101|530011102|530012801|530011301|530011401|530011501|530011502|530011503|530011504|530011601|530011701|530011801|530011901|530012001|530012101|530012201|530012301|530012401|530012501|530012601,530010201.0,530010202.0,530010203.0,530010204.0,530010205.0,530010301.0,530010401.0,530010501.0,530010601.0,530010701.0,530010801.0,530010901.0,530011001.0,530011101.0,530011102.0,530012801.0,530011301.0,530011401.0,530011501.0,530011502.0,530011503.0,530011504.0,530011601.0,530011701.0,530011801.0,530011901.0,530012001.0,530012101.0,530012201.0,530012301.0,530012401.0,530012501.0,530012601.0
653017,-1,-1,0,3,5,6,6,140,222.0,1622.0,55.0,195.0,22.2,162.2,5.5,2.0,50,7#1250|9#10000|10#1250,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,80.0,10#1000|1#500000,100.0,10#2000|1#1000000,,65301700,65301701.0,65301702.0,65301703.0,65301704.0,2.0,4.0,6.0,53011.0,53011|53999|53999|53999|53999,partner_avatar_653017,65301701,1,1.0,0,0.0,53999#53999#53999#53999|53999#53999#53999#63999|53011#63999#53999#53999|53011#53011#63999#99999,24.5#252.7#6.3#2|26.7#328.9#6.3#2|29.1#410#6.3#2,65301701#65301712#65301703#65301704|65301701#65301712#65301713#65301704|65301701#65301712#65301713#65301714,10#2000|10#3000|10#4000|10#10000,,753010.0,,7031|7067|7086|7144|7148,7148.0,853011.0,53011|653017|753010,53011|653017|753010,,273|274|275|276,1000007|1000009,1000025|1000029,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,530110201|530110202|530110203|530110204|530110205|530110301|530110401|530110501|530110601|530110701|530110801|530110901|530111001|530111101|530111102|530112801|530111301|530111401|530111501|530111502|530111503|530111504|530111601|530111701|530111801|530111901|530112001|530112101|530112201|530112301|530112401|530112501|530112601,530110201.0,530110202.0,530110203.0,530110204.0,530110205.0,530110301.0,530110401.0,530110501.0,530110601.0,530110701.0,530110801.0,530110901.0,530111001.0,530111101.0,530111102.0,530112801.0,530111301.0,530111401.0,530111501.0,530111502.0,530111503.0,530111504.0,530111601.0,530111701.0,530111801.0,530111901.0,530112001.0,530112101.0,530112201.0,530112301.0,530112401.0,530112501.0,530112601.0
653018,-1,-1,0,3,1,6,6,140,202.0,1524.0,62.0,226.0,20.2,152.4,6.2,2.0,50,7#1250|9#10000|10#1250,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,80.0,10#1000|1#500000,100.0,10#2000|1#1000000,,65301800,65301801.0,65301802.0,65301803.0,65301804.0,2.0,4.0,6.0,53007.0,53007|53999|53999|53999|53999,partner_avatar_653018,65301801,1,1.0,0,,53999#53999#53999#53999|53999#53999#53999#63999|53007#63999#53999#53999|53007#53007#63999#99999,21.8#280.4#6.2#2|23.5#366.4#6.2#2|25.4#487.4#6.2#2,65301801#65301812#65301803#65301804|65301801#65301812#65301813#65301804|65301801#65301812#65301813#65301814,10#2000|10#3000|10#4000|10#10000,,753011.0,,7065|7087|7111|7162|7214,7214.0,853007.0,53007|653018|753011,53007|653018|753011,,295|296|297|298,1000005|1000019,1000016|1000021,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,530070201|530070202|530070203|530070204|530070205|530070301|530070401|530070501|530070601|530070701|530070801|530070901|530071001|530071101|530071102|530072801|530071301|530071401|530071501|530071502|530071503|530071504|530071601|530071701|530071801|530071901|530072001|530072101|530072201|530072301|530072401|530072501|530072601,530070201.0,530070202.0,530070203.0,530070204.0,530070205.0,530070301.0,530070401.0,530070501.0,530070601.0,530070701.0,530070801.0,530070901.0,530071001.0,530071101.0,530071102.0,530072801.0,530071301.0,530071401.0,530071501.0,530071502.0,530071503.0,530071504.0,530071601.0,530071701.0,530071801.0,530071901.0,530072001.0,530072101.0,530072201.0,530072301.0,530072401.0,530072501.0,530072601.0
653019,-1,-1,0,3,1,6,6,140,211.6,1975.0,60.6,202.0,21.16,197.5,6.06,2.0,50,7#1250|9#10000|10#1250,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,80.0,10#1000|1#500000,100.0,10#2000|1#1000000,,65301900,65301901.0,65301902.0,65301903.0,65301904.0,2.0,4.0,6.0,53012.0,53012|53999|53999|53999|53999,partner_avatar_653019,65301901,1,1.0,0,0.0,53999#53999#53999#53999|53999#53999#53999#63999|53012#63999#53999#53999|53012#53012#63999#99999,22.85#319.6#6.06#2|24.94#398.09#6.06#2|27.57#517.83#6.06#2,65301901#65301912#65301903#65301904|65301901#65301912#65301913#65301904|65301901#65301912#65301913#65301914,10#2000|10#3000|10#4000|10#10000,,753012.0,,7095|7117|7156,,853012.0,53012|653019|753012,53012|653019|753012,,315|316|317|318,1000010|1000034,1000030|1000037,0.0,0.0,,,,,,530120201|530120202|530120203|530120204|530120205|530120301|530120401|530120601|530120701|530120801|530120901|530121001|530121101|530121102|530122801|530121301|530121401|530121501|530121502|530121503|530121504|530121601|530121701|530121801|530121901|530122001|530122101|530122201|530122301|530122401|530122501|530122601,530120201.0,530120202.0,530120203.0,530120204.0,530120205.0,530120301.0,530120401.0,,530120601.0,530120701.0,530120801.0,530120901.0,530121001.0,530121101.0,530121102.0,530122801.0,530121301.0,530121401.0,530121501.0,530121502.0,530121503.0,530121504.0,530121601.0,530121701.0,530121801.0,530121901.0,530122001.0,530122101.0,530122201.0,530122301.0,530122401.0,530122501.0,530122601.0
653020,-1,-1,0,3,4,6,6,140,245.0,1508.0,59.0,248.9,24.5,150.8,5.9,2.0,50,7#1250|9#10000|10#1250,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,80.0,10#1000|1#500000,100.0,10#2000|1#1000000,,65302000,65302001.0,65302002.0,65302003.0,65302004.0,2.0,4.0,6.0,53013.0,53013|53999|53999|53999|53999,partner_avatar_653020,65302001,1,1599177600.0,0,0.0,53999#53999#53999#53999|53999#53999#53999#63999|53013#63999#53999#53999|53013#53013#63999#99999,27.5#270.13#5.9#2|31#345.89#5.9#2|35.21#460.26#5.9#2,65302001#65302012#65302003#65302004|65302001#65302012#65302013#65302004|65302001#65302012#65302013#65302014,10#2000|10#3000|10#4000|10#10000,,753013.0,,7139|7198,,853013.0,53013|653020|753013,53013|653020|753013,,339|340|341|342,1000003|1000004,1000013|1000030,0.0,0.0,,,,,,530130201|530130202|530130203|530130204|530130205|530130301|530130401|530130501|530130601|530130701|530130801|530130901|530131001|530131101|530131102|530132801|530131301|530131401|530131501|530131502|530131503|530131504|530131601|530131701|530131801|530131901|530132001|530132101|530132201|530132301|530132401|530132501|530132601,530130201.0,530130202.0,530130203.0,530130204.0,530130205.0,530130301.0,530130401.0,530130501.0,530130601.0,530130701.0,530130801.0,530130901.0,530131001.0,530131101.0,530131102.0,530132801.0,530131301.0,530131401.0,530131501.0,530131502.0,530131503.0,530131504.0,530131601.0,530131701.0,530131801.0,530131901.0,530132001.0,530132101.0,530132201.0,530132301.0,530132401.0,530132501.0,530132601.0
653021,-1,-1,5,3,3,6,6,140,172.7,2065.6,60.0,234.5,17.27,206.56,6.0,2.0,50,7#1250|9#10000|10#1250,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,80.0,10#1000|1#500000,100.0,10#2000|1#1000000,,65302100,65302101.0,65302102.0,65302103.0,65302104.0,2.0,4.0,6.0,53014.0,53014|53999|53999|53999|53999,partner_avatar_653021,65302101,1613692800,1613692800.0,0,0.0,53999#53999#53999#53999|53999#53999#53999#63999|53014#63999#53999#53999|53014#53014#63999#99999,20.5#344.13#6#2|24.13#432.2#6#2|28.35#566.11#6#2,65302101#65302112#65302103#65302104|65302101#65302112#65302113#65302104|65302101#65302112#65302113#65302114,10#2000|10#3000|10#4000|10#10000,,753014.0,,7165,,853014.0,53014|653021|753014,53014|653021|753014,,371|372|373|374,1000034|1000040,1000013|1000007,0.0,0.0,,,,,,530140201|530140202|530140203|530140204|530140205|530140301|530140401|530140601|530140701|530140801|530140901|530141001|530141101|530141102|530142801|530141301|530141401|530141501|530141502|530141503|530141504|530141601|530141701|530141801|530141901|530142001|530142101|530142201|530142301|530142401|530142501|530142601,530140201.0,530140202.0,530140203.0,530140204.0,530140205.0,530140301.0,530140401.0,,530140601.0,530140701.0,530140801.0,530140901.0,530141001.0,530141101.0,530141102.0,530142801.0,530141301.0,530141401.0,530141501.0,530141502.0,530141503.0,530141504.0,,530141701.0,530141801.0,530141901.0,530142001.0,530142101.0,530142201.0,530142301.0,530142401.0,530142501.0,530142601.0
653022,-1,-1,2,3,2,6,6,140,222.0,1622.0,55.0,225.8,22.2,162.2,5.5,2.0,50,7#1250|9#10000|10#1250,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,80.0,10#1000|1#500000,100.0,10#2000|1#1000000,,65302200,65302201.0,65302202.0,65302203.0,65302204.0,2.0,4.0,6.0,53015.0,53015|53999|53999|53999|53999,partner_avatar_653022,65302201,1618531200,1618531200.0,0,0.0,53999#53999#53999#53999|53999#53999#53999#63999|53015#63999#53999#53999|53015#53015#63999#99999,25.2#300.3#5.5#2|28.67#387.69#5.5#2|32.79#519.28#5.5#2,65302201#65302212#65302203#65302204|65302201#65302212#65302213#65302204|65302201#65302212#65302213#65302214,10#2000|10#3000|10#4000|10#10000,,753015.0,,7171|7197|7206,,853015.0,53015|653022|753015,53015|653022|753015,,383|384|385|386,1000004|1000032,1000011|1000013,0.0,0.0,,,,,,530150201|530150202|530150203|530150204|530150205|530150301|530150401|530150601|530150701|530150801|530150901|530151001|530151101|530151102|530152801|530151301|530151401|530151501|530151502|530151503|530151504|530151601|530151701|530151801|530151901|530152001|530152101|530152201|530152301|530152401|530152501|530152601,530150201.0,530150202.0,530150203.0,530150204.0,530150205.0,530150301.0,530150401.0,,530150601.0,530150701.0,530150801.0,530150901.0,530151001.0,530151101.0,530151102.0,530152801.0,530151301.0,530151401.0,530151501.0,530151502.0,530151503.0,530151504.0,,530151701.0,530151801.0,530151901.0,530152001.0,530152101.0,530152201.0,530152301.0,530152401.0,530152501.0,530152601.0
653023,-1,-1,0,3,5,6,6,140,222.0,1622.0,55.0,194.5,22.2,162.2,5.5,2.0,50,7#1250|9#10000|10#1250,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,80.0,10#1000|1#500000,100.0,10#2000|1#1000000,,65302300,65302301.0,65302302.0,65302303.0,65302304.0,2.0,4.0,6.0,53016.0,53016|53999|53999|53999|53999,partner_avatar_653023,65302301,1633046400,1633046400.0,0,0.0,53999#53999#53999#53999|53999#53999#53999#63999|53016#63999#53999#53999|53016#53016#63999#99999,25.2#300.3#5.5#2|28.67#387.69#5.5#2|32.79#519.28#5.5#2,65302301#65302312#65302303#65302304|65302301#65302312#65302313#65302304|65302301#65302312#65302313#65302314,10#2000|10#3000|10#4000|10#10000,,753016.0,,7211|7221,,853016.0,53016|653023|753016,53016|653023|753016,,419|420|421|422,1000029|1000034,1000004|1000037,0.0,0.0,,,,,,530160201|530160202|530160203|530160204|530160205|530160301|530160401|530160601|530160701|530160801|530160901|530161001|530161101|530161102|530162801|530161301|530161401|530161501|530161502|530161503|530161504|530161601|530161701|530161801|530161901|530162001|530162101|530162201|530162301|530162401|530162501|530162601,530160201.0,530160202.0,530160203.0,530160204.0,530160205.0,530160301.0,530160401.0,,530160601.0,530160701.0,530160801.0,530160901.0,530161001.0,530161101.0,530161102.0,530162801.0,530161301.0,530161401.0,530161501.0,530161502.0,530161503.0,530161504.0,,530161701.0,530161801.0,530161901.0,530162001.0,530162101.0,530162201.0,530162301.0,530162401.0,530162501.0,530162601.0
