id,name,水鏡深戀淨靈皮膚,type,pos,qlt,star,item_lv,price,base1,base2,base3,skill_id,ex_skill,group,job,act,form,suit_name,suit1,suit2,suit3,suit_skills,icon,formula,need_formula,treasure_upgrade,treasure_all_upgrade,treasure_refresh,treasure_lock_up,treasure_max,treasure_weight,artifact_exp,artifact_upg,artifact_next,artifact_pink,initial_artifact,power,partner_model,avatar,fx_index,get_ways
6295,-1,-1,11,6,6,3,33,800000.0,sklP#350,,,643301.0,,5.0,,sklP#400,,,,,,,6249,,,,,,,,,15120.0,5760.0,6318.0,,6249.0,1200.0,,,,
6296,-1,-1,11,6,6,3,33,800000.0,decDmg#210,hpP#0.11,,,,6.0,,trueAtk#180,,,,,,,6250,,,,,,,,,15120.0,5760.0,6319.0,,6250.0,1200.0,,,,
6297,-1,-1,11,6,6,4,34,900000.0,zs#0.7,atk#2100,,,,,,,,,,,,,6228,,,,,,,,,20880.0,5760.0,6320.0,,6228.0,1360.0,,,,
6298,-1,-1,11,6,6,4,34,900000.0,ck#0.7,atk#2100,,,,,,,,,,,,,6229,,,,,,,,,20880.0,5760.0,6321.0,,6229.0,1360.0,,,,
6299,-1,-1,11,6,6,4,34,900000.0,yx#0.7,atk#2100,,,,,,,,,,,,,6230,,,,,,,,,20880.0,5760.0,6322.0,,6230.0,1360.0,,,,
6300,-1,-1,11,6,6,4,34,900000.0,fs#0.7,atk#2100,,,,,,,,,,,,,6231,,,,,,,,,20880.0,5760.0,6323.0,,6231.0,1360.0,,,,
6301,-1,-1,11,6,6,4,34,900000.0,ms#0.7,atk#2100,,,,,,,,,,,,,6232,,,,,,,,,20880.0,5760.0,6324.0,,6232.0,1360.0,,,,
6302,-1,-1,11,6,6,4,34,900000.0,spd#54,hpP#0.12,,,,,,,,,,,,,6233,,,,,,,,,20880.0,5760.0,6325.0,,6233.0,1360.0,,,,
6303,-1,-1,11,6,6,4,34,900000.0,atkP#0.15,hit#200,,,,,,,,,,,,,6234,,,,,,,,,20880.0,5760.0,6326.0,,6234.0,1360.0,,,,
6304,-1,-1,11,6,6,4,34,900000.0,decDmg#240,hpP#0.12,,,,,,,,,,,,,2064,,,,,,,,,20880.0,5760.0,6327.0,,2064.0,1360.0,,,,
6305,-1,-1,11,6,6,4,34,900000.0,sklP#400,,,643401.0,,,,,,,,,,,6236,,,,,,,,,20880.0,5760.0,6328.0,,6236.0,1360.0,,,,
6306,-1,-1,11,6,6,4,34,900000.0,zs#0.7,atk#2100,,,,1.0,,brk#300,,,,,,,6237,,,,,,,,,20880.0,5760.0,6329.0,,6237.0,1360.0,,,,
6307,-1,-1,11,6,6,4,34,900000.0,ck#0.7,atk#2100,,,,1.0,,hpP#0.18,,,,,,,6238,,,,,,,,,20880.0,5760.0,6330.0,,6238.0,1360.0,,,,
6308,-1,-1,11,6,6,4,34,900000.0,yx#0.7,atk#2100,,,,1.0,,atkP#0.14,,,,,,,6239,,,,,,,,,20880.0,5760.0,6331.0,,6239.0,1360.0,,,,
6309,-1,-1,11,6,6,4,34,900000.0,fs#0.7,atk#2100,,,,2.0,,hpP#0.18,,,,,,,6240,,,,,,,,,20880.0,5760.0,6332.0,,6240.0,1360.0,,,,
6310,-1,-1,11,6,6,4,34,900000.0,ms#0.7,atk#2100,,,,2.0,,atkP#0.14,,,,,,,6241,,,,,,,,,20880.0,5760.0,6333.0,,6241.0,1360.0,,,,
6311,-1,-1,11,6,6,4,34,900000.0,ms#0.7,atk#2100,,,,2.0,,sklP#400,,,,,,,6242,,,,,,,,,20880.0,5760.0,6334.0,,6242.0,1360.0,,,,
6312,-1,-1,11,6,6,4,34,900000.0,zs#0.7,atk#2100,,,,3.0,,hpP#0.18,,,,,,,6243,,,,,,,,,20880.0,5760.0,6335.0,,6243.0,1360.0,,,,
6313,-1,-1,11,6,6,4,34,900000.0,ck#0.7,atk#2100,,,,3.0,,atkP#0.14,,,,,,,6244,,,,,,,,,20880.0,5760.0,6336.0,,6244.0,1360.0,,,,
6314,-1,-1,11,6,6,4,34,900000.0,yx#0.7,atk#2100,,,,3.0,,crit#300,,,,,,,6245,,,,,,,,,20880.0,5760.0,6337.0,,6245.0,1360.0,,,,
6315,-1,-1,11,6,6,4,34,900000.0,fs#0.7,atk#2100,,,,4.0,,critTime#800,,,,,,,6246,,,,,,,,,20880.0,5760.0,6338.0,,6246.0,1360.0,,,,
6316,-1,-1,11,6,6,4,34,900000.0,decDmg#240,hpP#0.12,,,,4.0,,hpP#0.18,,,,,,,6247,,,,,,,,,20880.0,5760.0,6339.0,,6247.0,1360.0,,,,
6317,-1,-1,11,6,6,4,34,900000.0,spd#54,hpP#0.12,,,,4.0,,crit#300,,,,,,,6248,,,,,,,,,20880.0,5760.0,6340.0,,6248.0,1360.0,,,,
6318,-1,-1,11,6,6,4,34,900000.0,sklP#400,,,643401.0,,5.0,,sklP#400,,,,,,,6249,,,,,,,,,20880.0,5760.0,6341.0,,6249.0,1360.0,,,,
6319,-1,-1,11,6,6,4,34,900000.0,decDmg#240,hpP#0.12,,,,6.0,,trueAtk#180,,,,,,,6250,,,,,,,,,20880.0,5760.0,6342.0,,6250.0,1360.0,,,,
6320,-1,-1,11,6,6,5,35,1000000.0,zs#0.8,atk#2400,,,,,,,,,,,,,6228,,,,,,,,,26640.0,5760.0,6343.0,,6228.0,1500.0,,,,
6321,-1,-1,11,6,6,5,35,1000000.0,ck#0.8,atk#2400,,,,,,,,,,,,,6229,,,,,,,,,26640.0,5760.0,6344.0,,6229.0,1500.0,,,,
6322,-1,-1,11,6,6,5,35,1000000.0,yx#0.8,atk#2400,,,,,,,,,,,,,6230,,,,,,,,,26640.0,5760.0,6345.0,,6230.0,1500.0,,,,
6323,-1,-1,11,6,6,5,35,1000000.0,fs#0.8,atk#2400,,,,,,,,,,,,,6231,,,,,,,,,26640.0,5760.0,6346.0,,6231.0,1500.0,,,,
6324,-1,-1,11,6,6,5,35,1000000.0,ms#0.8,atk#2400,,,,,,,,,,,,,6232,,,,,,,,,26640.0,5760.0,6347.0,,6232.0,1500.0,,,,
6325,-1,-1,11,6,6,5,35,1000000.0,spd#60,hpP#0.13,,,,,,,,,,,,,6233,,,,,,,,,26640.0,5760.0,6348.0,,6233.0,1500.0,,,,
6326,-1,-1,11,6,6,5,35,1000000.0,atkP#0.165,hit#220,,,,,,,,,,,,,6234,,,,,,,,,26640.0,5760.0,6349.0,,6234.0,1500.0,,,,
6327,-1,-1,11,6,6,5,35,1000000.0,decDmg#270,hpP#0.13,,,,,,,,,,,,,2064,,,,,,,,,26640.0,5760.0,6350.0,,2064.0,1500.0,,,,
6328,-1,-1,11,6,6,5,35,1000000.0,sklP#450,,,643501.0,,,,,,,,,,,6236,,,,,,,,,26640.0,5760.0,6351.0,,6236.0,1500.0,,,,
6329,-1,-1,11,6,6,5,35,1000000.0,zs#0.8,atk#2400,,,,1.0,,brk#300,,,,,,,6237,,,,,,,,,26640.0,5760.0,6352.0,,6237.0,1500.0,,,,
6330,-1,-1,11,6,6,5,35,1000000.0,ck#0.8,atk#2400,,,,1.0,,hpP#0.18,,,,,,,6238,,,,,,,,,26640.0,5760.0,6353.0,,6238.0,1500.0,,,,
6331,-1,-1,11,6,6,5,35,1000000.0,yx#0.8,atk#2400,,,,1.0,,atkP#0.14,,,,,,,6239,,,,,,,,,26640.0,5760.0,6354.0,,6239.0,1500.0,,,,
6332,-1,-1,11,6,6,5,35,1000000.0,fs#0.8,atk#2400,,,,2.0,,hpP#0.18,,,,,,,6240,,,,,,,,,26640.0,5760.0,6355.0,,6240.0,1500.0,,,,
6333,-1,-1,11,6,6,5,35,1000000.0,ms#0.8,atk#2400,,,,2.0,,atkP#0.14,,,,,,,6241,,,,,,,,,26640.0,5760.0,6356.0,,6241.0,1500.0,,,,
6334,-1,-1,11,6,6,5,35,1000000.0,ms#0.8,atk#2400,,,,2.0,,sklP#400,,,,,,,6242,,,,,,,,,26640.0,5760.0,6357.0,,6242.0,1500.0,,,,
6335,-1,-1,11,6,6,5,35,1000000.0,zs#0.8,atk#2400,,,,3.0,,hpP#0.18,,,,,,,6243,,,,,,,,,26640.0,5760.0,6358.0,,6243.0,1500.0,,,,
6336,-1,-1,11,6,6,5,35,1000000.0,ck#0.8,atk#2400,,,,3.0,,atkP#0.14,,,,,,,6244,,,,,,,,,26640.0,5760.0,6359.0,,6244.0,1500.0,,,,
6337,-1,-1,11,6,6,5,35,1000000.0,yx#0.8,atk#2400,,,,3.0,,crit#300,,,,,,,6245,,,,,,,,,26640.0,5760.0,6360.0,,6245.0,1500.0,,,,
6338,-1,-1,11,6,6,5,35,1000000.0,fs#0.8,atk#2400,,,,4.0,,critTime#800,,,,,,,6246,,,,,,,,,26640.0,5760.0,6361.0,,6246.0,1500.0,,,,
6339,-1,-1,11,6,6,5,35,1000000.0,decDmg#270,hpP#0.13,,,,4.0,,hpP#0.18,,,,,,,6247,,,,,,,,,26640.0,5760.0,6362.0,,6247.0,1500.0,,,,
6340,-1,-1,11,6,6,5,35,1000000.0,spd#60,hpP#0.13,,,,4.0,,crit#300,,,,,,,6248,,,,,,,,,26640.0,5760.0,6363.0,,6248.0,1500.0,,,,
6341,-1,-1,11,6,6,5,35,1000000.0,sklP#450,,,643501.0,,5.0,,sklP#400,,,,,,,6249,,,,,,,,,26640.0,5760.0,6364.0,,6249.0,1500.0,,,,
6342,-1,-1,11,6,6,5,35,1000000.0,decDmg#270,hpP#0.13,,,,6.0,,trueAtk#180,,,,,,,6250,,,,,,,,,26640.0,5760.0,6365.0,,6250.0,1500.0,,,,
6343,-1,-1,11,6,6,6,36,1100000.0,zs#0.9,atk#2700,,,,,,,,,,,,,6228,,,,,,,,,32400.0,,,,6228.0,1660.0,,,,
6344,-1,-1,11,6,6,6,36,1100000.0,ck#0.9,atk#2700,,,,,,,,,,,,,6229,,,,,,,,,32400.0,,,,6229.0,1660.0,,,,
6345,-1,-1,11,6,6,6,36,1100000.0,yx#0.9,atk#2700,,,,,,,,,,,,,6230,,,,,,,,,32400.0,,,,6230.0,1660.0,,,,
6346,-1,-1,11,6,6,6,36,1100000.0,fs#0.9,atk#2700,,,,,,,,,,,,,6231,,,,,,,,,32400.0,,,,6231.0,1660.0,,,,
6347,-1,-1,11,6,6,6,36,1100000.0,ms#0.9,atk#2700,,,,,,,,,,,,,6232,,,,,,,,,32400.0,,,,6232.0,1660.0,,,,
6348,-1,-1,11,6,6,6,36,1100000.0,spd#66,hpP#0.14,,,,,,,,,,,,,6233,,,,,,,,,32400.0,,,,6233.0,1660.0,,,,
6349,-1,-1,11,6,6,6,36,1100000.0,atkP#0.18,hit#240,,,,,,,,,,,,,6234,,,,,,,,,32400.0,,,,6234.0,1660.0,,,,
6350,-1,-1,11,6,6,6,36,1100000.0,decDmg#300,hpP#0.14,,,,,,,,,,,,,2064,,,,,,,,,32400.0,,,,2064.0,1660.0,,,,
6351,-1,-1,11,6,6,6,36,1100000.0,sklP#500,,,643601.0,,,,,,,,,,,6236,,,,,,,,,32400.0,,,,6236.0,1660.0,,,,
6352,-1,-1,11,6,6,6,36,1100000.0,zs#0.9,atk#2700,,,,1.0,,brk#300,,,,,,,6237,,,,,,,,,32400.0,,,,6237.0,1660.0,,,,
6353,-1,-1,11,6,6,6,36,1100000.0,ck#0.9,atk#2700,,,,1.0,,hpP#0.18,,,,,,,6238,,,,,,,,,32400.0,,,,6238.0,1660.0,,,,
6354,-1,-1,11,6,6,6,36,1100000.0,yx#0.9,atk#2700,,,,1.0,,atkP#0.14,,,,,,,6239,,,,,,,,,32400.0,,,,6239.0,1660.0,,,,
6355,-1,-1,11,6,6,6,36,1100000.0,fs#0.9,atk#2700,,,,2.0,,hpP#0.18,,,,,,,6240,,,,,,,,,32400.0,,,,6240.0,1660.0,,,,
6356,-1,-1,11,6,6,6,36,1100000.0,ms#0.9,atk#2700,,,,2.0,,atkP#0.14,,,,,,,6241,,,,,,,,,32400.0,,,,6241.0,1660.0,,,,
6357,-1,-1,11,6,6,6,36,1100000.0,ms#0.9,atk#2700,,,,2.0,,sklP#400,,,,,,,6242,,,,,,,,,32400.0,,,,6242.0,1660.0,,,,
6358,-1,-1,11,6,6,6,36,1100000.0,zs#0.9,atk#2700,,,,3.0,,hpP#0.18,,,,,,,6243,,,,,,,,,32400.0,,,,6243.0,1660.0,,,,
6359,-1,-1,11,6,6,6,36,1100000.0,ck#0.9,atk#2700,,,,3.0,,atkP#0.14,,,,,,,6244,,,,,,,,,32400.0,,,,6244.0,1660.0,,,,
6360,-1,-1,11,6,6,6,36,1100000.0,yx#0.9,atk#2700,,,,3.0,,crit#300,,,,,,,6245,,,,,,,,,32400.0,,,,6245.0,1660.0,,,,
6361,-1,-1,11,6,6,6,36,1100000.0,fs#0.9,atk#2700,,,,4.0,,critTime#800,,,,,,,6246,,,,,,,,,32400.0,,,,6246.0,1660.0,,,,
6362,-1,-1,11,6,6,6,36,1100000.0,decDmg#300,hpP#0.14,,,,4.0,,hpP#0.18,,,,,,,6247,,,,,,,,,32400.0,,,,6247.0,1660.0,,,,
6363,-1,-1,11,6,6,6,36,1100000.0,spd#66,hpP#0.14,,,,4.0,,crit#300,,,,,,,6248,,,,,,,,,32400.0,,,,6248.0,1660.0,,,,
6364,-1,-1,11,6,6,6,36,1100000.0,sklP#500,,,643601.0,,5.0,,sklP#400,,,,,,,6249,,,,,,,,,32400.0,,,,6249.0,1660.0,,,,
6365,-1,-1,11,6,6,6,36,1100000.0,decDmg#300,hpP#0.14,,,,6.0,,trueAtk#180,,,,,,,6250,,,,,,,,,32400.0,,,,6250.0,1660.0,,,,
6366,-1,-1,11,6,4,1,14,30000.0,atkP#0.06,hit#20,,,,,,,,,,,,,6366,,,,,,,,,650.0,1440.0,6367.0,,6366.0,500.0,,,,
6367,-1,-1,11,6,4,2,15,40000.0,atkP#0.065,hit#30,,,,,,,,,,,,,6366,,,,,,,,,2090.0,1440.0,6368.0,,6366.0,600.0,,,,
6368,-1,-1,11,6,4,3,16,50000.0,atkP#0.07,hit#40,,,,,,,,,,,,,6366,,,,,,,,,3530.0,1440.0,6369.0,,6366.0,700.0,,,,
6369,-1,-1,11,6,4,4,17,60000.0,atkP#0.075,hit#50,,,,,,,,,,,,,6366,,,,,,,,,4970.0,1440.0,6370.0,,6366.0,800.0,,,,
6370,-1,-1,11,6,4,5,18,70000.0,atkP#0.08,hit#60,,,,,,,,,,,,,6366,,,,,,,,,6410.0,,,,6366.0,900.0,,,,
6371,-1,-1,11,6,5,1,19,160000.0,atkP#0.07,crit#100,,,,,,,,,,,,,6371,,,,,,,,,2400.0,2880.0,6372.0,,6371.0,540.0,,,,
6372,-1,-1,11,6,5,2,21,200000.0,atkP#0.08,crit#120,,,,,,,,,,,,,6371,,,,,,,,,5280.0,2880.0,6373.0,,6371.0,640.0,,,,
6373,-1,-1,11,6,5,3,23,240000.0,atkP#0.09,crit#140,,,,,,,,,,,,,6371,,,,,,,,,8160.0,2880.0,6374.0,,6371.0,740.0,,,,
6374,-1,-1,11,6,5,4,25,280000.0,atkP#0.1,crit#160,,,,,,,,,,,,,6371,,,,,,,,,11040.0,2880.0,6375.0,,6371.0,840.0,,,,
6375,-1,-1,11,6,5,5,27,320000.0,atkP#0.11,crit#180,,,,,,,,,,,,,6371,,,,,,,,,13920.0,2880.0,6376.0,,6371.0,940.0,,,,
6376,-1,-1,11,6,5,6,29,360000.0,atkP#0.12,crit#200,,,,,,,,,,,,,6371,,,,,,,,,16800.0,,,,6371.0,1040.0,,,,
6377,-1,-1,11,6,5,1,19,160000.0,hpP#0.05,miss#120,,,,,,,,,,,,,6377,,,,,,,,,2400.0,2880.0,6378.0,,6377.0,540.0,,,,
6378,-1,-1,11,6,5,2,21,200000.0,hpP#0.06,miss#160,,,,,,,,,,,,,6377,,,,,,,,,5280.0,2880.0,6379.0,,6377.0,640.0,,,,
6379,-1,-1,11,6,5,3,23,240000.0,hpP#0.07,miss#200,,,,,,,,,,,,,6377,,,,,,,,,8160.0,2880.0,6380.0,,6377.0,740.0,,,,
6380,-1,-1,11,6,5,4,25,280000.0,hpP#0.08,miss#240,,,,,,,,,,,,,6377,,,,,,,,,11040.0,2880.0,6381.0,,6377.0,840.0,,,,
6381,-1,-1,11,6,5,5,27,320000.0,hpP#0.09,miss#280,,,,,,,,,,,,,6377,,,,,,,,,13920.0,2880.0,6382.0,,6377.0,940.0,,,,
6382,-1,-1,11,6,5,6,29,360000.0,hpP#0.1,miss#320,,,,,,,,,,,,,6377,,,,,,,,,16800.0,,,,6377.0,1040.0,,,,
6383,-1,-1,11,6,5,1,20,160000.0,yx#0.23,hpP#0.05,,,,2.0,,miss#200,,,,,,,6383,,,,,,,,,2400.0,2880.0,6384.0,,6383.0,540.0,,,,
6384,-1,-1,11,6,5,2,22,200000.0,yx#0.26,hpP#0.06,,,,2.0,,miss#200,,,,,,,6383,,,,,,,,,5280.0,2880.0,6385.0,,6383.0,640.0,,,,
6385,-1,-1,11,6,5,3,24,240000.0,yx#0.3,hpP#0.07,,,,2.0,,miss#200,,,,,,,6383,,,,,,,,,8160.0,2880.0,6386.0,,6383.0,740.0,,,,
6386,-1,-1,11,6,5,4,26,280000.0,yx#0.34,hpP#0.08,,,,2.0,,miss#200,,,,,,,6383,,,,,,,,,11040.0,2880.0,6387.0,,6383.0,840.0,,,,
6387,-1,-1,11,6,5,5,28,320000.0,yx#0.38,hpP#0.09,,,,2.0,,miss#200,,,,,,,6383,,,,,,,,,13920.0,2880.0,6388.0,,6383.0,940.0,,,,
6388,-1,-1,11,6,5,6,30,360000.0,yx#0.42,hpP#0.1,,,,2.0,,miss#200,,,,,,,6383,,,,,,,,,16800.0,,,,6383.0,1040.0,,,,
6389,-1,-1,11,6,5,1,20,160000.0,atkP#0.07,hpP#0.05,,,,5.0,,free#150,,,,,,,6389,,,,,,,,,2400.0,2880.0,6390.0,,6389.0,540.0,,,,
6390,-1,-1,11,6,5,2,22,200000.0,atkP#0.08,hpP#0.06,,,,5.0,,free#150,,,,,,,6389,,,,,,,,,5280.0,2880.0,6391.0,,6389.0,640.0,,,,
6391,-1,-1,11,6,5,3,24,240000.0,atkP#0.09,hpP#0.07,,,,5.0,,free#150,,,,,,,6389,,,,,,,,,8160.0,2880.0,6392.0,,6389.0,740.0,,,,
6392,-1,-1,11,6,5,4,26,280000.0,atkP#0.1,hpP#0.08,,,,5.0,,free#150,,,,,,,6389,,,,,,,,,11040.0,2880.0,6393.0,,6389.0,840.0,,,,
6393,-1,-1,11,6,5,5,28,320000.0,atkP#0.11,hpP#0.09,,,,5.0,,free#150,,,,,,,6389,,,,,,,,,13920.0,2880.0,6394.0,,6389.0,940.0,,,,
6394,-1,-1,11,6,5,6,30,360000.0,atkP#0.12,hpP#0.1,,,,5.0,,free#150,,,,,,,6389,,,,,,,,,16800.0,,,,6389.0,1040.0,,,,
6395,-1,-1,11,6,5,1,20,160000.0,atkP#0.07,trueAtk#150,,,,6.0,,crit#180,,,,,,,6395,,,,,,,,,2400.0,2880.0,6396.0,,6395.0,540.0,,,,
6396,-1,-1,11,6,5,2,22,200000.0,atkP#0.08,trueAtk#160,,,,6.0,,crit#180,,,,,,,6395,,,,,,,,,5280.0,2880.0,6397.0,,6395.0,640.0,,,,
6397,-1,-1,11,6,5,3,24,240000.0,atkP#0.09,trueAtk#170,,,,6.0,,crit#180,,,,,,,6395,,,,,,,,,8160.0,2880.0,6398.0,,6395.0,740.0,,,,
6398,-1,-1,11,6,5,4,26,280000.0,atkP#0.1,trueAtk#180,,,,6.0,,crit#180,,,,,,,6395,,,,,,,,,11040.0,2880.0,6399.0,,6395.0,840.0,,,,
6399,-1,-1,11,6,5,5,28,320000.0,atkP#0.11,trueAtk#190,,,,6.0,,crit#180,,,,,,,6395,,,,,,,,,13920.0,2880.0,6400.0,,6395.0,940.0,,,,
6400,-1,-1,11,6,5,6,30,360000.0,atkP#0.12,trueAtk#200,,,,6.0,,crit#180,,,,,,,6395,,,,,,,,,16800.0,,,,6395.0,1040.0,,,,
6401,-1,-1,11,6,6,1,31,600000.0,atkP#0.105,crit#150,,,,,,,,,,,,,6401,,,,,,,,,3600.0,5760.0,6402.0,,6401.0,860.0,,,,
6402,-1,-1,11,6,6,2,32,700000.0,atkP#0.12,crit#180,,,,,,,,,,,,,6401,,,,,,,,,9360.0,5760.0,6403.0,,6401.0,1020.0,,,,
6403,-1,-1,11,6,6,3,33,800000.0,atkP#0.135,crit#210,,,,,,,,,,,,,6401,,,,,,,,,15120.0,5760.0,6404.0,,6401.0,1180.0,,,,
6404,-1,-1,11,6,6,4,34,900000.0,atkP#0.15,crit#240,,,,,,,,,,,,,6401,,,,,,,,,20880.0,5760.0,6405.0,,6401.0,1340.0,,,,
6405,-1,-1,11,6,6,5,35,1000000.0,atkP#0.165,crit#270,,,,,,,,,,,,,6401,,,,,,,,,26640.0,5760.0,6406.0,,6401.0,1500.0,,,,
6406,-1,-1,11,6,6,6,36,1100000.0,atkP#0.18,crit#300,,,,,,,,,,,,,6401,,,,,,,,,32400.0,,,,6401.0,1660.0,,,,
6407,-1,-1,11,6,6,1,31,600000.0,hpP#0.1,miss#200,,,,,,,,,,,,,6407,,,,,,,,,3600.0,5760.0,6408.0,,6407.0,860.0,,,,
6408,-1,-1,11,6,6,2,32,700000.0,hpP#0.11,miss#240,,,,,,,,,,,,,6407,,,,,,,,,9360.0,5760.0,6409.0,,6407.0,1020.0,,,,
6409,-1,-1,11,6,6,3,33,800000.0,hpP#0.12,miss#280,,,,,,,,,,,,,6407,,,,,,,,,15120.0,5760.0,6410.0,,6407.0,1180.0,,,,
6410,-1,-1,11,6,6,4,34,900000.0,hpP#0.13,miss#320,,,,,,,,,,,,,6407,,,,,,,,,20880.0,5760.0,6411.0,,6407.0,1340.0,,,,
6411,-1,-1,11,6,6,5,35,1000000.0,hpP#0.14,miss#360,,,,,,,,,,,,,6407,,,,,,,,,26640.0,5760.0,6412.0,,6407.0,1500.0,,,,
6412,-1,-1,11,6,6,6,36,1100000.0,hpP#0.15,miss#400,,,,,,,,,,,,,6407,,,,,,,,,32400.0,,,,6407.0,1660.0,,,,
6413,-1,-1,11,6,6,1,31,600000.0,yx#0.4,hpP#0.1,,,,2.0,,miss#280,,,,,,,6413,,,,,,,,,3600.0,5760.0,6414.0,,6413.0,860.0,,,,
6414,-1,-1,11,6,6,2,32,700000.0,yx#0.5,hpP#0.11,,,,2.0,,miss#280,,,,,,,6413,,,,,,,,,9360.0,5760.0,6415.0,,6413.0,1020.0,,,,
6415,-1,-1,11,6,6,3,33,800000.0,yx#0.6,hpP#0.12,,,,2.0,,miss#280,,,,,,,6413,,,,,,,,,15120.0,5760.0,6416.0,,6413.0,1180.0,,,,
6416,-1,-1,11,6,6,4,34,900000.0,yx#0.7,hpP#0.13,,,,2.0,,miss#280,,,,,,,6413,,,,,,,,,20880.0,5760.0,6417.0,,6413.0,1340.0,,,,
6417,-1,-1,11,6,6,5,35,1000000.0,yx#0.8,hpP#0.14,,,,2.0,,miss#280,,,,,,,6413,,,,,,,,,26640.0,5760.0,6418.0,,6413.0,1500.0,,,,
6418,-1,-1,11,6,6,6,36,1100000.0,yx#0.9,hpP#0.15,,,,2.0,,miss#280,,,,,,,6413,,,,,,,,,32400.0,,,,6413.0,1660.0,,,,
6419,-1,-1,11,6,6,1,31,600000.0,atkP#0.105,hpP#0.09,,,,5.0,,free#250,,,,,,,6419,,,,,,,,,3600.0,5760.0,6420.0,,6419.0,860.0,,,,
6420,-1,-1,11,6,6,2,32,700000.0,atkP#0.12,hpP#0.1,,,,5.0,,free#250,,,,,,,6419,,,,,,,,,9360.0,5760.0,6421.0,,6419.0,1020.0,,,,
6421,-1,-1,11,6,6,3,33,800000.0,atkP#0.135,hpP#0.11,,,,5.0,,free#250,,,,,,,6419,,,,,,,,,15120.0,5760.0,6422.0,,6419.0,1180.0,,,,
6422,-1,-1,11,6,6,4,34,900000.0,atkP#0.15,hpP#0.12,,,,5.0,,free#250,,,,,,,6419,,,,,,,,,20880.0,5760.0,6423.0,,6419.0,1340.0,,,,
6423,-1,-1,11,6,6,5,35,1000000.0,atkP#0.165,hpP#0.13,,,,5.0,,free#250,,,,,,,6419,,,,,,,,,26640.0,5760.0,6424.0,,6419.0,1500.0,,,,
6424,-1,-1,11,6,6,6,36,1100000.0,atkP#0.18,hpP#0.14,,,,5.0,,free#250,,,,,,,6419,,,,,,,,,32400.0,,,,6419.0,1660.0,,,,
6425,-1,-1,11,6,6,1,31,600000.0,atkP#0.105,trueAtk#200,,,,6.0,,crit#300,,,,,,,6425,,,,,,,,,3600.0,5760.0,6426.0,,6425.0,860.0,,,,
6426,-1,-1,11,6,6,2,32,700000.0,atkP#0.12,trueAtk#220,,,,6.0,,crit#300,,,,,,,6425,,,,,,,,,9360.0,5760.0,6427.0,,6425.0,1020.0,,,,
6427,-1,-1,11,6,6,3,33,800000.0,atkP#0.135,trueAtk#240,,,,6.0,,crit#300,,,,,,,6425,,,,,,,,,15120.0,5760.0,6428.0,,6425.0,1180.0,,,,
6428,-1,-1,11,6,6,4,34,900000.0,atkP#0.15,trueAtk#260,,,,6.0,,crit#300,,,,,,,6425,,,,,,,,,20880.0,5760.0,6429.0,,6425.0,1340.0,,,,
6429,-1,-1,11,6,6,5,35,1000000.0,atkP#0.165,trueAtk#280,,,,6.0,,crit#300,,,,,,,6425,,,,,,,,,26640.0,5760.0,6430.0,,6425.0,1500.0,,,,
6430,-1,-1,11,6,6,6,36,1100000.0,atkP#0.18,trueAtk#300,,,,6.0,,crit#300,,,,,,,6425,,,,,,,,,32400.0,,,,6425.0,1660.0,,,,
6431,-1,-1,11,6,6,1,31,600000.0,atkP#0.105,hpP#0.09,,643101.0,,,,,,,,,,,6431,,,,,,,,,3600.0,5760.0,6432.0,,6431.0,860.0,,,,
6432,-1,-1,11,6,6,2,32,700000.0,atkP#0.12,hpP#0.1,,643201.0,,,,,,,,,,,6431,,,,,,,,,9360.0,5760.0,6433.0,,6431.0,1020.0,,,,
6433,-1,-1,11,6,6,3,33,800000.0,atkP#0.135,hpP#0.11,,643301.0,,,,,,,,,,,6431,,,,,,,,,15120.0,5760.0,6434.0,,6431.0,1180.0,,,,
6434,-1,-1,11,6,6,4,34,900000.0,atkP#0.15,hpP#0.12,,643401.0,,,,,,,,,,,6431,,,,,,,,,20880.0,5760.0,6435.0,,6431.0,1340.0,,,,
6435,-1,-1,11,6,6,5,35,1000000.0,atkP#0.165,hpP#0.13,,643501.0,,,,,,,,,,,6431,,,,,,,,,26640.0,5760.0,6436.0,,6431.0,1500.0,,,,
6436,-1,-1,11,6,6,6,36,1100000.0,atkP#0.18,hpP#0.14,,643601.0,,,,,,,,,,,6431,,,,,,,,,32400.0,,,64361.0,6431.0,1660.0,,,,
6437,-1,-1,11,6,6,1,31,600000.0,hit#650,atkP#0.12,sklP#100,,,,,,,,,,,,6437,,,,,,,,,3600.0,5760.0,6438.0,,6437.0,860.0,,,,
6438,-1,-1,11,6,6,2,32,700000.0,hit#800,atkP#0.14,sklP#200,,,,,,,,,,,,6438,,,,,,,,,9360.0,5760.0,6439.0,,6437.0,1020.0,,,,
6439,-1,-1,11,6,6,3,33,800000.0,hit#950,atkP#0.16,sklP#300,,,,,,,,,,,,6439,,,,,,,,,15120.0,5760.0,6440.0,,6437.0,1180.0,,,,
6440,-1,-1,11,6,6,4,34,900000.0,hit#1100,atkP#0.19,sklP#400,,,,,,,,,,,,6440,,,,,,,,,20880.0,5760.0,6441.0,,6437.0,1340.0,,,,
6441,-1,-1,11,6,6,5,35,1000000.0,hit#1250,atkP#0.22,sklP#500,,,,,,,,,,,,6441,,,,,,,,,26640.0,5760.0,6442.0,,6437.0,1500.0,,,,
