id,name,desc,skill_desc1,skill_desc2,skill_desc3,skill_desc4
855009,阿帕忒,"
1.修羅學院中能夠造成高額傷害的輸出型學妹；
2.主動技能針對敵能量高的敵人
3.普攻能造成額外聲波傷害，並且清空敵人能量
4.死亡後變成厄菲也有不凡的輸出，復活後的阿帕忒發揮出恐怖的力量",主動技能對隨機4名敵人造成傷害，並且對目標造成額外聲波傷害 ；\n有機率給敵方施加音符印記。,強化技能，增加攻擊力、免控率、速度，有機率遁入幽暗來躲避敵人主動技能或者普攻，全面提升了生存能力。,強化技能，普攻變成對隨機一名敵人傷害增加目標能量，進行能量爆發傷害，並且清空敵人能量,強化技能，自身死亡時化為厄菲狀態，對敵人每回合結束造成傷害；\n 阿帕忒疊加滿塞壬之聲時，將在下回合開始時滿能量復活。
853014,稀風,"
1.風見學院中輔助型學妹；
2.主動技能造成目標速度差傷害，給敵人疊加缺氧；
3.普攻針對速度高的敵人；
4.全體隊員提速，瀕臨死亡時有風之盾保護。",主動技能對隨機3名敵人造成傷害，並且額外造成目標速度差傷害 ；\n給敵方施加缺氧。,強化技能，普攻變成對速度最高的敵人傷害造成傷害；\n給敵方施加缺氧。,強化技能，增加攻擊力、生命、精準。,強化技能，給全體隊員提速；\n 生命低於50%，吸收傷害，並且給敵方施加缺氧。大大提升自己生存能力
852015,雲母,"
1.神威學院中的戰士型學妹，常擔任1號位；
2.嘲諷目標，吸引火力
3.自身有較強的續航和免傷
4.撐到3回合的雲母，真正的戰鬥才剛開始，主動技能和普攻必定暴擊並且不會被格擋
5.需要注意的是：嘲諷是控制技能，對米迦勒和雙子無效，可以被清除",主動技能對後排戰姬進行攻擊，嘲諷目標；\n增加自身全傷害減免,強化技能，增加攻擊力、生命、護甲、免控率；\n戰鬥開始增加能量,強化技能，普攻時恢復自身生命；\n受到攻擊時，偷取攻擊力並且有機率嘲諷目標,強化技能，每回合結束恢復生命；\n第3回合開始進入暴走狀態
851014,凡赫辛,"
1.隱蹤學院中擁有極強單體的輸出型學妹；
2.鎖定攻擊最高敵人，多段攻擊疊加血印，極限輸出；
3.自身有不錯的恢復能力，轉化自身負面效果為嗜血效果並且釋放大招機率吸取敵人百分比生命；
4.進入狂宴狀態的凡赫辛輸出極大提高。",主動技能對單體目標進行多段攻擊並且疊加血印；\n清除自身嗜血對敵人造成傷害並且恢復生命；\n有機率對敵人造成生命上限的吸血,強化技能，增加攻擊、生命、破甲、暴擊,強化技能，戰鬥開始時鎖定攻擊力最高的敵人；\n普通攻擊兩段攻擊疊加血印,強化技能，每回合獲得一層嗜血，並將自身負面效果轉成嗜血；\n首次生命低於50%或者擊殺敵人時，進入狂宴狀態
853015,皮皮洛,1.風見學院中能夠造成高額傷害的輸出型學妹；\n2.配合疊加負面效果的學妹使用，極大提高輸出並且有機率使負面效果持續回合數增加；\n3.具有複製持續傷害和屬性減益效果給敵人的能力；,主動技能對隨機4名敵方學妹造成傷害；\n若敵方學妹身上有負面效果則受到額外傷害提高；\n機率使敵方學妹身上持續傷害、屬性減益和控制效果的持續回合數增加2回合,強化技能，增加攻擊力、生命、暴擊、免控率和速度。,強化技能，普攻技能變成對隨機3名敵方學妹造成傷害；\n若敵方學妹身上有負面效果則受到額外傷害提高,強化技能，將隨機一名敵方學妹身上的持續傷害或者屬性減益效果複製給其他2名敵方學妹
851015,暗月,"
1.隱蹤學院中輸出型學妹；
2.普攻和主動技能攻擊敵方血量最低的學妹；
3.自身釋放主動技能或普通攻擊時，會對有月之塵的敵人進行一次相同攻擊，並且給目標上中毒效果；
4.自身攻擊暴擊時，額外造成流血效果；
5.擊殺敵人時，提升自身破甲並且隨機給一名敵人施加月之塵",主動技能對生命最低的學妹造成傷害，並且額外造成目標生命上限傷害；並且對目標施加月之塵,強化技能，增加攻擊力、暴擊、暴擊傷害、免控率和速度。,強化技能，自身釋放主動技能或普通攻擊時，給目標上中毒效果；\n自身攻擊暴擊時，額外造成流血效果；\n擊殺敵人時，提升自身破甲並且隨機給一名敵人施加月之塵,強化技能，普攻技能變成生命最低的敵方學妹造成傷害；並且對目標施加月之塵
854015,槲寄生,1.曇華學院中的輔助型學妹；\n2.自身各類技能會對敵人施加寄生，降低其攻擊和受治療量，且此效果無法被清除；\n3.在戰鬥開始時自身獲得自然法則，可以有效的吸引各種敵人的攻擊和技能效果，保護己方其他輸出型學妹。值得注意的是，其他學妹如果有嘲諷效果，則被嘲諷的敵人會優先選擇嘲諷目標而非槲寄生。,主動技能隨機4名敵人造成傷害，額外造成流血傷害，並且必定給敵人施加寄生,強化技能，增加攻擊力、生命、精準和減傷率，同時有一定機率解除自身的控制效果。,強化技能，普攻技能變成對隨機2名敵方學妹造成傷害，並且必定給敵人施加寄生；受到攻擊或被施加負面效果都能給敵人施加寄生；每回合結束，對帶有寄生並且生命最低的敵人追加一次傷害,強化技能，持有自然法則時，會令隨機目標的攻擊傷害或技能效果都優先選取自身；受到持有寄生的敵人的任何傷害時，都會恢復自身生命
852016,特蕾莎,"
1.神威學院中的全能型學妹；
2.給敵人施加劍獄效果，限制敵人行動
3.自身疊加的聖印可以消除印記和轉移控制效果
4.在生命低於30%時，消耗聖印層數與敵人交換生命，有較強的續航。所有敵方戰姬生命值都低於特蕾莎當前生命值，則無法觸發生命交換。
5.聖印層數低於需消耗聖印層數，則無法觸發對應的效果。
需要注意的是，劍獄無法限制常駐屬性增益、死亡時觸發的被動技能。薇薇安的星月效果無法被限制，被附著星月的敵人死亡後重新選擇星月目標會被限制。",主動技能對2名敵人進行攻擊並且有機率施加劍獄；\n 自身獲得聖印層數,強化技能，增加攻擊力、生命、減傷率、速度,強化技能，戰鬥開始時，獲得3層聖印；\n 第二回合開始的每回合結束時，有機率獲得聖印層數；\n普攻技能變成對隨機1名敵人造成攻擊並且有機率施加劍獄,強化技能，消耗自身疊加的聖印層數消除印記；\n消耗自身疊加的聖印層數轉移控制效果；\n在生命低於30%時，消耗聖印層數與敵人交換生命
855010,菲斯納,1.修羅學院中的輸出型學妹；\n2.主動技能及普通攻擊均針對血量最低的敵人，並附加暗星印記；當敵人身上已存在暗星印記時直接造成目標生命上限傷害，起到收割效果。\n3.被動技能「沐浴血光」在戰鬥開始及回合結束時，降低生命值最低敵人的護甲、減傷率、全傷害減免、格擋、閃避，為其他戰姬創造輸出環境。,主動技能對隨機2名敵人造成傷害，並且額外造成目標生命上限傷害，同時附加暗星印記。,強化技能，增加攻擊力、暴擊傷害、技能傷害率、免控率和速度。,強化技能，普攻變成對生命值最低的敵人造成傷害並附加暗星印記。,核心技能，戰鬥開始及回合結束時，降低生命值最低敵人的護甲、減傷率、全傷害減免、格擋、閃避，技能升至3級後系數高達100%。\n自身釋放主動技能或普通攻擊後，為自身附加1回合血環效果，有機率閃避敵方的主動技能或普通攻擊，增強自身生存能力。
856008,后羿,"
1.辰星學院中的輸出型學妹；
2.主動技能擁有獨特的蓄力機制，目標為全體且高額的傷害倍率，使得神聖傷害和技能傷害率帶來的收益較大。
3.可頻繁的為自身附加墜日之矢，在每次攻擊時追擊血量最低的敵人，起到收割敵人的效果。
4.灼目針對生命值最低敵人，使其所有技能的攻擊目標強制變為單體，增加了隊伍整體的生存能力。",主動技能進入蓄力狀態並增加自身暴擊率和減傷率，期間免疫所有控制且無法獲得能量，下回合時對所有敵人造成大量傷害，同時為自身附加墜日之矢。,強化技能，增加攻擊力、神聖傷害、暴擊傷害、免控率和速度。,強化技能，普攻時為自身附加墜日之矢；\n升至精英技能後，普攻時有機率清除自身的1種印記效果。,強化技能，戰鬥開始及回合結束時，對生命值最低敵人附加灼目效果，使其所有技能的攻擊目標強制變為攻擊1名隨機敵人。\n技能升至3級後，回合結束時還將回復自身生命值並附加墜日之矢。
854016,凱茜,"
1.曇華學院中的輔助型學妹；
2.主動技能和普通攻擊對低生命的敵人必定暴擊，且會對敵人造成大量額外傷害並恢復自身生命；
3.主動技能會給予隊友「貓眼」，讓隊友也能擁有額外傷害和恢復生命的強力效果；
4.在戰鬥開始時和回合結束時都會為全隊提供多項屬性加成，凱茜自己和刺客職業的隊友都會受到雙倍效果的加成，同時上陣多名凱茜時加成效果可以疊加。",主動技能對生命最低的敵人造成2次傷害，如果敵人生命在50%以下，傷害必定暴擊；\n根據敵人已損失的生命造成大量額外傷害，並根據2次基礎傷害和1次額外傷害的總傷害恢復自身生命；\n同時給予2名隊友「貓眼」，令隊友也獲得額外傷害和恢復生命的效果。,強化技能，增加攻擊、生命、暴擊傷害、減傷率和速度。,強化技能，普通攻擊變為對生命最低的敵人造成1次傷害，和主動技能一樣，在敵人生命低於50%時必定暴擊，同時會附加額外傷害和恢復效果。,強化技能，戰鬥開始時強化全隊的速度和暴擊傷害，回合結束時強化全隊的攻擊和暴擊，對自身和刺客職業的隊友有雙倍效果。
852017,莫妮卡,1.神威陣營中的輔助型學妹；\n2.能夠大幅提高身邊友軍的生存能力和攻擊能力（特別留意：優先輔助的是自己身邊且站位序號大於自己的友方戰姬哦~）；\n3.己方戰姬受到致命傷害時，可以爲其提供強大的保護能力，使其在當回合免疫所有傷害（注意：這個效果每名角色每場戰鬥最多只能觸發一次哦）,主動技能對敵方生命最低的兩個學妹造成傷害，同時增加身邊的一個己方學妹攻擊力和增控率，並且每當自己回血時，擁有該增益效果的學妹也會同時回血；\n主動技能還會降低敵方目標的受治療量，可以有效的減少敵方的恢復能力。,強化技能，增加生命、免控率、被治療量和速度。,強化技能，每次自身行動或者受到攻擊，都會恢復自身生命上限的生命值，大幅提高了自身的生存能力；\n同時還會獲得特殊的增益效果，該效果可以用來觸發其他被動技能的效果。,強化技能，每當其他友方戰姬受到致命傷害時，可以為其提供一次強大的保護效果，使其當回合免疫所有傷害；\n要注意的是，這個強大的保護效果每場戰鬥每個友方戰姬最多只能享受一次。
851016,戴安娜,"
1.隱蹤學院中輸出型學妹；
2.普攻和主動技能在攻擊敵方時，會額外造成目標攻擊力的百分比傷害；
3.主動技能會偷取目標的攻擊力，同時有機率造成能量大於等於90的目標沉默以及能量小於90的目標威嚇；
4.替換後的普通攻擊，在回合結束時，如果目標攻擊高於自身，還會與其互換攻擊力（但這個改變值不會超過自身當前攻擊的300%）；
5.自身死亡時，會給擊殺自己的敵方施放一個具有破壞性的負面效果，好好把握住或許就能反敗為勝。",主動技能對隨機四名敵人造成傷害，同時會偷取目標的攻擊力，以及有機率沉默和威嚇敵人。,強化技能，增加生命、暴擊、免控率和速度。,強化技能，普攻變成攻擊敵方攻擊力最高的一個人，同時降低他的攻擊力；\n回合結束的時候還會判斷該敵人的攻擊是否高於自身，如果是的話就會交換攻擊。,強化技能，自身死亡時，會給擊殺自己的敵方施放一個負面效果，回合結束時，該敵人會受到其生命上限的傷害；當這個敵人死亡時，所有敵人都會受到基於各自生命上限的傷害。
853016,魯班,"
1.風見學院中的輔助型學妹；
2.犧牲自己，給身邊的隊友恢復大量生命值，可以大幅提高隊友的生存能力；
3.對敵人施加高額的受傷效果，可以為隊友創造更高的輸出；
4.自身死亡可以為身邊的隊友恢復滿血量和能量，為隊伍創造反敗為勝的機會。",主動技能對全體敵方學妹造成傷害並使其受到更多的傷害，同時為己方血量最低的1名學妹回復血量；\n該技能還能給身邊的學妹提供減傷率和能量回復，使其擁有更好的攻擊節奏。,強化技能，提供生命、減傷率、治療量和速度,強化技能，普攻消耗自身血量，為己方生命最低的3名學妹回血，大幅提高己方的生存；\n同時還給己方全體學妹施加強力增益效果，提升大量輸出。,強化技能，當敵方受到自己施加的減益效果時，再次施加會讓這個減益效果的威力大幅提高；\n自己死亡，會恢復身邊的學妹血量和能量，並增加大量的免控率。要注意的是，這個效果會優先給自己身邊並且位置靠前的學妹。
854017,諾麗絲,"
1.曇華學院中輸出型學妹；
2.當敵方場上存活的學妹數量大於等於2時，主動技能在攻擊敵方時會造成彈跳，每次彈跳會隨機選擇一名敵人進行攻擊；
3.彈跳的傷害會不斷提高，同時控制機率也不斷提升；
4.替換後的普通攻擊，可以對敵方學妹造成中毒傷害（不會超過自身當前攻擊的1500%）；
5.受到攻擊時，會減少攻擊者造成的傷害，有效降低敵方的輸出空間。
6.自身攻擊時，如果被攻擊者受到了結晶效果，會造成額外傷害。",主動技能對隨機一個敵人造成攻擊、一定機率附加結晶效果，同時會施加彈跳效果。\n每次彈跳會隨機選擇一個敵人，並且彈跳造成的傷害和控制機率都會不斷增加。\n彈跳不會連續攻擊同一個敵人，並且最多只會彈跳5次（敵人數量少於2人或者彈跳過程中被閃避，會立即停止彈跳）,強化技能，增加生命，攻擊，暴擊和速度,強化技能，普攻變為對隨機兩個敵人造成傷害，並且附加敵方生命上限的中毒傷害（不會超過自身攻擊的1500%）。\n同時還會給自己提供生命回復，一定程度提升了生存能力。,強化技能，受到攻擊時，可以使敵方造成的傷害減少，同時為自己增加攻擊。\n攻擊時，會對受到結晶影響的敵人，造成額外的傷害。
853017,羅比,"
1.風見學院中的戰士型學妹，常擔任1號位；
2.生命越低，生存和輸出能力越強
3.首次生命低於30%時，會立即恢復大量生命
4.主動技能會根據擁有的雷射能量層數，對後排敵人進行多次攻擊，每次攻擊都會重新選擇目標
5.每層雷射能量都會提供能量扣除抵抗效果，不再畏懼可以減少能量的敵人。",主動技能隨機對後排敵人進行攻擊，根據擁有的雷射能量的層數，會隨機攻擊多次。\n釋放技能前，會消耗一定百分比的當前生命，但是釋放技能後，會恢復最大生命百分比的生命。,強化技能，增加生命、攻擊、暴擊、受治療量，同時可以免疫沉默,強化技能，普攻時可以穩定增加雷射能量的層數；\n並且有一定機率隨機解除自身一種負面效果（持續傷害、屬性減益、控制效果和印記）；\n如果回合開始時，自身受到負面效果（持續傷害、屬性減益、控制效果和印記）的影響，會增加自身全傷害減免。,強化技能，根據已損失的生命比例，提高自身造成的所有傷害以及全傷害減免，生命越低，加成效果越高；\n首次生命低於30%時，還會立即恢復大量生命，極大提高自身生存能力。
856009,卡雯&伯荻,"
1.辰星學院中的輸出型學妹；
2.主動技能會根據目標身上的蝶毒層數，進行多次攻擊，蝶毒有5層或以上時，會保留1層蝶毒並對目標造成高額的固定傷害。
3.進階後的普通攻擊可以鎖定生命最低的3名敵人，可以更穩定的擊殺殘血敵人。
4.己方暴擊時，可以恢復生命以及增加速度，同時提高了生存和出手速度。
被自己施加蝶毒的敵人攻擊自己時，前排隊友會為自己分擔一部分傷害。",主動技能對隨機3個敵人（優先選擇蝶毒層數高的）進行攻擊，根據目標身上的蝶毒層數，會額外進行多次攻擊。\n蝶毒層數有5層或以上時，會保留1層蝶毒，最後一擊造成的傷害變為基於自身攻擊的固定傷害，不會受到其他效果的加成，也不會暴擊。,強化技能，增加攻擊力、暴擊、神聖傷害、免控率和速度,強化技能，普通攻擊變為對生命最低的3個敵人進行攻擊\n如果目標身上有蝶毒效果，還會額外造成一次傷害\n戰鬥開始的時候，會給全體敵人施加1層蝶毒，可以更穩定的將蝶毒疊加到5層。,強化技能，己方暴擊時，可以恢復生命和增加速度，提高生存以及出手速度\n隊友進行普通攻擊或者釋放技能時，也有機率給生命最低的2個敵人施加蝶毒效果。
855011,瑪雅,"
1.修羅學院中的全能型學妹；
2.主動技能對隨機四個敵人造成傷害，並且有機率清除目標身上的一個屬性增益效果。
3.受到致命傷害時，可以免疫傷害持續到回合結束
4.獨有機制腐蝕生命，可以腐蝕目標最大生命，使被腐蝕的這部分生命無法被治療效果恢復，最多可以腐蝕目標40%的最大生命。",主動技能對隨機4個敵人進行攻擊，並且有機率清除目標身上一個屬性增益效果，同時還會給目標施加厄咒效果\n厄咒可以在目標受到屬性增益效果時，抵消這個效果，抵消的同時還會對目標造成一次傷害,強化技能，增加生命、攻擊、受治療量、免控率和速度,強化技能，普通攻擊變為對攻擊最高的2個敵人造成傷害，並且減少目標造成的全傷害，同時還會給目標附加一層厄咒效果,"
強化技能，回合結束時，對全體敵人造成一次傷害，並且附加混沌傷害效果
受到混沌傷害效果的敵人，會被腐蝕生命以及減少受治療量，被腐蝕的生命無法受到治療效果恢復
回合結束時，還會額外對攻擊最高的兩個敵人造成已損失生命的傷害
自身受到致命傷害時，會免疫傷害持續到回合結束，極大提升自身的生存能力（這個效果每場戰鬥只觸發一次）"
852018,赫爾墨斯,"
1.神威學院中的輸出型學妹；
2.核心機制為根據造成的攻擊傷害，獲得大量屏障
3.屏障可以抵消受到的任意傷害
4.當擁有屏障時，釋放技能造成的攻擊傷害必定會暴擊，並且會額外對隨機一個敵人造成傷害。
5.每回合結束還會對隨機一名敵人以及血量最低的敵人造成傷害，自身獲得部分傷害量的屏障",主動技能對攻擊最高的3個敵人造成攻擊傷害，並且自身獲得部分傷害量的屏障；如果釋放技能時自身已經擁有屏障，那麼這次攻擊必定造成暴擊，同時還會額外對隨機1個敵人造成傷害,強化技能，增加生命、攻擊、免控率、速度以及減少受到的暴擊傷害,強化技能，普通攻擊變為對攻擊最高的3個敵人造成傷害，自身獲得部分傷害量的屏障，並且降低敵人的攻擊和暴擊傷害,強化技能，回合結束時，會對隨機1個敵人和血量最低的1個敵人造成傷害，自身獲得部分傷害量的屏障
851017,新角色哒,,,,,
