id,name,brief,desc
1120006,糖果火車頭,家具,抹上了冰淇淋糖果的玩具火車頭好有趣~
1120007,糖果車廂（綠色）,家具,糖果車廂滿載糖果和薑餅奔馳在快樂的派對中
1120008,糖果車廂（藍色）,家具,糖果車廂滿載糖果和薑餅奔馳在快樂的派對中
1120009,火車軌道1,家具,承載糖果火車，讓快樂飛奔~
1120010,火車軌道2,家具,承載糖果火車，讓快樂飛奔~
1120011,火車軌道3,家具,承載糖果火車，讓快樂飛奔~
1120012,火車軌道4,家具,承載糖果火車，讓快樂飛奔~
1120013,胡桃夾子（紅色）,家具,胡桃夾子守護學妹！
1120014,胡桃夾子（藍色）,家具,胡桃夾子守護學妹！
1120015,圓形餐桌,家具,圓形餐桌往往用來擺放茶具和蛋糕
1120016,燭臺,家具,為圓形餐桌增加一點浪漫的氣氛
1120017,一套茶具,家具,玩累了，就來喝一壺茶
1120018,鞦韆,家具,這會是哪個學妹的最愛呢？
1120019,聖誕蛋糕,家具,快幫學妹切開蛋糕，享受甜蜜
1120020,薑餅小屋,家具,薑餅做成的小屋，抹上冰淇淋糖果，甜蜜！
1120021,薑餅人（綠色）,家具,薑餅人寄託了親人的思念
1120022,薑餅人（紅色）,家具,薑餅人寄託了親人的思念
1120023,兒童床,家具,開完派對，當然要在躺在床上睡覺啦
1120024,糖果盒子,家具,打開盒子，全是糖果，哪個學妹不會驚喜開心呢~
1120025,糖果袋子,家具,打開袋子，全是糖果，哪個學妹不會驚喜開心呢~
1120026,聖誕雪夜,家具,聖誕下雪夜，萬家燈火，聖誕快樂！
20001049,2020年聖誕節限定頭像,特殊頭像,2020年聖誕節限定頭像
8049,一鹿有你,頭像框,2020聖誕節活動
194,購物券,活動材料,活動材料，用於參與黑五雜貨鋪活動
4202002,高級資源自選禮盒,自選禮盒,珍貴的寶箱，開啟後能從以下獎勵中自主選擇一項：「高級扭蛋幣*15、印章*5、摸彩券*80、高級摸彩券*10」
195,解鎖第四檔禮物,,購買該禮包後將解鎖聖誕禮物活動的第四檔禮物
7142,破魔祈願,造型,千本櫻的破魔祈願造型
27142,破魔祈願,造型,千本櫻的破魔祈願造型
196,2021跨年福利禮盒,資源禮盒,打開可隨機獲得以下物品中的一個：「金幣*388k、經驗飲料*388k、便當*388、水晶刻刀*388、使魔餅乾*388、精華餅乾*66」
197,2021跨年高級禮盒,資源禮盒,打開可隨機獲得以下物品中的一個：「高級扭蛋幣*1、印章*1、高級摸彩券*1、5星戰姬碎片*10、橙色魂器碎片*5」
20001050,2021年新年限定頭像,特殊頭像,2021年新年限定頭像
4101010,10星娃娃自選禮盒,自選禮盒,開啟後能從隱蹤、神威、風見和曇華10星娃娃碎片選擇一項獎勵。
4101011,5星戰姬自選禮盒,自選禮盒,開啟後能從隱蹤、神威、風見和曇華5星戰姬碎片選擇一項獎勵。（獲得禮盒後，禮盒內獎勵內容不會進行更新）
198,入門課程資料,戰姬技能升級材料,用於提升戰姬精英技能的等級
199,絕密課程資料,戰姬技能升級材料,用於提升戰姬精英技能的等級
7143,夢搖花瀾,造型,華佗的夢搖花瀾造型
27143,夢搖花瀾,造型,華佗的夢搖花瀾造型
7144,冬食生香,造型,黃月英的冬食生香造型
27144,冬食生香,造型,黃月英的冬食生香造型
930196,5星薇拉碎片,召喚戰姬,湊齊50個碎片即可召喚該戰姬
54014,薇拉,,
654021,薇拉,,
754014,薇拉,,
7145,鸞鳴鳳奏,造型,大喬的鸞鳴鳳奏造型
27145,鸞鳴鳳奏,造型,大喬的鸞鳴鳳奏造型
4203001,初級資源自選禮盒,自選禮盒,珍貴的寶箱，開啟後能從以下獎勵中自主選擇一項：「金幣*4M，經驗飲料*4M，便當*3000，水晶刻刀*3000」
8050,校舍探索,頭像框,探索舊校舍賽季結算時積分排名前十獲得，有效期限14天
4101012,5星戰姬自選禮盒（拉芙麗漂流記第2期）,自選禮盒,開啟後能從隱蹤、神威、風見和曇華5星戰姬碎片選擇一項獎勵。（獲得禮盒後，禮盒內獎勵內容不會進行更新）
4102011,光暗5星戰姬自選禮盒（拉芙麗漂流記第2期）,自選禮盒,開啟後能從辰星和修羅5星戰姬碎片選擇一項獎勵。（獲得禮盒後，禮盒內獎勵內容不會進行更新）
4302003,造型自選禮盒（拉芙麗漂流記第2期）,自選禮盒,珍貴的寶箱，開啟後能自主選擇一款造型。（詳情見右上角放大鏡按鈕。獲得禮盒後，禮盒內獎勵內容不會進行更新）
20001051,薇拉限定頭像,特殊頭像,薇拉限定頭像。學長也要乖哦~
200,貓卡龍,活動材料,活動材料，用於兌換道具。
222222221,紅心撲克,,
202,新手扭蛋幣,活動材料,用於在新手扭蛋池獲得戰姬
7146,自以為是的新人女僕,造型,龍胤·曹操的女僕造型
27146,自以為是的新人女僕,造型,龍胤·曹操的女僕造型
4101013,5星戰姬自選禮盒（新手扭蛋池）,自選禮盒,開啟後能從隱蹤、神威、風見和曇華5星戰姬碎片選擇一項獎勵。（獲得禮盒後，禮盒內獎勵內容不會進行更新）
4102012,光暗5星戰姬自選禮盒（新手扭蛋池）,自選禮盒,開啟後能從辰星和修羅5星戰姬碎片選擇一項獎勵。（獲得禮盒後，禮盒內獎勵內容不會進行更新）
4203002,初級資源自選禮盒,自選禮盒,珍貴的寶箱，開啟後能從以下獎勵中自主選擇一項：「金幣*1300K，經驗飲料*1300K，便當*1000，水晶刻刀*1000」
930197,5星阿帕忒碎片,召喚戰姬,湊齊50個碎片即可召喚該戰姬
55009,阿帕忒,,
655018,阿帕忒,,
755008,阿帕忒,,
7147,航線破壞者,造型,坂本龍馬的航線破壞者造型
27147,航線破壞者,造型,坂本龍馬的航線破壞者造型
7148,與子迎春,造型,黃月英的與子迎春造型
27148,與子迎春,造型,黃月英的與子迎春造型
8051,齒輪航線,頭像框,第6期蒸汽祭購買黑金票據獲得。
7149,年年有魚,造型,芬里爾的年年有魚造型
27149,年年有魚,造型,芬里爾的年年有魚造型
7150,鵲傳喜訊,造型,孫尚香的鵲傳喜訊造型
27150,鵲傳喜訊,造型,孫尚香的鵲傳喜訊造型
7151,芳草迎春,造型,劉備的芳草迎春造型
27151,芳草迎春,造型,劉備的芳草迎春造型
8001,社團戰冠軍頭像框,頭像框,社團戰冠軍獲得，有效期限7天
8002,社團戰亞軍頭像框,頭像框,社團戰亞軍獲得，有效期限7天
8003,社團戰四強頭像框,頭像框,社團戰四強獲得，有效期限7天
8004,社團戰八強頭像框,頭像框,社團戰八強獲得，有效期限7天
8005,社團戰十六強頭像框,頭像框,社團戰十六強獲得，有效期限7天
930198,5星稀風碎片,召喚戰姬,湊齊50個碎片即可召喚該戰姬
53014,稀風,,
653021,稀風,,
753014,稀風,,
4101014,5星戰姬自選禮盒（拉芙麗漂流記第3期）,自選禮盒,開啟後能從隱蹤、神威、風見和曇華5星戰姬碎片選擇一項獎勵。（獲得禮盒後，禮盒內獎勵內容不會進行更新）
4101015,5星戰姬自選禮盒,自選禮盒,開啟後能從隱蹤、神威、風見和曇華5星戰姬碎片選擇一項獎勵。（獲得禮盒後，禮盒內獎勵內容不會進行更新）
4302004,造型自選禮盒（拉芙麗漂流記第3期）,自選禮盒,珍貴的寶箱，開啟後能自主選擇一款造型。（詳情見右上角放大鏡按鈕。獲得禮盒後，禮盒內獎勵內容不會進行更新）
4102013,光暗5星戰姬自選禮盒（拉芙麗漂流記第3期）,自選禮盒,開啟後能從辰星和修羅5星戰姬碎片選擇一項獎勵。（獲得禮盒後，禮盒內獎勵內容不會進行更新）
207,戰姬自選禮盒,戰姬寶箱,珍貴的寶箱，開啟後能從5星伊邪那美碎片*50或5星烏列爾碎片*50中自主選擇一項獎勵。
7152,張燈結彩,造型,薇薇安的張燈結彩造型
27152,張燈結彩,造型,薇薇安的張燈結彩造型
201,紅心撲克,活動材料,活動材料，用於參與摸彩幸運禮活動。
6719,浮華虛言,魂器,
6720,浮華虛言,魂器,
6721,浮華虛言,魂器,
6722,浮華虛言,魂器,
6723,浮華虛言,魂器,
6724,浮華虛言,魂器,
20001052,阿帕忒限定頭像,特殊頭像,阿帕忒限定頭像。拜倒在我的歌聲下吧！
20001053,稀風限定頭像,特殊頭像,稀風限定頭像。喜歡飛在空中的感覺嗎，學長？
206,新春福袋,活動材料,活動材料，用於參與開春迎新活動。
4402002,橙色魂器自選禮盒,自選禮盒,珍貴的寶箱，開啟後能自主選擇一件橙色魂器。（詳情見右上角放大鏡按鈕。獲得禮盒後，禮盒內獎勵內容不會進行更新）
8052,蒼藍之戀,頭像框,2021情人節頭像框，透過限時活動獲得。
203,美味麵包,消耗材料,酥香柔軟的口感、甜蜜的味道，總讓人垂涎欲滴。是在校外遠足中探險必備的物資。
204,上等木材,消耗材料,材質硬重，紋理清晰，一看就是上等的建築材料。可用來提升校外遠足中建築的等級。
205,藍色水晶,消耗材料,晶瑩剔透的藍色水晶，透露出不可思議的力量。可用來提升校外遠足中角色屬性加成的等級。
208,回憶之匙,劇情解鎖用道具,用於解鎖劇情回憶
7153,紫羅蘭之戀,造型,司馬昭的紫羅蘭之戀造型
27153,紫羅蘭之戀,造型,司馬昭的紫羅蘭之戀造型
209,燈籠,活動材料,特殊材料，用於兌換道具
7154,花雛子安,造型,司馬懿的花雛子安造型
27154,花雛子安,造型,司馬懿的花雛子安造型
210,藍色魔術盒,資源禮盒,打開可隨機獲得以下物品中的一個：「便當*15000、使魔餅乾*6000、精華餅乾*1000、便當*20000、水晶刻刀*20000、橙色魂器專屬碎片*50」
211,紫色魔術盒,資源禮盒,打開可隨機獲得以下物品中的一個：「金幣*15M、經驗飲料*15M、金幣*30M、經驗飲料*30M、3星戰姬碎片*3000、5星戰姬碎片*150、精英5星戰姬碎片*100」
212,玉子燒,活動材料,特殊材料，用於兌換道具
213,可麗餅,活動材料,特殊材料，用於兌換道具
214,和菓子,活動材料,特殊材料，用於兌換道具
4102014,光暗5星戰姬自選禮盒,自選禮盒,開啟後能從辰星和修羅5星戰姬碎片選擇一項獎勵。（獲得禮盒後，禮盒內獎勵內容不會進行更新）
7155,識香知意,造型,赤蓮的識香知意造型
27155,識香知意,造型,赤蓮的識香知意造型
930199,5星雲母碎片,召喚戰姬,湊齊50個碎片即可召喚該戰姬
52015,雲母,,
652022,雲母,,
752015,雲母,,
930200,5星凡赫辛碎片,召喚戰姬,湊齊50個碎片即可召喚該戰姬
51014,凡赫辛,,
651021,凡赫辛,,
751014,凡赫辛,,
4101016,5星戰姬自選禮盒（拉芙麗漂流記第4期）,自選禮盒,開啟後能從隱蹤、神威、風見和曇華5星戰姬碎片選擇一項獎勵。（獲得禮盒後，禮盒內獎勵內容不會進行更新）
4102015,光暗5星戰姬自選禮盒（拉芙麗漂流記第4期）,自選禮盒,開啟後能從辰星和修羅5星戰姬碎片選擇一項獎勵。（獲得禮盒後，禮盒內獎勵內容不會進行更新）
4302005,造型自選禮盒（拉芙麗漂流記第4期）,自選禮盒,珍貴的寶箱，開啟後能自主選擇一款造型。（詳情見右上角放大鏡按鈕。獲得禮盒後，禮盒內獎勵內容不會進行更新）
7156,出水芙蓉,造型,青羽蛻夢·魏延的出水芙蓉造型
27156,出水芙蓉,造型,青羽蛻夢·魏延的出水芙蓉造型
20001055,雲母限定頭像,特殊頭像,雲母限定頭像。很久之前就想認識您了，閣下。
20001056,凡赫辛限定頭像,特殊頭像,凡赫辛限定頭像。被我鎖定的獵物，永遠也無法逃離。
7157,融心甜巧,造型,克瑞絲的融心甜巧造型
27157,融心甜巧,造型,克瑞絲的融心甜巧造型
4101017,5星戰姬自選禮盒,自選禮盒,開啟後能從隱蹤、神威、風見和曇華5星戰姬碎片選擇一項獎勵。（獲得禮盒後，禮盒內獎勵內容不會進行更新）
215,絨花,活動材料,用於參與雲上之旅活動。
4102016,光暗5星戰姬自選禮盒,自選禮盒,開啟後能從辰星和修羅5星戰姬碎片選擇一項獎勵。（獲得禮盒後，禮盒內獎勵內容不會進行更新）
217,小丑手偶,活動材料,活動材料，用於參與手偶遊行活動。
7158,大魔法師,造型,阿帕忒的大魔法師造型
27158,大魔法師,造型,阿帕忒的大魔法師造型
7159,盛大登場,造型,呂蒙的盛大登場造型
27159,盛大登場,造型,呂蒙的盛大登場造型
216,使魔結晶,使魔材料,用於使魔專屬核心升級
7160,廣播女王,造型,陸遜的廣播女王造型
27160,廣播女王,造型,陸遜的廣播女王造型
7161,兔兔彩蛋,造型,加百列的兔兔彩蛋造型
27161,兔兔彩蛋,造型,加百列的兔兔彩蛋造型
218,復活節普通彩蛋,活動材料,活動材料，用於參與驚喜彩蛋活動
219,復活節繽紛彩蛋,活動材料,活動材料，用於參與驚喜彩蛋活動
220,復活節黃金彩蛋,活動材料,活動材料，用於參與驚喜彩蛋活動
7162,系統異常,造型,圖靈的系統異常造型
27162,系統異常,造型,圖靈的系統異常造型
9121,冷靜一下,聊天表情,于吉的「冷靜一下」聊天表情
4102017,光暗5星戰姬自選禮盒（拉芙麗漂流記第5期）,自選禮盒,開啟後能從辰星和修羅5星戰姬碎片選擇一項獎勵。（獲得禮盒後，禮盒內獎勵內容不會進行更新）
4101018,5星戰姬自選禮盒（拉芙麗漂流記第5期）,自選禮盒,開啟後能從隱蹤、神威、風見和曇華5星戰姬碎片選擇一項獎勵。（獲得禮盒後，禮盒內獎勵內容不會進行更新）
4302006,高級造型自選禮盒（拉芙麗漂流記第5期）,自選禮盒,珍貴的寶箱，開啟後能自主選擇一款造型。（詳情見右上角放大鏡按鈕。獲得禮盒後，禮盒內獎勵內容不會進行更新）
221,印花,綺幻手冊普通貨幣,可在「小小會計的獎勵」處兌換各類道具，印花將在當期綺幻手冊結束後清空。
222,綠葉純晶,綺幻手冊高級貨幣,可在「小小會計的獎勵」處兌換各類道具，綠葉純晶將在當期綺幻手冊結束後繼續保留。
223,殘頁,綺幻手冊經驗,用於提升綺幻手冊等級
1129999,祕密書包,家具,陸遜的小書包，藏著少女不為人知的祕密~
4302007,高級造型自選禮盒（2021復活節彩蛋禮包）,自選禮盒,珍貴的寶箱，開啟後能自主選擇一款造型。（詳情見右上角放大鏡按鈕。獲得禮盒後，禮盒內獎勵內容不會進行更新）
7163,雲夢不知處,造型,姜維的雲夢不知處造型
27163,雲夢不知處,造型,姜維的雲夢不知處造型
8053,午休時光,頭像框,購買典藏手冊獲得。
930201,5星皮皮洛碎片,召喚戰姬,湊齊50個碎片即可召喚該戰姬
53015,皮皮洛,,
653022,皮皮洛,,
753015,皮皮洛,,
20001057,皮皮洛限定頭像,特殊頭像,皮皮洛限定頭像。今天要去哪裡玩呢？
224,高級彩蛋補償禮盒,特殊寶箱,2021復活節驚喜砸蛋活動掉單補償寶箱
225,魔法粉塵,活動材料,活動材料，用於參與「煙花」研製計劃活動
226,特製煙花,活動材料,活動材料，用於參與「煙花」研製計劃活動
7164,私人教練,造型,烏列爾的私人教練造型
27164,私人教練,造型,烏列爾的私人教練造型
227,精英技能材料寶箱,材料寶箱,打開可以獲得「入門課程資料」*8000、「絕密課程資料」*2500
4204001,使魔養成自選禮盒,自選禮盒,珍貴的寶箱，開啟後能從以下獎勵中自主選擇一項：「使魔餅乾*12000、精華餅乾*1500、使魔結晶*600」
4403011,橙色隱蹤專屬魂器自選禮盒,自選禮盒,珍貴的寶箱，開啟後能自主選擇一個橙色隱蹤專屬魂器。（詳情見右上角放大鏡按鈕。）
4403012,橙色神威專屬魂器自選禮盒,自選禮盒,珍貴的寶箱，開啟後能自主選擇一個橙色神威專屬魂器。（詳情見右上角放大鏡按鈕。）
4403013,橙色風見專屬魂器自選禮盒,自選禮盒,珍貴的寶箱，開啟後能自主選擇一個橙色風見專屬魂器。（詳情見右上角放大鏡按鈕。）
4403014,橙色曇華專屬魂器自選禮盒,自選禮盒,珍貴的寶箱，開啟後能自主選擇一個橙色曇華專屬魂器。（詳情見右上角放大鏡按鈕。）
4403015,橙色修羅專屬魂器自選禮盒,自選禮盒,珍貴的寶箱，開啟後能自主選擇一個橙色修羅專屬魂器。（詳情見右上角放大鏡按鈕。）
4403016,橙色晨星專屬魂器自選禮盒,自選禮盒,珍貴的寶箱，開啟後能自主選擇一個橙色晨星專屬魂器。（詳情見右上角放大鏡按鈕。）
4204002,使魔養成自選禮盒,自選禮盒,珍貴的寶箱，開啟後能從以下獎勵中自主選擇一項：「使魔餅乾*4000、精華餅乾*500、使魔結晶*200」
228,高級資源隨機禮盒,資源禮盒,打開可隨機獲得以下物品中的一個：「高級扭蛋幣*25、印章*7、摸彩券*120、高級扭蛋幣*45、印章*13、摸彩券*240、高級摸彩券*20、稀有鈕扣*20」
229,藍色魔術盒,資源禮盒,打開可隨機獲得以下物品中的一個：「便當*15000、使魔餅乾*6000、精華餅乾*1000、使魔結晶*400、便當*20000、水晶刻刀*20000、橙色魂器專屬碎片*50」
230,社團隨機禮盒,資源禮盒,打開可隨機獲得以下物品中的一個：「辰星精英5星戰姬碎片*50、修羅精英5星戰姬碎片*50、精英5星戰姬碎片*50、辰星5星戰姬碎片*50、修羅5星戰姬碎片*50、5星戰姬碎片*50、天使法杖*1、天使禮服*1、天使髮飾*1、天使羽翼*1、印章*1、高級扭蛋幣*1、高級摸彩券*1、夢境石板*1、占卜水晶*1、經驗飲料*200000、水晶刻刀*100、便當*150、摸彩券*2」
4202003,高級資源自選禮盒,自選禮盒,珍貴的寶箱，開啟後能從以下獎勵中自主選擇一項：「高級扭蛋幣*8、印章*2、摸彩券*35、高級摸彩券*4」
4201007,普通資源自選禮盒,自選禮盒,珍貴的寶箱，開啟後能從以下獎勵中自主選擇一項：「經驗飲料*600000，便當*400，水晶刻刀*400，使魔餅乾*250，精華餅乾*30」
7165,放學相伴,造型,稀風的放學相伴造型
27165,放學相伴,造型,稀風的放學相伴造型
231,課程研習憑證,活動材料,活動材料，用於參與課程研習活動
7166,醉春煙,造型,伊邪那美的醉春煙造型
27166,醉春煙,造型,伊邪那美的醉春煙造型
7167,童心戲魚,造型,郭嬛的童心戲魚造型
27167,童心戲魚,造型,郭嬛的童心戲魚造型
930202,5星暗月碎片,召喚戰姬,湊齊50個碎片即可召喚該戰姬
51015,暗月,,
651022,暗月,,
751015,暗月,,
930203,5星槲寄生碎片,召喚戰姬,湊齊50個碎片即可召喚該戰姬
54015,槲寄生,,
654022,槲寄生,,
754015,槲寄生,,
4102018,光暗5星戰姬自選禮盒,自選禮盒,開啟後能從辰星和修羅5星戰姬碎片選擇一項獎勵。（獲得禮盒後，禮盒內獎勵內容不會進行更新）
4102019,光暗5星戰姬自選禮盒（拉芙麗漂流記第6期）,自選禮盒,開啟後能從辰星和修羅5星戰姬碎片選擇一項獎勵。（獲得禮盒後，禮盒內獎勵內容不會進行更新）
4101019,5星戰姬自選禮盒（拉芙麗漂流記第6期）,自選禮盒,開啟後能從隱蹤、神威、風見和曇華5星戰姬碎片選擇一項獎勵。（獲得禮盒後，禮盒內獎勵內容不會進行更新）
4302008,高級造型自選禮盒（拉芙麗漂流記第6期）,自選禮盒,珍貴的寶箱，開啟後能自主選擇一款造型。（詳情見右上角放大鏡按鈕。獲得禮盒後，禮盒內獎勵內容不會進行更新）
4204003,使魔養成自選禮盒,自選禮盒,珍貴的寶箱，開啟後能從以下獎勵中自主選擇一項：「使魔餅乾*3200、精華餅乾*400、使魔結晶*200」
4204004,使魔養成自選禮盒,自選禮盒,珍貴的寶箱，開啟後能從以下獎勵中自主選擇一項：「使魔餅乾*8000、精華餅乾*1000、使魔結晶*500」
4204005,使魔養成自選禮盒,自選禮盒,珍貴的寶箱，開啟後能從以下獎勵中自主選擇一項：「使魔餅乾*32000、精華餅乾*4000、使魔結晶*2000」
232,海藍珍珠,活動材料,活動材料，用於參與拉芙麗漂流記活動
7168,睡意綿綿,造型,薇拉的睡意綿綿造型
27168,睡意綿綿,造型,薇拉的睡意綿綿造型
7169,山盟海誓,造型,芬里爾的山盟海誓造型
27169,山盟海誓,造型,芬里爾的山盟海誓造型
234,迎新票據,活動材料,活動材料，用於參與開學禮物活動
20001058,暗月限定頭像,特殊頭像,暗月限定頭像。月色真美適合約會呢~
233,解鎖第四檔禮物,,購買該禮包後將解鎖開學禮物活動的第四檔禮物
235,魔力迴路,活動材料,活動材料，用於參與時間的祕密活動
236,時間碎屑,活動材料,活動材料，用於參與時間的祕密活動
7170,甜心護士,造型,水鏡的甜心護士造型
27170,甜心護士,造型,水鏡的甜心護士造型
7171,屋內遊樂,造型,皮皮洛的屋內遊樂造型
27171,屋內遊樂,造型,皮皮洛的屋內遊樂造型
4101020,5星戰姬自選禮盒,自選禮盒,開啟後能從隱蹤、神威、風見和曇華5星戰姬碎片選擇一項獎勵。（獲得禮盒後，禮盒內獎勵內容不會進行更新）
4201008,普通資源自選禮盒,自選禮盒,珍貴的寶箱，開啟後能從以下獎勵中自主選擇一項：「經驗飲料*2000000，便當*1500，水晶刻刀*1500，使魔餅乾*900，精華餅乾*120」
4201009,普通資源自選禮盒（古城掘金）,自選禮盒,珍貴的寶箱，開啟後能從以下獎勵中自主選擇一項：「金幣*400000，經驗飲料*400000，便當*300，水晶刻刀*300，使魔餅乾*300，精華餅乾*60，使魔結晶*30」
20001059,槲寄生限定頭像,特殊頭像,槲寄生限定頭像。愛情需要歌聲讚頌~
7172,私人醫生,造型,雲母的私人醫生造型
27172,私人醫生,造型,雲母的私人醫生造型
4402003,橙色魂器自選禮盒,自選禮盒,珍貴的寶箱，開啟後能自主選擇一件橙色魂器。（詳情見右上角放大鏡按鈕。獲得禮盒後，禮盒內獎勵內容不會進行更新）
6725,死神之聲,魂器,
6726,死神之聲,魂器,
6727,死神之聲,魂器,
6728,死神之聲,魂器,
6729,死神之聲,魂器,
6730,死神之聲,魂器,
4203003,初級資源自選禮盒,自選禮盒,珍貴的寶箱，開啟後能從以下獎勵中自主選擇一項：「金幣*500K，經驗飲料*500K，便當*360，水晶刻刀*360」
4204006,使魔養成自選禮盒,自選禮盒,珍貴的寶箱，開啟後能從以下獎勵中自主選擇一項：「使魔餅乾*1800、精華餅乾*220、使魔結晶*100」
4205001,課程資料自選禮盒,自選禮盒,珍貴的寶箱，開啟後能從以下獎勵中自主選擇一項：「入門課程資料*1000、絕密課程資料*200」
7173,匆匆過客,造型,漢靈帝的匆匆過客造型
27173,匆匆過客,造型,漢靈帝的匆匆過客造型
4204007,資源自選禮盒,自選禮盒,珍貴的寶箱，開啟後能從以下獎勵中自主選擇一項：「便當*12000、水晶刻刀*12000、使魔餅乾*7200、精華餅乾*900、使魔結晶*450」
4201010,普通資源自選禮盒,自選禮盒,珍貴的寶箱，開啟後能從以下獎勵中自主選擇一項：「金幣*25M、經驗飲料*25M、水晶刻刀*20000、便當*20000、使魔餅乾*20000、精華餅乾*4000」
7174,夢熱夜甦,造型,凡赫辛的夢熱夜甦造型
27174,夢熱夜甦,造型,凡赫辛的夢熱夜甦造型
1900002,薔薇獵弩,家具,是冰冷的武器，更是精緻的藝術品。
8054,慵懶夏夜,頭像框,購買典藏手冊獲得。
1130001,教堂地板,家具,聖潔的教堂地板容不得一點污漬！
1130002,教堂墻紙,家具,這屬於聖潔而輝宏的教堂！
1130003,誓約蛋糕,家具,大大的蛋糕，很好看……也很甜！祝你們吃到驚喜！
1130004,羅馬柱,家具,在教堂看到的高大柱子~
1130005,誓約壁飾,家具,為這殿堂裝扮得更好看些！
1130006,誓約主桌,家具,一起分享這幸福而又美味的一刻吧！
1130007,誓約桌,家具,一起分享這幸福而又美味的一刻吧！
1130008,誓約椅1,家具,讓我們見證這個瞬間吧！
1130009,誓約椅2,家具,讓我們見證這個瞬間吧！
1130010,誓約長椅1,家具,靜心觀看這莊嚴而幸福的儀式~
1130011,誓約長椅2,家具,靜心觀看這莊嚴而幸福的儀式~
1130012,誓約拱門(粉色),家具,通向愛與幸福的拱門，大步前進吧！
1130013,誓約拱門(紅色),家具,通向愛與幸福的拱門，大步前進吧！
1130014,花柱(粉色),家具,精心裝扮的花柱~
1130015,花柱(紅色),家具,精心裝扮的花柱~
1130016,證婚檯,家具,與愛人登上檯，完成這莊嚴的儀式！
1130017,證婚桌,家具,一起宣讀愛的誓言……
1130018,鋼琴,家具,擅長音律的學妹，願意為新人彈奏一曲么？
1130019,誓約地毯,家具,從這裡走向證婚檯！
1130020,誓約圍欄,家具,請繞道前進！
1130021,水果塔,家具,幸福是水果的味道~
1130022,甜點,家具,好甜呀！真的好甜喔~
1130023,香檳,家具,開瓶香檳，慶祝這幸福的日子~
4102020,光暗5星戰姬自選禮盒（拉芙麗漂流記第7期）,自選禮盒,開啟後能從辰星和修羅5星戰姬碎片選擇一項獎勵。（獲得禮盒後，禮盒內獎勵內容不會進行更新）
4101021,5星戰姬自選禮盒（拉芙麗漂流記第7期）,自選禮盒,開啟後能從隱蹤、神威、風見和曇華5星戰姬碎片選擇一項獎勵。（獲得禮盒後，禮盒內獎勵內容不會進行更新）
4302009,高級造型自選禮盒（拉芙麗漂流記第7期）,自選禮盒,珍貴的寶箱，開啟後能自主選擇一款造型。（詳情見右上角放大鏡按鈕。獲得禮盒後，禮盒內獎勵內容不會進行更新）
237,異度水晶,活動材料,活動材料，在異度探險活動中收集一定數量將會獲得對應獎勵
238,異度召喚幣,活動材料,用於在「探險小隊擴員」活動中獲得探險戰姬
239,異度成長精魄,活動材料,活動材料，用於在異度探險系列活動中提升探險戰姬等級
9999998,限定探險戰姬,活動材料,活動材料，用來獲得異度探險系列活動中固定探險戰姬
241,精英技能材料禮盒,材料寶箱,打開可以獲得「入門課程資料」*15000、「絕密課程資料」*2000
4201011,普通資源自選禮盒,自選禮盒,珍貴的寶箱，開啟後能從以下獎勵中自主選擇一項：「金幣*5000000，經驗飲料*5000000，便當*4000，水晶刻刀*4000」
4204008,使魔養成自選禮盒,自選禮盒,珍貴的寶箱，開啟後能從以下獎勵中自主選擇一項：「使魔餅乾*5600、精華餅乾*700、使魔結晶*350」
7175,荊棘絕響,造型,坂本龍馬的荊棘絕響造型
27175,荊棘絕響,造型,坂本龍馬的荊棘絕響造型
7176,聖徒的初心,造型,華佗的「聖徒的初心」造型
27176,聖徒的初心,造型,華佗的「聖徒的初心」造型
4202004,高級資源自選禮盒,自選禮盒,珍貴的寶箱，開啟後能從以下獎勵中自主選擇一項：「高級扭蛋幣*10、印章*3、摸彩券*50、高級摸彩券*6」
4203004,初級資源自選禮盒,自選禮盒,珍貴的寶箱，開啟後能從以下獎勵中自主選擇一項：「金幣*30M，經驗飲料*30M，便當*22500，水晶刻刀*22500」
4203005,初級資源自選禮盒,自選禮盒,珍貴的寶箱，開啟後能從以下獎勵中自主選擇一項：「金幣*2600K，經驗飲料*2600K，便當*2000，水晶刻刀*2000」
242,電子套裝寶箱,裝備套裝寶箱,裝備套裝寶箱，打開可以獲得4件電子套裝
243,惡魔套裝寶箱,裝備套裝寶箱,裝備套裝寶箱，打開可以獲得4件惡魔套裝
244,天使套裝寶箱,裝備套裝寶箱,裝備套裝寶箱，打開可以獲得4件天使套裝
4402004,橙色魂器自選禮盒(異度探險),自選禮盒,珍貴的寶箱，開啟後能自主選擇一件橙色魂器。（詳情見右上角放大鏡按鈕。獲得禮盒後，禮盒內獎勵內容不會進行更新）
930204,5星特蕾莎碎片,召喚戰姬,湊齊50個碎片即可召喚該戰姬
52016,特蕾莎,,
652023,特蕾莎,,
752016,特蕾莎,,
20001060,特蕾莎限定頭像,特殊頭像,特蕾莎限定頭像。我有七把劍，猜猜哪一把會飛向你~
240,限定探險戰姬,活動材料,
7177,糯糯生香,造型,孫悟空的糯糯生香造型
27177,糯糯生香,造型,孫悟空的糯糯生香造型
4201012,普通資源自選禮盒,自選禮盒,珍貴的寶箱，開啟後能從以下獎勵中自主選擇一項：「金幣*1000K、經驗飲料*1000K，便當*750，水晶刻刀*750，使魔餅乾*450，精華餅乾*55」
