id,name,desc,skill_desc1,skill_desc2,skill_desc3,skill_desc4
853012,Papillon·Iron Fist,"1. Une combattante de la Maison Monstre, elle est capable d'infliger beaucoup de dégâts et d'étourdir ses ennemis.\n2. Papillon·Iron Fist peut se soigner et obtient un bonus d'attaque si les Filles sont étourdies. Elle est également capable d'étourdir son adversaire si elle perd 50% de ses PV en une attaque.\n3. Vous pouvez lui donner une antiquité lui donnant de l'énergie ou des Filles qui peuvent étourdir les adversaires pour infliger plus de dégâts en combo.","Compétence Active : Inflige des dégâts à 3 Filles aléatoirement, et a des chances de les étourdir.\nSi la cible était déjà étourdie, la cible recevra un coup critique. C'est donc pour cette raison qu'utiliser des Filles possédant la compétence d'étourdir est un très bon combo avec Papillon·Iron Fist.","Compétence de Renforcement : Augmente les PV, l'Attaque, les Critiques et l'Immunité.\nAvec la présence de la Compétence Active, recevoir un bonus de critique est vraiment un puissant bonus pour elle. Ce qui lui permettra d'infliger encore plus de dégâts. Son Immunité au contrôle permet d'augmenter son espace de survie.","Compétence de Renforcement : Cette compétence lui permet d'étourdir la cible si elle perd plus de 50% de ses PV en une attaque, ou de gagner de l'attaque selon les dégâts qu'elle reçoit.\nCette compétence augmente largement ses dégâts totaux lors du combat, et permet de contrôler également ses ennemis.","Compétence de Renforcement : Permet à Papillon·Iron Fist d'attaquer deux cibles aléatoirement, et de récupérer des PV lorsqu'une Fille est étourdie (ennemi ou allié).\nCette compétence augmente considérablement son espace de vie dans une équipe contenant beaucoup de compétence permettant d'étourdir les ennemis."
851012,Fenrir,"1. Combattante de la Maison Fantôme infligeant des dégâts continus et stables qui devient plus performante au fil du combat; \n2. Grâce à sa Compétence Active et 「Riposte Furieuse」, Fenrir peut atteindre les lignes ennemies avant et arrière. À chaque fois que Fenrir bloque 3 attaques, elle peut se libérer de tous les contrôles et contre-attaquer. Elle fait partie des meilleurs combattantes; \n3. Étant donné que plus la bataille dure, plus Fenrir deviendra puissante, elle peut être encore plus puissante avec des Filles comme Isabelle, Capsula ou d'autres Filles de contrôle.","Compétence Active : Inflige des dégâts à 3 ennemis aléatoirement et peut leur infliger Saignement; \nAu niveau 3, cette compétence infligera 206%. Grâce à son effet de Saignement, Fernrir peut être alliée à des Filles augmentant les dégâts de Saignement; \n La compétence infligera un coup critique si elle touche la ligne arrière, Fenrir est donc une menace pour toutes les ennemies présentes.","Compétence de Renforcement : Augmente les PV, l'Attaque, la Pénétration d'Armure et le taux de Blocage; \nLa Pénétration d'Armure supplémentaire permet à Fenrir d'infliger plus de dégâts; \nLe taux de Blocage supplémentaire permet à Fenrir de déclencher plus rapidement sa compétence ""Riposte Furieuse"".","Compétence de Renforcement : Permet à Fenrir d'obtenir de l'attaque et des dégâts critique supplémentaires à chaque fois qu'une compétence active est utilisée; \nCette amélioration obtenue grâce à cette compétence dure jusqu'à la fin du combat, ce qui rend Fenrir de plus en plus puissante tout le long du combat.","Compétence Principale : Après avoir bloqué 3 attaques, permet à Fenrir de se débarasser de tous les effets de contrôle la touchant, d'infliger une contre-attaque à 3 ennemis aléatoirement et de se soigner; \nCette compétence est la plus importante de Fenrir car elle lui permet de survivre plus longtemps et d'infliger plus de dégâts aux ennemis ayant beaucoup de PV."
852013,Saint Majesté,"
1. Mage de la Maison Humain qui peut provoquer des Dégâts sur la Durée en continu;
2. Les compétences de Saint Majesté sont basées sur la brûlure. Si un ennemi est brûlé, elle a des chances d\'augmenter le nombre de tour de brûlure et dans le même temps augmenter son Attaque et son Immunité. Si c\'est une alliée qui est brûlée dans ce cas elle a des chances de réduire le nombre de tour de brûlure;
3. Saint Majesté est immunisée contre l\'effet de brûlure et subit moins de dégâts lorsqu\'elle est attaquée par un ennemi brûlé;
4. Combinée avec Sonya , Kira et d\'autres Filles qui peuvent infliger des brûlures, Saint Majesté peut alors déployer son potentiel au maximum. Grâce à à 「Ombre portée」et 「Jugement divin」, elle peut rapidement provoquer des brûlures et prolonger la durée de brûlure des ennemis provoquant ainsi des dégâts considérables sur la durée.","Compétence Active : Inflige des dégâts à 4 Filles aléatoires. Si l'ennemi attaqué est brûlé, Saint Majesté peut causer des dégâts équivalent au total des dégâts restants de la brûlure d'origine. \nElle pourrait avoir un rôle important avec l'aide des Filles qui peuvent provoquer des effets de brûlure.",Compétence de Renforcement : Augmente les PV et l'Attaque et immunise contre Brûlure.\nElle a d'excellentes performances lorsqu'elle combat des Filles qui peuvent provoquer des effets de brûlure.,Compétence de Renforcement : Permet à Saint Majesté de brûler les cibles touchées par les compétences actives des alliées; \nCette compétence peut conférer à Saint Majesté des dégâts considérables lorsqu'elle est associée aux Filles qui peuvent brûler les ennemis.,"Compétence de Renforcement : À chaque fois qu'une unité est brûlée sur le terrain, augmente son Attaque et son Immunité;\n Si c'est une alliée qui est brûlée, a la possibilité de réduire la durée de brûlure, si c'est un ennemi qui est brûlé, a la possibilité de prolonger la durée de brûlure;\nSi Saint Majesté est combinée avec d'autres Filles qui peuvent provoquer des brûlures, les effets de brûlure peuvent être alors provoquer très rapidement, provoquant ainsi des dégâts considérables sur la durée et dans le même temps augmenter rapidement sa propre Attaque et son Immunité."
855007,Kratos,"
1. Guerrière de la Maison Démon polyvalente; 
2. Chacune de ses compétences est à la fois offensive et défensive. Elle peut infliger d\'énormes dégâts aux adversaires ayant beaucoup de PV; 
3. La Compétence Active et「Suppression Éclair」et son Effet de Contrôle「Effroi」peuvent neutraliser les attaques basiques des ennemis et ainsi les empêcher d\'obtenir de l\'énergie pour utiliser leur Compétence Active; 
4. Améliorer une combattante de la Maison Démon a un coût assez élevé, il est recommandé de former former votre équipe en fonction des ressources dont vous disposez.","Compétence Active : Inflige des dégâts à 4 ennemis aléatoires. Les ennemis avec beaucoup de PV subiront beaucoup de dégâts tandis que les ennemis avec peu de PV subiront des dégâts supplémentaires. Grâce à son Effet de Contrôle, elle peut limiter les menaces ennemies tout en infligeant des dégâts dévastateurs.","Compétence de Renforcement : Augmente les PV, l'Attaque, les Critiques et l'Armure.","Compétence de Renforcement : L'Attaque Basique est très efficace contre les cibles uniques, infligeant à la fois des dégâts et permettant de se soigner; \nUne fois que la compétence a atteint son niveau maximum, l'Effet de Contrôle Effroi a 100% de chance de se déclencher permettant à Kratos de devenir un véritable cauchemar pour l'ennemi ayant le moins de PV.","Compétence de Renforcement : Tout en augmentant sa capacité à faire des dégâts, la génération de couche de bouclier lui permet également d'augmenter sa capacité de survie."
856006,Lucifael,"
1. Mage de la Maison Ange; 
2. Grâce à「Dédoublement」elle obtient une Vitesse de base très élevée qui lui permet d\'utiliser sa Compétence Active avant la plupart des autres Filles afin de maximiser l\'effet de ses marques d\'équilibres et réduire rapidement les PV des ennemis; 
3. Sa Compétence Active「Annihilation Polaire」permet à Lucifael d\'infliger d\'énormes dégâts face aux ennemis ayant beaucoup de PV, de plus sa Compétence Passive「Raid Ténébreux」lui permet de réduire de nombreuses menaces à chaque fin de tour: 
4. Améliorer une Fille de la Maison Ange demande une quantité importante de ressources, il est donc conseillé de bien gérer vos ressources si vous voulez l\'améliorer.",Compétence Active : Inflige des dégâts à 4 ennemis aléatoires ignorant leur Armure et leur ajoutant une marque d'équilibre; \nGrâce à sa Vitesse élevée elle peut réduire rapidement les PV des ennemis et ainsi obtenir un avantage précieux sur le champ de bataille. Sa marque d'équilibre permet d'éliminer rapidement les ennemis dont les dégâts reposent sur leur Compétence Active pour infliger des dégâts.,"Compétence de Renforcement : Augmente les PV, les Dégâts Divins, la Réduction des Dégâts et la Vitesse. Améliore non seulement l'efficacité de ses attaques mais améliore également sa capacité à survivre de sorte à survivre plus longtemps.","Compétence de Renforcement : L'Attaque Basique cible l'ennemi avec le plus de PV, inflige des dégâts supplémentaires en fonction de ses PV maximums et permet à Lucifael de se soigner; \nCette compétence permet non seulement à Lucifael de contrer les ennemis avec beaucoup de PV mais également de survivre plus longtemps.","Compétence de Renforcement : Permet à Lucifael d'infliger d'énormes dégâts aux ennemis; \nL'effet de réduction de soin infligés réduit considérablement la compétence de survie des ennemis au fil des tours. Plus la bataille durera, plus les ennemis seront désavantagés; \nL'effet de soin reçu permet à Lucifael d'améliorer grandement sa capacité à survivre."
854012,Chris,"
1. Mage de la Maison Fée avec une forte capacité de contrôle; 
2. L\'Effet de Contrôle unique ""Cristallisation"" est déclenché à retardement améliorant ainsi le temps de couverture de l\'Effet de Contrôle; 
3. ""Soif de Pouvoir"" connaît une nettre amélioration à partir du niveau 3 car la probabilité de cristallisation monte à 100%. Lorsque l\'Immunité de l\'ennemi est faible, l\'ennemi attaqué peut être cristallisé indéfiniment. 
4. Lorsque l\'ennemi est cristallisé, Chris peut restaurer sa propre vie, augmenter son Attaque et infliger des dégâts d\'Empoisonnements aux ennemis.","Compétence Active : Inflige des dégâts à 3 ennemis aléatoires et peut les cristalliser immédiatement ou à retardement. \n Grâce au déclenchement retardé de la cristallisation, Chris n'a pas spécialement besoin d'avoir une Vitesse élevée. Du moment que la compétence est lancée au bon moment, elle peut perturber la stratégie ennemie. ","Compétence de Renforcement : Augmente les PV, l'Attaque, les soins reçus et la Vitesse.","Compétence de Renforcement : Lorsqu'elle effectue une Attaque Basique, elle a des chances d'ajouter une Marque de Cristal (qui se déclenche après 1 tour). \nAu niveau de compétence 3, elle a 100% de chance de contrôler l'ennemi attaqué.","Compétence de Renforcement : Lorsqu'un ennemi est cristallisé, augmente considérablement l'Attaque et récupère des PV, inflige des dégâts d'Empoisonnement à 3 Filles aléatoires."
853013,Sino,"
1. Assassin de la Maison Monstre;
2. L\'Attaque Basique cible l\'ennemi ayant le moins de PV;
3. Toutes ses Attaques ciblent les ennemis de la ligne arrière ou l\'ennemie ayant le moins de PV;
4. Ses compétences se focalisent sur la Désintégration et le Saignement : La Désintégration peut aggraver les Dégâts sur la Durée et les attaques peuvent fréquemment faire saigner les ennemis ou les marquer avec Désintégration.","Compétence Active : Inflige des dégâts à 2 ennemis aléatoires de la ligne arrière, les marque avec Désintégration et leur inflige Saignement pendant 15 tours. \nElle pourrait avoir un rôle important avec l'aide des Filles qui peuvent provoquer des Dégâts sur la Durée.","Compétence de Renforcement : Augmente l'Attaque, les Critiques, la Précision, l'Immunité ; est en même temps immunisée contre l'effet Saignement.","Compétence de Renforcement : Au début de la bataille, augmente la Précision et les Critiques de toutes les alliées, réduit considéralement les PV de l'ennemi. \nÀ la fin de chaque tour, marque les 2 ennemis ayant le moins de PV avec Désintégration. Chaque fois qu'un ennemi est dans un état de Saignement, Sino augmente sa propre Résistance aux Dégâts et ses Dégâts Critiques.","Compétence de Renforcement : L'Attaque Basique inflige des dégâts aux ennemis de la ligne arrière et inflige des dégâts de Saignement. Peu importe si l'ennemi souffre de ""Désintégration"", Sino peut infliger des dégâts supplémentaires."
852014,Rina,"1. Éclaireur de la Maison Humain qui a à la fois inflige des Dégâts sur la Durée et a des compétences de survie; \n2. Sa Compétence Active cible l'ennemi avec le plus de PV. Grâce à ""Jetons supplémentaires"" et ""Quinte Royale"" Rina peut attaquer les ennemis de la ligne avant mais aussi ceux de la ligne arrière. \n3. Rina peut fréquemment obtenir les effets «Manque de Respect» et «Audace». «Manque de Respect» neutralise les effets de contrôle et «Audace» neutralise et renvoie les dégâts. Ces deux effets peuvent être décrits à la fois comme offensifs et défensifs.",Compétence Active : Inflige des dégâts importants à l'ennemi avec le plus de PV et ajoute un effet de brûlure supplémentaire sur la cible; \nPeut infliger 450% d'Attaque une fois que la compétence est au niveau 3. L'effet de brûlure qui en résulte provoque beaucoup de dégâts et peut également servir à d'autres Filles; \nL'effet Manque de Respect lui permet de neutraliser les effets de contrôle.,"Compétence de Renforcement : Augmente les PV, l'Attaque, les Critiques et la Précision.\nPermet à Rina d'infliger beaucoup de Dégâts Critiques et d'obtenir les effets ""Manque de Respect"" et ""Audace"" avec la compétence Quinte Royale.",Compétence de Renforcement : L'Attaque Basique cible les ennemis de la ligne avant.\nPermet à Rina d'obtenir 1 Audace après chaque attaque.,"Compétence Principale : Inflige des dégâts à tous les ennemis et obtient en même temps 1 ""Manque de Respect"" et 1 ""Audace"" à chaque fois que Rina lance des Critiques"
851013,Viviane,"1. Support de la Maison Fantôme;\n2. Elle peut non seulement soigner ses alliées et effacer leurs malus, mais également effacer les bonus des ennemis et leur ajouter des malus;\n3. La ""Marque étoilée"" combinée aux diverses capacités de Viviane rend Viviane très stable.","Compétence Active : Inflige des dégâts aux 2 ennemis aléatoires et a une chance d'effacer les Bonus des cibles.\nLa ""Silhouette Lunaire"" avec cette compétence soigne l'alliée avec les PV les plus bas à chaque tour, et a une chance d'effacer les malus quand les alliées sont attaquées.","Compétence de Renforcement : Augmente les PV, la Réduction aux Contrôles, la Vitesse et les Soins reçus.","Compétence de Renforcement : À la fin du tour, a certaine probabilité de réduire l'énergie et la Vitesse d'ennemies pendant les 2 tours suivants.","Compétence Principale : Au début de la bataille, Viviane marque un ennemi aléatoire avec Marque Étoilée (la marque trouve automatiquement une autre cible au début du tour suivant si la cible initiale meurt);\nChaque fois que Viviane est attaquée, l'ennemi marqué avec la Marque Étoilée subira également des dégâts équivalant à un certain pourcentage des dégâts que Viviane subit; chaque fois que Viviane reçoit un malus, l'ennemi marqué aura également des chances de recevoir ce même malus."
854013,Joan,"1. Une combattante de la Maison Fée.\n2. Chaque fois qu'une alliée ou un ennemi meurt, Joan obtiendra des Effluves de Pêcher qui peuvent infliger considérablement des dégâts quand Joan utilise sa Compétence Active. \n3. Le ""Serment Fraternel"" permet à Joan de mieux performer dans une équipe équilibrée.","Compétence Active : Inflige des dégâts aux 3 ennemis aléatoires et utilise toutes les Effluves de Pêcher. Chaque Effluve de Pêcher inflige des dégâts à 1 ennemi aléatoire. \nS'il reste encore des Effluves de Pêcher, elles peuvent également fournir la Résistance aux Dégâts.","Compétence de Renforcement : Augmente les PV, l'Attaque, les Dégâts Critiques et l'Immunité aux Contrôles.","Compétence Principale : Chaque fois qu'une alliée déclenche une Attaque Basique ou une Compétence Active, Joan pourra rejoindre la bataille et obtiendra des Effluves de Pêcher.\nIl n'y a pas de limite au nombre de cibles. Joan peut causer beaucoup de dégâts avec une alliée qui peut causer des dégâts à plusieurs ennemis.","Compétence de Renforcement : Chaque fois qu'une alliée ou un ennemi meurt, Joan se soignera et obtiendra des Effluves de Pêcher"
856007,Uriel,"
1. Une guerrière de la Maison Ange qui possède du contrôle de foule; 
2. La Compétence Active d\'Uriel lui permet d\'infliger des Dégâts Divins supplémentaires. Elle possède également une capacité de survie décente grâce à ses compétences passives qui lui fournissent des bonus de Pv et de Résistance aux Dégâts. Avec l\'aide d\'une soigneuse dans son équipe, Uriel a la possibilité d\'encaisser facilement énormément de dégâts;
3. Uriel peut marquer les ennemis avec ""Lumière Céleste"". Dès qu\'un ennemi est marqué par 2 marques de ""Lumière Céleste"", elles se transforment en un ""Sceau de Lumière"" qui empêche la cible de faire usage de ses compétences passives.
Remarque: les bonus d\'attributs passifs, les compétences passives permettant à l\'Attaque Basique de frapper plus d\'un ennemi et les compétences passives se déclanchant à la mort ne sont pas affectées par le ""Sceau de Lumière"".
Marque Étoilée de Viviane ne peut pas être affectée par le ""Sceau de Lumière"". Après que la cible marquée par Étoilée de Viviane soit morte, la nouvelle cible marquée par Étoilée de Viviane sera affectée par le ""Sceau de Lumière"".","Compétence Active : Inflige de multiples dégâts à un ennemi aléatoire et le marque avec une marque de Lumière Céleste. Cette compétence augmente également les Dégâts Divins d'Uriel une fois qu'elle se déclenche; \nÀ 10 étoiles, cette compétence a des chances d'ajouter 1 marque aux ennemis déjà marqués avec ""Lumière Céleste"".","Compétence de Renforcement : Augmente ses PV, ses Dégâts Divins, son Immunité et sa Résistance aux Dégâts. Permet à Uriel d'augmenter son potentiel offensif ainsi que sa capacité de survie.",Compétence de Renforcement : L’Attaque Bastique inflige des dégâts à un ennemi aléatoire et le marquer avec Lumière Céleste.,Compétence de Renforcement : Permet à Uriel d'infliger des dégâts de zone à tous les ennemis et les marquer avec Lumière Céleste lorsqu'elle effectue une Attaque Basique ou qu'elle utilise sa Compétence Active.
855008,Izanami,"
1. Support de la Maison Démon qui peut protéger ses alliées ;
2. La Compétence Active d\'Izanami fournit un Bouclier Floral à ses alliées, qui convertit les prochains dégâts reçus, d\'une Attaque Basique ou d\'une Compétence Active, en soin ;
3. La Compétence Passive d\'Izanami permet de maudire les cibles avec ""Bénédiction Maudite"", convertissant le prochain soin reçu en dégâts.
4. ""Bouclier Floral"" et ""Bénédiction Maudite"" ne peuvent pas se déclencher mutuellement.","Compétence Active : Inflige des dégâts à tous les ennemis de la ligne avant et a des chances de les pétrifier;\nLa compétence octroie également un ""Bouclier Floral"" à ses alliées ainsi qu'à elle-même. Ce bouclier peut convertir les prochains dégâts subis d'une Attaque Basique ou d'une Compétence Active en soins;\nCette compétence peut fournir plus de protection à une équipe qu'une compétence de soin habituelle mais elle ne peut être déclenchée que par une Attaque Basique ou une Compétence Active.","Compétence de Renforcement : Augmente ses PV, sa Attaque Basique et sa Résistance aux Dégâts, réduit de 1 tour un Effet de Contrôle dont elle est la cible.","Compétence de Renforcement : Quand une alliée déclenche une Compétence Active, elle poursuit aléatoirement la/les cible(s) 3 fois.","Compétence de Renforcement : Izanami cible 2 ennemis aléatoires quand elle déclenche une Attaque Basique;\nCette compétence permet également à Izanami de les marquer avec 1 ""Bénédiction Maudite"" qui convertit les prochains soins reçus de la cible en dégâts."
854014,Vera,"
1. Support de la Maison Fée qui peut soigner ses alliées et affaiblir les ennemis ;
2.Les compétences de Vera peuvent aider de différentes façons tous ses alliés, elle peut donc convenir à tout type de formation. De plus, elle ne nécessite pas d\'avoir des attributs très élevés pour être très utile ;
""Rapetissage"" peut affaiblir les ennemis, augmenter les dégâts qu\'ils subissent et réduire les dégâts qu\'ils causent.
""Berceuse"" peut infliger des dégâts aux ennemis et permet de soigner ses alliées. Les soins sont calculés en fonction de l\'Attaque de l\'alliée qui reçoit le soin.
3.Grâce à son troisième passif, Vera peut échanger sa Vitesse avec un ennemi aléatoire plus rapide qu\'elle, ce qui lui permet d\'agir de plus en plus tôt à chaque début du tour suivant.","Compétence Active : Inflige des dégâts à 1 ennemi aléatoire et rapetisse la cible.\nSa Compétence Active permet également de marquer 3 alliées avec ""Berceuse"". ""Berceuse"" permet de soigner l'alliée marquée et d'infliger des dégâts à l'ennemi attaquant cette dernière tout en ignorant son Armure, que ce soit une Compétence Active ou une Attaque Basique.","Compétence de Renforcement : Augmente ses PV, son Attaque et les Soins Reçus. Permet à Vera d'augmenter son potentiel offensif ainsi que sa capacité de survie.",Compétence de Renforcement : L'Attaque Basique devient une Attaque aléatoire sur 1 ennemi et le rapetisse pendant 2 tours (cible prioritaire: Fille qui n'est pas déjà affectée par Rapetissage).,"Compétence de Renforcement : À la fin du tour, Vera échange sa Vitesse avec 1 ennemi aléatoire dont la Vitesse est supérieure à la sienne pendant 1 tour, qui permet à Vera d'affaiblir l'ennemi."
855009,Azumi,"
1. Éclaireuse de la Maison Démon qui inflige des dégâts explosifs.
2. La Compétence Active cible les ennemis ayant plus d\'Énergie.
3. Son Attaque Basique inflige des dégâts supplémentaires d\'Ondes Sonores et neutralise l\'Énergie des ennemis.
4. Après sa mort, elle se transforme en Ébi qui inflige également beaucoup de dégâts.","Compétence Active : Inflige des dégâts supplémentaires d'Ondes Sonores à 4 ennemis;\nElle a de la chance de les marquer avec ""Mélodie Mélancolique"".","Compétence de Renforcement : Augmente son Attaque, sa Immunité, sa Vitesse et a de la chance d'esquiver la Compétence Active ou l'Attaque Basique d'ennemi.",Compétence de Renforcement : L'Attaque Basique inflige des dégâts à 1 ennemi aléatoire et augmente l'Énergie de la cible. Azumi inflige plus de dégâts si l'ennemi a plus d'Énergie et elle est aussi capable de neutraliser l'Énergie des ennemis.,"Compétence de Renforcement : Après sa mort, elle se transforme en Ébi qui inflige des dégâts équivalent aux PV perdus de la cible;\nQuand Nagini obtient 4 morceaux de ""Requiem"", Azumi reprendra sa vie au début du prochain tour."
853014,Shina,"
1. Support de la Maison Monstre.
2. Compétence Active qui inflige des dégâts selon la différence Vitesse des cibles et réduit leur Vitesse.
3. L\'Attaque Basique cible l\'ennemi le plus rapide.
4. Augmente la Vitesse de ses alliées et obtient un bouclier quand il lui reste peu de PV.","Compétence Active : Inflige des dégâts à 3 ennemis aléatoires selon la différence de Vitesse des cibles;\nMarque les ennemis avec ""Anoxie"".","Compétence de Renforcement : L'Attaque Basique cible l'ennemi le plus rapide;\nL'Attaque Basique marque l'ennemi avec ""Anoxie"".","Compétence de Renforcement : Augmente son Attaque, ses Pv et sa Précision.","Compétence de Renforcement : Augmente la Vitesse de ses alliées;\nEn dessous de 50% PV, elle absorbe des dégâts et marque les ennemis avec ""Anoxie"", ce qui augmente sa capacité de survie."
852015,Ambre,"
1. Combattante de la Maison Humain, souvent placée en première position.
2. Provoque les cibles et attire les attaques.
3. A une forte résistance et réduction de dégâts.
4. Au 3ème tour, Ambre sera boostée de sorte à ce que son Attaque Basique et sa Compétence Active feront des Dommage Crit sans possibilité de se faire bloquer.
5. Notez que la Provocation est une compétence de contrôle qui est inefficace contre les Filles avec une forte Immunité, telle que Michael et Ésaü & Jacob, et peut donc être ôtée.",Compétence Active : Attaque les ennemies de la ligne arrière et les Provoque.\nAugmente sa propre Résistance Totale.,"Compétence de Renforcement : Augmente son Attaque, Armure, Immunité et PV.\nAugmente l'Énergie au début du tour.","Compétence de Renforcement : Ambre récupère des PV en lançant une Attaque Basique;\nQuand elle est attaqué, vole l'Attaque de la cible et avoir une certaine probabilité de la Provoquer.","Compétence de Renforcement : Ambre récupère des PV à la fin de chaque tour.\nAu 3ème tour, Ambre sera bostée."
851014,Vanessa,"
1. Éclaireur de la Maison Fantôme.
2. Vise la cible qui a l\'Attaque la plus élevée, et la marque avec Malédiction Sanguinaire.
3. Forte capacité de survie sur la durée, transforme ses effets négatifs en Soif de Sang et vole les PV de sa cible en utilisant la Comptétence Active.
4. Inflige beaucoup plus des dégâts quand elle commence la Traque Sanguinaire.","Compétence Active : Marque sa cible avec Malédiction Sanguinaire en causant de multiples Attaques.\nLibère toutes ses Soif de Sang, inflige des dégâts et les récupère en PV.\nPossibilité de voler les PV max de sa cible.","Compétence de Renforcement : Augmente son Attaque, PV , Critique et Péné. Armure.",Compétence de Renforcement : Vanessa vise la cible qui a l'Attaque la plus élevée au début de la bataille.\nL'Attaque Basique ira sur la cible marquée par Malédiction Sanguinaire.,"Compétence de Renforcement : Vanessa obtient une Soif de Sang à chaque tour, et transforme ses effets négatifs en Soif de Sang.\nElle commencera la Traque Sanguinaire, lorsque ses PV seront inférieurs à 50% pour la première fois ou alors lorsqu'elle aura vaincu un ennemi."
853015,Estelle,"1. Combattante de la Maison Monstre.\n2. Lorsqu'elle est placée avec des alliées accordant des effets négatifs, ses dégâts sont augmentés et elle a des chances d'augmenter le nombre de tour restant des effets négatifs de ses ennemis.\n3. Peut copier les effets négatifs (Dégâts sur la Durée et Malus d'Attribut) d'un de ses ennemis à deux autres ennemis.","Compétence Active : Inflige des dégâts à 4 ennemis aléatoires.\nSi la cible a un effet négatif, les dégâts supplémentaires subit seront augmentés.\nElle a de la chance de prolonger les effets négatifs (Dégâts sur la durée, Malus d'Attribut, Effet de Contrôle) sur la cible de 2 tours.","Compétence de Renforcement : Augmente l'Attaque, les PV, les Critiques, l'Immunité et la Vitesse.","Compétence de Renforcement : L'Attaque Basique inflige des dégâts à 3 ennemies.\nSi la cible a un effet négatif, les dégâts supplémentaires subit seront augmentés.",Compétence de Renforcement : Peut copier un effet négatif (Dégâts sur la durée ou Malus d'Attribut) d'un de ses ennemis à deux autres ennemis aléatoires.
851015,Éléanor,"
1. Combattante de la Maison Fantôme.
2. Son Attaque Basique et sa Compétence Active ciblent uniquement l\'ennemi avec le moins de Pv.
3. Lorsqu\'elle utilise son Attaque Basique ou sa Compétence Active, l\'ennemi marqué par Poussière Lunaire subira 2 fois les dégâts et sera empoisonné.
4. Les Coups Critiques infligent des dégâts supplémentaires de Saignement à la cible.
5. Lorsqu\'elle vainc un ennemi, elle marque un autre ennemi aléatoirement avec Poussière Lunaire et augmente sa Pénétration d\'Armure.","Compétence Active : Inflige des dégâts à l'ennemi ayant le moins de PV, et inflige également des dégâts supplémentaires en fonction des PV Max de la cible, et marque la cible avec Poussière Lunaire.","Compétence de Renforcement : Augmente l'Attaque, les Critiques, les Dégâts Critiques, l'Immunité et la Vitesse.","Compétence de Renforcement : Lorsqu'elle utilise son Attaque Basique ou sa Compétence Active, elle empoisonne ses cibles.\nLes Coups Critiques infligent des dégâts supplémentaires de Saignement à la cible.\nLorsqu'elle vainc un ennemi, elle marque un autre ennemi aléatoirement avec Poussière Lunaire et augmente sa Pénétration d'Armure.",Compétence de Renforcement : L'Attaque Basique cible l'ennemi ayant le moins de PV et le marque avec Poussière Lunaire.
854015,Lys,"1. Combattante de la Maison Fée.\n2. Lorsqu'un ennemi marqué par Parasite lance une attaque, elle récupère des Pv et de l'Énergie.\n3. Lorsqu'un ennemi est marqué par Parasite, que ses PV sont à moins de 30% restants et qu'il lance une attaque, Lys infligera des dégâts explosifs.","Compétence Active : Inflige des dégâts à 4 ennemis aléatoirement, et inflige également des dégâts supplémentaire de Saignement.\nA des chances de marquer l'ennemi avec Parasite.","Compétence de Renforcement : Augmente l'Attaque, les PV, la Précision et l'Immunité.",Compétence de Renforcement : L'Attaque Basique inflige des dégâts à 2 ennemis aléatoirement.\nA des chances de marquer l'ennemi avec Parasite.,"Compétence de Renforcement : Lorsqu'un ennemi marqué par Parasite lance une attaque, elle récupère des Pv et de l'Énergie.\nÀ la fin de chaque tour, elle inflige des dégâts supplémentaires à l'ennemi ayant le pourcentage de PV le plus bas."
852016,Térèsa,"
1. Combattante de la Maison Humain.
2. Térèsa marque ses ennemis de Prison Épée et les empêche de faire quelconque action.
3. Térèsa peut consommer Marque Divine afin d\'effacer ses marques ou libérer et transférer un Effet de Contrôle à ses ennemis.
4. Lorsque les PV de Térèsa sont inférieurs à 30%, elle peut restaurer ses PV en les échangeant contre ceux de l\'ennemi ayant le plus de PV. (Cette compétence ne sera pas effective si, sur le champ de Bataille, Térèsa est celle ayant le plus de PV)
5. Les compétences qui consomment Marque Divine ne seront pas effectives si Térèsa n\'a pas de couche de Marque Divine.
Attention : Prison Épée n\'influencera pas les bonus d\'attribut, les changements de l\'Attaque Basique et les Compétences Passives déclenchées après la mort. La Marque Étoilée de Viviane ne sera pas restreinte. Cependant après qu\'une cible meurt avec Marque Étoilée, cette dernière sera restreinte et ne pourra pas choisir une autre cible à marquer indéfiniment.",Compétence Active : Inflige des dégâts aux 2 ennemis aléatoires et leur marque avec Prison Épée.\nObtient Marque Divine durant la bataille.,"Compétence de Renforcement : Augmente l'Attaque, les PV, la Résistance aux Dégâts et la Vitesse.","Compétence de Renforcement : Au début de la bataille, Térèsa obtient 3 couches de Marque Divine.\nÀ partir du 2ème tour, elle a des chances d'obtenir des couches de Marque Divine à la fin de chaque tour;\nL'Attaque Basique inflige des dégâts à 1 ennemi aléatoire et a des chances de le marquer avec Prison Épée pendant 15 tours.","Compétence de Renforcement : Térèsa consomme des couches de Marque Divine pour effacer ses marques.\nElle peut également consommer des couches de Marque Divine pour transférer l'Effet de Contrôle aux ennemis.\nLorsque ses PV sont inférieurs à 30%, elle consomme des couches de Marque Divine afin d'échanger ses PV contre l'ennemi ayant le plus de PV."
