id,name,desc,skill_desc1,skill_desc2,skill_desc3,skill_desc4
851013,ビビアン,1.隠匿学部に所属するサポート役の戦姫。\n2.そのサポート能力は味方を回復し、デバフ効果を解除する。また、敵のバフ効果を解除し、デバフ効果を与えるなど、隙のない構成となっている。\n3.「星月」のおかげで、ビビアンは多様なサポート能力に優れ、安定した運用が可能となっている。戦闘が長引くにつれ、ビビアンの能力による効果は存在感を増す。,アクティブスキルはランダムで2体の敵にダメージを与えるとともに、ターゲットのバフ効果も一定の確率で解除する。\n当該スキルが生み出す月影により、ターンごとにHPが最も低い味方戦姫を回復する。同時に味方戦姫が攻撃を受けた際、一定の確率でデバフ効果を解除する。,強化スキル。HP、拘束耐性、速度、そして受けた治療効果をアップさせることで、生存能力を全面的にアップできる。,強化スキル。ターン終了時、確率で敵戦姫のエネルギーと速度を2ターン減少させる。,コアスキル。戦闘開始時、ビビアンはランダムで1体の敵に星月を付与する。（付与された敵が倒れると、次のターン開始時に他の敵に星月が移る）\n自身がダメージを受けるたび、星月を付与された敵の戦姫も一定の割合ダメージを受ける。また、自身がデバフ効果を受けるたび、星月を付与された敵の戦姫も一定の確率で同様のデバフ効果を受ける。
854013,劉備,1.雲華学部に所属するサポート役の戦姫。\n2.劉備のスキルは残香を中心に展開される。味方の攻撃で敵の戦姫が倒れると残香を獲得でき、自身のステータスをアップさせる。アクティブスキルの発動時、すべての残香を消費して大ダメージを与える。　\n3.「桃園の誓い」のおかげで、劉備は戦力の均衡が取れたチーム内で更なる存在感を発揮できる。,アクティブスキルはランダムで3体の敵にダメージを与え、すべての残香を消費する。残香ひとつにつき、ランダムで1体の敵にダメージを与える。\n残香が残っている時は、ダメージ軽減の効果が発動する。,強化スキル。HP、攻撃力、会心ダメージ、そして拘束耐性をアップさせることで、ダメージ能力と生存能力を全面的にアップできる。,コアスキル。味方の戦姫が通常攻撃やスキルを発動するたび、追撃を行い、残り香を獲得する。\nターゲット数の制限はなく、より多くの敵にダメージを与える戦姫がいると、大ダメージを与えられる。,強化スキル。戦姫が倒れると（敵味方の関係なし）、自身のHPが回復し、残香効果を獲得する。
856007,ウリエル,"
1、辰星学部に所属する拘束型ウォーリア戦姫。
2、アクティブスキルは永久に自身の防御貫通を上昇させる。ウリエルの高HPとダメージ軽減に回復型戦姫が合わされば、抜群の継戦能力を見せるだろう。
3、ウリエルの攻撃とアクティブスキルは、敵にベレヌスの痕を与える。2スタックたまるとベレヌスの光が発動し、敵はパッシブスキルが封印され、発動不可になる。
ただし、ステータスバフ関連、通常攻撃変換によるもの、倒れた時に発動するものは封印できない。
ビビアンの星月については、星月を受けた敵が倒れた後で、自動的に他の敵に星月を付与する効果のみ封印される。星月のその他の効果は封印できない。",アクティブスキルはランダムで1体の敵を複数回攻撃し、ベレヌスの痕を1スタック付与する。同時に自身の防御貫通を永久に強化する。\n星10以降、アクティブスキルを使用すると、確率でベレヌスの痕を付与された相手に、さらに追加でベレヌスの痕を付与する。,強化スキル。HP、防御貫通、拘束耐性、ダメージ軽減を強化し、ダメージ能力と生存能力を全面的に強化する。,強化スキル。通常攻撃時、確率でべレヌスの痕を付与された相手に、さらに追加でべレヌスの痕を付与する。,強化スキル。アクティブスキルまたは通常攻撃使用後、確率で敵全体に防御力を無視したダメージを与え、さらに確率でベレヌスの痕を付与する。
855008,イザナミ,"
1、修羅学部に所属する補助型戦姫。
2、アクティブスキルは味方に彼岸花の守りを与え、受ける通常攻撃やアクティブスキルのダメージを無効化し、回復させることができる。
パッシブスキルは敵の回復を妨害しつつ、ダメージを与えることができる。
彼岸花の守りと回復妨害は同時に発動できない。",アクティブスキルは前列の敵にダメージを与え、確率で敵を石化させる。\n味方全員に彼岸花の守りを1スタック与える。次に受けた通常攻撃、またはアクティブスキルのダメージを無効化し、HPを回復する。\n単純な無効化と回復より強力だが、発動条件が存在する。,強化スキル。イザナミのHP、攻撃力、ダメージ軽減が強化され、さらに受ける拘束効果のターン数が1ターン減る。,強化スキル。味方戦姫がスキルを使用すると、3回追撃を行う。一定のダメージ力を確保できる。,強化スキル。通常攻撃はランダムで2体の敵を攻撃する。\n通常攻撃は敵に回復妨害を1スタック与え、相手が次に受ける治療効果を無効化し、回復量の一定割合のダメージを与えることで、敵の生存能力を大きく制限する。
854014,ヴェラ,"
1、雲華学部に所属する回復とデバフ効果に長けたサポート型戦姫。
2、ヴェラのサポート能力は万能で、多くの状況やチームに適応できる。たとえ高戦力でなくとも、優秀な効果を発揮してくれる。
「微睡み状態」にされた敵は受けるダメージがアップし、与えるダメージがダウンする。
「子守唄」は回復とダメージ能力を兼備していて、その数値は付与された戦姫の攻撃力に依存する。
3、「ハイド＆シーク」は高速度の敵と速度のステータスを交換し、先手を打つことが可能になる。",アクティブスキルはランダムで1体の敵にダメージを与え、微睡み状態にさせる。\nさらにランダムで味方戦姫3体に子守唄効果与える。子守唄効果がある戦姫はアクティブスキル、または通常攻撃で攻撃された時、攻撃してきた敵に敵の防御力を無視するダメージを与え、自身の攻撃力によりHPを回復する。,強化スキル。HP、攻撃力、そして受ける治療効果をアップさせることで、生存能力を全面的にアップできる。,強化スキル。通常攻撃はランダムで1体の敵を攻撃し、微睡み状態にさせる。\n微睡み状態ではない敵を優先的にターゲットするため、多くの敵に与えられる。,強化スキル。ターン終了時、ランダムで自身より速度が速い敵と、速度のステータスを交換する。\n相手を弱体化しつつ、自身の能力を強化できる。
855009,アパテー,"
1、修羅学部に所属する大ダメージを与えられるダメージ型戦姫。
2、アクティブスキルはエネルギーが最も高い敵を攻撃する。
3、通常攻撃は追加の音波ダメージを与え、さらに敵のエネルギーをリセットできる。
4、自身が倒されると「災厄」状態になり、大ダメージを与えることができる。",アクティブスキルはランダムで4体の敵にダメージを与え、さらに追加で音波ダメージを与える。\nまた、一定の確率で敵に音符の印を付与する。,強化スキル。攻撃力、拘束耐性、速度が増加して、一定確率で「幽闇」状態になり、敵のアクティブスキルと通常攻撃を回避して、アパテーの生存能力を増加できる。,強化スキル。通常攻撃はランダムで1名の敵にダメージを与える。さらに相手のエネルギーを増加させ、エネルギーの爆発ダメージを与えつつ、敵のエネルギーをリセットさせる。,強化スキル。自身が倒されると「災厄」状態になり、ターン終了するたび、敵にダメージを与える。\nアパテーはセイレーンの声を4スタック貯めると、次のターン開始時にエネルギー100％の状態で復活する。
853014,アウラ,"
1.風見学部に所属するサポート型戦姫。
2.アクティブスキルは敵に速度差値の追加ダメージを与え、「酸欠の印」を付与する。
3.通常攻撃は速度の速い敵を狙う。
4.チーム全員の速度を加速し、低HPになると一定ダメージを減少する風の盾を展開できる。",ランダムで3体の敵にダメージを与え、さらに速度差値の追加ダメージを与える。\n敵に「酸欠」の印を付与する。,強化スキル。通常攻撃は速度が一番速い敵にダメージを与える。\n敵に「酸欠」の印を付与する。,強化スキル。攻撃力、HP、ブレイクがアップする。,強化スキル。全味方の速度をアップする。\n自分のHPが50%未満になると、ダメージを吸収し、敵に「酸欠」の印を付与する。
852015,雲母,"
1、神威学部に所属する、前列1番の位置に配置するウォーリア型戦姫。
2、特殊効果「敵視」で敵のダメージを吸収する。
3、自身の耐久とダメージ軽減が高め。
4、戦闘開始3ターン後、雲母のスキルと通常攻撃は必ず会心攻撃が発生し、ブロック不可となる。
5、雲母の「敵視」効果は拘束スキルの一種のため、拘束耐性100%のミカエルやイサウ＆ヤコブには効果なし。さらにスキルや潜在能力によって浄化可能。",アクティブスキルは敵後列を攻撃し、「敵視」状態をかける。\n自身のダメージカットをアップする。,強化スキル。自身の攻撃力、HP、防御力、拘束耐性をアップする。\n戦闘開始時に自身のエネルギーをアップする。,強化スキル。通常攻撃時、自身のHPを回復する。\n攻撃を受けた時、確率で相手の攻撃力を吸収して、相手に「敵視」効果を付与する。,強化スキル。毎ターン終了時に自身のHPを回復する。\n戦闘開始3ターン後、「心眼」状態に入る。
851014,ヘルシング,"
1、隠匿学部に所属する単体火力に特化した戦姫。
2、攻撃力の最も高い敵を数回攻撃し、「鮮血の印」を付与することでダメージを大幅にアップする。
3、自身に掛かったマイナス効果を解除し、「血餓」効果で自己回復ができるため、生存能力が高め。
4、狂宴状態のヘルシングは恐ろしいダメージ能力を持つ。",アクティブスキルは単体のターゲットを数回攻撃し、「鮮血の印」を付与する。\n「血餓」を解除して、敵にダメージを与えると同時に自身のHPを回復する。\n確率で敵にHP上限に対する割合ダメージを与え、自身のHPを回復する。,強化スキル。自身の攻撃力、HP、突破力、会心率をアップする。,強化スキル。戦闘開始時、攻撃力が最も高い敵をロックオンする。\n通常攻撃はロックオンした敵を2回攻撃し、「鮮血の印」を付与する。,強化スキル、ターンごとに血餓を1スタック獲得し、確率で自身のマイナス効果を血餓に変換する。\nHPが50％未満、もしくは敵を倒した場合1回のみ、狂宴状態になる。
853015,ぺペロン,1.風見学部に所属する火力役の戦姫。\n2.マイナス効果を与える戦姫と組み合わせることで、与ダメージが大幅にアップし、かつ一定の確率でマイナス効果の継続ターン数が増加する。\n3.継続ダメージやデバフ効果をコピーして敵に与える能力を持つ。,アクティブスキルは4体の敵戦姫にダメージを与える。\n敵戦姫がマイナス効果を受けていた場合、追加ダメージがアップする。\n一定の確率で敵戦姫が受けている継続ダメージ、デバフ効果、拘束効果の継続ターン数を2ターン増やす。,強化スキル。攻撃力、HP、会心率、拘束耐性、速度がアップする。,強化スキル。通常攻撃が3体の敵戦姫にダメージを与えるようになる。\n敵戦姫がマイナス効果を受けていた場合、追加ダメージがアップする。,強化スキル。ランダムで1体の敵戦姫が受けている継続ダメージ、もしくはデバフ効果をコピーして、他の2体の敵戦姫に付与する。
851015,アンユエ,"
1.隠匿学部に所属するダメージ型戦姫。
2.通常攻撃とアクティブスキルはHPが最も低い敵に直接ダメージを与える。
3.自身が通常攻撃かアクティブスキルをした時、月の粉塵が付与されている敵にもう一度同じ攻撃をして、相手に毒状態を与える。
4.会心時、追加で流血効果を付与する。
5.敵を倒すと、自身の突破力がアップし、ランダムに敵1名に月の粉塵を撒く。",アクティブスキルはHPが最も低い敵に直接ダメージを与え、敵の最大HPに基づいた追加ダメージを与え、月の粉塵を撒く。,強化スキル。攻撃力、会心率、会心ダメージ、拘束耐性、速度がアップする。,強化スキル。自身が通常攻撃またはアクティブスキルを発動した時、敵に毒状態を付与する。\n会心攻撃をした場合、追加で流血効果を与える。\n敵を倒すと、自身の突破力がアップし、ランダムに敵1名に月の粉塵を撒く。,強化スキル。通常攻撃はHPが最も低い敵に直接ダメージを与え、月の粉塵を撒く。
854015,ミスルト,1.雲華学部に所属するサポート型の戦姫。\n2.自身の様々なスキルによって解除不可能なヤドリギを敵に付与し、攻撃力と受ける治療効果を減少させる。\n3.戦闘開始時、自身に「自然の摂理」を付与し、敵の攻撃やスキルを自身に集中させることによって、味方戦姫を守る。ただし、「敵視」を付与されている敵は、ミスルトではなく、敵視の付与者を優先的に狙う。,アクティブスキルはランダムで4体の敵にダメージを与え、さらに流血ダメージを与える。必ず敵にヤドリギを付与する。,強化スキル。攻撃力、HP、ブレイク、ダメージ軽減をアップし、さらに一定の確率で自身に付与されている拘束効果を無効化する。,強化スキル。通常攻撃はランダムで2体の敵にダメージを与え、必ずヤドリギを付与する。攻撃やデバフ効果を受けた時、必ず敵にヤドリギを付与する。毎ターン終了時、ヤドリギが付与されており、HPが最も低い敵に追加ダメージを与える。,強化スキル。自然の摂理が付与されている時、ランダムの敵による攻撃ダメージやスキルの対象を自身に変更する。ヤドリギが付与されている敵からダメージを受けた時、自身のHPを回復する。
852016,テレサ,"
1.神威学部に所属する万能型戦姫。
2.敵に「剣の檻」を付与することで、行動を制限する。
3.自身にスタックした「聖印」により、標記効果を無効にしたり、拘束効果を敵に移し替える。
4.自身のHPが30%以上の状態から30%未満になるたびに、「聖印」のスタックを消費することで敵戦姫とHPの入れ替えが可能なため、強い持久力を持つ（敵チームにテレサより高いHPを持つ戦姫がいない場合、このスキルは発動しない）。
5.「聖印」のスタック数が各種スキルの発動に必要な数より低い場合、スキルは発動できない。
注意点としては、剣の檻はステータスバフ関連、倒れた時に発動するタイプのパッシブスキルは制限できない。ビビアンの星月については、星月を受けた敵が倒れた後で、自動的に他の敵に星月を付与する効果のみ制限される。星月のその他の効果は制限できない。",アクティブスキルは敵2体を攻撃し、さらに一定の確率で「剣の檻」を付与する。\n「聖印」のスタック数を獲得する。,強化スキル。攻撃力、HP、ダメージ軽減率、速度をアップ。,強化スキル。戦闘開始時、「聖印」を3スタック獲得する。\n2ターン目以降、毎ターン終了時に一定の確率で「聖印」のスタック数を獲得する。\n通常攻撃はランダムで1体の敵を攻撃し、一定の確率で「剣の檻」を付与する。,強化スキル。自身に付与した「聖印」のスタック数を消費して、標記効果を無効にする。\n自身に付与した「聖印」のスタック数を消費して、拘束効果を敵に移し替える。\n自身のHPが30%以上の状態から30％未満になるたびに、「聖印」のスタック数を消費して敵とHPを入れ替える。
855010,フェイズナ,1.修羅学部に所属するダメージ型戦姫。\n2.アクティブスキルと通常攻撃はHPが最も低い敵戦姫をターゲットとし、さらに闇星の印を付与する。すでに闇星の印が付与されていた場合、敵戦姫の最大HP分のダメージを与える。\n3.パッシブスキル「勝ったと思うなよ！」は、戦闘開始時およびターン終了時にHPが最も低い敵戦姫の防御力、ダメージ軽減、ダメージカット、ブロック、回避を減少させ、味方戦姫のダメージを通しやすくする。,パッシブスキルはランダムで敵戦姫2体にダメージを与え、追加で敵戦姫の最大HP分のダメージを与える。さらに闇星の印を付与する。,強化スキル。攻撃力、会心ダメージ、スキルダメージ、拘束耐性、速度がアップする。,強化スキル。通常攻撃はHPが最も低い敵戦姫にダメージを与え、さらに闇星の印を付与する。,コアスキル。戦闘開始時およびターン終了時にHPが最も低い敵戦姫の防御力、ダメージ軽減、ダメージカット、ブロック、回避を最大100%減少させる（スキルがレベル3到達時の数値）。\nアクティブスキルを発動、もしくは通常攻撃を行うと、自身に鮮血の輪を1ターン付与し、一定の確率で敵戦姫のアクティブスキルおよび通常攻撃を回避する。
856008,后羿,"
1.辰星学部に所属するダメージ型戦姫。
2.アクティブスキルは全敵戦姫をターゲットに高いダメージを与え、防御貫通とスキルダメージの効果を最大限引き出す。
3.自身に何度も日滅の一矢を付与することで、毎回の攻撃時にHPが最も低い敵戦姫を追撃し、とどめを刺す。
4.盲目はHPが最も低い敵戦姫のスキルを敵戦姫1体に集中させ、チームの生存能力を強化する。",アクティブスキルは自身の会心率とダメージ軽減をアップし、発動中あらゆる拘束効果を無効にするが、エネルギーが獲得できなくなる。次のターン、全敵戦姫に大ダメージを与え、自身に日滅の一矢を付与する。,強化スキル。攻撃力、防御貫通、会心ダメージ、拘束耐性、速度がアップする。,強化スキル。通常攻撃時、自身に日滅の一矢を付与する。\nエリートスキルにレベルアップすると、通常攻撃時に一定の確率で自身に付与されている標記効果を1つ取り除く。,強化スキル。戦闘開始時およびターン終了時、HPが最も低い敵戦姫に盲目を付与し、その戦姫が発動する全てのスキルをランダムで敵戦姫1体に集中させる。\nスキルがレベル3に到達すると、ターン終了時に自身のHPを回復し、自身に日滅の一矢を付与する。
854016,ケーチェ,"
1.雲華学部に所属するサポート型の戦姫。
2.アクティブスキルと通常攻撃は、HPが低い敵に対して必ず会心攻撃となる。また、敵に大量の追加ダメージを与えるとともに、自身のHPを回復できる。
3.アクティブスキルで付与する「キャッツアイ」の効果により、味方も敵への追加ダメージやHP回復の効果を獲得できる。
4.戦闘開始時とターン終了時に、味方全員に様々なステータスバフを付与できる。ケーチェ自身とアサシンの味方は、当該バフ効果が倍増する。さらに複数のケーチェがいる場合、当該バフ効果は重ね掛けされる。",アクティブスキルはHPが最も低い敵を2回攻撃する。敵のHPが50%未満の場合、この攻撃は必ず会心攻撃となる。\n敵が失ったHPの量に応じて、追加で大ダメージを与える。さらに2回の攻撃ダメージと1回の追加ダメージの合計値を基に、自身のHPを回復する。\n同時に2名の味方に「キャッツアイ」を付与するため、味方も敵への追加ダメージやHP回復の効果を獲得できる。,強化スキル。攻撃力、HP、会心ダメージ、ダメージ軽減、速度がアップする。,強化スキル。通常攻撃がHPの最も低い敵に1回ダメージを与えるようになる。また、アクティブスキルと同様に、敵のHPが50%未満の場合は必ず会心攻撃となる。さらに敵に追加ダメージを与え、自身のHPを回復する。,強化スキル。戦闘開始時に味方全員の速度と会心ダメージをアップし、ターン終了時に味方全員の攻撃力と会心率をアップさせる。自身とアサシンの味方は、当該バフ効果が倍増する。
852017,モニカ,1.神威学部に所属するアシスト型戦姫。\n2.味方戦姫の生存能力と攻撃能力を大幅に強化できる（注意：自身の近くにおり、戦闘時の位置が自分より後ろの戦姫を優先的にアシストする）。\n3.味方戦姫が致命的なダメージを受けた時、そのターンに受けたダメージを全て無効にする（注意：この効果は毎回の戦闘で各味方戦姫に対し1回のみ発動可能）。,アクティブスキルはHPが最も低い敵戦姫2体にダメージを与え、近くにいる味方戦姫1体の攻撃力と拘束強化率をアップする。また、自身がHPを回復するたびに、この効果を付与されている戦姫も同時に回復する。\n敵戦姫が受ける治療効果を減少させ、回復能力を下げることができる。,強化スキル。HP、拘束耐性、受ける治療効果と速度をアップ。,強化スキル。自身が行動する、もしくは攻撃受けるたびに、HPを最大値分回復し、生存能力を大幅に強化する。\nさらに、パッシブスキルを発動できる特殊なバフ効果を獲得する。,強化スキル。味方戦姫が致命的なダメージを受けた時、そのターンに受けたダメージを全て無効にする。\nこの効果は毎回の戦闘で各味方戦姫に対し1回のみ発動可能。
851016,ディアンヌ,"
1.隠匿学部に所属するダメージ型戦姫。
2.敵に通常攻撃やアクティブスキルを発動する時、ターゲットの攻撃力に基づく割合ダメージを追加で与える。
3.アクティブスキルは敵の攻撃力を吸収し、一定の確率でエネルギーが90以上の敵を沈黙させ、またエネルギーが90未満の敵を威圧する。
4.切替後の通常攻撃を受ける敵戦姫の攻撃力が自身より高い場合、ターン終了時にお互いの攻撃力を入れ替える（入れ替え可能な数値は自身の現在の攻撃力300%まで）。
5.ディアンヌが倒れた時、ディアンヌを倒した敵に壊滅的なデバフ効果を付与し、逆転のチャンスを作る。",アクティブスキルはランダムで4体の敵にダメージを与え、攻撃力を吸収し、一定の確率で敵を沈黙させるか威圧する。,強化スキル。HP、会心率、拘束耐性、速度がアップする。,強化スキル。通常攻撃は最も攻撃力が高い敵戦姫1体を攻撃し、さらに攻撃力を減少させる。\nもしターゲットの攻撃力が自身より高い場合、ターン終了時にお互いの攻撃力を入れ替える。,強化スキル。ディアンヌが倒れた時、ディアンヌを倒した敵にデバフ効果を付与する。ターン終了時、デバフ効果を付与された敵戦姫は自身の最大HP分のダメージを受け、さらにこの戦姫が倒れた時、全敵戦姫が自身の最大HPに基づくダメージを受ける。
