name,translation
SUIT,Set
SPIRIT_LOCK_ALERT,Unlocked at Player Level {1}
SPIRIT_UPGRADE_LABEL,Upgrade
SPIRIT_UPGRADE_FAIL,You need more {1}!
SPIRIT_POSITION_NAME_0,Upgrade Water
SPIRIT_POSITION_NAME_1,Upgrade Fire
SPIRIT_POSITION_NAME_2,Upgrade Wind
SPIRIT_POSITION_NAME_3,Upgrade Earth
SPIRIT_POSITION_NAME_4,Upgrade Star
SPIRIT_POSITION_NAME_5,Upgrade Moon
SPIRIT_POSITION_NAME_6,Upgrade Sun
SPIRIT_RESOLVE,Transmute
SPIRIT_RESOLVE_SET,Settings
SPIRIT_RESOLVE_TITLE,Settings
SPIRIT_RESOLVE_QUALITY_0,Material
SPIRIT_RESOLVE_QUALITY_1,Mortal
SPIRIT_RESOLVE_QUALITY_2,Topaz
SPIRIT_RESOLVE_QUALITY_3,Amethyst
SPIRIT_RESOLVE_QUALITY_4,Emerald
SPIRIT_RESOLVE_QUALITY_5,Ruby
SPIRIT_MERGE,Fuse
SPIRIT_CURRENT_SUIT,Current Set
SPIRIT_CURRENT_ATTR,Attributes
SPIRIT_CHOOSE_WINDOW,Soulbound
SPIRTT_RESOLVE_WINDOW,Transmute
SPIRIT_EQUIP_HELP,"1. The attribute boosts from Soulbound applies to all girls. They will be applied after the battle begins. |2. The attributes a Soulbound provides is based on its quality; the higher quality the soulbound is, the more attributes the soulbound will provide. |3. Melding soulbound of the same type will grant set bonuses which gives extra attributes. |4. Bonuses from different soulbound sets can be activated at the same time."
SPIRIT_UPGRADE_HELP,"1. Soulbound can be upgraded with Soulbound Energy. The higher level the Soulbound has, the more attributes it will provide. |2. Soulbound Energy can be obtained by transmuting Soulbound Material or Soulbound. |3. The Socket will be upgraded along with the Soulbound melded to it. |4. The Soulbound melded will have a level limit. |5. When the level limit of the Soulbound is lower than the level of the Socket, the Soulbound will only provide the attributes based on its level limit."
GET_WAYS_TOP_WORDS,[c][121211]Acquire Method: [-][/c]{1}
COLLECTION_SKIN_TIP_1,Attribute Boost
COLLECTION_SKIN_TIP_2,Acquire Method
HOUSE_ITEM_TIPS_4,Comfort
HOUSE_ITEM_TYPE_0,All
BATTLE_PASS_SHOP_OFFSHELF,Left
COLLECTION_SHOP_HELP,"1. The merchandise in this store will be unlocked after having enough Collection Points and needs Coins or Gems to purchase.|2. The merchandise in this store can be separated into Common and Rare, each kind of merchandise can be purchased only once|3. The Common type of merchandise will have their purchase limit refreshed at 0:00(UTC/GMT 0) every Monday. But the Rare items won't have their purchase limit refreshed.|4. There will be more new merchandise added to this store in the future."
COLLECTION_SHOP_TAGS,Rare Store|Common Store
ACTIVITY_NAV_TEXT_1_1,Limited Offer
ACTIVITY_NAV_TEXT_1_2,Seasonal Packs
ACTIVITY_NAV_TEXT_2_1,Exclusives
ACTIVITY_NAV_TEXT_2_3,Monthly Events
COLLECTION_SHOP_TITLES,Stage 1|Stage 2|Stage 3
COLLECTION_SHOP_TITLE_LOCK,Unlock after acquiring {1} Collection Points
NO_10_STAR_HERO,No 10-Star Girl
FIGHT_AFTER_ONE_MIN,Able to revenge after {1} seconds
SEVENDAY_NORMAL,Day [c][0x5c5c5c size=42 border-olor=0xffffff border-size=2]{1}[-][/c]
SEVENDAY_AVAILABEL,Day [c][0xd76500 size=42 border-olor=0xffffff border-size=2]{1}[-][/c]
SEVEN_DAY_DES1,Login <font stroke=2px strokecolor=0xd36901>2 days</font> to get
SEVEN_DAY_DES2,Login <font stroke=2px strokecolor=0xd36901>7 days</font> to get
SEVEN_DAY_DES3,Saint
SEVEN_DAY_DES4,Saint - No. Alpha
SELECT_AWARD_PLEASE,Please choose your reward
NO_SELECT_AWARD,You haven't chosen your reward yet
OPTIONAL_AWARD,Optional
SCREEN_TYPE,Filter
SLOT_SORT9,Power
SELECT_BATTLE_NUM_BUTTON,Figures
SELECT_BATTLE_NUM_WINDOW,Display method
CHOOSE_BATTLE_NUM_TEXT0,"Please select a display method for the figures that will appear in Battles, this adjustment is only for Battles."
CHOOSE_BATTLE_NUM_TEXT1,Show Complete:
CHOOSE_BATTLE_NUM_TEXT2,Show Simplified:
RED_POINT_MANAGER_WINDOW,Red Dot
RED_POINT_BTN_WORDS,Red Dot
LIMIT_BUY,Limit:{1}
ACTIVITY_EQUIP_LEVELUP_DESC,"During the event, orange 4-star Gears or higher can be upgraded. You can also upgrade or exchange [c][ff0036]Class Gear Sets[-][/c]"
NOT_ENOUGH_EQUIP,You haven't collected a full set to upgrade
ACTIVITY_NAV_TEXT_1_3,Regular Packs
ACTIVITY_ENTRANCE_TEST_ENEMY_WINDOW,Enemy
HERO_CHALLENGE_NO_PICK_AWARD,Please select a buff
END_COUNTDOWN,Over
ACTIVITY_ENTRANCE_TEST_SOUL_WINDOW,Select Antique
ACTIVITY_ENTRANCE_TEST_CRYSTAL_WINDOW,Select Crystal
GET_DICE,Acquire Heart Crystals
DICE_REFRESH_TIME,Refresh Time
TODAY_REMAINING_BUY_TIME,Limit
BUY_TIME_LIMITED,Limit：{1}
COUNT_DOWN2,Countdown
PUBLIC_MAP,Yume Academy
FAVORABILITY,Intimacy Pt.
RECOMMEND_LAYERS,Recommend
FAVORABILITY_REACH,Acquire {2} Intimacy Pt. for {1}
FIXED_GAIN,Fixed Buff
ADDITIONAL_GAIN,Extra Buff
NOMINU_COUNTDOWN,{1}D {2}H
ACTIVITY_FOOD_FESTIVIAL_DESC,"During the event, use Tamagoyaki, Crepes, and Mikan Wagashi to exchange great rewards or spend Gems to purchase them from Gem Store!"
ACTIVITY_FOOD_FESTIVIAL_HELP,"1. The 3 delicacies can be acquired by these methods:|    Tamagoyaki: Campaign Loot, Value Pack, Special Gift Pack, Special Skin Pack, and Gem Store;|    Mikan Wagashi: Value Pack, Special Gift Pack, Special Skin Pack, Slot Points Event, and Gem Store; |    Crepes: Campaign Loot, Slot Points Event, and Gem Store.|2. Event material loot drop ends prior to the final 24 hours of the event. Thereafter, only reward exchanges will be available.|3. Unused event material will automatically be exchanged to Coins once the event ends at the rate of 50k Coins/Tamagoyaki, 50k Coins/Mikan Wagashi, 15k Coins/Crepe."
ACTIVITY_FOOD_FESTIVAL_FOOD,Exchange
ACTIVITY_FOOD_FESTIVAL_STORE,Gem Store
ACTIVITY_FOOD_FESTIVAL_EXHCANGE_WINDOW,Exchange
NOT_ENOUGH_ACTIVITY_ITEMS,Need more event material
DOUBLE_DROP_QUIZ_DESC,"During the event, Daily Quiz rewards will be"
DOUBLE_DROP_CAMPAIGN_DESC,Campaign Loot
GOTO_QUIZ,Go To Quiz
GOTO_CAMPAIGN,Go To Campaign
DOUBLE_DROP_EXP_TIPS,Exp Juice drop in Campaign is doubled
DOUBLE_DROP_GOLD_TIPS,Coin drop in Campaign is doubled
TRIAL_NEW_COUNTDOWN,Starts in:
TRIAL_CLOSE_COUNTDOWN,Ends in:
DUNGEON_NEW_COUNTDOWN,Starts in:
DUNGEON_CLOSE_COUNTDOWN,Ends in:
ENTRANCE_TEST_HERO_LIMIT_TIP,The Setup Box is full
ENTRANCE_TEST_NO_ENEMY,Failed to match an opponent
GAMBLE_PRO_0,Slot Machine
GAMBLE_PRO_1,Super Slot Machine
ENTRANCE_TEST_SORT,Setup
ACTIVITY_WARMUP_ARENA_HELP,"1. Entrance Exam is a pre-release event for new girls, the event will last for 7 days. You will need to set up your own defense lineup. You can promote your position in the ranking list by defeating the Defense lineup of other players and gain points.|2. You will need to enter the Setup menu to select the girls you want to add in your lineup. Only the girls you added to the Setup Box can be selected. The Setup Box can contain 30 girls at most.|3. The Girls you can add to Setup Box in this event are at Lv. 290 and equipped with Angel set gears but they will still need you to adjust their Crystals, Antiques and potentials. After you've completed the adjustment of a girl, she will be marked with a ""Done"" tag to distinguish her from the unadjusted girls.|4. You will need to cost 1 Test Certificate for each battle you engage, the Test Certificates you hold will be refilled to 12 at 0:00 (UTC/GMT 0) every day.|5. During the event is on, the system will match you with opponents whose points are close to yours. You will gain more points for winning battles and lose some points for losing.|6. Rule No.5 also goes the same when you win or lose as the defender, so please set up your Defense lineup wisely.|7. After the event is over, you will receive rewards via Mail according to your position in the ranking list at the end of the event."
ACTIVITY_WARMUP_ARENA_PARTNER_TEXT1,Sivney
ACTIVITY_WARMUP_ARENA_PARTNER_TEXT2,Frexie
ACTIVITY_WARMUP_ARENA_PARTNER_CV1,CV: Tsugumi Sakuragi
ACTIVITY_WARMUP_ARENA_PARTNER_CV2,CV: Asami Takano
ENTRANCE_TEST_TILI_TIPS,(+6)
GAMBLE_PRO_TITLE,Chance for Shards
ENTRANCE_TEST_FIGHT_TIP,Need more Test Certificate
ENTRANCE_TEST_SETTING_PARTNER,Setup
FIRST_PASS_AWARD,Boss Reward:
RECOMMEND_BUFF_LAYERS,Recommend
BOSS_CHALLENGE,Boss Challenge
LAYERS,Buff level
SWEET_MOMENT,Sweet Moment
SWEET_REPLAY,Sweet Replay
LOSE,Lost
DATE_MONOPOLY,Lovely Date
LOCKED,Locked
UNLOCKED,Unlocked
ATTACK_POWER,Attack: +{1}%%
DEFENSE,Hp: {1}%%
ACTIVITY_DRAGON_BOAT_PRICE,Free Pack
DRAGON_BOAT_SELECT,Select
ACTIVITY_DRAGON_BOAT_AWARD_SELECT_WINDOW,Private Customization Pack
ACTIVITY_DRAGON_BOAT_AWARD_SELECT_WINDOW_SECOND_TITLE,Select
NEXT,Next
GO_TO_SELECT,Please select the item you want the pack to provide.
ACTIVITY_DRAGON_BOAT_DESC,Customize your own Gift Packs!
ACTIVITY_ENERGY_SUMMON_DESC_0,"
You will get the following benefits for purchasing SP. Energy Card:
1. You will be able to perform more SP. Capsule draws.
2. You will get all the additional Exclusive Energy saved up before you purchase the card and instantly get the additional Exclusive Energy in the draws after this purchase
3. Unlock the access to Golden Egg Capsule in Capsule section."
ACTIVITY_ENERGY_SUMMON_HELP_1,"1. You can perform an SP. Capsule draw by clicking the glowing energy ball on this event page.|2. You will be able to get 10 Exclusive Energy from every draw in Advanced Capsule during this event, you're able to get 5000 Exclusive Energy this way.|3. There will be 10 additional Exclusive Energy generated when you get 10 Exclusive Energy, this part of Exclusive energy will be saved but cannot be used at the beginning|4. Each SP. Capsule draw will consume 2000 Exclusive Energy, and the result will be a random listed girl below. And you are able to draw the Sp. Capsule for 1 time at the beginning of this event|5. Purchasing SP. Energy card allows you to draw more times from SP. Capsule and get all the additional Exclusive Energy that is saved up  or will be generated in the rest time of the event.|6. The SP. Capsule draw will not able to be performed anymore once all the listed girls are summoned."
ACTIVITY_ENERGY_SUMMON_DESC_BUFA,Accumulated\nEnergy
ACTIVITY_ENERGY_SUMMON_DESC_HAS_BUFA,Energy Acquired
ACTIVITY_ENERGY_SUMMON_DESC_INSTANT_AWARD,Directly\nObtain
ACTIVITY_ENERGY_SUMMON_WINDOW,SP. Capsule Summon
ACTIVITY_ENERGY_CRITICAL_DESC,"During the event, you will get 10 additional Exclusive Energy from each Adv. Capsule draw! Get the energy saved up by purchasing SP. Energy Card."
ACTIVITY_ENERGY_SUMMON_HAS_SUMMON,Summoned:
ACTIVITY_ENERGY_SUMMON_DESC,A random girl in this list for each 2000 Exclusive Energy consumed:
ENERGY_NOT_ENOUGH,Need more Exclusive Energy
ACTIVITY_DRAGON_BOAT_PRICE_2,{1}{2}
ACTIVITY_DRAGON_BOAT_HELP,"1. You can choose the resource you want the pack provide by tapping ""Select"" button.|2. If you have changed your mind about the resource you set for the pack, you can adjust your selection by tapping the buttons at the top right corner of the items' icons.|3. After confirming the items for the pack is your really want, you will be able to purchase the pack.| Each pack on this page can only be purchased once."
DATECHOOSEWINDOW_HELP,"1. The event will last for 14 days. You can acquire Love Roses from this event and exchange rewards in the event store with them.|2. you will be able to move forward on the event map with Heart Crystal and Heart Crystal X.||Heart Crystal: you can randomly take 1-3 steps forward for each crystal used. You are able to get 15 Heart Crystals via Mail at 0:00 (GMT0), you can also acquire this item from other methods (You can check these other methods by checking the detail of the item).|Heart Crystal X: you can choose to take 1-3 steps forward for each crystal used. You are able to get5 Heart Crystal Xs via Mail at 0:00 (GMT0), you can also acquire this item from other methods (You can check these other methods by checking the detail of the item).|3. At the beginning of the event, you only have the access to Yume Academy. But after raising the Intimacy Pt. of the 3 girls in the event, you will be able to unlock their exclusive scenarios.|4. After the Intimacy Pt of a girl is raised to a certain amount, the Boss Challenge will be unlocked, you will be awarded by completing the corresponding challenges.||Event types|1. Battles: You will need to complete a battle after stepping into a Battle block. You will be able to get Intimacy Pt. for the corresponding girl(based on the scenario you're in or the choices you make), Buff and Love Rose if you win the battle; But if you lose, you will only get Intimacy Pt. for the corresponding girl.|2. You will unlock corresponding stories and need to make choices in the story after stepping into a ""Date"" block, and you will not be able to move again until you've made your choices. Some of the choices will cost you Date Funds to enable to make you acquire more rewards(Intimacy Pts for the corresponding girl, Love Roses and Buffs), but this doesn't mean the choices that cost more Date Funds are always the best choice (best choice means the choice will provide the most rewards). And if you make the best decision, the story you're in will be unlocked in Memories.|3. Encounters: You will also unlock some stories and make choices when stepping into an ""Encounter"" block, and you will not be able to move again until you've made your choices. But these blocks provide Date Fund instead. And the amount of Date Fund provided is based on the choices you make."
ACTIVITY_DATE_BUYDICE,Purchase with Gems
ACTIVITY_DATE_DICEBAG,Date Preparation Pack
ACTIVITY_DATE_BUYDICE_HELP,"1. You can purchase Heart Crystals and Heart Crystal Xs with Gems, you will get 3 Heart Crystals and 1 Heart Crystal X for each purchase, and you are able to do 3 purchases every day.|2. The Gem cost for the purchase will increase gradually. It will cost you 100/150/200 Gems for the 3 purchases in a day."
ACTIVITY_DATE_DICEBAG_HELP,"You can purchase Date Preparation Pack to get 1000 Gems and 1000 VIP Exp immediately, and 12 Heart Crystals + 4 Heart Crystal Xs every day for 7 days starting from the next day of the day you make the purchase. Rewards will be sent via mail.|2. If the event will end in less than 7 days when you make the purchase, you will get the Heart Crystals and Heart Crystal Xs you might miss by the end of the event on the first day.|For Example: If you purchase the pack on the 10th day of the event, you will get the resource of 3 days on the day you make the purchase, and the rest of the resource will be sent to you via Mail every day in the following 4 days as normal."
ACTIVITY_DATE_MEMORY_LABEL_1,1st Intimate Contact
ACTIVITY_DATE_MEMORY_LABEL_2,2nd Intimate Contact
ACTIVITY_DATE_MEMORY_LABEL_3,3rd Intimate Contact
ACTIVITY_DATE_GANFUREN_CHAT,"Senpai, please take your time~ I'll always be waiting for you~"
ACTIVITY_DATE_DENGAI_CHAT,Don't worry… I can wait a little bit longer… Just for you…
ACTIVITY_DATE_ZHUGELIANG_CHAT,"Stop looking around, Senpai. It's time to make your decision~"
ACTIVITY_DATE_CHOOSE_WINDOW_TITLE,Make a choice~
FREE4,Free
ACTIVITY_DATE_SHOP_TITLE,Exchange
ACTIVITY_ENERGY_SUMMON_ENTRY_LABEL,SP. Capsule\nSummon
ACTIVITY_DATE_DICE_LACK_TIPS_1,Need more Heart Crystal
ACTIVITY_DATE_DICE_LACK_TIPS_2,Need more Heart Crystal X
ACTIVITY_DATE_FAVOR_LACK_TIPS,Please raise the Intimacy Pt of the girl
ACTIVITY_DATE_MAP_ENTRANCE_1,Summer
ACTIVITY_DATE_MAP_ENTRANCE_2,Park A
ACTIVITY_DATE_MAP_ENTRANCE_3,Theatre
ACTIVITY_DATE_MAP_ENTRANCE_4,Shopping
ACTIVITY_DATE_MAP_ENTRANCE_5,Park B
ACTIVITY_DATE_BUYDICE_TIPS,Are you sure to purchase 3 Heart Crystals and 1 Heart Crystal X with {1} Gems?
BATTLE_PASS_SEASON_NUMBER_2,S6
ACTIVITY_DUANWU_SHUOMING,Select the items you want
ACTIVITY_CANTMOVE_TIPS,Please complete the current block (Click on the character) first.
ACTIVITY_DATE_HELP_1,The event lasts for 14 days. You can acquire Love Roses from the event and exchange rewards in the event store with them. You will be able to move forward on the event map with Heart Crystal and Heart Crystal X.
ACTIVITY_DATE_HELP_CELLTITLE,Event Types
ACTIVITY_DATE_HELP_CELL_1,Battles
ACTIVITY_DATE_HELP_CELL_2,Encounters
ACTIVITY_DATE_HELP_CELL_3,Date
ACTIVITY_DATE_HELP_DICE,Heart Crystal & Heart Crystal X
ACTIVITY_DATE_HELP_DICE_1,Heart Crystal
ACTIVITY_DATE_HELP_DICE_2,Heart Crystal X
ACTIVITY_DATE_HELP_FOUDS,Date Fund
ACTIVITY_DATE_HELP_FOUDS_TRO,You can use Date Fund in a Date story
ACTIVITY_DATE_HELP_FOUDS_OBTAIN,You can acquire Date Fund from Encounters. The amount of Date Fund provided is based on the choices you make.
ACTIVITY_DATE_HELP_ROSE,Love Rose
ACTIVITY_DATE_HELP_ROSE_TRO,Love Roses can be used to exchange rewards in the event store
ACTIVITY_DATE_HELP_ROSE_OBTAIN_1,You can acquire Love Roses from Battle blocks. Each win from a Battle block will reward you with 1 Love Rose.
ACTIVITY_DATE_HELP_ROSE_OBTAIN_2,"You can acquire Love Roses from Date blocks. Some choices will reward you with 1 Love Rose, and each Date block has only 1 choice that gives Love Roses."
ACTIVITY_DATE_HELP_BUFF,Heart Blessing
ACTIVITY_DATE_HELP_BUFF_TRO_1,"Heart Blessing takes effect in all the battles of the event. Each level of the Blessing will give Attack and HP bonus during battle, and reaching a certain level will unlock the special buffs."
ACTIVITY_DATE_HELP_BUFF_OBTAIN_1,You can acquire Heart Blessings from Battle blocks. Each win from a Battle block will reward you with 1 level of Heart Blessing.
ACTIVITY_DATE_HELP_BUFF_OBTAIN_2,"You can acquire Heart Blessings from Date blocks. Some choices will reward you with 1 level of Heart Blessing, and each Date block has only 1 choice that gives Heart Blessings."
ACTIVITY_DATE_HELP_BUFF_TRO_2,Heart Blessings will make battles easier.
ACTIVITY_DATE_HELP_FAVOR,Intimacy Pt.
ACTIVITY_DATE_HELP_FAVOR_TRO,"During the Event, your choices will affect the Intimacy Pt. of the 3 girls."
ACTIVITY_DATE_HELP_FAVOR_OBTAIN_1,"You will be able to get Intimacy Pt. for the corresponding girl in Battle blocks. The Battle blocks in Yume Academy map will give you Intimacy Pt. for all 3 girls, while the Battle blocks in each girl's map will only give you Intimacy Pt. for the corresponding girl."
ACTIVITY_DATE_HELP_FAVOR_OBTAIN_2,You will be able to get Intimacy Pt. on Date blocks. The amount of Intimacy Pt. provided is based on the choices you make.
ACTIVITY_DATE_HELP_FAVOR_USE_1,You will be able to unlock the exclusive map of a certain girl once the Intimacy Pt. you get on her has reached 100.
ACTIVITY_DATE_HELP_FAVOR_USE_2,You will be able to unlock the Boss levels for each girl when the Intimacy Pt. reaches 120/180/240. The first successful challenge for each Boss will provide you with rewards.(You will not be able to challege the Boss again once you won)
ACTIVITY_DATE_HELP_MEMORY,Sweet Replay
ACTIVITY_DATE_HELP_MEMORY_TRO,You will get one Star once you made a correct choice in a Date block. You will also be able to check the stories again in Memories.
ACTIVITY_DATE_OBTAIN,Methods to obtain
ACTIVITY_DATE_FOUNDS_LACK_TIPS,Not enough Date Fund
ACTIVITY_DATE_HELP_CELL_TRO_1,"You will need to complete a battle after stepping into a Battle block. You will be able to get Intimacy Pt. for the corresponding girl(based on the scenario you're in or the choices you make), Buff and Love Rose if you win the battle; But if you lose, you will only get Intimacy Pt. for the corresponding girl."
ACTIVITY_DATE_HELP_CELL_TRO_2,"You will unlock some stories and make choices when stepping into an ""Encounter"" block, and you will not be able to move again until you've made your choices. These blocks provide Date Fund, and the amount of Date Fund provided is based on the choices you make."
ACTIVITY_DATE_HELP_CELL_TRO_3,"You will unlock corresponding stories and need to make choices in the story after stepping into a ""Date"" block, and you will not be able to move again until you've made your choices. Some of the choices will cost you Date Funds to enable to make you acquire more rewards(Intimacy Pts for the corresponding girl, Love Roses and Buffs), but this doesn't mean the choices that cost more Date Funds are always the best choice (best choice means the choice will provide the most rewards). And if you make the best decision, the story you're in will be unlocked in Memories. There are 3 parts for each Date story, stepping into a Date block for the second and third time will unlock the second and third part of the story."
ACTIVITY_DATE_HELP_DICE_TRO,You will need to use 1 Heart Crystal or 1 Heart Crystal X to move in the map each time
ACTIVITY_DATE_HELP_DICE_TRO_1,"You can randomly take 1-3 steps forward for each crystal used. You are able to get 15 Heart Crystals via Mail at 0:00 (GMT0) until 7/9, you can also acquire this item from other methods (You can check these other methods by checking the detail of the item)."
ACTIVITY_DATE_HELP_DICE_TRO_2,"You can choose to take 1-3 steps forward for each crystal used. You are able to get 5 Heart Crystal X via Mail at 0:00 (GMT0) until 7/9, you can also acquire this item from other methods (You can check these other methods by checking the detail of the item)."
ACTIVITY_DATE_HELP_FAVOR_USE,Intimacy Pt. Unlock
ACTIVITY_FANPAI_DESC,Flipping a card uses 1 Game Card
ACTIVITY_FANPAI_DESC_1,Flip over 2 matching cards to claim the rewards
ACTIVITY_FANPAI_GOTO,GO！
ACTIVITY_FANPAI_HELP,"1. During the event, you can flip the cards on the event page by using Game Cards to win rewards.|2. If you flip over 2 matching cards, you will be able to get the rewards on both of them.(The reward on each card can only be claimed once)|3. You can get Game Cards via the daily reward Mail or purchase with Gems by clicking the ""+"" button on the event page!|4. The Game Cards unused will be automatically exchanged into Coins after the event is over(1 Game Card = 500K Coins). The Coins will be sent via Mail."
FANPAI_TICKETS_NOT_ENOUGH,Insufficient Event Material!
FANPAI_TICKETS_LIMITS,You've reached the purchase limit
ACTIVITY_SCHOOL_EXPLORE_COLLECTION_WINDOW,Progress
ACTIVITY_SCHOOL_EXPLORE_TEAM_1,Standing By
ACTIVITY_SCHOOL_EXPLORE_TEAM_2,Exploring
ACTIVITY_SCHOOL_EXPLORE_TEAM_3,Finished
ACTIVITY_SCHOOL_EXPLORE_BTN_1,Depart
ACTIVITY_SCHOOL_EXPLORE_BTN_2,Explore
ACTIVITY_SCHOOL_EXPLORE_BTN_3,Complete
ACTIVITY_SCHOOL_EXPLORE_SELECT_POINT_TIP,Please select an area for this exploration
ACTIVITY_SCHOOL_EXPLORE_FIGHT_TIPS,"You might encounter battles during explorations, only the Girls and the Servant in your exploration squad are available for these battles."
ACTIVITY_SCHOOL_EXPLORE_GOT_ITEM_UNLOCK,"Unlock after acquiring ""{1}"""
ACTIVITY_SCHOOL_EXPLORE_TIP_DES_1,Time
ACTIVITY_SCHOOL_EXPLORE_TIP_DES_2,Basic
ACTIVITY_SCHOOL_EXPLORE_DETAIL_WINDOW,Details
ACTIVITY_SCHOOL_EXPLORE_DETAIL_LABEL_1,Squad Members
ACTIVITY_SCHOOL_EXPLORE_DETAIL_LABEL_2,Extra
ACTIVITY_SCHOOL_EXPLORE_ESCAPE,Leave
ACTIVITY_SCHOOL_EXPLORE_EVENT_TITLE,Exploration event
GO_TO_PROPHET,Enroll
GO_TO_WISHING_POOL,Slot Machine
ACTIVITY_SCHOOL_EXPLORE_FINISH_TITLE,Explore Reward
ACTIVITY_TRIPLE_FIRST_RECHARGE_DESC,The first purchase of each Gem Pack during the event provides [c][c1003d]triple the amount of Gems[-][/c]
ACTIVITY_TRIPLE_FIRST_RECHARGE_TIPS,"Tips: After the event ends, this benefit on Gem packs will reduce to providing doubled Gems (No matter your first-time double chances for Gem Packs are used or not)"
GOTO_RECHARGE,Go
ACTIVITY_SCHOOL_EXPLORE_SUB_TIME,Explore time plus {1} seconds
ANNIVERSARY_CAKE_END_AWARD,Preview
ROUNDS,R. {1}
CELEBRATE,Celebrate
ANNIVERSARY_CAKE_HELP,"1. During the event,  the event item “2nd Anniversary Coupon” can be used on this page.|2. Each ""Celebrate"" will cost 1 ""2nd Anniversary Coupon"" and win rewards.|3. There will be an Anniversary Reward” at the top of the cake, and you will be able to acquire it once your character moves to the final block.|4. The map will be refreshed after you acquire an “Anniversary Reward” and you will restart from the starting point.|5. You will get the ""Anniversary reward"" by passing or stopping on the final block.|6. Method to acquire ""2nd Anniversary Coupon"": Value Pack, Special Skin Pack, Daily Login Reward, Capsule Points (7/10 to 7/16), Enroll Exam (7/17 to 7/23)"
ANNIVERSARY_ENTRY_TITLE,3rd Anniversary
ACTIVITY_BIRTHDAY_COLOUR_DESC,Progress
ACTIVITY_BIRTHDAY_COLOUR_COMPLETED,This puzzle block is completed
ACTIVITY_BIRTHDAY_COLOUR_EXHCANGE_WINDOW,Paint the Puzzle
ACTIVITY_BIRTHDAY_COLOUR_EXCHANGE_DESC,Please choose the color and the amount of\nMaster Paint you want to use
ACTIVITY_BIRTHDAY_COLOUR_LIMIT_REACH,This color has reached the limit and cannot be applied on this block
ACTIVITY_BIRTHDAY_COLOUR_NEED_CHOOSE,Please select a color
ACTIVITY_BIRTHDAY_COLOUR_HELP,"1. During the event, you can paint a puzzle with the event material “Master Paint”. You will need to finish coloring the puzzle together with other players in the game.|2. When painting a puzzle block, you will need to correctly pick 3 colors out of 8 color options. You will receive rewards if you pick the wrong colors while painting, but you will receive better rewards for choosing the correct colors. Of course, the more “Master Paint” you use, the more rewards you will receive.|3. Each color in a puzzle block can only be painted a limited number of times. Once the number of a color has reached the limit, it will no longer be able to be chosen again. Once the limits of all the three color blocks are reached, the puzzle block will be considered complete and you will not be able to paint on it again.|4. The progress of the event will advance every time a puzzle block is completed, and all players who participated in this event will be rewarded once the event progress reaches certain percentages.|5. You can find “Master Paint” from the event “Explore the Campus”. Once the event progress reaches 100%%, “Master Paint” cannot be applied on any of the puzzle blocks. The “Master Paint” remaining in Bag will be automatically exchanged into Coins when the event is over."
ACTIVITY_2ND_LETTER_1,To {1}
ACTIVITY_2ND_LETTER_2,"Dear Senpai:\n      The days seem to flash by, it's already been 2 years since we first met in the Academy. But I still want you to know, no matter where you go, I'll always be here with you! Here's the anniversary gift I prepared for you~"
MAX_ROUNDS,After Round {1}
ACTIVITY_SCHOOL_EXPLORE_PLACE,Office Block|Playground|House Human|House Ghost|House Monster|House Fairy|House Angel|House Demon|Class
ACTIVITY_SCHOOL_EXPLORE_HELP,"1. During the event, you can dispatch a team of Girls to explore the unlocked areas. After the girls finish their task, you will receive some rewards.|2. There’s a chance your Girls will find some hidden items that can be used to unlock new areas and improve your collection progress(Once your collection progress reaches certain stages, you will be able to unlock some rewards) for the event in each area. Rewards will be issued via mail.|3. You can only dispatch one team at a time.|4. During the explorations, you can spend additional explore stamina to do more in-depth explorations. Each extra search will trigger an encounter which may shorten or lengthen the exploration time, or grant you additional rewards after your team returns.|5. The Girls might encounter battles during their journey which they will fight on their own (only the Girls in the team are available for those battles)."
ACTIVITY_2ND_CARD_1,You will get the following reward right now and every day in the following 14 days for purchasing 2nd Anniversary Card today:
ACTIVITY_2ND_CARD_2,Come get this card!
ACTIVITY_SCHOOL_EXPLORE_137,Your team found a lost Carnival Candle!
ACTIVITY_SCHOOL_EXPLORE_138,Your team found a lost Confetti Ball!
ACTIVITY_SCHOOL_EXPLORE_139,Your team found a lost Confetti Cracker!
ACTIVITY_SCHOOL_EXPLORE_140,Your team found a lost Carnival Balloon!
ACTIVITY_SCHOOL_EXPLORE_141,Your team found a lost Birthday Hat!
ACTIVITY_SCHOOL_EXPLORE_142,Your team found a lost Pennant!
ACTIVITY_SCHOOL_EXPLORE_143,Your team found a lost Anniversary Ticket!
ACTIVITY_SCHOOL_EXPLORE_144,Your team found a lost Birthday Banner!
ACTIVITY_SCHOOL_EXPLORE_145,Your team found a lost Little Cake!
ACTIVITY_SCHOOL_EXPLORE_OPEN_POINT,"New area ""{1}"" is unlocked"
ACTIVITY_SCHOOL_EXPLORE_FULL_SPECIAL,"There's no hidden item hiding in this area, are you sure to continue?"
ACTIVITY_SCHOOL_EXPLORE_SUB_TIME2,Explore time minus {1} seconds
BATTLE_PASS_PURCHASE_JPTIPS1,
BATTLE_PASS_PURCHASE_JPTIPS2,Unlock Archetype
PARTNER_LIST_FULL_WITHOUT_BUY_LIMIT,You Girls list is full. You can transfer the girls you don't need or increase the capacity by promoting your VIP level. Do you want to transfer the girls?
GO_TO_TRANSFER,Transfer
