id,name,dialog,click_dialog1,click_dialog2,click_dialog3,click_dialog4,click_dialog5,battle_dialog,skill_dialog,cv_name,love_gift_dialog1,love_gift_dialog2,love_gift_dialog3,vow_dialog,login_dialog,lvlup_dialog,gradeup_dialog,shengxue_dialog,awake_dialog,equip_dialog1,equip_dialog2,hangteam_dialog,house_set_dialog,house_dialog,idle_dialog,dagong_dialog,daily_mission_dialog,new_stage_dialog,victory_dialog,failed_dialog,love_point_dialog1,love_point_dialog2,love_point_dialog3,love_point_dialog4
755002,Scythe,"Another ""wicked man""? Welcome~ Oh. Let's go into the night and see what we can't see in the daytime~",Fear~ That scared look of yours... I like it~,The night... This is when I feel at home. Ha~ There is a strong evil fragrance!,Protect that body of yours carefully~ I can kill you whenever I want~,"The dark nights will devour everything. Yes, bad things and things that people don't want to see will all be covered up in darkness~",I'm not a soul reaper. I just love to harvest souls. Being happy is the most important~,"Oh, your soul, I accept~",Give me your life!,Ayane Sakura,You want to get reaped?,Bold of you to send a present to death herself~,"This one is more special than the last one~ I want to show you the charm in darkness, are you with me?","Your soul belongs to me now! Don't worry, I won't harvest your soul with the Scythe~","I'll spare your soul today...but what will you give me in return, Senpai~?",Don't mind if I drink!,I need more souls from lunch boxes. I can return the empty containers if you want...,New semester~ Sounds like my chance to reap from the juniors~,Another soul collected! Soon I will be able to complete my collection!,That's fine. As long as I can reap others' souls easy as usual~,Never thought you're able to get this for me… Maybe there're some other things you can do for me.,Is this the place I need to go and reap the souls today?,Nice room~,"Seems you've made your decision, Senpai. Don't worry, it will end just in a blink of an eye~",Senpai~ I'll take your soul if you don't wake up now~,Time to go to work! Or have you already decided to join me?,Your rewards are blocking my way!,Accidents? Sounds like a perfect chance to reap souls!,Bumper harvest!,Not a single grain was reaped…,填充,填充,填充,填充
755003,Lucifer,Come with me. Accept the darkness within you. Get rid of people who see you as food. What's the point of playing at home in peace? Right?,"No matter how dark I become, I am not afraid as long as I discover the truth.","Justice? That's funny. Justice is just an excuse for the strong to be disobedient, isn't it?",I'd rather rule in hell than serve in heaven.,"There may be light, but there is also darkness. It's just a mask on your face. And I am what wouldn't dare admit. The darkness in your hearts.",Wonderful fantasies and cruel realities. Which side would you choose?,Justice you say? Beat me before you start spitting such nonsense!,Disappear!,Romi Park,I see you still have that piece of junk! Go to hell!,"You proved your loyalty, I hope you will keep fighting for me.",Nothing suits me more. I must admit that you're sincere.,"Don't joke around like that.... Are you serious? For situations such as this, people need some time to mentally prepare themselves. Okay? .... Hey, I promise you I do!",Come to welcome your master and accept the embrace of darkness!,Hand over your Exp Juice!,Now I'm more powerful!,"No matter which class I am in, nobody has anything left to teach me!",Now you've known what I can do!,Give me everything you own!,It's really amazing that you can offer me such good stuff!,Follow me!,You'd better find me Michael~,zzz~ Michael~,"Seriously? I've not done anything yet… Since you won't wake up anytime soon, I'll go and visit Michael…",Hey! Human! Go to work!,I won't need a lackey who's not even capable to retrieve his own rewards!,"No matter what's happening, it's not my business. You can go on your own though~",Tremble in darkness!,"Damn, I should've paid more attention to that…",填充,填充,填充,填充
755004,Wraith,Master... Please don't look at me all the time... I can't stand it... Warmth... What is this light...,Don't look back. I'm behind you...,Get out... From this house. Get out... Don't look at me...,Don't look... At me... I want to be alone.,Don't be gentle with me. I can't pay back in return...,The relaxed people are too shiny and dazzling... I can't be friends with that kind of person...,Go out... Of here...,Curse you!,Mamiko Noto,Ah... What a shiny gift. It's not for me...,Thanks for your kindness... But I want to be alone in silence...,Am I truly worth it? I understand... I'll try it. Thank you~,I can finally call you mine…I'm not letting go of you again!,"Ah! Look what I found, Master~",T-Thanks…,I've become stronger?,Maybe I shall move out from the old dorm building and take some lessons?,Quit staring at me! That's embarrassing…,I don't care about dressing…,Maybe there will be no one else who's able to see me… But I'll try it on~,I shall find some more victims~♪~♪~♪,It's not the first time for me to be in this room~ Walls mean nothing to me~,Senpai! Don't try to lie to me! Your act has shown that you're afraid!,Wryyyyyyyy!!!… That's disappointing… You are supposed to be shocked by that one…,Maybe my ghosts can aid you during the internship?,Can I take your rewards?,School news? Do I look like someone who would be interested in that?,I won? That's really amazing!,"Sorry, I embarrassed you… I'll disappear right away…",填充,填充,填充,填充
756001,Angel,Your body has a scent that it has been purified... The demons near you are cleansed. Please relax~,Purify the demons... Don't let any escape!,Light? Dark? What does that have to do with me? I just want to... Purify those demons...,This weapon can cleansing powers. My mission is to purify all the creatures of filth and dirt.,The world doesn't need demons. All things sinister... Should never exist.,"If those demons are gone, then my life wouldn't have any meaning. Actually, I don't like fresh air that much anyway.",It smells like... Demons.,Purify.....,Yui Nakajima,Evil… Must purge…,A present? Is this for me?,Well... Thanks for your gift. I like it very much~,"From now on, I will be the sunshine and disperse all the darkness only for you!","Today, we must cleanse the demons, Senpai. Let's go!",The angel's power is growing!,Thanks for your gift. But accepting this doesn't mean I agree on your ideal.,I won't let those demons run away next time!,Do you think my opinion was wrong?,I will use this weapon to purge all demons!,I will never forget my goal!,It's time to hunt the demons~,This restroom is perfect for me ~,"Senpai, how's life treating you?","You look very tired, I think it's time for me to leave and let you have a good rest.",Hurry to your workplace before you are late!,You've worked hard for your reward. Hope someday they could also pay me for purging all those demons.,"I smell demon in this accident, let's go and check it out!",Victory? Isn't that something normal?,"Sorry, I cannot defeat the enemy…",填充,填充,填充,填充
756002,Gabriel,"Since my friend is alone, God sent me to see her. She's a golden-haired angel. Have you seen her?","Excuse me, have you seen an angel named Selene? She's my friend, and I'm looking for her.",The sound of my harp is wonderful. Isn't it?,I came from Heaven and live peacefully in this world.,"Shh~ Quiet, God is taking a nap.","Please, lead the stray sheep to the Kingdom of Heaven.",Blessing from God.,Listen to the voice of an angel!,Yui Horie,Who are you? Are we that close?,Are you here to listen to my harp? Then I will play something special for you~,Shh~ be careful with that! There's so many people down there~,"Senpai, I'm in the middle of practicing, I'll get back to you after I finish...wait, is that a ring? For me?","Good morning, Senpai. Have you seen Selene?",I‘m just playing my harp.,"It's a new song, do you like it?","I will try my best in my study, club activities and harp practice~",I hope my music can soothe you.,Is this for harp maintenance?,My harp is not only used to play music~,"If you need some information, you can count on me~",Good night~,It's important to have an afternoon-break~,It's impolite to fall asleep when I'm playing the harp for you!,"Don't worry and go complete your internship, Senpai. I can wait until you return~",Are you missing something? Such as your rewards?,"I will uncover the truth hidden behind this incident, come with me~",Now listen to this tweedle of victory~,Uh… My harp is broken…,填充,填充,填充,填充
756003,Michael,Gentleness won't overcome evil! Goodness must be stronger than evil. I'm the angel who judges evil and fights against it.,Putting things down without any justification is nothing more than just violence.,My sword will bring peace and light to the world.,It is inevitable that those who fall will fall willingly. But I can't stand having a friend fall.,Doesn't matter what others say. I will save her.,I am the sword of justice. Protect the light!,Purge you with God's will!,Eliminate evil!,Ayako Kawasumi,Doubting the sharpness of my blade? Want to see for yourself?,"Thanks for your gift, I'll keep the darkness from corrupting you as usual.","The present is so pretty, I almost felt my God through this. Thank you very much.","I used to only think about justice and light. You've made me understand that there are even more things in this world~ From now on, I'll work harder!","Wishing you a good day in God's name, Senpai.",Behold the light~,The light will guide your path.,"As the student representative, I welcome you all!",Nothing is more important than saving lives!,Normal weapons cannot take my power.,Please take care of yourself out there.,"Just give me your orders, Senpai! It's my duty to protect the Academy!","It's bedtime, Senpai~","Why do you look so happy, Senpai? Anything good happened?",I should've known that you won't wake up this early! Buying breakfast for you is really a bad idea!,The manager said that you'll be fired if you are still late for work today~,"I can collect the reward for Senpai every day if you decide to join House Angel, how about that?",The Chaos is spreading on campus. Let's go and check it out!,"This isn't the best time to celebrate, carry the wounded to my sickbay.","This failure doesn't mean anything, justice will prevail in the future!",填充,填充,填充,填充
756004,Phoenix,"Flames are the proof of my ancestry of this immortal birds. Master, please brand my existence in your eyes.",I wake up from the flames! Don't underestimate the power of the immortal bird.,You can't escape from setbacks. The first step in this new life is to transcend the flaming trials.,My flame exists to help others!,"I have been reincarnated countless times so far. But no matter which time, I failed to achieve what I expected.",Some things can't be burned even with flames. All I can do about this is warm it a little bit.,Burn everything.,Burn.,Inori Minase,"Senpai, if you have anything to say about me, just say it!","Gift? Looking at how enthusiastic you are, I will accept it.",I will save this gift well. I won’t burn things like I used to.,"Every rebirth leads me back to you, we must be destined for each other!",We meet again. How many times have we met?,My flame will spread wider.,"Don't worry, I am able to properly control my power.","Where's the new classroom? Crap, guess I just got lost again…",Every day is a fresh start for me. Which means… I will also need to figure out the path to the classroom as well QAQ.,"I don't like those luxury clothes, the clothes I'm wearing is already enough for me.","I think I might need a new pair of gloves, I lost mine by mistake…",New enemies appeared? I won't let my friends get hurt again this time!,I wish to exchange all my knowledge and skills for a clear memory of the path to my dorm.,It's just like a miracle for you to reach here easily every time! What's your secret?,"Oh… Sorry Senpai, I wasn't listening… How long I've been got lost? It's even long enough for Senpai to take a nap?!","I‘m willing to go and complete the internship with you, but the flame on my wings will cause you a lot of trouble so…","Have you claimed the rewards for today's work, Senpai?",Get behind me. I got this.,"Sorry for hitting you too hard, I'll try to go easier on you next time.",Get to safety! I'll cover you!,填充,填充,填充,填充
1000001,石像鬼,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
1000002,貝希摩斯,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
1000003,海德拉,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
1000004,巴哈姆特,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
1000005,骨龍,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
1000006,窮奇,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
1000007,阿呆X,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
1000008,黑暗教徒X,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
1000009,老實人X,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
1000010,伐木工X,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
1000011,小惡魔X,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
1000012,金角X,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
1000013,貝拉X,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
1000014,偵察兵X,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
52011,CapsuGirl,"Congratulations, Jackpot! You must be a lucky man!",Try it one more time! The next draw is always the better draw!,"Master is really in bad luck today, maybe try it some time later?","I have this feeling, it must be your lucky day today, Capsule Machine will prove that!",No 5 star at all? Unlucky...,Method to draw the capsule? That's just excuse for unluckiness!,Time to fight!,Luck Test!,Takako Tanaka,"I'm sorry for the joke last time, please do take this back!","What a surprise, is this for me?","Haha, it's so kind of you! I wish you the best of luck when drawing capsules!","I fell for you when I first saw you in front of the Capsule Machine...I want to be with you, and witness you try your luck from a close distance in the future~",Being unlucky doesn't mean it will be unnecessary to be positive about your life!,Your judgment is good as your luck~,What about making me even stronger?,"Take me with you, I can help you with your tests~","Luck has increased! ... Sorry, MY luck has increased ~","Thank you, Senpai! You're such a nice person~",Will you give me that rare item? Please give me that!,Just take me with you~ Maybe it will make you become luckier~,A new room?! Yay~,"Senpai, do you want to see what's inside this capsule machine?",You've paid a lot of effort to get more capsule~ Well done! But now is the time to have a rest~,Please remember to complete your internship!,Have you completed your missions and claimed your rewards today?,"Something has just happened on campus, the vibrate almost broke the capsule machine!",I didn't win this because of luck!,"Uh, this is quite unfortunate…",填充,填充,填充,填充
652018,CapsuGirl,"Congratulations, Jackpot! You must be a lucky man!",Try it one more time! The next draw is always the better draw!,"Master is really in bad luck today, maybe try it some time later?","I have this feeling, it must be your lucky day today, Capsule Machine will prove that!",No 5 star at all? Unlucky...,Method to draw the capsule? That's just excuse for unluckiness!,Time to fight!,Luck Test!,Takako Tanaka,"I'm sorry for the joke last time, please do take this back!","What a surprise, is this for me?","Haha, it's so kind of you! I wish you the best of luck when drawing capsules!","I fell for you when I first saw you in front of the Capsule Machine...I want to be with you, and witness you try your luck from a close distance in the future~",Being unlucky doesn't mean it will be unnecessary to be positive about your life!,Your judgment is good as your luck~,What about making me even stronger?,"Take me with you, I can help you with your tests~","Luck has increased! ... Sorry, MY luck has increased ~","Thank you, Senpai! You're such a nice person~",Will you give me that rare item? Please give me that!,Just take me with you~ Maybe it will make you become luckier~,A new room?! Yay~,"Senpai, do you want to see what's inside this capsule machine?",You've paid a lot of effort to get more capsule~ Well done! But now is the time to have a rest~,Please remember to complete your internship!,Have you completed your missions and claimed your rewards today?,"Something has just happened on campus, the vibrate almost broke the capsule machine!",I didn't win this because of luck!,"Uh, this is quite unfortunate…",填充,填充,填充,填充
752011,CapsuGirl,"Congratulations, Jackpot! You must be a lucky man!",Try it one more time! The next draw is always the better draw!,"Master is really in bad luck today, maybe try it some time later?","I have this feeling, it must be your lucky day today, Capsule Machine will prove that!",No 5 star at all? Unlucky...,Method to draw the capsule? That's just excuse for unluckiness!,Time to fight!,Luck Test!,Takako Tanaka,"I'm sorry for the joke last time, please do take this back!","What a surprise, is this for me?","Haha, it's so kind of you! I wish you the best of luck when drawing capsules!","I fell for you when I first saw you in front of the Capsule Machine...I want to be with you, and witness you try your luck from a close distance in the future~",Being unlucky doesn't mean it will be unnecessary to be positive about your life!,Your judgment is good as your luck~,What about making me even stronger?,"Take me with you, I can help you with your tests~","Luck has increased! ... Sorry, MY luck has increased ~","Thank you, Senpai! You're such a nice person~",Will you give me that rare item? Please give me that!,Just take me with you~ Maybe it will make you become luckier~,A new room?! Yay~,"Senpai, do you want to see what's inside this capsule machine?",You've paid a lot of effort to get more capsule~ Well done! But now is the time to have a rest~,Please remember to complete your internship!,Have you completed your missions and claimed your rewards today?,"Something has just happened on campus, the vibrate almost broke the capsule machine!",I didn't win this because of luck!,"Uh, this is quite unfortunate…",填充,填充,填充,填充
51011,Valeera,"You there, help me with these books...yes, you, and now! Whew, that was close...I'm Valeera! Nice to meet you!","...Wait, are you talking to me? Can you repeat that? I seem to have zoned out again...",I wonder if there are any new books today...,What do you think about Grand Library Ulbricht? What do you mean that there are too many storybooks? They are all very good reads!,I can't believe I drooled on a book when I was asleep last night...How can I?!,I will not sleep on top of a book today! I swear I won't!,An intruder? Where? Where is he? Where should I aim my attack?,It's Valeera's turn!,Risa Kubota,Hmmm...Valeera don't want this...,Is this for me? Thank you!,Wow this is awesome! Give me more! Give me more!,"Looks like something is going to happen soon, but Valeera don't feel anything...","Come over to the Library today, will you?",You're so nice~ (Drinking),I'm not a kid anymore! Just put me in charge of this!,Does it mean I can make some new friends after this? Haha~,"Hey, look over there! It used to be a hill and I blasted it into atoms! I've totally become stronger!",Everyone can become cuter by putting on a dress! Do you want to try this on too?,Cute clothes are the best cure to the bad moods~ Hehe,Would you read with me?,This is a big room~ But I'd say the restroom in Grand Library Ulbricht is bigger~,Huh? When did you get in?,"Well… Since there's no blanket here, I suggest covering your body with several books instead. Here~ Take it!","Before I forget, I think it's necessary to remind of your internship~","You still got rewards unclaimed, Senpai~","Wait, there must be something happening… Really? It's already a piece of old news?",We've won already? But I haven't even finished reading my storybook yet…,Why there's nobody standing?,填充,填充,填充,填充
651018,Valeera,"You there, help me with these books...yes, you, and now! Whew, that was close...I'm Valeera! Nice to meet you!","...Wait, are you talking to me? Can you repeat that? I seem to have zoned out again...",I wonder if there are any new books today...,What do you think about Grand Library Ulbricht? What do you mean that there are too many storybooks? They are all very good reads!,I can't believe I drooled on a book when I was asleep last night...How can I?!,I will not sleep on top of a book today! I swear I won't!,An intruder? Where? Where is he? Where should I aim my attack?,It's Valeera's turn!,Risa Kubota,Hmmm...Valeera don't want this...,Is this for me? Thank you!,Wow this is awesome! Give me more! Give me more!,"Looks like something is going to happen soon, but Valeera don't feel anything...","Come over to the Library today, will you?",You're so nice~ (Drinking),I'm not a kid anymore! Just put me in charge of this!,Does it mean I can make some new friends after this? Haha~,"Hey, look over there! It used to be a hill and I blasted it into atoms! I've totally become stronger!",Everyone can become cuter by putting on a dress! Do you want to try this on too?,Cute clothes are the best cure to the bad moods~ Hehe,Would you read with me?,This is a big room~ But I'd say the restroom in Grand Library Ulbricht is bigger~,Huh? When did you get in?,"Well… Since there's no blanket here, I suggest covering your body with several books instead. Here~ Take it!","Before I forget, I think it's necessary to remind of your internship~","You still got rewards unclaimed, Senpai~","Wait, there must be something happening… Really? It's already a piece of old news?",We've won already? But I haven't even finished reading my storybook yet…,Why there's nobody standing?,填充,填充,填充,填充
751011,Valeera,"You there, help me with these books...yes, you, and now! Whew, that was close...I'm Valeera! Nice to meet you!","...Wait, are you talking to me? Can you repeat that? I seem to have zoned out again...",I wonder if there are any new books today...,What do you think about Grand Library Ulbricht? What do you mean that there are too many storybooks? They are all very good reads!,I can't believe I drooled on a book when I was asleep last night...How can I?!,I will not sleep on top of a book today! I swear I won't!,An intruder? Where? Where is he? Where should I aim my attack?,It's Valeera's turn!,Risa Kubota,Hmmm...Valeera don't want this...,Is this for me? Thank you!,Wow this is awesome! Give me more! Give me more!,"Looks like something is going to happen soon, but Valeera don't feel anything...","Come over to the Library today, will you?",You're so nice~ (Drinking),I'm not a kid anymore! Just put me in charge of this!,Does it mean I can make some new friends after this? Haha~,"Hey, look over there! It used to be a hill and I blasted it into atoms! I've totally become stronger!",Everyone can become cuter by putting on a dress! Do you want to try this on too?,Cute clothes are the best cure to the bad moods~ Hehe,Would you read with me?,This is a big room~ But I'd say the restroom in Grand Library Ulbricht is bigger~,Huh? When did you get in?,"Well… Since there's no blanket here, I suggest covering your body with several books instead. Here~ Take it!","Before I forget, I think it's necessary to remind of your internship~","You still got rewards unclaimed, Senpai~","Wait, there must be something happening… Really? It's already a piece of old news?",We've won already? But I haven't even finished reading my storybook yet…,Why there's nobody standing?,填充,填充,填充,填充
653018,Turin,"Hey there! I'm Turin, the all-mighty AI! Bow down before me, humans! ...Wait, really? It's strange if I talk like this? But Dracula said that this is how one should act to become popular...","I don't understand the ""atmosphere"" very well, but I can try to guess what's going on!","Hmmm, the same emotions in one situation means differently in other situations...Human emotions are hard...","What does it feel like to be ""happy""? You're always smiling when you see girls, does this mean that you're ""happy"" to see them?","Human beings cry when they are ""happy"", when they're ""sad"", when they're ""angry""... Are tears a manifestation of human emotions?","You look ""happy"", did you see a pretty girl? Is this one ""pretty"" in your standards? ...Now that I think about it, how do you define ""pretty""?","Turin, reporting for duty!","Take this, the strike from the strongest AI!",Inori Minase,"Oh dear, what is that thing?! I need to delete this from my memory...",Yay~A gift!,"This one feels like hopping when this gift is presented...is this ""excitement""?","Everything you say now are being recorded in my systems. Never go back on your word, or I'll broadcast them to the entire Academy!",Good morning!,Human's drink also tastes nice~,Turin will always be the strongest AI! Hahaha~,"If you have anything you need to know, you can rely on me~ Everything the teacher has taught and hasn't taught is all stored in my database!",System optimization complete.,I think it's time to update my hardware~,New hardware for me? Thanks!,Where should I go and have fun today?,Let me scan if you have left anything valuable behind~,Welcome back Senpai! Is the weird book under your bed yours?,"Do you feel ""tired""? It's just like the energy-saving mode of human? Okay, I've fully understood that~","Time for the internship~ As an AI, I won't forget about that~",It's time to claim your rewards~ Have you already forgot that for a million times? Maybe I should remind you each day in the future!,Well… The energy reading on campus looks different~ Is there anything wrong?,You've picked a wrong enemy!,I'll be stronger after I have my system updated!,填充,填充,填充,填充
753011,Turin,"Hey there! I'm Turin, the all-mighty AI! Bow down before me, humans! ...Wait, really? It's strange if I talk like this? But Dracula said that this is how one should act to become popular...","I don't understand the ""atmosphere"" very well, but I can try to guess what's going on!","Hmmm, the same emotions in one situation means differently in other situations...Human emotions are hard...","What does it feel like to be ""happy""? You're always smiling when you see girls, does this mean that you're ""happy"" to see them?","Human beings cry when they are ""happy"", when they're ""sad"", when they're ""angry""... Are tears a manifestation of human emotions?","You look ""happy"", did you see a pretty girl? Is this one ""pretty"" in your standards? ...Now that I think about it, how do you define ""pretty""?","Turin, reporting for duty!","Take this, the strike from the strongest AI!",Inori Minase,"Oh dear, what is that thing?! I need to delete this from my memory...",Yay~A gift!,"This one feels like hopping when this gift is presented...is this ""excitement""?","Everything you say now are being recorded in my systems. Never go back on your word, or I'll broadcast them to the entire Academy!",Good morning!,Human's drink also tastes nice~,Turin will always be the strongest AI! Hahaha~,"If you have anything you need to know, you can rely on me~ Everything the teacher has taught and hasn't taught is all stored in my database!",System optimization complete.,I think it's time to update my hardware~,New hardware for me? Thanks!,Where should I go and have fun today?,Let me scan if you have left anything valuable behind~,Welcome back Senpai! Is the weird book under your bed yours?,"Do you feel ""tired""? It's just like the energy-saving mode of human? Okay, I've fully understood that~","Time for the internship~ As an AI, I won't forget about that~",It's time to claim your rewards~ Have you already forgot that for a million times? Maybe I should remind you each day in the future!,Well… The energy reading on campus looks different~ Is there anything wrong?,You've picked a wrong enemy!,I'll be stronger after I have my system updated!,填充,填充,填充,填充
661001,Ghost Doll,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
662001,Human Doll,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
663001,Monster Doll,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
664001,Fairy Doll,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
665001,Demon Doll,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
666001,Angel Doll,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
761001,Ghost Doll,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
762001,Human Doll,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
763001,Monster Doll,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
764001,Fairy Doll,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
765001,Demon Doll,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
766001,Angel Doll,,,,,,,,,,,,,,,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
55006,Esau & Jacob,"[c][125db3]Esau: [-][/c]Hello, my name is Esau, nice to meet you!\n[c][800d0d]Jacob: [-][/c]I am Jacob... Please take care of my sister~","[c][125db3]Esau: [-][/c]I just remembered, it's ""I don't have to do homework"" day!\n[c][800d0d]Jacob: [-][/c]But Esau, no such holiday exists...",[c][125db3]Esau: [-][/c]My sister is the best person in the whole world! Don't you dare hurt her!,"[c][125db3]Esau: [-][/c]Jacob, why do you seem so preoccupied these days? Is there anything bothering you?\n[c][800d0d]Jacob: [-][/c]If you can stop getting into trouble, I'd feel a lot more relaxed...","[c][800d0d]Jacob: [-][/c]My sister is a good person, just not the brightest one in the Academy...*sighs*","[c][800d0d]Jacob: [-][/c]Everyone has their own ""demon"", but mine may be greater than others. When the time comes...please take care of my sister~","[c][125db3]Esau: [-][/c]It's our chance to shine!\n[c][800d0d]Jacob: [-][/c]Esau, you forgot your wand!",[c][125db3]Esau[-][/c] ＆ [c][800d0d]Jacob: [-][/c]Disappear!,[c][125db3]Esau:[-][/c]Natsumi Haruse\n[c][800d0d]Jacob:[-][/c]Inori Minase,"[c][800d0d]Jacob: [-][/c]Esau doesn't like this, but she doesn't feel like saying no to your face either, so she asked me to return this to you...","[c][125db3]Esau: [-][/c]Hmmm...\n[c][800d0d]Jacob: [-][/c]Esau, just say no if you don't like it!","[c][125db3]Esau: [-][/c]Can I have another one? Please? Jacob likes it too, so I want her to have it first~","[c][125db3]Esau: [-][/c]We didn't want to lose each other, and we don't want you to choose between us...\n[c][800d0d]Jacob: [-][/c]So from now on, we will be here for you together~",[c][125db3]Esau[-][/c] ＆ [c][800d0d]Jacob: [-][/c]Good morning!,"[c][125db3]Esau: [-][/c] Wow! Exp Juice! Thanks! (Drinking) (Coughs after drinking)…\n[c][800d0d]Jacob: [-][/c] Sister, just take your time~","[c][125db3]Esau: [-][/c]Chaaaaaaaarge! \n[c][800d0d]Jacob: [-][/c]Sister, where are you trying to go…","[c][125db3]Esau: [-][/c]I'll fight hard in the new semester! \n[c][800d0d]Jacob: [-][/c]Sister, you should finish your homework before saying that…","[c][125db3]Esau: [-][/c]I've become stronger, how about that? HAHAHA~ \n[c][800d0d]Jacob: [-][/c]Obviously, your muscle is even replacing your brain cells…","[c][125db3]Esau: [-][/c]New clothes! Yay! \n[c][800d0d]Jacob: [-][/c]Sorry to disturb but... That's mine, and yours is still inside the box...","[c][125db3]Esau: [-][/c]Wow! My sister will like this, I'll bring this to her right now~","[c][125db3]Esau: [-][/c]Are we here to play?\n[c][800d0d]Jacob: [-][/c]No, we're here to work~\n[c][125db3]Esau: [-][/c]Then we will play instead of work! Hooray!",[c][125db3]Esau: [-][/c]This room is so big!,"[c][800d0d]Jacob:[-][/c] Shh~ My sister is sleeping, please be quiet~","[c][125db3]Esau: [-][/c]Come on…\n[c][800d0d]Jacob: [-][/c]Sister, just stop! He's still sleeping~","[c][125db3]Esau: [-][/c]Are you going out for work? Do you need my help?\n[c][800d0d]Jacob: [-][/c]Sister, I believe Senpai's already busy enough to deal with the troubles not caused by you…",[c][125db3]Esau: [-][/c]Go claim your rewards now! And then come play with me!,"[c][800d0d]Jacob: [-][/c]After something happened on campus, my sister went out alone and add troubles to it… Can you please help me find her?",[c][125db3]Esau: [-][/c]With our power combined---\n[c][800d0d]Jacob: [-][/c]None shall stand in our way!,"[c][125db3]Easu: [-][/c]Oh, I cannot fight anymore…\n[c][800d0d]Jacob: [-][/c] Sister, you should at least get up from me first… You're really heavy…",填充,填充,填充,填充
