id,map_id,cell_type,name,desc,num
570,6,3,Phantom Swirl 47,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is from House Ghost, you will be able to get better rewards!",47
571,6,0,,,
572,6,4,Phantom Swirl 48,"Make your choice according to the description, you will get different rewards according to the choice you make.",48
573,6,3,Phantom Swirl 49,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge has ""animals ears"", you will be able to get better rewards!\nMain Challenge: The reward you get from this challenge will increase.",49
574,6,2,Phantom Swirl 50,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None\nMain Challenge: The reward you get from this challenge will increase.,50
575,6,4,Phantom Swirl 51,"Make your choice according to the description, you will get different rewards according to the choice you make.\nMain Challenge: The reward you get from this challenge will increase.",51
576,6,4,Phantom Swirl 52,"Make your choice according to the description, you will get different rewards according to the choice you make.",52
577,6,3,Phantom Swirl 53,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is from House Human, you will be able to get better rewards!",53
578,6,2,Phantom Swirl 54,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: Your Girl will lose 10% of Attack for each stack of buff she has.,54
579,6,0,,,
580,6,5,Phantom Swirl 55,"Challenge the Boss inside the Phantom Swirl, break the illusion of this place!\nMain Challenge: The reward you get from this challenge will increase.",55
581,6,0,,,
582,6,2,Phantom Swirl 56,"Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: At the end of each turn, the Girl with the highest Hp in your team will take (20% of Maximum Hp) damage",56
583,6,4,Phantom Swirl 57,"Make your choice according to the description, you will get different rewards according to the choice you make.",57
584,6,3,Phantom Swirl 58,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge likes ""Mystic Rose"" or ""Cherry Fan"", you will be able to get better rewards!",58
585,6,2,Phantom Swirl 59,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None,59
586,6,2,Phantom Swirl 60,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The Damage Over Turn dealt by your team will be reduced by 80%.,60
587,6,3,Phantom Swirl 61,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is from House Monster, you will be able to get better rewards!",61
588,6,0,,,
589,6,0,,,
590,6,0,,,
591,6,0,,,
592,6,0,,,
593,6,3,Phantom Swirl 62,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is 16 years old in appearance, you will be able to get better rewards!",62
594,6,2,Phantom Swirl 63,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The Damage from Critical hit will be reduced by 80%.,63
595,6,4,Phantom Swirl 64,"Make your choice according to the description, you will get different rewards according to the choice you make.",64
596,6,3,Phantom Swirl 65,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is born in August or September, you will be able to get better rewards!",65
597,6,0,,,
598,6,0,,,
599,6,0,,,
600,6,0,,,
