id,name,desc,skill_desc1,skill_desc2,skill_desc3,skill_desc4
855009,Apate,"
1. An outstanding damage dealer in House Demon;
2. Apate\'s Active skill can greatly counter the enemies with high Energy
3. Her Basic Attack can remove the target\'s energy and cause additional damage according to the Energy removed
4. Even after defeat, she\'s able to revive. And Volo will take her place to deal more damage for the team during her absence.","Apate's Active skill deals damage to 4 random enemies, the targets will also take additional ""Shockwave"" damage according to their remaining Energy;\nHas a chance to tag the targets with Resonant Marks.","Buff skill, provides Apate extra Attack, Immunity and Speed. Enabling her to have a chance to dodge the Active skills and Basic Attacks of her enemies, greatly increases Apate's survival ability","Buff skill, enables Apate's basic attack to target a random enemy and give the target additional energy. After that, Apate will remove all her target's Energy and deal additional damage according to the Energy removed.","Buff skill, allow Volo to take Apate's place after she got defeated and deal damage at the end of each round;\nAfter Apate collects 4 stacks of ""Voice of Siren"", she can revive at the end of the round."
853014,Skye,"
1. A supporter in House Monster;
2. Skye\'s Active skill can deal additional damage to the targets according to the difference amount of Speed between Skye and her target and stack ""Anoxia"" Marks to lower the target\'s Speed
3. Skye\'s Basic Attack will target the enemies with the highest Speed and slow them down
4. Skye is also able to speed up her entire team, and gain protection when her HP is low.","Skye's Active skill deals damage to 3 random targets, the targets will also take an additional damage according to the difference amount of Speed between them and Skye;\nSkye will also stack ""Anoxia"" Marks to lower the target's Speed.","Buff skill, allows Skye's Basic attacks to target the enemies with the highest Speed;\nSkye will also stack ""Anoxia"" Marks to the targets to lower their Speed.","Buff skill, increases Skye's Attack, HP and Precision.","Buff skill, allows Skye to provide additional Speed for her entire team;\nWhen Skye's HP is lower than 50%, she will gain a shield that can neutralize certain amount of damage and stack ""Anoxia"" Marks to the attackers, greatly increases her survival ability."
852015,Mika,"
1. A Warrior girl in House Human, often taking on first position;
2.Tends to “Taunt” targets and attracts attacks
3. Has high endurance and Damage Reduction.
4. When reaching 3rd round, Mika will be boosted greatly as Basic Attacks and Active skills will deal Crit damage that is unable to be blocked.
5. But note that the “Taunt” ability is a control skill that is ineffective against girls with high Immunity, like Michael and Esau & Jacob, and can be removed.",Active Skill deals Attack against backline enemies and “Taunts” them;\nincreases her own Damage Depletion.,"Buff skill, increases Attack, HP, Armor and Control Immunity;\nincreases Energy at the beginning of battle.","Buff skill, allows Mika to heal herself when performing Basic Attacks;\nAfter Mika is hit by an enemy, she's able to steal Attack from the attacker and has a chance to Taunt the attacker.","Buff skill, self-heals at the end of each round;\ngains boost starting from the 3rd round."
851014,Von Helsing,"
1. A damage dealer in House Ghost;
2. Von Helsing will target the enemy with the highest Attack Attribute, her damage to the target will increase as she stacks more marks on the target;
3. Von Helsing has a decent survival ability, she can transfer her debuffs into Blood Thirst and heals herself by triggering her Active skill.;
4. Von Helsing can greatly increase her ability by entering ""Feast"" mode","Von Helsing's Active skill deals multiple times damage to the target  while stacking 1 stack of Hunter's Mark per damage dealt;\nThe skill also allows Von Helsing to consume her ""Blood Thirst"" to lower her target's HP and heal herself;\nHas chance to deal additional damage based on the target's maximum HP.","Buff skill, increases Von Helsing's Attack, HP, Armor Break and Crit.","Buff skill, allows Von Helsing to target the enemy with the highest Attack;\nAlso allows Von Helsing to deal damage twice while stacking 1 stack of Hunter's Mark per damage dealt from Basic Attacks.","Buff skill, allows Von Helsing to gain 1 stack of Blood Thirst each round and transfer her own debuffs into Blood Thirst;\nOnce Von Helsing’s HP is lower than 50% or after she defeats her first target in battle and lets her enter “Feast” mode"
853015,Estel,"1. A damage dealer in House Monster;\n2. When teamed with Girls that can stack debuff, increases damage dealt and has a chance to increase the continuous rounds of the debuff;\n3. Has the ability to replicate Damage over Time and Attribute Reduction of enemies.","Active Skill deals damage to 4 random enemies;\nIf an enemy has debuff, their additional damage received will increase;\nHas a chance to increase Damage over Time, Attribute Reduction and Control effect of the enemy for 2 rounds.","Buff skill, increases Attack, HP, Crit, Control Immunity and Speed.","Buff skill, Basic Attack changes to deal damage against 3 random enemies;\nIf an enemy has debuff, their additional damage received will increase.","Buff skill, replicate a random enemy's Damage over Time or Attribute Reduction onto 2 other enemies."
851015,Blair,"
1. A damage dealer in House Ghost;
2. Basic Attack and Active skill targets the enemy with the lowest HP;
3. When casting her Basic Attack or Active skill, deals the same damage to enemies stacked with Moon Dust and Poisons them;
4. When her attack Crits, additionally Bleeds the target;
5. Armor Break increases when she defeats an enemy and stacks Moon Dust on one new random target.","Active skill deals damage to the enemy with the lowest HP, dealing additional damage based on the target's Max HP and stacks Moon Dust on them.","Buff skill, increases Attack, Crit, Crit Damage, Control Immunity, and Speed.","Buff skill, when casting Basic Attack or Active skill, she also Poisons the targets;\nWhen her attack Crits, she will additionally Bleed targets; \nArmor Break increases when she defeats an enemy and stacks Moon Dust on one new random target.","Buff skill, Basic Attack changes to deal damage to the enemy with the lowest HP and stacks Moon Dust on them."
854015,Holly,"1. A supporter from House Fairy;\n2. Holly can reduce the Attack and Heal Received of her enemies by stacking Parasites on them with her skills. The Parasites cannot be removed;\n3. Holly will get Natural Order to let the enemies compulsively target her if their Active Skills, Basic Attacks or Passive Skills target random enemies at the beginning of the battle. So that her allies--- especially the damage dealers will not become the priority of her enemies, allowing them time to deal more damage. But if enemies are Taunted, they will attack the Girl who Taunted them first.",Holly's Active skill deals damage to 4 random enemies and Bleeds them; This skill also will stack Parasites on the targets.,"Buff skill, increases Holly's Attack, HP, Precision and Damage Reduction. The skill also allows Holly to remove Control Effects from her by chance.","Buff skill, changes Holly's Basic Attack to deal damage to 2 random enemies and stack Parasites on them;Holly will also stack Parasites to the attackers when taking hits or receiving debuffs;At the end of each round, Holly will deal additional damage to the enemy who is afflicted with Parasite and has the lowest HP.","Buff skill, when Holly has Natural Order status, she will let the enemies compulsively target her if the Active Skill, Basic Attack or Passive Skill targets random enemies; Holly can also heal herself when taking hits from enemies stacked with Parasite."
852016,Teresa,"
1. An all-rounder in House Human;
2. Teresa is able to put her enemies in her Blade Prison and stops them from doing anything
3. Teresa is able to consume Righteous Might to remove marks and transfer control effects to her enemies
4. When Teresa\'s HP is lower than 30% she also can heal herself by exchanging her own with the enemy with the most current HP (of course this won\'t happen when Teresa has more HP than any one of the enemies)
5. Those skills that cost Righteous Might won\'t be triggered if Teresa doesn\'t have enough Righteous Might.
Please remember, Blade Prison won\'t affect buffs provided by passive skills or stop Girls from triggering the Passive skills that will be triggered when they are defeated. Vivian\'s Galaxy\'s effect won\'t be affected by Blade Prison, but Blade Prison will stop Vivian from finding the next target for Galaxy when its current target is defeated.",Teresa's Active skill deals damage to 2 random enemies and has a chance to put the targets into Blade Prison\nShe will also gain Righteous Might by triggering the skill,"Buff skill, increases Teresa's Attack, HP, Damage Reduction and Speed","Buff skill, provides Teresa 3 stacks of Righteous Might at the start of each battle;\nTeresa can also gain stacks of Righteous Might  at the end of each round (starting from round 2)\nAllows Teresa's Basic Attack to target a random enemy and has chance to put the target into Blade Prison.","Buff skill, allows Teresa to consume her Righteous Might to remove Mark effects\nTo consume her Righteous Might to cleanse 1 Control Effect from self and exert it to 1 random enemy;\nTo exchange her current HP with the current HP of the enemy with most HP on the battlefield when her Hp drops below 30%."
855010,Frexie,"1. A Damage Dealer in House Demon;\n2. Frexie's Basic Attack targets enemies with the lowest HP percentage on the battlefield, and attaches a Dark Star Mark to the targets. If the target is already tagged with a Dark Star Mark, it will take damage based on its Maximum HP, finishing it off.\n3. Her Passive Skill ""Phew, that was close"" reduces Armor, Damage Reduction, Damage Depletion, Block and chance to Dodge of the enemy with the lowest HP percentage at the start of the battle and the end of each Round, helping her allies deal more damage.","Frexie's Active Skill deals Attack damage and extra damage based on the maximum HP of the target to 2 random enemies, attaching a Dark Star Mark to them at the same time.","Buff skill, provides extra Attack, Crit Damage, Skill Damage, Control Immunity and Speed for Frexie.","Buff skill, attack targets the enemy with lowest HP, and attaches a Dark Star Mark to the target.","Core Skill, at the start of the battle and the end of each Round, reduces Armor, Damage Reduction, Damage Depletion, Block, and chance to Dodge of the enemy with lowest HP. The lowered amount reaches 100% when the girl reaches 9-Star.\nWhenever Frexie uses her Active Skill or Basic Attack, gains Blood Ring for 1 Round, which increases the chance of dodging the Active Skill or Basic Attack of the enemies, granting her more survivability."
856008,Angelica,"
1. A Damage Dealer in House Angel; 
2. Angelica\'s Active Skill has a unique ""Preparation"" mechanic and targets all enemies, dealing large amounts of damage. This makes Holy Damage and Skill Damage beneficial for her.
3. Throughout the battle, Angelica gains Sun Slayer stacks, which Hunts the enemy with lowest HP when she uses her Active Skill or her Basic Attack, finishing it off. 
4. The Dazed Effect targets the enemy with the lowest HP, forcing it to target a single target instead of multiple targets with its Active Skill, Passive skill and Basic Attack, improving survivability of the entire team.","When Angelica's Active Skill is triggered, she will start Preparation Period, and gains Crit and Damage Reduction. During Preparation Period, she is immune to all Control Effects, and will not have her Energy increased or decreased. In the next round, she will deal large amounts of damage to all enemies, gaining Sun Slayer stacks at the same time.","Buff skill, provides extra Attack, Holy Damage, Crit Damage, Control Immunity and Speed for Angelica.","Buff skill, grants Sun Slayer stacks when Angelica deals a Basic Attack.\nAfter being upgraded to Elite Skill, Angelica's Basic Attack will also have a chance to cleanse 1 random Mark Effect from self.","Buff skill, at the start of the battle and the end of each round, afflicts the enemy with lowest HP with Dazed, forcing it to target a random target instead of multiple targets when using its Active Skill, Basic Attack or Passive Skill that targets the enemy's opponent.\nWhen Angelica is awakened to 9-Star, she will heal herself and gains Sun Slayer stacks at the end of each Round."
854016,Kassy,"
1. A supporter in House Fairy;
2. Kassy\'s Active Skills and Basic Attacks will Crit when her targets have low HP, she can also deal additional damage to her enemies and heal herself according to the total damage dealt;
3. Kassy can provide her allies ""Cat Eyes"" after triggering her Active skills to grant them the ability to deal additional damage and heal from the total damage dealt as well;
4. Kassy will provide a buff for the entire team at the start of the battle and at the end of each round. The Girls from Assassin Class will gain double the benefit from the buff. The buff provided by Kassy(s) can be stacked.","Kassy's Active skill hits the enemy with lowest HP twice, if the enemy has lower than 50% HP, the 2 hits will trigger Crit;\nThe skill will also deal additional damage according to the lost HP of the target, and heal Kassy according to the total damage dealt (2 hits + additional damage);\nKassy can also provide ""Cat Eyes"" to her allies by triggering this skill, granting them the ability to deal additional damage and heal from the total damage dealt as well.","Buff skill, increases Kassy's Attack, HP, Crit Damage, Damage Reduction and Speed.","Buff skill, changes Kassy's Basic Attack to target the enemy with the lowest HP, the skill will also deal additional damage according to the lost HP of the target, and heal Kassy according to the total damage dealt.","Buff skill, allows Kassy to provide additional Speed and Crit Damage to the entire team at the start of battle and provide additional Attack and Crit to the entire team at the end of each round. The Girls from Assassin Class will gain double the benefit from the buff."
852017,Monica,"1. A supporter in House Human.\n2. Monica can greatly increase the survival ability and offensive ability of her allies (Remember: Monica will support the ally whose position is right behind herself first);\n3. Monica can also provide protection when her allies take lethal damage, enabling the ally to ignore the lethal damage and all other damage taken in this round. (But this skill can be triggered on each ally only once in a battle.)","Monica's Active skill deals damage to the 2 enemies with the lowest HP and increases the Attack and Control rate of the ally positioned beside herself. When Monica receives healing effect, the ally with this buff applied by Monica will be healed for the same amount of HP.\nThe Active skill will also lower the Heal Received of the targets, which can effectively reduce the recovery ability of the enemies.","Buff skill, increases Monica's HP, Immunity, Heal Received and Speed.","Buff skill, allows Monica to heal herself after dealing a Basic Attack, dealing an Active Skill, or taking damage from Basic Attacks or Active Skills, greatly increases Monica's survival ability;\nMonica can also get stacks of ""Future Observation"" to trigger the effect of her other Passive Skill.","Buff skill, allows Monica to provide protection when her allies take lethal damage, enabling the ally to ignore the lethal damage and all other damage taken in this round;\nBut please remember, this effect can be triggered only once on each of the allies in each battle."
851016,Diana,"
1. A damage dealer in House Ghost;
2. Diana will deal additional damage according to the target\'s Attack when dealing Active Skills or Basic Attacks.
3. Diana\'s Active skill allows her to steal Attack from her targets; provides a chance to Silence the target when the target has less than 90 Energy; provides a chance to Terrorize the target when the target has 90 Energy or more;
4. Diana\'s Passive skill will not only allows her Basic attacks to target the enemy with the highest Attack attribute, but also provides her the ability to exchange Attack with the enemy with the highest Attack at the end of each round if the Attack attribute of the enemy with the highest Attack is higher than that of Diana\'s;
5. Diana will stack ""Nightmare"" to the enemy that defeats her to deal more damage.","Diana's Active skill deals damage to 4 random enemies and steals Attack from the them, has a chance to Slience or Terrorize the targets.","Buff skill, increases Diana's HP, Crit, Immunity and Speed.","Buff skill, enables Diana's basic attack to target the enemy with the highest Attack attribute and lower the target's Attack.\nAt the end of each Round, if the Attack attribute of the enemy with the highest Attack is higher than that of Diana's, exchange Attack with the enemy with the highest Attack for 1 Round.","Buff skill, when Diana is defeated, she will stack “Nightmare” on the attacker. At the end of the round, the attacker will receive damage according to her maximum HP. Once the target with “Nightmare” is defeated, all enemies will take damage according to their maximum HP."
853016,Sivney,"
1. A supporter in House Monster. 
2. Sivney sacrifices her own HP to heal her allies, increasing their survivability.
3. Sivney afflicts debuffs to her enemies, causing them to take more damage. 
4. Sivney\'s defeat restores HP and Energy of an ally beside her, which may help turn the tides of the battle.","Sivney's Active skill deals damage to all enemies and increases the damage they take.\nThe skill can also provide HP & Energy recovery and additional Damage Reduction for the ally in Sivney's neighboring position, greatly increases the survival ability of the team.","Buff skill, provides extra HP, Damage Reduction, Heal Amount and Speed for Sivney.","Buff skill, enables Sivney to heal 3 allies with the lowest HP by consuming her own HP, greatly increasing the survival ability of her team.\nThis skill also allows Sivney to increase the damage her team can deal.","Buff skill, the debuff Sivney afflicts will become a more potent version when the enemy is afflicted with the same debuff again from this passive skill.\nWhen Sivney is defeated, she will restore HP and Energy of the ally beside her, and grants her extra Control Immunity. Notice: Sivney will choose the ally who is right in front of herself first."
854017,Aurora,"
1. A Supporter in House Fairy.
2. When there are 2 or more enemies on the field, her Active Skill will deal damage that ricochets off the enemies, targeting 1 random enemy each time. 
3. Damage dealt and the chance to afflict Control Effect to the enemy will gradually increase as the attack ricochets off the enemies. 
4. After unlocking the corresponding Passive Skill, Aurora\'s Basic Attack will Poison the enemies. However, damage dealt by the Poison effect will not surpass 1500% of her Attack. 
5. When Aurora is attacked by Basic Attacks or Passive Skills, she will cause the Attacker to deal less damage in the battle. 
6. When Aurora attacks her enemies, she will deal extra damage if the target is already Crystallized.","Aurora's Active Skill attacks 1 random enemy, has a chance to Crystallize them, and will apply a Ricochet effect.\nWhen the Ricochet effect is triggered, the attack will target 1 random enemy, and damage and odds to Crystallize the target will gradually increase. \nThe same target will not be attacked twice in a row. The damage will ricochet for at most 5 times; if there are less than 2 enemies on the field or if the attack was Dodged, it will be stopped.","Buff Skill, increases Aurora's HP, Attack, Crit, and Speed.","Buff skill. Changes Aurora's Basic Attack to dealing damage to 2 random enemies and afflicting Poison damage based on the targets' Maximum HP (no more than 1500% of Aurora's Attack).\nHer Basic Attack will also heal herself, helping her to survive longer in the battle.","Buff Skill. When Aurora is attacked by Basic Attacks or Active Skills, she will cause the Attacker to deal less damage, and increase her own Attack. \nWhen attacking her enemies with Basic Attack or Active Skills, she will deal extra damage to enemies who are already Crystallized."
853017,Robbie,"
1. A Warrior in House Monster, usually placed on the frontline.
2. Robbie is able to increase her offensive and survival ability as her HP reduces.
3. Robbie can heal herself by a huge amount of HP one-time in a battle when her HP drops below 30%.
4. She will consume her stacks of Laser Charge when triggering her Active skills. Each stack of Laser Charge consumed will allow her to repeat the skill effect (except for HP consumption and restoration) once again (each time a new random target will be picked).
5. Each stack of Laser Charge provides Robbie additional Energy Removal Resistance to increase her resistance against enemies with energy-reducing skill effects.","Robbie's Active skill deals damage to a random enemy in backline. The skill consumes Robbie stacks of Laser Charge when being triggered, each stack of Laser Charge consumed will allow her to repeat the skill effect (except for HP consumption and restoration) once again (each time a new random target will be picked).\n Robbie will consume part of her current HP to trigger the skill, but she'll also heal herself by a certain amount of current HP after its trigger.","Buff skill, increases Robbie's HP, Attack, Crit, Healing Received and makes Robbie Immune to Silence.","Buff skill, allows Robbie to gain stacks of Laser Charge when dealing Basic Attacks;\nAllows Robbie to remove a debuff (DoT, Attribute Reduction, Control Effect or Marks) from self by chance;\nRobbie will get additional Damage Depletion if she is afflicted with a Debuff (DoT, Attribute Reduction, Control Effect or Marks) at the start of each round.","Buff skill, allows Robbie to gain additional Damage Boost and Damage Depletion as her HP reduces;\nWhen Robbie's current HP drops below 30% HP, Robbie can heal herself by a huge amount of HP one-time in a battle."
856009,Gwen & Brigit,"
1. Damage dealers from House Angel;
2. Gwen & Brigit can do multiple hits according to the number of Gilded Butterfly stacks on the targets. When the target has 5 or more stacks of Gilded Butterfly, 1 stack will remain while the rest will be used to deal a huge amount of additional damage on the target.
3. When the Girls awaken, their Basic Attack will change to target 3 enemies with the lowest HP, allowing them to finish off the enemies who are weaker earlier in battles.
4. Gwen & Brigit can Heal themselves and get additional Speed when their allies trigger Crit, increasing their survival ability.
When Gwen & Brigit are attacked by an enemy stacked with Gilded Butterfly (Gilded Butterfly must be stacked exactly by themselves), their allies on the frontline can take part of the damage for them.","Gwen & Brigit's Active skill deals damage against 3 random enemies (enemies with more stacks of Gilded Butterfly will be targeted first) and multiple additional damage will be dealt according to the amount of Gilded Butterfly stacked on the enemy.\nWhen the target has 5 or more stacks of Gilded Butterfly, 1 stack will remain while the rest will be used on the target and the last hit will become the Girls’ remaining Attack’s fixed damage (cannot be buffed from other effects and cannot trigger Crit).","Buff skill, increases Attack, Crit, Holy Damage, Control Immunity, and Speed.","Buff skill, changes Gwen & Brigit's Basic Attack to target 3 enemies with the lowest HP.\nIf a target is stacked with Gilded Butterfly, the target will take additional damage.\nThe skill also allows Gwen & Brigit to stack 1 stack of Gilded Butterfly to all enemies at the start of the battle, making it easier for Gwen & Brigit to stack more Gild Butterfly on their enemies.","Buff skill, allows Gwen & Brigit to Heal themselves and get additional Speed when their allies Crit, increasing their survival ability and the chance to move earlier in each round.\nThe skill also allows Gwen & Brigit to stack Gilded Butterflies on 2 enemies with the lowest HP by chance when their allies deal Basic Attacks or Active Skills."
855011,Maia,"
1. An all-rounder in House-Demon;
2. Maia\'s Active Skill can deal damage to 4 random enemies and has a chance to remove 1 buff effect from the targets.
3. When Maia takes lethal damage, she can ignore the damage and become damage immune until the end of the round.
4. Maia can lower her enemies\' maximum HP by stacking Chaos Scars on the enemies, maximum HP lowered by Chaos Scar cannot be recovered through healing effects (at most 40% maximum HP can be lowered by Chaos Scar).","Maia's Active skill deals damage to 4 random enemies and has a chance to remove 1 buff effect from each one of them. The skill will also inflict Malediction effect on the targets.\nMalediction will be triggered when the owner gains an Attribute Increase Buff. When triggered, it will remove 1 stack of Attribute Increase Buff the owner just gained and deal damage to the target.","Buff skill, increases HP, Attack, Healing received, Control Immunity, and Speed.","Buff skill, changes Maia's Basic Attacks to target 2 enemies with the highest Attack and reduce their damage-dealing ability. The targets will also receive 1 stack of Malediction after taking hit.","
Buff skill, allows Maia to deal damage to all her enemies at the end of the round and inflict Chaos Scar on the targets.
The enemies affected by Chaos Scar will have their maximum HP and Healing Received lowered. The maximum HP lowered by Chaos Scar cannot be recovered through healing effects.
Maia will also deal additional damage to 2 enemies with the highest Attack at the end of each round according to their HP lost.
When Maia takes lethal damage the skill also allows Maia to ignore this damage and all other damages taken in this round, greatly increasing Maia\'s survival ability (this effect can be triggered only once in each battle)."
852018,Hermes,"
1. A damage dealer in House Human;
2. Hermes can gain Magick Barrier to better protect herself by dealing damage to her enemies.
3. Magick Barrier can take on any damage for Hermes.
4.When she has a Magick Barrier, and deals her Active skill, she will have a 100% chance to trigger a Critical strike and deal additional damage to a random enemy.
5. At the end of each round, Hermes will deal damage to 1 random enemy and deal another damage to the enemy with the lowest HP, she will get additional Barrier Points for her Magick Barrier (If she doesn\'t have a Magick Barrier, she will gain a Magick Barrier) according to the damage dealt.","Hermes's Active skill deals damage to 3 enemies with the highest Attack and provides Hermes additional Barrier Points for her Magick Barrier (If she doesn't have a Magick Barrier, she will gain a Magick Barrier) according to the damage dealt; Hermes already owns a Magick Barrier when she deals the Active skill, she will have a 100% chance to trigger critical damage to her target and deal additional target to a random enemy.","Buff skill, increases Hermes's HP, Attack, Control Immunity, and Speed, also reduces the Crit Damage Hermes might take.","Buff skill, changes Hermes's Basic Attack to target 3 enemies with the highest Attack and lower the targets' Attack & Crit Damage, Hermes can also gain additional Barrier Points for her Magick Barrier (If she doesn't have a Magick Barrier, she will gain a Magick Barrier) according to the damage she dealt.","Buff skill, allows Hermes to deal damage to 1 random enemy and deal another damage to the enemy with the lowest HP, and get additional Barrier Points for her Magick Barrier (If she doesn't have a Magick Barrier, she will gain a Magick Barrier) according to the damage dealt."
851017,Lord Dracula,"
1. A Damage Dealer in House Ghost.
2. Aside from dealing Attack damage, Lord Dracula\'s Active Skill reduces targets\' Attack and inflicts [c][e28002]Sanguine Snare[-][/c] to them, dealing damage over time while healing herself.
3. When an ally deals Basic Attacks or Active Skills to enemies affected by [c][e28002]Sanguine Snare[-][/c] or whenever a girl is defeated on the battlefield, there is a chance for Lord Dracula to gain a special Buff that increases damage dealt by the next [c][e28002]Sanguine Snare[-][/c] she casts.
4. When Lord Dracula blocks direct damage from Basic Attacks or Active Skills, she afflicts [c][e28002]Sanguine Snare[-][/c] to an random enemy.","Lord Dracula's Active Skill deals damage to 3 random enemies, reduces their Attack, and inflicts them with 2 stacks of [c][e28002]Sanguine Snare[-][/c].\nIt will also deal extra Attack damage to enemies with 50% or more HP remaining, and damage based on targets' lost HP to enemies with less than 50% HP. (Damage dealt will not surpass 2500% of Lord Dracula's Attack.)","Buff skill, increases Lord Dracula's HP, Attack, Control Immunity and Speed.","Buff skill. When Lord Dracula deals a Basic Attack or when anyone is defeated on the battlefield, Lord Dracula has a chance to gain [c][e28002]Blood Bats[-][/c] which is consumed when she casts [c][e28002]Sanguine Snare[-][/c] and increases the damage [c][e28002]Sanguine Snare[-][/c] deals.","Buff Skill. When Lord Dracula is attacked by Active Skills or Basic Attacks, she will deal damage to the attacker. If she blocked this damage, she will deal extra Attack damage to 1 random enemy and cast [c][e28002]Sanguine Snare[-][/c] to it."
