id,name,brief,desc
6642,Magic Hat,Antique,
6643,Magic Hat,Antique,
6644,Magic Hat,Antique,
6645,Magic Hat,Antique,
6646,Magic Hat,Antique,
6647,Kagura Bell,Antique,
6648,Kagura Bell,Antique,
6649,Kagura Bell,Antique,
6650,Kagura Bell,Antique,
6651,Kagura Bell,Antique,
6652,Kagura Bell,Antique,
6653,Guardian Gauntlet,Antique,
6654,Guardian Gauntlet,Antique,
6655,Guardian Gauntlet,Antique,
6656,Guardian Gauntlet,Antique,
6657,Guardian Gauntlet,Antique,
6658,Guardian Gauntlet,Antique,
6659,Holy Grail,Antique,
6660,Holy Grail,Antique,
6661,Holy Grail,Antique,
6662,Holy Grail,Antique,
6663,Holy Grail,Antique,
6664,Holy Grail,Antique,
6665,AI Teddy Staff,Antique,
6666,AI Teddy Staff,Antique,
6667,AI Teddy Staff,Antique,
6668,AI Teddy Staff,Antique,
6669,AI Teddy Staff,Antique,
6670,AI Teddy Staff,Antique,
6671,Yume Lantern,Antique,
6672,Yume Lantern,Antique,
6673,Yume Lantern,Antique,
6674,Yume Lantern,Antique,
6675,Yume Lantern,Antique,
6676,Yume Lantern,Antique,
6677,Samurai Helmet,Antique,
6678,Samurai Helmet,Antique,
6679,Samurai Helmet,Antique,
6680,Samurai Helmet,Antique,
6681,Samurai Helmet,Antique,
6682,Samurai Helmet,Antique,
6683,Stinger,Antique,
6684,Stinger,Antique,
6685,Stinger,Antique,
6686,Stinger,Antique,
6687,Stinger,Antique,
6688,Stinger,Antique,
6689,Sacred Handbell,Antique,
6690,Sacred Handbell,Antique,
6691,Sacred Handbell,Antique,
6692,Sacred Handbell,Antique,
6693,Sacred Handbell,Antique,
6694,Sacred Handbell,Antique,
6695,Secret Keys,Antique,
6696,Secret Keys,Antique,
6697,Secret Keys,Antique,
6698,Secret Keys,Antique,
6699,Secret Keys,Antique,
6700,Secret Keys,Antique,
7116,Oceanic Twins,Skins,Oceanic Twins skin of Esau & Jacob
27116,Oceanic Twins,Skins,Oceanic Twins skin of Esau & Jacob
7117,Bee Mechanic,Skins,Bee Mechanic skin of N-Gen Iron Fist
27117,Bee Mechanic,Skins,Bee Mechanic skin of N-Gen Iron Fist
20001039,Trinity's Limited Avatar,Special Avatars,Trinity's Limited Avatar
169,Percussion Mallet,Event Material,"Event Material, used for event ""Sweet Melody"""
7118,Sunkissed,Skins,Sunkissed skin of Kratos
27118,Sunkissed,Skins,Sunkissed skin of Kratos
53013,Trinity,,
653020,Trinity,,
753013,Trinity,,
930190,5-star Trinity,Summon,Collect 50 shards to summon the girl
173,Honor Badge,House Exam Store Token,Special item used to exchange Solar Badge and Lunar Badge
7119,Perfect Dynamic,Skins,Perfect Dynamic of Nephilim
27119,Perfect Dynamic,Skins,Perfect Dynamic of Nephilim
4102005,5-Star Customized Chest,Customized Chest,Select a 5-Star Girl from Angel/Demon faction from the list after opening this chest. (Tap the magnifying glass in the corner for option details. Contents of this chest will not be updated.)
171,Dew,Event Material,"Event Material used in event ""Journey Beyond""."
6701,Soul Destruction,Antique,
6702,Soul Destruction,Antique,
6703,Soul Destruction,Antique,
6704,Soul Destruction,Antique,
6705,Soul Destruction,Antique,
6706,Soul Destruction,Antique,
166,Golden Leaf,Event Stamina,"Event Stamina, used in event ""Fairytale Land"", can be restored at given times."
167,Eye of Lazurite,Event Material,"Event material, used to exchange rewards in event ""Fairytale Land""."
4501002,Customized Class Set Chest,Customized Chest,You can choose to get a set of Warrior's/Mage's/Ranger's/Assassin's/Priest's Gear for opening this chest
7120,Red Riding Hood,Skins,Red Riding Hood skin of Succuba
27120,Red Riding Hood,Skins,Red Riding Hood skin of Succuba
7121,Snow White,Skins,Snow White skin of Wraith
27121,Snow White,Skins,Snow White skin of Wraith
20001040,Fairytale Land,Special Avatars,Exclusive avatar for the event Fairytale Land
174,Nice Love Letter,Event Material,Exclusive item that can be exchanged for rewards during its corresponding event
175,Eggret's Book,Special Item,"
The strange book from Valeera’s library now remains still, apart from its eye, it looks like an ordinary old book. Most of its pages have decayed and tattered only leaving a few stories intact. 

The founder of Summoning magic, Eggret, felt an unprecedented crisis in his late years due to the threat of chaos and thus began the research of the most complex subject of all— using magic to create a similar world in order to provide a better place for future generations to live in forever. 

This book was only an experimental product that was created with well-known stories as the cornerstone for its ""world"". It is said that Eggret died for this research without accomplishing it. And now, even these stories are buried in history and the world in the book thus becomes distorted. After all, when reality is lost, an imaginary world means nothing. "
7122,Cinderfelina,Skins,Cinderfelina skin of Mio
27122,Cinderfelina,Skins,Cinderfelina skin of Mio
8041,Immortal Champion,Frame,"The reward for taking the first place in the exam of House Ghost, lasts for 14 days."
8042,Fierce Warrior,Frame,"The reward for taking the first place in the exam of House Human, lasts for 14 days."
8043,Monster Conqueror,Frame,"The reward for taking the first place in the exam of House Monster, lasts for 14 days."
8044,Notorious Victor,Frame,"The reward for taking the first place in the exam of House Fairy, lasts for 14 days."
8045,Darkness Prevails,Frame,"The reward for taking the first place in the exam of House Demon, lasts for 14 days."
8046,Light Bringer,Frame,"The reward for taking the first place in the exam of House Angel, lasts for 14 days."
5701,Nebula Core,,
5702,Nebula Core,,
5703,Nebula Core,,
5704,Nebula Core,,
5705,Nebula Core,,
5706,Nebula Core,,
5707,Nebula Core,,
5708,Nebula Core,,
5709,Nebula Core,,
5710,Nebula Core,,
5711,Nebula Core,,
5712,Nebula Core,,
5713,Nebula Core,,
5714,Nebula Core,,
5715,Nebula Core,,
5716,Nebula Core,,
5717,Nebula Core,,
5718,Nebula Core,,
5719,Nebula Core,,
5720,Nebula Core,,
5721,Nebula Core,,
5722,Nebula Core,,
5723,Nebula Core,,
5724,Nebula Core,,
5725,Nebula Core,,
5726,Nebula Core,,
5727,Nebula Core,,
5728,Nebula Core,,
5729,Nebula Core,,
5730,Nebula Core,,
5731,Nebula Core,,
5732,Nebula Core,,
5733,Nebula Core,,
5734,Nebula Core,,
5735,Nebula Core,,
5736,Nebula Core,,
5737,Nebula Core,,
5738,Nebula Core,,
5739,Nebula Core,,
5740,Nebula Core,,
5741,Nebula Core,,
5742,Nebula Core,,
5743,Nebula Core,,
5744,Nebula Core,,
5745,Nebula Core,,
5746,Nebula Core,,
5747,Nebula Core,,
5748,Nebula Core,,
5749,Nebula Core,,
5750,Nebula Core,,
5751,Nebula Core,,
5752,Nebula Core,,
5753,Nebula Core,,
5754,Nebula Core,,
5755,Nebula Core,,
5756,Nebula Core,,
5757,Nebula Core,,
5758,Nebula Core,,
5759,Nebula Core,,
5760,Nebula Core,,
5761,Nebula Core,,
5762,Nebula Core,,
5763,Nebula Core,,
5764,Nebula Core,,
5765,Nebula Core,,
5766,Nebula Core,,
5767,Nebula Core,,
5768,Nebula Core,,
5769,Nebula Core,,
5770,Nebula Core,,
5771,Nebula Core,,
5772,Nebula Core,,
4102006,5-Star Customized Chest,Customized Chest,Select a 5-Star Girl from Angel/Demon faction from the list after opening this chest. (Tap the magnifying glass in the corner for option details. Contents of this chest will not be updated.)
4101004,5-Star Customized Chest,Customized Chest,You can select to get 50 shards of a certain 5-Star Girl from Ghost/Human/Monster/Fairy Faction for opening this chest. (The options for this chest won't be updated in the future)
176,Tasty Mooncake,Event Material,Exclusive item that can be exchanged for rewards during its corresponding event
177,Dango,Event Material,Exclusive item that can be exchanged for rewards during its corresponding event
178,Songpyeon,Event Material,Exclusive item that can be exchanged for rewards during its corresponding event
4202001,Premium Resource Chest,Customized Chest,"You can choose one of the rewards after opening this chest:「60 Adv. Capsule Coins, 18 Seals, 300 Slot Tickets, 36 Super Slot Tickets」"
7123,Princess Kaguya,Skins,Princess Kaguya skin of Priestess
27123,Princess Kaguya,Skins,Princess Kaguya skin of Priestess
20001041,Moon Festival Avatar,Special Avatars,Exclusive Avatar for Moon Festival
1110001,Fluorescent Wallpaper,Furniture,I want to collect all these stars!
1110002,Fluorescent Floor,Furniture,"Well, since many of the girls asked for an arcade room on campus..."
1110003,Claw Crane,Furniture,Nobody can touch it without CapsuGirl's permission!
1110004,Racing Car,Furniture,This machine is 100% necessary... Especially for the girls who don't have a driving license.
1110005,Fluorescent Blocks,Furniture,"It's nice, but overusing it in decoration might cause a disaster."
1110006,Glass Door,Furniture,DO NOT RUSH INSIDE! Otherwise this one will be the 3rd glass door you destroy in this week.
1110007,Wall Screen,Furniture,It's also fun to watch the competition between the top players!
1110008,Ranking list,Furniture,Pretty sure Caitlyn will take the first place.
1110009,Arcade Game,Furniture,Share it with your friends!
1110010,Bball Arcade Game,Furniture,"It is still a game, don't consider this an exercise!"
1110011,Dance Pad,Furniture,Don't step on it too hard!
1110012,Reward Cabinet,Furniture,These rewards are for top players!
1110013,Arcade Bar,Furniture,"If you need any help, the staff is at the bar."
1110014,Computer Desk,Furniture,Cutting Edge Computer Is Here! (I didn't mean Turin)
1110015,Computer Chair,Furniture,"I know you will feel good on this chair, but try not to play computer games for too long."
1110016,Pink Headset,Furniture,Magic in your ears
1110017,Green Headset,Furniture,Magic in your ears
1110018,Portable Console,Furniture,Just don't forget to recharge.
179,Maple Ticket,Event Material,Exclusive item that can be exchanged for rewards during its corresponding event
9116,Raphael·Go ahead,Chat emoji,"""Go ahead"" chat emoji of Raphael"
7124,Autumn Twirl,Skins,Autumn Twirl skin of Giana
7125,Soul Reflection,Skins,Soul Reflection skin of Nephilim
7126,Pure Spirit,Skins,Pure Spirit skin of Angel
27126,Pure Spirit,Skins,Pure Spirit skin of Angel
7127,Monsieur Bubbles,Skins,Monsieur Bubbles skin of Valeera
27127,Monsieur Bubbles,Skins,Monsieur Bubbles skin of Valeera
180,Magic Wand,Event Material,"Event material, used in event ""Magic Card"""
4102007,6-star Doll Chest,Customized Chest,You can choose to get 50 Shards of a 6-Star Doll from Ghost/Human/Monster/Fairy Faction for opening this chest. You will need to merge the shards in Bag-Shards to obtain the Doll.
4102008,6-star Doll chest,Customized Chest,You can choose to get 50 Shards of a 6-Star Doll from Angel/Demon Faction for opening this chest. You will need to merge the shards in Bag-Shards to obtain the Doll.
8047,Chrono Lens,Frame,Acquired by purchasing Grandmaster's Diploma in Season 4 of Steampunk Madness
7128,Veiled Bride,Skins,Veiled Bride skin of Ithil
27128,Veiled Bride,Skins,Veiled Bride skin of Ithil
181,Exhibition Match Ticket,Event Material,"Event material, used to bet on Exhibition Matches of Yume Sports Meeting. Will be automatically exchanged into Coins after the event is over."
7129,Heavenly Tune,Skins,Heavenly Tune skin of Gabriel
27129,Heavenly Tune,Skins,Heavenly Tune skin of Gabriel
52014,Rogue,,
652021,Rogue,,
752014,Rogue,,
930191,5-star Rogue,Summon,Collect 50 shards to summon the girl
4201001,Customized Resource Chest (small),Customized Chest,"You can choose one of the rewards after opening this chest:「8M Coins, 8M Exp Juice, 6600 Crystal Chisels, 6600 Lunch Boxes, 4000 Servant Cookies, 500 Spirit Cookies」"
4201002,Customized Resource Chest (big),Customized Chest,"You can choose one of the rewards after opening this chest:「15M Coins, 15M Exp Juice, 12500 Crystal Chisels, 12500 Lunch Boxes, 7500 Servant Cookies, 1000 Spirit Cookies」"
4301001,Customized Skin Chest,Customized Chest,"You can choose one of the rewards after opening this chest:「Homerun!, All-Star Jogger, Summer Outfit, Past Idol」"
20001042,SP. Rogue,Special Avatars,Limited edition avatar of Rogue
20001043,Halloween Lollipop,Special Avatars,Halloween Avatar for 2020
182,Pumpkin Dagger,Event Material,"Event material, used in event Halloween Pumpkin Patch"
7130,Pumpkin Kitty,Skins,Pumpkin Kitty skin of Krystal
27130,Pumpkin Kitty,Skins,Pumpkin Kitty skin of Krystal
7131,Soul Reaper,Skins,Soul Reaper skin of Nobunaga
27131,Soul Reaper,Skins,Soul Reaper skin of Nobunaga
6707,Sacred Vial,Antique,
6708,Sacred Vial,Antique,
6709,Sacred Vial,Antique,
6710,Sacred Vial,Antique,
6711,Sacred Vial,Antique,
6712,Sacred Vial,Antique,
4201003,Customized Resource Chest,Customized Chest,"You can choose one of the rewards after opening this chest:「25M Coins, 25M Exp Juice, 20000 Crystal Chisels, 20000 Lunch Boxes」"
940047,10-Star Ghost Doll,Summon,Collect 50 shards to summon 10-Star Ghost Doll\nDolls can be used as material of Awake and Limit-Break
940048,10-Star Human Doll,Summon,Collect 50 shards to summon 10-Star Human Doll\nDolls can be used as material of Awake and Limit-Break
940049,10-Star Monster Doll,Summon,Collect 50 shards to summon 10-Star Monster Doll\nDolls can be used as material of Awake and Limit-Break
940050,10-Star Fairy Doll,Summon,Collect 50 shards to summon 10-Star Fairy Doll\nDolls can be used as material of Awake and Limit-Break
940051,10-Star Demon Doll,Summon,Collect 50 shards to summon 10-Star Demon Doll\nDolls can be used as material of Awake and Limit-Break
940052,10-Star Angel Doll,Summon,Collect 50 shards to summon 10-Star Angel Doll\nDolls can be used as material of Awake and Limit-Break
7132,Troublemaker,Skins,Troublemaker skin of Rogue
27132,Troublemaker,Skins,Troublemaker skin of Rogue
4101005,Customized Halloween Girl Chest,Customized Chest,"You can choose one of the rewards after opening this chest:「5-star Dracula shard*50, 5-star Ennmaya shard*50, 5-star Girls*50」"
4302001,Customized Halloween Skin Chest,Customized Chest,"You can choose one of the rewards after opening this chest:「Witch Suit * 1, Candy Heist * 1, Costume Ticket * 120」"
1167,Warrior Sword,Weapon,
2167,Warrior Armor,Armor,
3167,Warrior Helmet,Accessory,
4167,Warrior Greaves,Bottoms,
1267,Mage Staff,Weapon,
2267,Mage Robe,Armor,
3267,Mage Circlet,Accessory,
4267,Mage Boots,Bottoms,
1367,Ranger Bow,Weapon,
2367,Ranger Suit,Armor,
3367,Ranger Quiver,Accessory,
4367,Ranger Boots,Bottoms,
1467,Assassin Dagger,Weapon,
2467,Assassin Hood,Armor,
3467,Assassin Ring,Accessory,
4467,Assassin Boots,Bottoms,
1567,Priest Potion,Weapon,
2567,Priest Dress,Armor,
3567,Priest Cross,Accessory,
4567,Priest Boots,Bottoms,
1168,Warrior Sword,Weapon,
2168,Warrior Armor,Armor,
3168,Warrior Helmet,Accessory,
4168,Warrior Greaves,Bottoms,
1268,Mage Staff,Weapon,
2268,Mage Robe,Armor,
3268,Mage Circlet,Accessory,
4268,Mage Boots,Bottoms,
1368,Ranger Bow,Weapon,
2368,Ranger Suit,Armor,
3368,Ranger Quiver,Accessory,
4368,Ranger Boots,Bottoms,
1468,Assassin Dagger,Weapon,
2468,Assassin Hood,Armor,
3468,Assassin Ring,Accessory,
4468,Assassin Boots,Bottoms,
1568,Priest Potion,Weapon,
2568,Priest Dress,Armor,
3568,Priest Cross,Accessory,
4568,Priest Boots,Bottoms,
1169,Warrior Sword,Weapon,
2169,Warrior Armor,Armor,
3169,Warrior Helmet,Accessory,
4169,Warrior Greaves,Bottoms,
1269,Mage Staff,Weapon,
2269,Mage Robe,Armor,
3269,Mage Circlet,Accessory,
4269,Mage Boots,Bottoms,
1369,Ranger Bow,Weapon,
2369,Ranger Suit,Armor,
3369,Ranger Quiver,Accessory,
4369,Ranger Boots,Bottoms,
1469,Assassin Dagger,Weapon,
2469,Assassin Hood,Armor,
3469,Assassin Ring,Accessory,
4469,Assassin Boots,Bottoms,
1569,Priest Potion,Weapon,
2569,Priest Dress,Armor,
3569,Priest Cross,Accessory,
4569,Priest Boots,Bottoms,
183,Metal Bearing,Event Material,"Event material, used to exchange items in event: Tech Innovation"
184,Meteorite Fragment,Event Material,"Special Material, exchanged from event: Tech Innovation, can be used to promote class-set gears in Tech Innovation."
7061,Candy Heist,Skins,Candy Heist skin of Ennmaya
27061,Candy Heist,Skins,Candy Heist skin of Ennmaya
7133,Heavens Descend,Skins,Heavens Descend skin of Nephilim
21733,Heavens Descend,Skins,Heavens Descend skin of Nephilim
185,Exploration Ticket,Event Material,"Event material, used to unlock new Exploration Plan in event Old Campus Exploration"
1100007,School Night,Furniture,"It's time to sleep, you still got class to attend tomorrow"
20001044,Thanksgiving Avatar,Special Avatars,Exclusive Avatar for Thanksgiving 2020
4101006,Thanksgiving Customization Chest,Customized Chest,You can choose to acquire 50 5-Star Ghost/Human/Monster/Fairy Shards for opening this chest.(The reward will not be updated)
186,Pink Balloon,Event Material,"Event Material, used in event: Colorful Balloons"
7134,Nocturnal Healer,Skins,Nocturnal Healer skin of Raphael
27134,Nocturnal Healer,Skins,Nocturnal Healer skin of Raphael
20001045,Limit: Vivian,Special Avatars,Exclusive Avatar of Vivian. May the stars bless you!
930192,5-star Vivian,Summon,Collect 50 shards to summon the girl
51013,Vivian,,
651020,Vivian,,
751013,Vivian,,
27124,Autumn Twirl,Skins,Autumn Twirl skin of Giana
27125,Soul Reflection,Skins,Soul Reflection skin of Nephilim
930193,5-star Joan,Summon,Collect 50 shards to summon the girl
54013,Joan,,
654020,Joan,,
754013,Joan,,
187,Special Recruitment Coin,Event Material,Used to get Girls in Special Recruitment
188,Special Recruitment Ticket,Event Material,Exclusive item that can be exchanged for rewards during its corresponding event
20001046,Limit: Joan,Special Avatars,Joan’s limited avatar. May your fragrance last forever like the flowers!
4201004,Customized Resource Chest (normal),Customized Chest,"You can choose one of the rewards after opening this chest:「Coin*180k, Exp Juice*180k, Crystal Chisel*150, Lunch Box*150」"
4402001,Customized Orange Antique Chest,Customized Chest,"You can choose one of the rewards after opening this chest:「Fate Crystal, The Wings of Icarus, Thorn's Heart, Fusion Umbrella, Echoes, Burning Blades, Neutron Blades, Chainblade Axe, Carnival Staff, Soul Destruction」"
20001047,Limit-Break 5,Special Avatars,Liberate a Girl to Limit-Break Stage 5
7135,Ultimate Oath,Skins,Ultimate Oath skin of Kratos
27135,Ultimate Oath,Skins,Ultimate Oath skin of Kratos
7136,Gokudō,Skins,Gokudō skin of Rogue
27136,Gokudō,Skins,Gokudō skin of Rogue
4101007,Customized Girls Chest (Luvly's Journey S1),Customized Chest,You can select to get 50 shards of a certain 5-Star Girl from Ghost/Human/Monster/Fairy Faction for opening this chest. (The options for this chest won't be updated in the future)
4101008,9-star Doll Chest,Customized Chest,You can choose to get 50 shards of 9-Star Doll from Ghost/Human/Monster/Fairy Faction for opening this chest.
4102009,Customized L&D Chest (Luvly's Journey S1),Customized Chest,You can select to get 50 shards of a certain 5-Star Girl from Angel/Demon Faction for opening this chest. (The options for this chest won't be updated in the future)
4201005,Customized Resource Chest,Customized Chest,"You can select to get one of the following rewards for opening this chest:「Coin * 20M, Exp Juice * 20M, Lunch Box * 15K, Crystal Chisel * 15K, Servant Cookie * 15K, Spirit Cookie * 3K」"
4302002,Customized Skin Chest (Luvly's Journey S1),Customized Chest,You can select to get a skin for opening this chest.(Tap the magnifying glass in the item for the option details; The options here won't be updated)
189,Rudder,Event Material,"Event Material, used in event Luvly's Journey"
190,Advanced Rudder,Event Material,"Event Material, used in event Luvly's Journey"
7137,Black Hornet,Skins,Black Hornet skin of Linky
27137,Black Hornet,Skins,Black Hornet skin of Linky
7138,Devil's Sawtooth,Skins,Devil's Sawtooth skin of Kratos
27138,Devil's Sawtooth,Skins,Devil's Sawtooth skin of Kratos
192,Steam Lucky Box,Resource Chest,"You can get a random reward for opening this chest (including Gems, Adv. Capsule Coins, Slot Tickets, Girls Shards, common resources, etc.)"
8048,Pressure Gage,Frame,Acquired by purchasing Grandmaster's Diploma in Season 5 of Steampunk Madness
4201006,Customized Resource Chest,Customized Chest,"You can select to get one of the following rewards for opening this chest:「Coin * 4M, Exp Juice * 4M, Lunch Box * 3K, Crystal Chisel * 3K, Servant Cookie * 3K, Spirit Cookie * 600」"
4403001,Customized Ex.Orange Antique Chest,Customized Chest,Select a reward after opening this chest. (Tap the magnifying glass in the corner for option details)
191,Coral Branch,Event Material,"Event Material, used in event Luvly's Journey"
930194,5-star Uriel,Summon,Collect 50 shards to summon the girl
56007,Uriel,,
656017,Uriel,,
756007,Uriel,,
930195,5-star Izanami,Summon,Collect 50 shards to summon the girl
55008,Izanami,,
655017,Izanami,,
755007,Izanami,,
7139,Sleepy Reindeer,Skins,Sleepy Reindeer skin of Trinity
27139,Sleepy Reindeer,Skins,Sleepy Reindeer skin of Trinity
4101009,5-Star Customized Chest,Customized Chest,You can select to get 50 shards of a certain 5-Star Girl of Ghost/Human/Monster/Fairy faction from the list after opening this chest. (Contents of this chest will not be updated.)
4102010,Customized L&D Chest,Customized Chest,"Select a 5-Star Girl from Angel/Demon faction from the list after opening this chest. (Once this chest is obtained, the contents of this chest will not be updated.)"
20001048,Uriel & Izanami Exclusive,Special Avatars,Exclusive Avatar for Uriel and Izanami. Maybe it's the best time to know whose power would prevail?
193,Bow,Event Material,"Event material, used in Christmas Dollhouse event."
7140,Santa's Assistant,Skins,Santa's Assistant skin of Uriel
27140,Santa's Assistant,Skins,Santa's Assistant skin of Uriel
7141,Santa Deity,Skins,Santa Deity skin of Izanami
27141,Santa Deity,Skins,Santa Deity skin of Izanami
6713,Eternal Dawn,Antique,
6714,Eternal Dawn,Antique,
6715,Eternal Dawn,Antique,
6716,Eternal Dawn,Antique,
6717,Eternal Dawn,Antique,
6718,Eternal Dawn,Antique,
9117,Bully,Chat emoji,Trinity's Christmas Emoji
9118,Face Pinch,Chat emoji,Esau&Jacob's Christmas Emoji
9119,Onlooker,Chat emoji,Uriel's Christmas Emoji
9120,How Dare You,Chat emoji,Izanami's Christmas Emoji
1110019,Computer Chair 2,Furniture,"I know you will feel good on this chair, but try not to play computer games for too long."
1120001,Party Floor,Furniture,A perfect Christmas party time for the Girls to have here~
1120002,Party Wallpaper,Furniture,"A party house just for the Girls, even the wallpaper is unique."
1120003,Snow Scene Window,Furniture,"Party time inside, snow time outside."
1120004,Red Curtain,Furniture,A red curtain is an exquisite touch to the party!
1120005,LED Christmas Tree,Furniture,Colorful lights and shining bright. Let's have fun!
1120006,Candy Train,Furniture,Ice-cream coated candy train is so cool~
1120007,Green Candy Cart,Furniture,A candy cart full of candy and gingerbread riding through a happy party
1120008,Blue Candy Cart,Furniture,A candy cart full of candy and gingerbread riding through a happy party
1120009,Train Track 1,Furniture,A candy loaded train brings lots of joy~
1120010,Train Track 2,Furniture,A candy loaded train brings lots of joy~
1120011,Train Track 3,Furniture,A candy loaded train brings lots of joy~
1120012,Train Track 4,Furniture,A candy loaded train brings lots of joy~
1120013,Red Nutcracker,Furniture,Nutcracker! Protect the Girls!
1120014,Blue Nutcracker,Furniture,Nutcracker! Protect the Girls!
1120015,Round Dining Table,Furniture,A round dining table is often used to place tea sets and cakes
1120016,Candle Holder,Furniture,A romantic touch to the dining table
1120017,Tea Set 2,Furniture,"I'm tired, let's drink some tea."
1120018,Swing,Furniture,Who's favorite will this be?
1120019,Christmas Cake,Furniture,"Quick, let's cut the cake and enjoy~"
1120020,Gingerbread House,Furniture,"An ice-cream coated gingerbread house, yum!"
1120021,Gingerbread Man (Green),Furniture,The gingerbread man is a reminder of our loved ones
1120022,Gingerbread Man (Red),Furniture,The gingerbread man is a reminder of our loved ones
1120023,Kids Bed,Furniture,"When the party's over, it's time for bed"
1120024,Candy Box,Furniture,"A candy box filled with candy, who wouldn't be excited~"
1120025,Candy Bag,Furniture,"A candy bag filled with candy, who wouldn't be excited~"
1120026,Christmas Snow,Furniture,"Snowy night and Christmas lights, Merry Christmas!"
20001049,Exclusive 2020 Christmas Avatar,Special Avatars,Exclusive 2020 Christmas Avatar
8049,Christmas Reindeer,Frame,2020 Christmas Event
194,Deer Candy,Event Material,"Event material, used in Christmas Store"
4202002,Premium Resource Chest,Customized Chest,"You can choose one of the rewards after opening this chest:「15 Adv. Capsule Coins, 5 Seals, 80 Slot Tickets, 10 Super Slot Tickets」"
195,Unlock the 4th Gift,,Purchase to unlock the 4th gift in event Christmas Gift
7142,Shrine Visit,Skins,Shrine Visit skin of Sakura
27142,Shrine Visit,Skins,Shrine Visit skin of Sakura
196,2021 Lucky Gift,Resource Box,"You can get one of the following rewards randomly by opening this box: 「Coins*388k, Exp Juice*388k, Lunch Box*388, Crystal Chisel*388, Servant Cookies*388, Spirit Cookie*66」"
197,2021 Lovely Gift,Resource Box,"You can get one of the following rewards randomly by opening this box: 「Adv.Capsule Coin*1, Seal*1, Super Slot Ticket*1, 5-Star Shard*10, Orange Antique Shard*5」"
20001050,Happy 2021,Special Avatars,Limited 2021 New Year Avatar
4101010,10-star Doll Chest,Customized Chest,You can choose to get 50 shards of 10-Star Doll from Ghost/Human/Monster/Fairy Faction upon opening this chest.
4101011,5-Star Customized Chest,Customized Chest,You can select to get 50 shards of a certain 5-Star Girl of Ghost/Human/Monster/Fairy faction from the list after opening this chest. (Contents of this chest will not be updated.)
198,Standard File,Skills Upgrade Material,Used to upgrade girl elite skill levels
199,Exclusive File,Skills Upgrade Material,Used to upgrade girl elite skill levels
7143,Floral Dreams,Skins,Floral Dreams skin of Raphael
27143,Floral Dreams,Skins,Floral Dreams skin of Raphael
7144,Cookie Snatcher,Skins,Cookie Snatcher skin of Psychic
27144,Cookie Snatcher,Skins,Cookie Snatcher skin of Psychic
930196,5-star Vera,Summon,Collect 50 shards to summon the girl
54014,Vera,,
654021,Vera,,
754014,Vera,,
7145,Dark Phoenix,Skins,Dark Phoenix skin of Geisha
27145,Dark Phoenix,Skins,Dark Phoenix skin of Geisha
4203001,Customized Resource Chest (Regular),Customized Chest,"You can choose one of the rewards after opening this chest: 「Coin*4M, Exp Juice*4M, Lunch Box*3000, Crystal Chisel*3000」"
8050,Exploration Master,Frame,"Top 10 in Old Campus Exploration Ranking List, lasts for 14 days"
4101012,Customized Girls Chest (Luvly's Journey S2),Customized Chest,You can select to get 50 shards of a certain 5-Star Girl of Ghost/Human/Monster/Fairy faction from the list after opening this chest. (Contents of this chest will not be updated.)
4102011,Customized L&D Chest (Luvly's Journey S2),Customized Chest,"Select a 5-Star Girl from Angel/Demon faction from the list after opening this chest. (Once this chest is obtained, the contents of this chest will not be updated.)"
4302003,Customized Skin Chest (Luvly's Journey S2),Customized Chest,You can select to get a skin for opening this chest.(Tap the magnifying glass in the item for the option details; The options here won't be updated)
20001051,Limit: Vera,Special Avatars,"Exclusive Avatar of Vera. Senpai, please behave!"
200,Party Ticket,Event Material,"Event material, used to exchange rewards in the corresponding event."
222222221,Ace of Hearts,,
202,Starter Capsule Coin,Event Material,Used to acquire Girls in Limited Starter Capsule
7146,Supreme Maid,Skins,Supreme Maid skin of Empress Saint
27146,Supreme Maid,Skins,Supreme Maid skin of Empress Saint
4101013,Customized Girl Chest (Limited Starter Capsule),Customized Chest,You can select to get 50 shards of a certain 5-Star Girl of Ghost/Human/Monster/Fairy faction from the list after opening this chest. (Contents of this chest will not be updated.)
4102012,Customized L&D Chest (Limited Starter Capsule),Customized Chest,"Select a 5-Star Girl from Angel/Demon faction from the list after opening this chest. (Once this chest is obtained, the contents of this chest will not be updated.)"
4203002,Customized Resource Chest (Regular),Customized Chest,"You can choose one of the rewards after opening this chest: 「Coin*1300K, Exp Juice*1300K, Lunch Box*1000, Crystal Chisel*1000」"
930197,5-star Apate,Summon,Collect 50 shards to summon the girl
55009,Apate,,
655018,Apate,,
755008,Apate,,
7147,Tricky Pirate,Skins,Tricky Pirate skin of Rogue
27147,Tricky Pirate,Skins,Tricky Pirate skin of Rogue
7148,Fluffy Bond,Skins,Fluffy Bond skin of Psychic
27148,Fluffy Bond,Skins,Fluffy Bond skin of Psychic
8051,Mecha Voyage,Frame,Acquired by purchasing Grandmaster's Diploma in Season 6 of Steampunk Madness
7149,Festive Glory,Skins,Festive Glory skin of Fenrir
27149,Festive Glory,Skins,Festive Glory skin of Fenrir
7150,Sweet Panda,Skins,Sweet Panda skin of Pandaria
27150,Sweet Panda,Skins,Sweet Panda skin of Pandaria
7151,Gentle Grace,Skins,Gentle Grace skin of Joan
27151,Gentle Grace,Skins,Gentle Grace skin of Joan
8001,Guild Battle Champion Avatar Frame,Frame,"Acquired by winning the 1st place of a Guild War, available for 7 days"
