id,name,partner_card,partner_picture,partner_picture_xy,partner_picture_xy2,partner_picture_scale,star_picture_xy,star_picture_scale,partner_id,face,show_in_guide,dragon_bone,is_wedding,share_picture_xy,share_picture_scale,hand_type,show_by_camera,show_scale,show_scale_special
7007,-1,partner_card_4200302,partner_picture_4200302,0|0,0|0,1,0|0,0.8,42003|542003|652015,,,,,0#0,0.9,1,,1,
7008,-1,partner_card_5100202,partner_picture_5100202,0|0,0|0,1,0|0,0.8,51002|651015|751008,,,,,0#0,0.9,2,,1,
7009,-1,partner_card_5400102,partner_picture_5400102,0|0,0|0,1,0|0,0.8,54001|652009|754001,,,,,0#0,0.9,2,,1,
7010,-1,partner_card_5500502,partner_picture_5500502,-15|185,-15|185,1,-15|185,0.8,55005|655013|755003,,,,,0#0,0.9,1,,1,
7011,-1,partner_card_5600302,partner_picture_5600302,110|-10,110|-10,1,110|-10,0.8,56003|656013|756003,,,,,0#0,0.9,1,,1,
7012,-1,partner_card_5400702,partner_picture_5400702,0|0,0|0,1,0|0,0.8,54007|654013|754008,,,,,0#0,0.9,1,,1,
7013,-1,partner_card_5200502,partner_picture_5200502,0|50,0|50,1,0|50,0.8,52005|651008|752002,,,,,0#0,0.9,1,,1,
7014,-1,partner_card_5300102,partner_picture_5300102,-40|260,-40|260,0.95,-40|260,0.8,53001|653016|753009,,,,,0#0,0.9,1,,1,
7015,-1,partner_card_5200102,partner_picture_5200102,0|0,0|0,1,0|0,0.8,52001|652013|752008,,,,,0#0,0.9,1,,1,
7016,-1,partner_card_5200202,partner_picture_5200202,0|150,0|150,1,0|150,0.8,52002|652011|752007,,,,,0#0,0.9,1,,1,
9001,-1,partner_card_4300799,partner_picture_4300799,0|0,0|0,1,0|0,0.8,43007|543007|653014,,,,,0#0,0.9,1,,1,
7017,-1,partner_card_5400803,partner_picture_5400803,20|0,20|0,1,20|0,0.8,54008|654016|754009,,,,,0#0,0.9,2,,1,
7018,-1,partner_card_5100403,partner_picture_5100403,0|0,0|0,1,0|0,0.8,51004|651003|751002,,,,1,0#0,0.9,1,,1,
7019,-1,partner_card_5101002,partner_picture_5101002,0|0,0|0,1,0|0,0.8,51010|651011|751007,,,,1,0#0,0.9,2,,1,
7020,-1,partner_card_5200403,partner_picture_5200403,30|0,30|0,1,30|0,0.8,52004|652014|752009,,,,1,0#0,0.9,1,,1,
7021,-1,partner_card_4300703,partner_picture_4300703,0|0,0|0,1,0|0,0.8,43007|543007|653014,,,,1,0#0,0.9,1,,1,
7022,-1,partner_card_5100602,partner_picture_5100602,-60|-20,-60|-20,1,-60|-20,0.8,51006|651016|751009,,,,1,0#0,0.9,1,,1,
7023,-1,partner_card_5600303,partner_picture_5600303,0|0,0|-20,1,0|0,0.8,56003|656013|756003,,,,1,0#0,0.9,1,,1,
7024,-1,partner_card_5100102,partner_picture_5100102,0|80,0|80,1,0|80,0.8,51001|651001|751005,,,,,0#0,0.9,1,,1,
7025,-1,partner_card_5600102,partner_picture_5600102,0|0,20|-40,1,0|0,0.8,56001|653006|756001,,,,,0#0,0.9,1,,1,
7026,-1,partner_card_5400802,partner_picture_5400802,155|160,155|160,1,155|160,0.8,54008|654016|754009,,,,1,0#0,0.9,2,,1,
7027,-1,partner_card_5500503,partner_picture_5500503,0|0,0|0,1,0|0,0.8,55005|655013|755003,,,,1,0#0,0.9,1,,1,
7028,-1,partner_card_5400202,partner_picture_5400202,0|0,0|0,1,0|0,0.8,54002|652010|754002,,,,,0#0,0.9,2,,1,
7029,-1,partner_card_5600304,partner_picture_5600304,0|40,0|40,1,0|40,0.8,56003|656013|756003,,,,,0#0,0.9,1,,1,
7030,-1,partner_card_5200404,partner_picture_5200404,0|150,0|150,1,0|150,0.8,52004|652014|752009,,,,,0#0,0.9,1,,1,
7031,-1,partner_card_5301102,partner_picture_5301102,0|0,0|0,1,0|0,0.8,53011|653017|753010,,,,,0#0,0.9,2,,1,
7032,-1,partner_card_5300502,partner_picture_5300502,0|70,0|70,1,0|70,0.8,53005|652004|753002,,,,,0#0,0.9,1,,1,
7033,-1,partner_card_5500202,partner_picture_5500202,-40|70,-20|75,1,-40|70,0.8,55002|653005|755001,,,11,,0#0,0.9,1,,1,
7034,-1,partner_card_5100603,partner_picture_5100603,20|750,20|750,1,20|750,0.8,51006|651016|751009,,,12,,0#0,0.9,1,,1,
7035,-1,partner_card_5500504,partner_picture_5500504,0|100,0|100,1,0|100,0.8,55005|655013|755003,,,,,0#0,0.9,1,,1,
7036,-1,partner_card_5200703,partner_picture_5200703,0|0,0|0,1,0|0,0.8,52007|652017|752010,,,,,0#0,0.9,1,,1,
7037,-1,partner_card_5600202,partner_picture_5600202,0|0,0|0,1,0|0,0.8,56002|656011|756002,,,,,0#0,0.9,1,,1,
7038,-1,partner_card_5301002,partner_picture_5301002,0|600,0|600,1,0|600,0.8,53010|652008|753006,,,13,,0#0,0.9,1,,1,
7039,-1,partner_card_5300103,partner_picture_5300103,0|0,0|0,1,0|0,0.8,53001|653016|753009,,,,1,0#0,0.9,1,,1,
7040,-1,partner_card_5301003,partner_picture_5301003,0|0,0|0,1,0|0,0.8,53010|652008|753006,,,,1,0#0,0.9,1,,1,
7041,-1,partner_card_5400103,partner_picture_5400103,0|650,0|650,0.95,0|650,0.8,54001|652009|754001,,,14,,0#0,0.9,1,,1,
7042,-1,partner_card_5400804,partner_picture_5400804,0|50,0|50,1,0|50,0.8,54008|654016|754009,,,,,0#0,0.9,2,,1,
7043,-1,partner_card_5500302,partner_picture_5500302,0|670,0|670,1,0|670,0.8,55003|655014|755004,,,15,,0#0,0.9,1,,1,
7044,-1,partner_card_5300503,partner_picture_5300503,0|0,0|0,1,0|0,0.8,53005|652004|753002,,,,1,0#0,0.9,1,,1,
7045,-1,partner_card_5100404,partner_picture_5100404,0|0,0|0,1,0|0,0.8,51004|651003|751002,,,,,0#0,0.9,2,,1,
7046,-1,partner_card_5600103,partner_picture_5600103,0|140,0|140,1,0|140,0.8,56001|653006|756001,,,,1,0#0,0.9,1,,1,
7047,-1,partner_card_5200103,partner_picture_5200103,50|250,50|250,0.63,50|250,0.8,52001|652013|752008,,,16,,0#0,0.9,1,,1,
7048,-1,partner_card_5600402,partner_picture_5600402,0|120,0|120,1,0|120,0.8,56004|656014|756004,,,,1,0#0,0.9,1,,1,
7049,-1,partner_card_5500303,partner_picture_5500303,-50|50,-50|50,0.9,-50|50,0.8,55003|655014|755004,,,,1,0#0,0.9,2,,1,
7050,-1,partner_card_5500505,partner_picture_5500505,0|0,0|0,1,0|0,0.8,55005|655013|755003,,,,,0#0,0.9,1,,1,
7051,-1,partner_card_5400402,partner_picture_5400402,0|0,0|0,1,0|0,0.8,54004|654011|754007,,,,,0#0,0.9,2,,1,
7052,-1,partner_card_5301004,partner_picture_5301004,0|0,0|0,1,0|0,0.8,53010|652008|753006,,,,,0#0,0.9,1,,1,
7053,-1,partner_card_5400104,partner_picture_5400104,0|0,0|0,1,0|0,0.8,54001|652009|754001,,,,,0#0,0.9,1,,1,
7054,-1,partner_card_5200802,partner_picture_5200802,0|0,0|0,1,0|0,0.8,52008|651010|752004,,,,,0#0,0.9,1,,1,
7055,-1,partner_card_5401002,partner_picture_5401002,0|0,0|0,1,0|0,0.8,54010|654017|754010,,,,,0#0,0.9,1,,1,
7056,-1,partner_card_5101102,partner_picture_5101102,-100|0,-100|0,1,-100|0,0.8,51011|651018|751011,,,,,0#0,0.9,2,,1,
7057,-1,partner_card_5600403,partner_picture_5600403,30|-30,30|-30,1,30|-30,0.8,56004|656014|756004,,,,,0#0,0.9,1,,1,
7058,-1,partner_card_4300704,partner_picture_4300704,0|0,0|0,1,0|0,0.8,43007|543007|653014,,,,,0#0,0.9,1,,1,
7059,-1,partner_card_5400902,partner_picture_5400902,-150|620,-150|630,1,-150|620,0.8,54009|653004|754006,,,17,,0#0,0.9,2,,1,
7060,-1,partner_card_5100203,partner_picture_5100203,-30|550,-10|550,0.95,-30|550,0.8,51002|651015|751008,,,18,,0#0,0.9,1,,1,
7061,-1,partner_card_5101003,partner_picture_5101003,65|365,65|425,1,65|365,0.8,51010|651011|751007,,,19,,0#0,0.9,2,,1,
7062,-1,partner_card_5400502,partner_picture_5400502,-80|540,0|540,0.8,-80|540,0.8,54005|653002|754004,,,20,,0#0,0.9,1,,1,
7063,-1,partner_card_5200503,partner_picture_5200503,-50|600,30|630,0.8,-50|600,0.8,52005|651008|752002,,,21,,0#0,0.9,1,,1,
7064,-1,partner_card_5201002,partner_picture_5201002,0|450,0|450,1,0|450,0.8,52010|652002|752006,,,22,,0#0,0.9,1,,1,
7065,-1,partner_card_5300702,partner_picture_5300702,0|440,0|440,0.9,0|440,0.8,53007|653018|753011,,,23,,0#0,0.9,1,,1,
7066,-1,partner_card_5100802,partner_picture_5100802,-50|500,-50|500,0.8,-50|500,0.8,51008|651017|751010,,,24,,0#0,0.9,1,,1,
7067,-1,partner_card_5301103,partner_picture_5301103,0|500,0|500,1,0|500,0.8,53011|653017|753010,,,25,,0#0,0.9,2,,1,
7068,-1,partner_card_5400203,partner_picture_5400203,0|100,0|100,1,0|100,0.8,54002|652010|754002,,,26,,0#0,0.9,2,,1,
7069,-1,partner_card_5500402,partner_picture_5500402,0|500,0|500,1,0|500,0.8,55004|655011|755002,,,27,,0#0,0.9,1,,1,
7070,-1,partner_card_5100302,partner_picture_5100302,0|350,0|350,1,0|350,0.8,51003|651002|751001,,,28,,0#0,0.9,1,,1,
7071,-1,partner_card_5300104,partner_picture_5300104,-40|650,-40|650,1,-40|650,0.8,53001|653016|753009,,,29,,0#0,0.9,1,,1,
7072,-1,partner_card_5400703,partner_picture_5400703,0|600,0|600,1,0|600,0.8,54007|654013|754008,,,30,,0#0,0.9,2,,1,
7073,-1,partner_card_5500602,partner_picture_5500602,0|100,0|100,1,0|100,0.8,55006|655015|755005,,,33,,0#0,0.9,1,,1,
7074,-1,partner_card_5200203,partner_picture_5200203,0|50,0|50,1,0|50,0.8,52002|652011|752007,,,34,,0#0,0.9,1,,1,
7075,-1,partner_card_4500302,partner_picture_4500302,40|400,40|400,1,40|400,0.8,45003|545003|655012,,,35,,0#0,0.9,2,,1,
7076,-1,partner_card_5100604,partner_picture_5100604,10|700,10|700,0.92,10|700,0.8,51006|651016|751009,,,36,,0#0,0.9,1,,1,
7077,-1,partner_card_5600502,partner_picture_5600502,10|450,10|450,1,10|450,0.8,56005|656015|756005,,,37,,0#0,0.9,1,,1,
7078,-1,partner_card_5401102,partner_picture_5401102,110|680,110|680,0.95,110|680,0.8,54011|654018|754011,,,38,,0#0,0.9,1,,1,
7079,-1,partner_card_5500603,partner_picture_5500603,0|710,0|710,1,0|710,0.8,55006|655015|755005,,,39,,0#0,0.9,1,,1,
7080,-1,partner_card_5300403,partner_picture_5300403,0|400,0|400,0.8,0|400,0.8,53004|653015|753008,,,41,,0#0,0.9,2,,1,
7081,-1,partner_card_5200405,partner_picture_5200405,-100|400,-100|400,1,-100|400,0.8,52004|652014|752009,,,42,,0#0,0.9,1,,1,
7082,-1,partner_card_5201202,partner_picture_5201202,-20|750,-20|750,0.9,-20|750,0.8,52012|652019|752012,,,43,,0#0,0.9,1,,1,
7083,-1,partner_card_5600503,partner_picture_5600503,55|810,55|810,0.9,55|810,0.8,56005|656015|756005,,,46,,0#0,0.9,1,,1,
7084,-1,partner_card_5401003,partner_picture_5401003,-40|600,-40|620,0.9,-40|600,0.8,54010|654017|754010,,,48,,0#0,0.9,1,,1,
7085,-1,partner_card_5100204,partner_picture_5100204,0|550,20|620,1,0|550,0.8,51002|651015|751008,,,49,,0#0,0.9,1,,1,
7086,-1,partner_card_5301104,partner_picture_5301104,0|50,0|50,1,0|50,0.8,53011|653017|753010,,,50,,0#0,0.9,2,,1,
7087,-1,partner_card_5300703,partner_picture_5300703,0|950,0|950,1,0|950,0.8,53007|653018|753011,,,51,,0#0,0.9,1,,1,
7088,-1,partner_card_5500604,partner_picture_5500604,30|750,30|750,1,30|750,0.8,55006|655015|755005,,,52,1,0#0,0.9,1,,1,
7089,-1,partner_card_5101103,partner_picture_5101103,40|400,40|400,1,40|400,0.8,51011|651018|751011,,,53,,0#0,0.9,2,,1,
7090,-1,partner_card_5200902,partner_picture_5200902,30|680,30|680,1,30|680,0.8,52009|652001|752005,,,54,,0#0,0.9,1,,1,
7091,-1,partner_card_5100103,partner_picture_5100103,130|700,130|700,1,130|700,0.8,51001|651001|751005,,,55,,0#0,0.9,1,,1,
7092,-1,partner_card_5201203,partner_picture_5201203,0|800,0|800,1,0|800,0.8,52012|652019|752012,,,56,,0#0,0.9,1,,1,
7093,-1,partner_card_5401103,partner_picture_5401103,30|700,30|700,1,30|700,0.8,54011|654018|754011,,,57,,0#0,0.9,1,,1,
7094,-1,partner_card_5200104,partner_picture_5200104,0|570,0|650,0.8,0|570,0.8,52001|652013|752008,,,58,1,0#0,0.9,1,,1,
7095,-1,partner_card_5301202,partner_picture_5301202,0|750,0|750,0.95,0|750,0.8,53012|653019|753012,,,59,,0#0,0.9,1,,1,
7096,-1,partner_card_5100803,partner_picture_5100803,10|750,10|750,1,10|750,0.8,51008|651017|751010,,,60,1,0#0,0.9,1,,1,
7097,-1,partner_card_5201102,partner_picture_5201102,0|500,0|500,1,0|500,0.8,52011|652018|752011,,,61,1,0#0,0.9,2,,1,
7098,-1,partner_card_5201302,partner_picture_5201302,0|660,0|660,1,0|660,0.8,52013|652020|752013,,,62,,0#0,0.9,1,,1,
7099,-1,partner_card_5600404,partner_picture_5600404,0|750,0|750,1,0|750,0.8,56004|656014|756004,,,63,,0#0,0.9,1,,1,
7100,-1,partner_card_5400805,partner_picture_5400805,30|500,30|500,1,30|500,0.8,54008|654016|754009,,,64,,0#0,0.9,2,,1,
7101,-1,partner_card_5100902,partner_picture_5100902,0|680,0|680,0.9,0|680,0.8,51009|651006|751004,,,65,,0#0,0.9,1,,1,
7102,-1,partner_card_5100605,partner_picture_5100605,0|720,0|720,1,0|720,0.8,51006|651016|751009,,,66,,0#0,0.9,1,,1,
7103,-1,partner_card_5600405,partner_picture_5600405,-20|720,-20|720,1,-20|720,0.8,56004|656014|756004,,,67,,0#0,0.9,1,,1,
7104,-1,partner_card_5101202,partner_picture_5101202,0|720,0|720,1,0|720,0.8,51012|651019|751012,,,68,,0#0,0.9,1,,1,
7105,-1,partner_card_5100405,partner_picture_5100405,0|360,0|390,1,0|360,0.8,51004|651003|751002,,,69,,0#0,0.9,2,,1,
7106,-1,partner_card_5200204,partner_picture_5200204,-20|600,-20|600,1,-20|600,0.8,52002|652011|752007,,,70,,0#0,0.9,1,,1,
7107,-1,partner_card_5500702,partner_picture_5500702,0|700,0|700,1,0|700,0.8,55007|655016|755006,,,71,,0#0,0.9,1,,1,
7108,-1,partner_card_5200302,partner_picture_5200302,0|750,0|750,1,0|750,0.8,52003|651007|752001,,,72,,0#0,0.9,1,,1,
7109,-1,partner_card_5101104,partner_picture_5101104,-30|180,-30|280,1.05,-30|180,0.8,51011|651018|751011,,,73,,0#0,0.9,2,,1,
7110,-1,partner_card_5201103,partner_picture_5201103,-20|80,-20|140,1.1,-20|80,0.8,52011|652018|752011,,,74,,0#0,0.9,2,,1,
7111,-1,partner_card_5300704,partner_picture_5300704,0|720,0|780,1,0|720,0.8,53007|653018|753011,,,75,,0#0,0.9,1,,1,
7112,-1,partner_card_5500506,partner_picture_5500506,10|730,10|750,1,10|730,0.8,55005|655013|755003,,,76,,0#0,0.9,1,,1,
7113,-1,partner_card_5600305,partner_picture_5600305,0|700,0|700,1,0|700,0.8,56003|656013|756003,,,77,,0#0,0.9,1,,1,
7114,-1,partner_card_5100205,partner_picture_5100205,0|650,0|730,1,0|650,0.8,51002|651015|751008,,,78,,0#0,0.9,1,,1,
7115,-1,partner_card_5201204,partner_picture_5201204,-10|230,-10|280,1.05,-10|230,0.8,52012|652019|752012,,,79,,0#0,0.9,1,,1,
7116,-1,partner_card_5500605,partner_picture_5500605,0|-80,0|-40,1,0|-80,0.8,55006|655015|755005,,,80,,0#1,0.9,1,,1,
7117,-1,partner_card_5301203,partner_picture_5301203,60|930,60|930,0.95,60|930,0.8,53012|653019|753012,,,81,,0#2,0.9,1,,1,
7118,-1,partner_card_5500703,partner_picture_5500703,-80|450,-80|450,1,-80|450,0.8,55007|655016|755006,,,82,,0#0,0.9,1,,1,
7119,-1,partner_card_5600602,partner_picture_5600602,-30|360,-30|420,1,-30|360,0.8,56006|656016|756006,,,83,,0#0,0.9,1,,1,
7120,-1,partner_card_5100303,partner_picture_5100303,0|180,0|180,1,0|180,0.8,51003|651002|751001,,,84,,0#0,0.9,1,,1,
7121,-1,partner_card_5500304,partner_picture_5500304,-60|400,-60|400,1,-60|400,0.8,55003|655014|755004,,,85,,0#0,0.9,2,,1,
7122,-1,partner_card_5401104,partner_picture_5401104,-10|620,-10|620,1,-10|620,0.8,54011|654018|754011,,,92,,0#0,0.9,1,,1,
7123,-1,partner_card_5300105,partner_picture_5300105,20|560,20|560,0.9,20|560,0.9,53001|653016|753009,,,93,,0#0,0.9,1,,0.9,
7124,-1,partner_card_5100903,partner_picture_5100903,-10|200,-10|200,1,-10|200,0.8,51009|651006|751004,,,94,,0#0,0.9,1,,1,
7125,-1,partner_card_5600603,partner_picture_5600603,-10|500,-10|500,1,-10|500,0.8,56006|656016|756006,,,101,,0#0,0.9,1,,1,
7126,-1,partner_card_5600104,partner_picture_5600104,-20|0,-20|0,0.95,-20|0,0.8,56001|653006|756001,,,102,,0#0,0.9,1,,1,
7127,-1,partner_card_5101105,partner_picture_5101105,20|360,20|360,1,20|360,0.8,51011|651018|751011,,,103,,0#0,0.9,2,,1,
7128,-1,partner_card_5201205,partner_picture_5201205,30|750,30|750,0.9,30|750,0.8,52012|652012|752012,,,104,1,0#0,0.9,1,,1,
7129,-1,partner_card_5600203,partner_picture_5600203,-150|220,-150|220,0.9,-150|220,0.8,56002|656011|756002,,,105,,0#0,0.9,1,,1,
7130,-1,partner_card_5401202,partner_picture_5401202,25|525,25|525,1.05,25|525,0.8,54012|654019|754012,,,106,,0#0,0.9,2,,1,
7131,-1,partner_card_5300504,partner_picture_5300504,25|720,25|720,0.85,25|720,0.8,53005|652004|753002,,,107,,0#0,0.9,1,,1,
7132,-1,partner_card_5201402,partner_picture_5201402,25|750,25|750,0.95,25|750,0.8,52014|652021|752014,,,108,,0#0,0.9,1,,1,
1100011,-1,partner_card_756001,partner_picture_756001,0|0,0|-41,1,0|0,0.8,,,,,,0#0,0.9,1,,1,
1100012,-1,partner_card_756001,partner_picture_756001,0|0,0|-41,1,0|0,0.8,,,,,,0#0,0.9,1,,1,
1100013,-1,partner_card_756001,partner_picture_756001,0|0,0|-41,1,0|0,0.8,,,,,,0#0,0.9,1,,1,
1100021,-1,partner_card_756001,partner_picture_756001,0|0,0|-41,1,0|0,0.8,,,,,,0#0,0.9,1,,1,
1100022,-1,partner_card_756001,partner_picture_756001,0|0,0|-41,1,0|0,0.8,,,,,,0#0,0.9,1,,1,
1100023,-1,partner_card_756001,partner_picture_756001,0|0,0|-41,1,0|0,0.8,,,,,,0#0,0.9,1,,1,
1100031,-1,partner_card_756001,partner_picture_756001,0|0,0|-41,1,0|0,0.8,,,,,,0#0,0.9,1,,1,
1100032,-1,partner_card_756001,partner_picture_756001,0|0,0|-41,1,0|0,0.8,,,,,,0#0,0.9,1,,1,
1100033,-1,partner_card_756001,partner_picture_756001,0|0,0|-41,1,0|0,0.8,,,,,,0#0,0.9,1,,1,
1100041,-1,partner_card_756001,partner_picture_756001,0|0,0|-41,1,0|0,0.8,,,,,,0#0,0.9,1,,1,
1100042,-1,partner_card_756001,partner_picture_756001,0|0,0|-41,1,0|0,0.8,,,,,,0#0,0.9,1,,1,
1100043,-1,partner_card_756001,partner_picture_756001,0|0,0|-41,1,0|0,0.8,,,,,,0#0,0.9,1,,1,
1100051,-1,partner_card_756001,partner_picture_756001,0|0,0|-41,1,0|0,0.8,,,,,,0#0,0.9,1,,1,
1100052,-1,partner_card_756001,partner_picture_756001,0|0,0|-41,1,0|0,0.8,,,,,,0#0,0.9,1,,1,
1100053,-1,partner_card_756001,partner_picture_756001,0|0,0|-41,1,0|0,0.8,,,,,,0#0,0.9,1,,1,
7133,-1,partner_card_5600604,partner_picture_5600604,0|800,0|800,0.95,0|800,0.8,56006|656016|756006,,,109,1,0#0,0.9,1,,1,
7134,-1,partner_card_5600505,partner_picture_5600505,50|400,50|400,0.95,50|400,0.8,56005|656015|756005,,,110,,0#0,0.9,1,,1,
7135,-1,partner_card_5500704,partner_picture_5500704,50|825,50|825,1,50|825,0.8,55007|655016|755006,,,111,1,0#0,0.9,1,,1,
7136,-1,partner_card_5201403,partner_picture_5201403,25|600,25|600,0.95,25|600,0.8,52014|652021|752014,,,112,,0#0,0.9,1,,1,
7137,-1,partner_card_5401004,partner_picture_5401004,-125|250,-125|250,0.95,-125|250,0.8,54010|654017|754010,,,113,,0#0,0.9,1,,1,
7138,-1,partner_card_5500705,partner_picture_5500705,0|900,0|900,1,0|900,0.8,55007|655016|755006,,,114,,0#0,0.9,1,,1,
7139,-1,partner_card_5301302,partner_picture_5301302,0|410,0|410,1,0|410,0.8,53013|653020|753013,,,115,,0#0,0.9,1,,1,
7140,-1,partner_card_5600702,partner_picture_5600702,-40|480,0|410,0.9,-40|480,0.8,56007|656017|756007,,,116,,0#0,0.9,1,1,1,
7141,-1,partner_card_5500802,partner_picture_5500802,-60|400,-40|400,0.9,-60|400,0.8,55008|655017|755007,,,117,,0#0,0.9,1,1,1,
7142,-1,partner_card_5100804,partner_picture_5100804,0|550,0|550,0.9,0|550,0.8,51008|651017|751010,,,118,,0#0,0.9,1,1,1,
7143,-1,partner_card_5600504,partner_picture_5600504,0|750,0|750,0.9,0|750,0.8,56005|656015|756005,,,119,1,0#0,0.9,1,,1,
7144,-1,partner_card_5301105,partner_picture_5301105,-55|400,-55|400,1.2,-55|400,0.8,53011|653017|753010,,,120,,0#0,0.9,2,1,1,
7145,-1,partner_card_5200602,partner_picture_5200602,20|750,20|750,1,20|750,0.8,52006|651009|752003,,,121,,0#0,0.9,1,1,1,
7146,-1,partner_card_5201303,partner_picture_5201303,20|800,20|800,0.9,20|800,0.8,52013|652020|752013,,,123,,0#0,0.9,1,1,1,
7147,-1,partner_card_5201404,partner_picture_5201404,30|420,30|420,0.8,30|420,0.8,52014|652021|752014,,,124,,0#0,0.9,1,1,1,
7148,-1,partner_card_5301106,partner_picture_5301106,0|500,0|500,0.9,0|500,0.8,53011|653017|753010,,,125,1,0#0,0.9,2,,1,
7149,-1,partner_card_5101203,partner_picture_5101203,50|900,50|900,0.9,50|900,0.8,51012|651019|751012,,,126,,25#100,0.7,1,1,0.8,
7150,-1,partner_card_5400903,partner_picture_5400903,50|400,50|400,0.9,50|400,0.8,54009|653004|754006,,,127,,0#0,0.9,2,1,1,
7151,-1,partner_card_5401302,partner_picture_5401302,0|800,0|800,0.9,0|800,0.8,54013|654020|754013,,,128,,0#0,0.9,1,1,1,
7152,-1,partner_card_5101302,partner_picture_5101302,20|680,30|630,0.9,20|680,0.8,51013|651020|751013,,,129,,0#0,0.9,1,1,1,
7153,-1,partner_card_5500203,partner_picture_5500203,60|900,60|900,0.9,60|900,0.8,55002|653005|755001,,,130,,0#0,0.9,1,1,1,
7154,-1,partner_card_5101004,partner_picture_5101004,0|350,0|350,1,0|350,0.8,51010|651011|751007,,,131,,0#0,0.9,1,1,1,
7155,-1,partner_card_5401105,partner_picture_5401105,0|280,0|300,0.9,0|280,0.8,54011|654018|754011,,,132,1,0#0,0.9,1,0,1,
7156,-1,partner_card_5301204,partner_picture_5301204,-20|620,-20|620,0.9,-20|620,0.8,53012|653019|753012,,,133,,0#0,0.9,1,1,1,
7157,-1,partner_card_5401203,partner_picture_5401203,-50|500,-50|500,1,-50|500,0.8,54012|654019|754012,,,134,,0#0,0.9,1,1,1,
7158,-1,partner_card_5500902,partner_picture_5500902,0|725,0|725,0.9,0|725,0.8,55009|655018|755008,,,135,,0#0,0.9,1,1,,
7159,-1,partner_card_5400704,partner_picture_5400704,-25|600,-25|550,0.9,-25|600,0.8,54007|654013|754008,,,136,,0#0,0.9,1,1,1,
7160,-1,partner_card_5201104,partner_picture_5201104,-50|600,0|550,1,-50|600,0.8,52011|652018|752011,,,137,,0#0,0.9,2,1,,
7161,-1,partner_card_5600204,partner_picture_5600204,20|600,20|550,0.9,20|600,0.8,56002|656011|756002,,,138,,0#0,0.9,1,1,,
7162,-1,partner_card_5300705,partner_picture_5300705,0|450,0|500,0.9,0|450,0.8,53007|653018|753011,,,139,,0#0,0.9,1,1,1,
7163,-1,partner_card_5300602,partner_picture_5300602,0|700,0|700,0.9,0|700,0.8,53006|652005|753003,,,140,,0#0,0.9,1,1,1,
7164,-1,partner_card_5600703,partner_picture_5600703,50|850,50|850,1,50|850,0.8,56007|656017|756007,,,141,,0#0,0.9,1,1,1,
7165,-1,partner_card_5301402,partner_picture_5301402,-30|790,-30|790,1,-30|790,0.8,53014|653021|753014,,,142,,0#0,0.9,1,1,1,
7166,-1,partner_card_5500803,partner_picture_5500803,0|300,40|300,0.9,0|300,0.8,55008|655017|755007,,,143,,0#0,0.9,1,1,1,
7167,-1,partner_card_5400602,partner_picture_5400602,0|500,0|500,0.9,0|500,0.8,54006|653003|754005,,,144,,0#0,0.9,1,1,1,
7168,-1,partner_card_5401402,partner_picture_5401402,0|420,0|420,0.9,0|420,0.8,54014|654021|754014,,,145,,0#0,0.9,2,1,1,
7169,-1,partner_card_5101204,partner_picture_5101204,175|600,175|600,1,175|600,0.8,51012|651019|751012,,,146,1,0#0,0.9,1,1,1.3,
7170,-1,partner_crad_5600105,partner_picture_5600105,80|600,80|600,0.9,80|600,0.8,56001|653006|756001,,,147,,0#0,0.9,1,1,1,
7171,-1,partner_crad_5301502,partner_picture_5301502,40|800,40|800,1.1,40|800,0.8,53015|653022|753015,,1622160000,148,,0#0,0.9,2,1,1.1,
7172,-1,partner_card_5201502,partner_picture_5201502,-18|710,-18|710,1,-18|710,0.8,52015|652022|752015,,,149,,0#0,0.9,1,1,1,
7173,-1,partner_card_5300302,partner_picture_5300302,-75|650,-75|650,1,-75|650,0.8,53003|653003|753001,,1622160000,150,,0#0,0.9,1,1,1,
7174,-1,partner_card_5101402,partner_picture_5101402,28|174,28|174,0.9,28|174,0.8,51014|651021|751014,,1622160000,151,,0#0,0.9,1,1,1,
7175,-1,partner_card_5201405,partner_picture_5201405,-57|890,-57|890,0.9,-57|890,0.8,52014|652021|752014,,,152,1,0#0,0.9,1,0,1,
7176,-1,partner_card_5600506,partner_picture_5600506,-10|260,-10|330,0.8,-10|260,0.8,56005|656015|756005,,1624579200,153,,0#0,0.8,2,1,1,
7177,-1,partner_card_5100502,partner_picture_5100502,0|550,0|550,0.9,0|550,0.8,51005|651004|751006,,1623369600,154,,0#0,0.9,1,1,1,
7178,-1,partner_card_5401502,partner_picture_5401502,0|250,0|250,0.9,0|250,0.8,54015|654022|754015,,1623369600,155,,0#0,0.9,2,1,1,
7179,-1,partner_card_5101502,partner_picture_5101502,60|350,60|350,0.8,60|350,0.8,51015|651022|751015,,1623974400,156,,0#0,0.9,1,1,1,
7180,-1,partner_card_5101205,partner_picture_5101205,0|80,0|80,0.9,0|80,0.8,51012|651019|751012,,1625184000,157,,0#0,0.9,2,1,1,
7181,-1,partner_card_5201206,partner_picture_5201206,100|300,100|300,0.9,100|300,0.8,52012|652019|752012,,1624579200,158,,0#0,0.9,2,1,1,
7182,-1,partner_card_5401403,partner_picture_5401403,0|500,0|500,0.9,0|500,0.8,54014|654021|754014,,1628208000,159,,0#0,0.9,2,1,1,
