id,name,desc_1,desc_2,desc_4,desc_5,desc_6,desc_11,activity_id,rank,charge,currency,diamond,first_extra_diamond,extra_diamond,token_amount,vip_exp,gift_id,giftbag_type,gift_type_desc,daily_diamond,days,ios_product_id,price,icon,output_percent,parameter,parameter_vip,previlege,last_time,limit_times,cd,sale_on_web,need_review,price_change,dynamic_limit
235,-1,Guild Special Lv. 10,Colis de Guilde Niv.10,-1,-1,동아리 한정 팩 Lv.10,Limitiertes Paket für Gilde Lv.10,200,0,49.99,,0,,,2500,2500,10237,86,-1,,,com.carolgames.moemoegirls.chose2,49.99,,,,,,,3,,1,0,0,
236,-1,Guild Special Lv. 11,Colis de Guilde Niv.11,-1,-1,동아리 한정 팩 Lv.11,Limitiertes Paket für Gilde Lv.11,200,0,49.99,,0,,,2500,2500,10238,86,-1,,,com.carolgames.moemoegirls.chose2,49.99,,,,,,,3,,1,0,0,
237,-1,Guild Special Lv. 12,Colis de Guilde Niv.12,-1,-1,동아리 한정 팩 Lv.12,Limitiertes Paket für Gilde Lv.12,200,0,49.99,,0,,,2500,2500,10239,86,-1,,,com.carolgames.moemoegirls.chose2,49.99,,,,,,,3,,1,0,0,
238,-1,Guild Special Lv. 13,Colis de Guilde Niv.13,-1,-1,동아리 한정 팩 Lv.13,Limitiertes Paket für Gilde Lv.13,200,0,49.99,,0,,,2500,2500,10240,86,-1,,,com.carolgames.moemoegirls.chose2,49.99,,,,,,,3,,1,0,0,
239,-1,Guild Special Lv. 14,Colis de Guilde Niv.14,-1,-1,동아리 한정 팩 Lv.14,Limitiertes Paket für Gilde Lv.14,200,0,49.99,,0,,,2500,2500,10241,86,-1,,,com.carolgames.moemoegirls.chose2,49.99,,,,,,,3,,1,0,0,
240,-1,Guild Special Lv. 15,Colis de Guilde Niv.15,-1,-1,동아리 한정 팩 Lv.15,Limitiertes Paket für Gilde Lv.15,200,0,49.99,,0,,,2500,2500,10242,86,-1,,,com.carolgames.moemoegirls.chose2,49.99,,,,,,,3,,1,0,0,
241,-1,Guild Special Lv. 16,Colis de Guilde Niv.16,-1,-1,동아리 한정 팩 Lv.16,Limitiertes Paket für Gilde Lv.16,200,0,49.99,,0,,,2500,2500,10243,86,-1,,,com.carolgames.moemoegirls.chose2,49.99,,,,,,,3,,1,0,0,
242,-1,Guild Special Lv. 17,Colis de Guilde Niv.17,-1,-1,동아리 한정 팩 Lv.17,Limitiertes Paket für Gilde Lv.17,200,0,49.99,,0,,,2500,2500,10244,86,-1,,,com.carolgames.moemoegirls.chose2,49.99,,,,,,,3,,1,0,0,
243,-1,Guild Special Lv. 18,Colis de Guilde Niv.18,-1,-1,동아리 한정 팩 Lv.18,Limitiertes Paket für Gilde Lv.18,200,0,49.99,,0,,,2500,2500,10245,86,-1,,,com.carolgames.moemoegirls.chose2,49.99,,,,,,,3,,1,0,0,
244,-1,Guild Special Lv. 19,Colis de Guilde Niv.19,-1,-1,동아리 한정 팩 Lv.19,Limitiertes Paket für Gilde Lv.19,200,0,49.99,,0,,,2500,2500,10246,86,-1,,,com.carolgames.moemoegirls.chose2,49.99,,,,,,,3,,1,0,0,
245,-1,Guild Special Lv. 20,Colis de Guilde Niv.20,-1,-1,동아리 한정 팩 Lv.20,Limitiertes Paket für Gilde Lv.20,200,0,49.99,,0,,,2500,2500,10247,86,-1,,,com.carolgames.moemoegirls.chose2,49.99,,,,,,,3,,1,0,0,
246,-1,Guild Special Lv. 21,Colis de Guilde Niv.21,-1,-1,동아리 한정 팩 Lv.21,Limitiertes Paket für Gilde Lv.21,200,0,49.99,,0,,,2500,2500,10248,86,-1,,,com.carolgames.moemoegirls.chose2,49.99,,,,,,,3,,1,0,0,
247,-1,Guild Special Lv. 22,Colis de Guilde Niv.22,-1,-1,동아리 한정 팩 Lv.22,Limitiertes Paket für Gilde Lv.22,200,0,49.99,,0,,,2500,2500,10249,86,-1,,,com.carolgames.moemoegirls.chose2,49.99,,,,,,,3,,1,0,0,
248,-1,Guild Special Lv. 23,Colis de Guilde Niv.23,-1,-1,동아리 한정 팩 Lv.23,Limitiertes Paket für Gilde Lv.23,200,0,49.99,,0,,,2500,2500,10250,86,-1,,,com.carolgames.moemoegirls.chose2,49.99,,,,,,,3,,1,0,0,
249,-1,Guild Special Lv. 24,Colis de Guilde Niv.24,-1,-1,동아리 한정 팩 Lv.24,Limitiertes Paket für Gilde Lv.24,200,0,49.99,,0,,,2500,2500,10251,86,-1,,,com.carolgames.moemoegirls.chose2,49.99,,,,,,,3,,1,0,0,
250,-1,Guild Special Lv. 25,Colis de Guilde Niv.25,-1,-1,동아리 한정 팩 Lv.25,Limitiertes Paket für Gilde Lv.25,200,0,49.99,,0,,,2500,2500,10252,86,-1,,,com.carolgames.moemoegirls.chose2,49.99,,,,,,,3,,1,0,0,
251,-1,Guild Special Lv. 26,Colis de Guilde Niv.26,-1,-1,동아리 한정 팩 Lv.26,Limitiertes Paket für Gilde Lv.26,200,0,49.99,,0,,,2500,2500,10253,86,-1,,,com.carolgames.moemoegirls.chose2,49.99,,,,,,,3,,1,0,0,
252,-1,Guild Special Lv. 27,Colis de Guilde Niv.27,-1,-1,동아리 한정 팩 Lv.27,Limitiertes Paket für Gilde Lv.27,200,0,49.99,,0,,,2500,2500,10254,86,-1,,,com.carolgames.moemoegirls.chose2,49.99,,,,,,,3,,1,0,0,
253,-1,Guild Special Lv. 28,Colis de Guilde Niv.28,-1,-1,동아리 한정 팩 Lv.28,Limitiertes Paket für Gilde Lv.28,200,0,49.99,,0,,,2500,2500,10255,86,-1,,,com.carolgames.moemoegirls.chose2,49.99,,,,,,,3,,1,0,0,
254,-1,Guild Special Lv. 29,Colis de Guilde Niv.29,-1,-1,동아리 한정 팩 Lv.29,Limitiertes Paket für Gilde Lv.29,200,0,49.99,,0,,,2500,2500,10256,86,-1,,,com.carolgames.moemoegirls.chose2,49.99,,,,,,,3,,1,0,0,
255,-1,Guild Special Lv. 30,Colis de Guilde Niv.30,-1,-1,동아리 한정 팩 Lv.30,Limitiertes Paket für Gilde Lv.30,200,0,49.99,,0,,,2500,2500,10257,86,-1,,,com.carolgames.moemoegirls.chose2,49.99,,,,,,,3,,1,0,0,
256,-1,Guild Member Special Lv. 4,Coli du Membre Niv.4,-1,-1,개인 한정 팩 Lv.4,Limitiertes Paket für Mitglieder Lv.4,200,0,1.99,,0,,,100,100,10259,86,-1,,,com.carolgames.moemoegirls.chose2,1.99,,,,,,,2,,1,0,0,
257,-1,Guild Member Special Lv. 5,Coli du Membre Niv.5,-1,-1,개인 한정 팩 Lv.5,Limitiertes Paket für Mitglieder Lv.5,200,0,1.99,,0,,,100,100,10260,86,-1,,,com.carolgames.moemoegirls.chose3,1.99,,,,,,,2,,1,0,0,
258,-1,Guild Member Special Lv. 6,Coli du Membre Niv.6,-1,-1,개인 한정 팩 Lv.6,Limitiertes Paket für Mitglieder Lv.6,200,0,1.99,,0,,,100,100,10261,86,-1,,,com.carolgames.moemoegirls.chose4,1.99,,,,,,,2,,1,0,0,
259,-1,Guild Member Special Lv. 7,Coli du Membre Niv.7,-1,-1,개인 한정 팩 Lv.7,Limitiertes Paket für Mitglieder Lv.7,200,0,1.99,,0,,,100,100,10262,86,-1,,,com.carolgames.moemoegirls.chose5,1.99,,,,,,,2,,1,0,0,
260,-1,Guild Member Special Lv. 8,Coli du Membre Niv.8,-1,-1,개인 한정 팩 Lv.8,Limitiertes Paket für Mitglieder Lv.8,200,0,1.99,,0,,,100,100,10263,86,-1,,,com.carolgames.moemoegirls.chose6,1.99,,,,,,,2,,1,0,0,
261,-1,Guild Member Special Lv. 9,Coli du Membre Niv.9,-1,-1,개인 한정 팩 Lv.9,Limitiertes Paket für Mitglieder Lv.9,200,0,1.99,,0,,,100,100,10264,86,-1,,,com.carolgames.moemoegirls.chose7,1.99,,,,,,,2,,1,0,0,
262,-1,Guild Special Lv. 4,Colis de Guilde Niv.4,-1,-1,동아리 한정 팩 Lv.4,Limitiertes Paket für Gilde Lv.4,200,0,49.99,,0,,,2500,2500,10265,86,-1,,,com.carolgames.moemoegirls.chose8,49.99,,,,,,,3,,1,0,0,
263,-1,Guild Special Lv. 5,Colis de Guilde Niv.5,-1,-1,동아리 한정 팩 Lv.5,Limitiertes Paket für Gilde Lv.5,200,0,49.99,,0,,,2500,2500,10266,86,-1,,,com.carolgames.moemoegirls.chose9,49.99,,,,,,,3,,1,0,0,
264,-1,Guild Special Lv. 6,Colis de Guilde Niv.6,-1,-1,동아리 한정 팩 Lv.6,Limitiertes Paket für Gilde Lv.6,200,0,49.99,,0,,,2500,2500,10267,86,-1,,,com.carolgames.moemoegirls.chose10,49.99,,,,,,,3,,1,0,0,
265,-1,Guild Special Lv. 7,Colis de Guilde Niv.7,-1,-1,동아리 한정 팩 Lv.7,Limitiertes Paket für Gilde Lv.7,200,0,49.99,,0,,,2500,2500,10268,86,-1,,,com.carolgames.moemoegirls.chose11,49.99,,,,,,,3,,1,0,0,
266,-1,Guild Special Lv. 8,Colis de Guilde Niv.8,-1,-1,동아리 한정 팩 Lv.8,Limitiertes Paket für Gilde Lv.8,200,0,49.99,,0,,,2500,2500,10269,86,-1,,,com.carolgames.moemoegirls.chose12,49.99,,,,,,,3,,1,0,0,
267,-1,Guild Special Lv. 9,Colis de Guilde Niv.9,-1,-1,동아리 한정 팩 Lv.9,Limitiertes Paket für Gilde Lv.9,200,0,49.99,,0,,,2500,2500,10270,86,-1,,,com.carolgames.moemoegirls.chose13,49.99,,,,,,,3,,1,0,0,
268,-1,Program Pack 1,Pack d'Études I,-1,-1,커리큘럼 팩1,Kursplan-Paket 1,203,0,4.99,,0,,,250,250,10271,87,-1,,,com.carolgames.moemoegirls.courselearning1,4.99,,,,,,,1,86400,1,0,0,
269,-1,Program Pack 2,Pack d'Études II,-1,-1,커리큘럼 팩2,Kursplan-Paket 2,203,0,4.99,,0,,,250,250,10272,87,-1,,,com.carolgames.moemoegirls.courselearning2,4.99,,,,,,,1,86400,1,0,0,
270,-1,Program Pack 3,Pack d'Études III,-1,-1,커리큘럼 팩3,Kursplan-Paket 3,203,0,9.99,,0,,,500,500,10273,87,-1,,,com.carolgames.moemoegirls.courselearning3,9.99,,,,,,,1,86400,1,0,0,
271,-1,Program Pack 4,Pack d'Études IV,-1,-1,커리큘럼 팩4,Kursplan-Paket 4,203,0,19.99,,0,,,1000,1000,10274,87,-1,,,com.carolgames.moemoegirls.courselearning4,19.99,,,,,,,1,86400,1,0,0,
275,-1,daily Package (Cookies),Pack Quotidien 7,-1,-1,데일리 특가 팩7,Tagespaket 7,104,0,4.99,,0,,,250,250,10275,37,-1,,,com.carolgames.moemoegirls.dailygift7,4.99,,,,,,86400,1,,1,0,0,
276,-1,Magical Supplies 1,Offres Magiques 1,-1,-1,마력 보급1,Magische Reserven 1,209,0,29.99,,0,,,1500,1500,10276,88,-1,,,com.carolgames.moemoegirls.magicgift1,29.99,,,,,,604800,3,,1,0,0,
277,-1,Magical Supplies 2,Offres Magiques 2,-1,-1,마력 보급2,Magische Reserven 2,209,0,69.99,,0,,,3500,3500,10277,88,-1,,,com.carolgames.moemoegirls.magicgift2,69.99,,,,,,604800,2,,1,0,0,
278,-1,Magical Supplies 3,Offres Magiques 3,-1,-1,마력 보급3,Magische Reserven 3,209,0,99.99,,0,,,5000,5000,10278,88,-1,,,com.carolgames.moemoegirls.magicgift3,99.99,,,,,,604800,1,,1,0,0,
279,-1,Customization Pack 1,Pack Personnalisé 1,-1,オーダーメイド1,커스텀 팩1,Personalisiertes Paket 1,210,0,69.99,,0,,,3500,3500,10279,89,-1,,,com.carolgames.moemoegirls.optional1,69.99,,,,,,604800,2,,1,0,0,
280,-1,Customization Pack 2,Pack Personnalisé 2,-1,オーダーメイド2,커스텀 팩2,Personalisiertes Paket 2,210,0,19.99,,0,,,1000,1000,10280,89,-1,,,com.carolgames.moemoegirls.optional2,19.99,,,,,,604800,2,,1,0,0,
281,-1,Customization Pack 3,Pack Personnalisé 3,-1,オーダーメイド3,커스텀 팩3,Personalisiertes Paket 3,210,0,9.99,,0,,,500,500,10281,89,-1,,,com.carolgames.moemoegirls.optional3,9.99,,,,,,604800,2,,1,0,0,
282,-1,Monthly Card,Carte Mensuelle,-1,-1,월간 패스,Monatskarte,6,1,9.99,NT$,900,,,,750,10001,1,-1,2#370,30,com.carolgames.moemoegirls.30day,9.99,vip_icon07_png,,,,,,1,,1,0,0,
283,-1,Mini Monthly Card,Petite Carte Mensuelle,-1,-1,미니 월간 패스,Mini Monatskarte,7,2,1.99,NT$,350,,,,250,10002,1,-1,2#85,30,com.carolgames.moemoegirls.30daymini,1.99,vip_icon08_png,,,,,,1,,1,0,0,
284,-1,Test Fund 4,Investissement de Test 4,-1,-1,옥상 정복 펀드4,Testfonds 4,146,0,49.99,,0,,,2500,2500,10282,56,-1,,,com.carolgames.moemoegirls.tower_fund4,49.99,,,143,,,,1,,1,0,0,
285,-1,Bizarre Supply (Special Offer),Provision d'Aventure,-1,-1,이계 보급,Sondernachschub (empfohlen),211,0,19.99,NT$,0,,,1000,1000,10285,90,-1,,,com.carolgames.moemoegirls.dailygift7,19.99,,,,,,,1,,1,0,0,1|0|604800
286,-1,Bizarre Supply 1,Provision d'Aventure 1,-1,-1,이계 보급1,Sondernachschub 1,211,0,4.99,NT$,0,,,250,250,10286,90,-1,,,com.carolgames.moemoegirls.magicgift1,4.99,,,,,,,2,,1,0,0,1|1|604800
287,-1,Bizarre Supply 2,Provision d'Aventure 2,-1,-1,이계 보급2,Sondernachschub 2,211,0,29.99,NT$,0,,,1500,1500,10287,90,-1,,,com.carolgames.moemoegirls.magicgift2,29.99,,,,,,,4,,1,0,0,2|2|604800
288,-1,Bizarre Supply 3,Provision d'Aventure 3,-1,-1,이계 보급3,Sondernachschub 3,211,0,49.99,NT$,0,,,2500,2500,10288,90,-1,,,com.carolgames.moemoegirls.magicgift3,49.99,,,,,,,6,,1,0,0,3|3|604800
289,-1,Bizarre Supply 4,Provision d'Aventure 4,-1,-1,이계 보급4,Sondernachschub 4,211,0,79.99,NT$,0,,,4000,4000,10289,90,-1,,,com.carolgames.moemoegirls.magicgift4,79.99,,,,,,,6,,1,0,0,3|3|604800
290,-1,Bizarre Supply 5,Provision d'Aventure 5,-1,-1,이계 보급5,Sondernachschub 5,211,0,99.99,NT$,0,,,5000,5000,10290,90,-1,,,com.carolgames.moemoegirls.magicgift5,99.99,,,,,,,8,,1,0,0,4|4|604800
293,-1,Program Pack 1,Pack d'Études I,-1,-1,커리큘럼 팩1,Kursplan-Paket 1,217,0,0.99,,0,,,50,50,10293,92,-1,,,com.carolgames.moemoegirls.courselearning11,0.99,,,,,,,5,604800,1,0,0,
294,-1,Program Pack 2,Pack d'Études II,-1,-1,커리큘럼 팩2,Kursplan-Paket 2,217,0,4.99,,0,,,250,250,10294,92,-1,,,com.carolgames.moemoegirls.courselearning21,4.99,,,,,,,7,604800,1,0,0,
295,-1,Program Pack 3,Pack d'Études III,-1,-1,커리큘럼 팩3,Kursplan-Paket 3,217,0,9.99,,0,,,500,500,10295,92,-1,,,com.carolgames.moemoegirls.courselearning31,9.99,,,,,,,8,604800,1,0,0,
296,-1,Program Pack 4,Pack d'Études IV,-1,-1,커리큘럼 팩4,Kursplan-Paket 4,217,0,19.99,,0,,,1000,1000,10296,92,-1,,,com.carolgames.moemoegirls.courselearning41,19.99,,,,,,,8,604800,1,0,0,
297,-1,Guild Special,Colis de Guilde,-1,-1,동아리 한정 팩,Limitiertes Paket für Gilde,200,0,29.99,,0,,,1500,1500,10297,86,-1,,,com.carolgames.moemoegirls.chose2,29.99,,,,,,,3,,1,0,0,
299,-1,Return Customized Growth Pack 1,Pack de la Rentrée Scolaire I,-1,-1,컴백 선택 팩1,Rückkehrer-Wachstumspaket 1,220,0,29.99,,0,,,1500,1500,10299,93,-1,,,com.carolgames.moemoegirls.chose1,29.99,,,,,,,2,,0,0,0,
300,-1,Return Customized Growth Pack 2,Pack de la Rentrée Scolaire II,-1,-1,컴백 선택 팩2,Rückkehrer-Wachstumspaket 2,220,0,49.99,,0,,,2500,2500,10300,93,-1,,,com.carolgames.moemoegirls.chose2,49.99,,,,,,,1,,0,0,0,
301,-1,Return Support,Retour à l'Académie,-1,-1,컴백 축제,Paket zur Rückkehrer-Hilfe,219,0,29.99,,0,,,1500,1500,10301,94,-1,,,com.carolgames.moemoegirls.tower_fund,29.99,,,,,,,1,,1,0,0,
302,-1,Monthly Pass - Return,Carte Mensuelle (Retour),-1,-1,월간 패스-컴백,Rückkehrer-Monatskarte,222,1,4.99,,900,,,,750,10302,95,-1,2#370,30,com.carolgames.moemoegirls.30day,4.99,vip_icon07_png,,,,,,1,,1,0,0,
303,-1,Monthly Event Deluxe Pass - Return,Passe de Luxe (Retour),-1,-1,월간 과제-컴백,Rückkehrer-Monatsthema,222,0,1.99,,0,,,500,500,10303,95,-1,,30,com.carolgames.moemoegirls.monthly_quest,1.99,,,,,,,1,,1,0,0,
304,-1,3rd Anniversary Special Pack 1,Pack du 3ème Anniversaire 1,-1,-1,3주년 기념 팩,Paket zum 3. Jubiläum 1,224,0,9.99,,0,,,500,500,10304,96,-1,,,com.carolgames.moemoegirls.anniversary_giftbag3_1,9.99,,,,,,,1,,1,0,0,
305,-1,3rd Anniversary Special Pack 2,Pack du 3ème Anniversaire 2,-1,-1,3주년 기념 팩,Paket zum 3. Jubiläum 2,225,0,19.99,,0,,,1000,1000,10305,97,-1,,,com.carolgames.moemoegirls.anniversary_giftbag3_2,19.99,,,,,,,1,,1,0,0,
306,-1,Summer Pack 1,Pack d'Été 1,-1,サマーパック1,핫 썸머 팩1,Sommerpaket 1,233,0,14.99,,0,,,750,750,10306,98,-1,,,com.carolgames.moemoegirls.beach.giftbag1,14.99,,,,,,,2,,1,0,0,1|1|604800
307,-1,Summer Pack 2,Pack d'Été 2,-1,サマーパック2,핫 썸머 팩2,Sommerpaket 2,233,0,99.99,,0,,,5000,5000,10307,98,-1,,,com.carolgames.moemoegirls.beach.giftbag1,99.99,,,,,,,14,,1,0,0,7|7|604800
308,-1,Summer Pack 3,Pack d'Été 3,-1,サマーパック3,핫 썸머 팩3,Sommerpaket 3,233,0,49.99,,0,,,2500,2500,10308,98,-1,,,com.carolgames.moemoegirls.beach.giftbag1,49.99,,,,,,,12,,1,0,0,6|6|604800
309,-1,Summer Pack 4,Pack d'Été 4,-1,サマーパック4,핫 썸머 팩4,Sommerpaket 4,233,0,19.99,,0,,,1000,1000,10309,98,-1,,,com.carolgames.moemoegirls.beach.giftbag1,19.99,,,,,,,10,,1,0,0,5|5|604800
310,-1,Summer Pack 5,Pack d'Été 5,-1,サマーパック5,핫 썸머 팩5,Sommerpaket 5,233,0,4.99,,0,,,250,250,10310,98,-1,,,com.carolgames.moemoegirls.beach.giftbag1,4.99,,,,,,,8,,1,0,0,4|4|604800
311,-1,Summer Pack 6,Pack d'Été 6,-1,サマーパック6,핫 썸머 팩6,Sommerpaket 6,233,0,0.99,,0,,,50,50,10311,98,-1,,,com.carolgames.moemoegirls.beach.giftbag1,0.99,,,,,,,6,,1,0,0,3|3|604800
312,-1,Outfit Sale Pack 1,Pack de Tenue 1,-1,-1,한정 디자인 팩1,Limitiertes Outfit-Paket 1,235,0,4.99,,0,,,250,250,10312,100,-1,,,com.carolgames.moemoegirls.dressgacha1,4.99,,,,,,,4,,1,0,0,
313,-1,Outfit Sale Pack 2,Pack de Tenue 2,-1,-1,한정 디자인 팩2,Limitiertes Outfit-Paket 2,235,0,9.99,,0,,,500,500,10313,100,-1,,,com.carolgames.moemoegirls.dressgacha2,9.99,,,,,,,5,,1,0,0,
314,-1,Outfit Sale Pack 3,Pack de Tenue 3,-1,-1,한정 디자인 팩3,Limitiertes Outfit-Paket 3,235,0,19.99,,0,,,1000,1000,10314,100,-1,,,com.carolgames.moemoegirls.dressgacha3,19.99,,,,,,,6,,1,0,0,
315,-1,Outfit Sale Pack 4,Pack de Tenue 4,-1,-1,한정 디자인 팩4,Limitiertes Outfit-Paket 4,235,0,49.99,,0,,,2500,2500,10315,100,-1,,,com.carolgames.moemoegirls.dressgacha4,49.99,,,,,,,7,,1,0,0,
316,-1,Outfit Sale Pack 5,Pack de Tenue 5,-1,-1,한정 디자인 팩5,Limitiertes Outfit-Paket 5,235,0,99.99,,0,,,5000,5000,10316,100,-1,,,com.carolgames.moemoegirls.dressgacha5,99.99,,,,,,,8,,1,0,0,
317,-1,Red Riding Hood's Gift,Panier Du Petit Chaperon Rouge,-1,-1,빨간 모자의 선물,Rotkäppchen-Paket,144,1,4.99,,0,,,250,250,10317,54,-1,,7,com.carolgames.moemoegirls.red_gift,4.99,,,,,,,1,,1,0,0,
318,-1,Red Riding Hood's Gift,Panier Du Petit Chaperon Rouge,-1,-1,빨간 모자의 선물,Rotkäppchen-Paket,144,2,14.99,,0,,,750,750,10318,54,-1,,7,com.carolgames.moemoegirls.red_gift,14.99,,,,,,,1,,1,0,0,
319,-1,Angel Tea Party Special Pack,Pack - Autour d'un Thé,-1,-1,티타임 스킨 혜택 팩,Bonuspaket zum Teehaus des Engels,243,0,14.99,,0,,,750,750,10319,101,-1,,,com.carolgames.moemoegirls.angel_tea_party,14.99,,,,,,,1,,1,0,0,
320,-1,Beginner's Capsule,Capsules de Débutant,-1,-1,초보자 캡슐 뽑기,Premiumzüge für Anfänger,177,0,19.99,,0,,,1000,1000,10320,79,-1,,,com.carolgames.moemoegirls.newbee10gacha4,19.99,,,193,,,604800,1,,1,0,1,
321,-1,Beginner Funds,Investissement de Débutant,-1,-1,초보자 펀드,Neulingsfonds,247,0,19.99,,0,,,1000,1000,10321,102,-1,,,com.carolgames.moemoegirls.tower_fund3,19.99,,,,,,604800,1,,1,0,0,
322,-1,Halloween Surprise,Surprise d'Halloween,-1,ハロウィンパック,할로윈 깜짝 선물,Pakete zu Halloween,250,0,9.99,,0,,,500,500,10322,103,-1,,,com.carolgames.moemoegirls.halloween,9.99,,,,,,259200,1,,1,0,0,
323,-1,Halloween Surprise,Surprise d'Halloween,-1,ハロウィンパック,할로윈 깜짝 선물,Pakete zu Halloween,250,0,49.99,,0,,,2500,2500,10323,103,-1,,,com.carolgames.moemoegirls.halloween,49.99,,,,,,259200,1,,1,0,0,
324,-1,Halloween Surprise,Surprise d'Halloween,-1,ハロウィンパック,할로윈 깜짝 선물,Pakete zu Halloween,250,0,99.99,,0,,,5000,5000,10324,103,-1,,,com.carolgames.moemoegirls.halloween,99.99,,,,,,259200,1,,1,0,0,
326,-1,Wishing Fountain Supply,Pack à Souhait,-1,-1,소원성취 팩,Wunschpakete,254,0,9.99,,0,,,500,500,10326,104,-1,,,com.carolgames.moemoegirls.pray,9.99,,,,,,604800,1,,1,0,0,
327,-1,Wishing Fountain Supply,Pack à Souhait,-1,-1,소원성취 팩,Wunschpakete,254,0,29.99,,0,,,1500,1500,10327,104,-1,,,com.carolgames.moemoegirls.pray,29.99,,,,,,604800,1,,1,0,0,
328,-1,Raider's Supply 1,Réserve de Trésors 1,-1,-1,시크릿 보급1,Reiseproviant 1,252,0,4.99,,0,,,250,250,10328,105,-1,,,com.carolgames.moemoegirls.secrettreasure,4.99,,,,,,,2,,1,0,0,1|1|604800
329,-1,Raider's Supply 2,Réserve de Trésors 2,-1,-1,시크릿 보급2,Reiseproviant 2,252,0,9.99,,0,,,500,500,10329,105,-1,,,com.carolgames.moemoegirls.secrettreasure,9.99,,,,,,,2,,1,0,0,1|1|604800
330,-1,Raider's Supply 3,Réserve de Trésors 3,-1,-1,시크릿 보급3,Reiseproviant 3,252,0,29.99,,0,,,1500,1500,10330,105,-1,,,com.carolgames.moemoegirls.secrettreasure,29.99,,,,,,,4,,1,0,0,2|2|604800
331,-1,Raider's Supply 4,Réserve de Trésors 4,-1,-1,시크릿 보급4,Reiseproviant 4,252,0,49.99,,0,,,2500,2500,10331,105,-1,,,com.carolgames.moemoegirls.secrettreasure,49.99,,,,,,,4,,1,0,0,2|2|604800
332,-1,Raider's Supply 5,Réserve de Trésors 5,-1,-1,시크릿 보급5,Reiseproviant 5,252,0,69.99,,0,,,3500,3500,10332,105,-1,,,com.carolgames.moemoegirls.secrettreasure,69.99,,,,,,,6,,1,0,0,3|3|604800
333,-1,Raider's Supply 6,Réserve de Trésors 6,-1,-1,시크릿 보급6,Reiseproviant 6,252,0,99.99,,0,,,5000,5000,10333,105,-1,,,com.carolgames.moemoegirls.secrettreasure,99.99,,,,,,,6,,1,0,0,3|3|604800
334,-1,Lunar Special 1,Pack Lunaire 1,-1,-1,설날 특별 팩1,Frühjahrsangebote1,255,0,9.99,,0,,,50,500,10334,106,-1,,,com.carolgames.moemoegirls.thanksgiving,9.99,,,,,,,1,,1,0,1,
335,-1,Lunar Special 2,Pack Lunaire 2,-1,-1,설날 특별 팩2,Frühjahrsangebote2,255,0,49.99,,0,,,500,2500,10335,106,-1,,,com.carolgames.moemoegirls.thanksgiving,49.99,,,,,,,2,,1,0,1,
336,-1,Lunar Special 3,Pack Lunaire 3,-1,-1,설날 특별 팩3,Frühjahrsangebote3,255,0,99.99,,0,,,5000,5000,10336,106,-1,,,com.carolgames.moemoegirls.thanksgiving,99.99,,,,,,,2,,1,0,1,
337,-1,Advent Calendar 1,Calendrier de l'Avent 1,-1,クリスマスログイン1,크리스마스 해피 출첵1,Adventskalender1,257,0,0.99,,0,,,50,50,10337,107,-1,,,com.carolgames.moemoegirls.countdown,0.99,,,,,,86400,1,,1,0,0,
338,-1,Advent Calendar 2,Calendrier de l'Avent 2,-1,クリスマスログイン2,크리스마스 해피 출첵2,Adventskalender2,257,0,0.99,,0,,,50,50,10338,107,-1,,,com.carolgames.moemoegirls.countdown,0.99,,,,,,86400,1,,1,0,0,
339,-1,Advent Calendar 3,Calendrier de l'Avent 3,-1,クリスマスログイン3,크리스마스 해피 출첵3,Adventskalender3,257,0,0.99,,0,,,50,50,10339,107,-1,,,com.carolgames.moemoegirls.countdown,0.99,,,,,,86400,1,,1,0,0,
340,-1,Advent Calendar 4,Calendrier de l'Avent 4,-1,クリスマスログイン4,크리스마스 해피 출첵4,Adventskalender4,257,0,9.99,,0,,,500,500,10340,107,-1,,,com.carolgames.moemoegirls.countdown,9.99,,,,,,86400,1,,1,0,0,
341,-1,Advent Calendar 5,Calendrier de l'Avent 5,-1,クリスマスログイン5,크리스마스 해피 출첵5,Adventskalender5,257,0,0.99,,0,,,50,50,10341,107,-1,,,com.carolgames.moemoegirls.countdown,0.99,,,,,,86400,1,,1,0,0,
342,-1,Advent Calendar 6,Calendrier de l'Avent 6,-1,クリスマスログイン6,크리스마스 해피 출첵6,Adventskalender6,257,0,0.99,,0,,,50,50,10342,107,-1,,,com.carolgames.moemoegirls.countdown,0.99,,,,,,86400,1,,1,0,0,
343,-1,Advent Calendar 7,Calendrier de l'Avent 7,-1,クリスマスログイン7,크리스마스 해피 출첵7,Adventskalender7,257,0,0.99,,0,,,50,50,10343,107,-1,,,com.carolgames.moemoegirls.countdown,0.99,,,,,,86400,1,,1,0,0,
344,-1,Advent Calendar 8,Calendrier de l'Avent 8,-1,クリスマスログイン8,크리스마스 해피 출첵8,Adventskalender8,257,0,9.99,,0,,,500,500,10344,107,-1,,,com.carolgames.moemoegirls.countdown,9.99,,,,,,86400,1,,1,0,0,
345,-1,Jackpot Support Pack 1,Pack de Machine à sous 1,-1,-1,냥냥 팩1,Paket zum Spielautomaten 1,64,0,9.99,,0,,,500,500,10345,108,-1,,,com.carolgames.moemoegirls.jackpot,9.99,,,,,,,1,,1,0,0,
