id,sound,type,condition,skin_overides,partner_id,partner_name,is_extra
450030301,450030301,3,0,,45003,-1,
450030401,450030401,4,0,,45003,-1,
450030501,450030501,5,0,,45003,-1,
450030601,450030601,6,0,,45003,-1,
450030701,450030701,7,0,,45003,-1,
450030801,450030801,8,0,,45003,-1,
450030901,450030901,9,0,,45003,-1,
450031001,450031001,10,0,,45003,-1,
450031101,450031101,11,0,,45003,-1,
450031102,450031102,11,0,,45003,-1,
450032801,450032801,28,0,,45003,-1,
450031301,450031301,13,0,,45003,-1,
450031401,450031401,14,0,,45003,-1,
450031501,450031501,15,0,,45003,-1,
450031502,450031502,15,0,,45003,-1,
450031503,450031503,15,0,,45003,-1,
450031504,450031504,15,0,,45003,-1,
450031601,450031601,16,0,,45003,-1,
450031701,450031701,17,0,,45003,-1,
450031801,450031801,18,0,,45003,-1,
450031901,450031901,19,0,,45003,-1,
450032001,450032001,20,0,,45003,-1,
450032101,450032101,21,0,,45003,-1,
450032201,450032201,22,0,,45003,-1,
450032301,450032301,23,0,,45003,-1,
450032401,450032401,24,0,,45003,-1,
450032501,450032501,25,0,,45003,-1,
450032601,450032601,26,0,,45003,-1,
460010201,460010201,2,0,,46001,-1,
460010202,460010202,2,0,,46001,-1,
460010203,460010203,2,0,,46001,-1,
460010204,460010204,2,0,,46001,-1,
460010205,460010205,2,0,,46001,-1,
460010301,460010301,3,0,,46001,-1,
460010401,460010401,4,0,,46001,-1,
460010501,460010501,5,0,,46001,-1,
460010601,460010601,6,0,,46001,-1,
460010701,460010701,7,0,,46001,-1,
460010801,460010801,8,0,,46001,-1,
460010901,460010901,9,0,,46001,-1,
460011101,460011101,11,0,,46001,-1,
460011102,460011102,11,0,,46001,-1,
460012801,460012801,28,0,,46001,-1,
460011301,460011301,13,0,,46001,-1,
460011401,460011401,14,0,,46001,-1,
460011501,460011501,15,0,,46001,-1,
460011502,460011502,15,0,,46001,-1,
460011503,460011503,15,0,,46001,-1,
460011504,460011504,15,0,,46001,-1,
460011601,460011601,16,0,,46001,-1,
460011701,460011701,17,0,,46001,-1,
460011801,460011801,18,0,,46001,-1,
460011901,460011901,19,0,,46001,-1,
460012001,460012001,20,0,,46001,-1,
460012101,460012101,21,0,,46001,-1,
460012201,460012201,22,0,,46001,-1,
460012301,460012301,23,0,,46001,-1,
460012401,460012401,24,0,,46001,-1,
460012501,460012501,25,0,,46001,-1,
460012601,460012601,26,0,,46001,-1,
460020201,460020201,2,0,,46002,-1,
460020202,460020202,2,0,,46002,-1,
460020203,460020203,2,0,,46002,-1,
460020204,460020204,2,0,,46002,-1,
460020205,460020205,2,0,,46002,-1,
460020301,460020301,3,0,,46002,-1,
460020401,460020401,4,0,,46002,-1,
460020501,460020501,5,0,,46002,-1,
460020601,460020601,6,0,,46002,-1,
460020701,460020701,7,0,,46002,-1,
460020801,460020801,8,0,,46002,-1,
460020901,460020901,9,0,,46002,-1,
460021101,460021101,11,0,,46002,-1,
460021102,460021102,11,0,,46002,-1,
460022801,460022801,28,0,,46002,-1,
460021301,460021301,13,0,,46002,-1,
460021401,460021401,14,0,,46002,-1,
460021501,460021501,15,0,,46002,-1,
460021502,460021502,15,0,,46002,-1,
460021503,460021503,15,0,,46002,-1,
460021504,460021504,15,0,,46002,-1,
460021601,460021601,16,0,,46002,-1,
460021701,460021701,17,0,,46002,-1,
460021801,460021801,18,0,,46002,-1,
460021901,460021901,19,0,,46002,-1,
460022001,460022001,20,0,,46002,-1,
460022101,460022101,21,0,,46002,-1,
460022201,460022201,22,0,,46002,-1,
460022301,460022301,23,0,,46002,-1,
460022401,460022401,24,0,,46002,-1,
460022501,460022501,25,0,,46002,-1,
460022601,460022601,26,0,,46002,-1,
460030201,460030201,2,0,,46003,-1,
460030202,460030202,2,0,,46003,-1,
460030203,460030203,2,0,,46003,-1,
460030204,460030204,2,0,,46003,-1,
460030205,460030205,2,0,,46003,-1,
460030301,460030301,3,0,,46003,-1,
460030401,460030401,4,0,,46003,-1,
460030501,460030501,5,0,,46003,-1,
460030601,460030601,6,0,,46003,-1,
460030701,460030701,7,0,,46003,-1,
460030801,460030801,8,0,,46003,-1,
460030901,460030901,9,0,,46003,-1,
460031001,460031001,10,0,,46003,-1,
460031101,460031101,11,0,,46003,-1,
460031102,460031102,11,0,,46003,-1,
460032801,460032801,28,0,,46003,-1,
460031301,460031301,13,0,,46003,-1,
460031401,460031401,14,0,,46003,-1,
460031501,460031501,15,0,,46003,-1,
460031502,460031502,15,0,,46003,-1,
460031503,460031503,15,0,,46003,-1,
460031504,460031504,15,0,,46003,-1,
460031601,460031601,16,0,,46003,-1,
460031701,460031701,17,0,,46003,-1,
460031801,460031801,18,0,,46003,-1,
460031901,460031901,19,0,,46003,-1,
460032001,460032001,20,0,,46003,-1,
460032101,460032101,21,0,,46003,-1,
460032201,460032201,22,0,,46003,-1,
460032301,460032301,23,0,,46003,-1,
460032401,460032401,24,0,,46003,-1,
460032501,460032501,25,0,,46003,-1,
460032601,460032601,26,0,,46003,-1,
510010201,510010201,2,0,,51001,-1,
510010202,510010202,2,0,,51001,-1,
510010203,510010203,2,0,,51001,-1,
510010204,510010204,2,0,,51001,-1,
510010205,510010205,2,0,,51001,-1,
510010301,510010301,3,0,,51001,-1,
510010401,510010401,4,0,,51001,-1,
510010501,510010501,5,0,,51001,-1,
510010601,510010601,6,0,,51001,-1,
510010701,510010701,7,0,,51001,-1,
510010801,510010801,8,0,,51001,-1,
510010901,510010901,9,0,,51001,-1,
510011001,510011001,10,0,,51001,-1,
510011101,510011101,11,0,,51001,-1,
510011102,510011102,11,0,,51001,-1,
510012801,510012801,28,0,,51001,-1,
510011301,510011301,13,0,,51001,-1,
510011401,510011401,14,0,,51001,-1,
510011501,510011501,15,0,,51001,-1,
510011502,510011502,15,0,,51001,-1,
510011503,510011503,15,0,,51001,-1,
510011504,510011504,15,0,,51001,-1,
510011601,510011601,16,0,,51001,-1,
510011701,510011701,17,0,,51001,-1,
510011801,510011801,18,0,,51001,-1,
510011901,510011901,19,0,,51001,-1,
510012001,510012001,20,0,,51001,-1,
510012101,510012101,21,0,,51001,-1,
510012201,510012201,22,0,,51001,-1,
510012301,510012301,23,0,,51001,-1,
510012401,510012401,24,0,,51001,-1,
510012501,510012501,25,0,,51001,-1,
510012601,510012601,26,0,,51001,-1,
510020201,510020201,2,0,,51002,-1,
510020202,510020202,2,0,,51002,-1,
510020203,510020203,2,0,,51002,-1,
510020204,510020204,2,0,,51002,-1,
510020205,510020205,2,0,,51002,-1,
510020301,510020301,3,0,,51002,-1,
510020401,510020401,4,0,,51002,-1,
510020501,510020501,5,0,,51002,-1,
510020601,510020601,6,0,,51002,-1,
510020701,510020701,7,0,,51002,-1,
510020801,510020801,8,0,,51002,-1,
510020901,510020901,9,0,,51002,-1,
510021001,510021001,10,0,,51002,-1,
510021101,510021101,11,0,,51002,-1,
510021102,510021102,11,0,,51002,-1,
510022801,510022801,28,0,,51002,-1,
510021301,510021301,13,0,,51002,-1,
510021401,510021401,14,0,,51002,-1,
510021501,510021501,15,0,,51002,-1,
510021502,510021502,15,0,,51002,-1,
510021503,510021503,15,0,,51002,-1,
510021504,510021504,15,0,,51002,-1,
510021601,510021601,16,0,,51002,-1,
510021701,510021701,17,0,,51002,-1,
510021801,510021801,18,0,,51002,-1,
510021901,510021901,19,0,,51002,-1,
510022001,510022001,20,0,,51002,-1,
510022101,510022101,21,0,,51002,-1,
510022201,510022201,22,0,,51002,-1,
510022301,510022301,23,0,,51002,-1,
510022401,510022401,24,0,,51002,-1,
510022501,510022501,25,0,,51002,-1,
510022601,510022601,26,0,,51002,-1,
510030201,510030201,2,0,,51003,-1,
510030202,510030202,2,0,,51003,-1,
510030203,510030203,2,0,,51003,-1,
510030204,510030204,2,0,,51003,-1,
510030205,510030205,2,0,,51003,-1,
510030301,510030301,3,0,,51003,-1,
510030401,510030401,4,0,,51003,-1,
510030501,510030501,5,0,,51003,-1,
510030601,510030601,6,0,,51003,-1,
510030701,510030701,7,0,,51003,-1,
510030801,510030801,8,0,,51003,-1,
510030901,510030901,9,0,,51003,-1,
510031001,510031001,10,0,,51003,-1,
510031101,510031101,11,0,,51003,-1,
510031102,510031102,11,0,,51003,-1,
510032801,510032801,28,0,,51003,-1,
510031301,510031301,13,0,,51003,-1,
510031401,510031401,14,0,,51003,-1,
510031501,510031501,15,0,,51003,-1,
510031502,510031502,15,0,,51003,-1,
510031503,510031503,15,0,,51003,-1,
510031504,510031504,15,0,,51003,-1,
510031601,510031601,16,0,,51003,-1,
510031701,510031701,17,0,,51003,-1,
510031801,510031801,18,0,,51003,-1,
510031901,510031901,19,0,,51003,-1,
510032001,510032001,20,0,,51003,-1,
510032101,510032101,21,0,,51003,-1,
510032201,510032201,22,0,,51003,-1,
510032301,510032301,23,0,,51003,-1,
510032401,510032401,24,0,,51003,-1,
510032501,510032501,25,0,,51003,-1,
510032601,510032601,26,0,,51003,-1,
510040201,510040201,2,0,,51004,-1,
510040202,510040202,2,0,,51004,-1,
510040203,510040203,2,0,,51004,-1,
510040204,510040204,2,0,,51004,-1,
510040205,510040205,2,0,,51004,-1,
510040301,510040301,3,0,,51004,-1,
510040401,510040401,4,0,,51004,-1,
510040501,510040501,5,0,,51004,-1,
510040601,510040601,6,0,,51004,-1,
510040701,510040701,7,0,,51004,-1,
510040801,510040801,8,0,,51004,-1,
510040901,510040901,9,0,,51004,-1,
510041001,510041001,10,0,,51004,-1,
510041101,510041101,11,0,,51004,-1,
510041102,510041102,11,0,,51004,-1,
510042801,510042801,28,0,,51004,-1,
510041301,510041301,13,0,,51004,-1,
510041401,510041401,14,0,,51004,-1,
510041501,510041501,15,0,,51004,-1,
510041502,510041502,15,0,,51004,-1,
510041503,510041503,15,0,,51004,-1,
510041504,510041504,15,0,,51004,-1,
510041601,510041601,16,0,,51004,-1,
510041701,510041701,17,0,,51004,-1,
510041801,510041801,18,0,,51004,-1,
510041901,510041901,19,0,,51004,-1,
510042001,510042001,20,0,,51004,-1,
510042101,510042101,21,0,,51004,-1,
510042201,510042201,22,0,,51004,-1,
510042301,510042301,23,0,,51004,-1,
510042401,510042401,24,0,,51004,-1,
510042501,510042501,25,0,,51004,-1,
510042601,510042601,26,0,,51004,-1,
510050201,510050201,2,0,,51005,-1,
510050202,510050202,2,0,,51005,-1,
510050203,510050203,2,0,,51005,-1,
510050204,510050204,2,0,,51005,-1,
510050205,510050205,2,0,,51005,-1,
510050301,510050301,3,0,,51005,-1,
510050401,510050401,4,0,,51005,-1,
510050501,510050501,5,0,,51005,-1,
510050601,510050601,6,0,,51005,-1,
510050701,510050701,7,0,,51005,-1,
510050801,510050801,8,0,,51005,-1,
510050901,510050901,9,0,,51005,-1,
510051001,510051001,10,0,,51005,-1,
510051101,510051101,11,0,,51005,-1,
510051102,510051102,11,0,,51005,-1,
510052801,510052801,28,0,,51005,-1,
510051301,510051301,13,0,,51005,-1,
510051401,510051401,14,0,,51005,-1,
510051501,510051501,15,0,,51005,-1,
510051502,510051502,15,0,,51005,-1,
510051503,510051503,15,0,,51005,-1,
510051504,510051504,15,0,,51005,-1,
510051601,510051601,16,0,,51005,-1,
510051701,510051701,17,0,,51005,-1,
510051801,510051801,18,0,,51005,-1,
510051901,510051901,19,0,,51005,-1,
510052001,510052001,20,0,,51005,-1,
510052101,510052101,21,0,,51005,-1,
510052201,510052201,22,0,,51005,-1,
510052301,510052301,23,0,,51005,-1,
510052401,510052401,24,0,,51005,-1,
510052501,510052501,25,0,,51005,-1,
510052601,510052601,26,0,,51005,-1,
510060201,510060201,2,0,,51006,-1,
510060202,510060202,2,0,,51006,-1,
510060203,510060203,2,0,,51006,-1,
510060204,510060204,2,0,,51006,-1,
510060205,510060205,2,0,,51006,-1,
510060301,510060301,3,0,,51006,-1,
510060401,510060401,4,0,,51006,-1,
510060501,510060501,5,0,,51006,-1,
510060601,510060601,6,0,,51006,-1,
510060701,510060701,7,0,,51006,-1,
510060801,510060801,8,0,,51006,-1,
510060901,510060901,9,0,,51006,-1,
510061001,510061001,10,0,,51006,-1,
510061101,510061101,11,0,,51006,-1,
510061102,510061102,11,0,,51006,-1,
510062801,510062801,28,0,,51006,-1,
510061301,510061301,13,0,,51006,-1,
510061401,510061401,14,0,,51006,-1,
510061501,510061501,15,0,,51006,-1,
510061502,510061502,15,0,,51006,-1,
510061503,510061503,15,0,,51006,-1,
510061504,510061504,15,0,,51006,-1,
510061601,510061601,16,0,,51006,-1,
510061701,510061701,17,0,,51006,-1,
510061801,510061801,18,0,,51006,-1,
510061901,510061901,19,0,,51006,-1,
510062001,510062001,20,0,,51006,-1,
510062101,510062101,21,0,,51006,-1,
510062201,510062201,22,0,,51006,-1,
510062301,510062301,23,0,,51006,-1,
510062401,510062401,24,0,,51006,-1,
510062501,510062501,25,0,,51006,-1,
510062601,510062601,26,0,,51006,-1,
510070201,510070201,2,0,,51007,-1,
510070202,510070202,2,0,,51007,-1,
510070203,510070203,2,0,,51007,-1,
510070204,510070204,2,0,,51007,-1,
510070205,510070205,2,0,,51007,-1,
510070301,510070301,3,0,,51007,-1,
510070401,510070401,4,0,,51007,-1,
510070501,510070501,5,0,,51007,-1,
510070601,510070601,6,0,,51007,-1,
510070701,510070701,7,0,,51007,-1,
510070801,510070801,8,0,,51007,-1,
510070901,510070901,9,0,,51007,-1,
510071001,510071001,10,0,,51007,-1,
510071101,510071101,11,0,,51007,-1,
510071102,510071102,11,0,,51007,-1,
510072801,510072801,28,0,,51007,-1,
510071301,510071301,13,0,,51007,-1,
510071401,510071401,14,0,,51007,-1,
510071501,510071501,15,0,,51007,-1,
510071502,510071502,15,0,,51007,-1,
510071503,510071503,15,0,,51007,-1,
510071504,510071504,15,0,,51007,-1,
510071601,510071601,16,0,,51007,-1,
510071701,510071701,17,0,,51007,-1,
510071801,510071801,18,0,,51007,-1,
510071901,510071901,19,0,,51007,-1,
510072001,510072001,20,0,,51007,-1,
510072101,510072101,21,0,,51007,-1,
510072201,510072201,22,0,,51007,-1,
510072301,510072301,23,0,,51007,-1,
510072401,510072401,24,0,,51007,-1,
510072501,510072501,25,0,,51007,-1,
510072601,510072601,26,0,,51007,-1,
510080201,510080201,2,0,,51008,-1,
510080202,510080202,2,0,,51008,-1,
510080203,510080203,2,0,,51008,-1,
510080204,510080204,2,0,,51008,-1,
510080205,510080205,2,0,,51008,-1,
510080301,510080301,3,0,,51008,-1,
510080401,510080401,4,0,,51008,-1,
510080501,510080501,5,0,,51008,-1,
510080601,510080601,6,0,,51008,-1,
510080701,510080701,7,0,,51008,-1,
510080801,510080801,8,0,,51008,-1,
510080901,510080901,9,0,,51008,-1,
510081001,510081001,10,0,,51008,-1,
510081101,510081101,11,0,,51008,-1,
510081102,510081102,11,0,,51008,-1,
510082801,510082801,28,0,,51008,-1,
510081301,510081301,13,0,,51008,-1,
510081401,510081401,14,0,,51008,-1,
510081501,510081501,15,0,,51008,-1,
510081502,510081502,15,0,,51008,-1,
510081503,510081503,15,0,,51008,-1,
510081504,510081504,15,0,,51008,-1,
510081601,510081601,16,0,,51008,-1,
510081701,510081701,17,0,,51008,-1,
510081801,510081801,18,0,,51008,-1,
510081901,510081901,19,0,,51008,-1,
510082001,510082001,20,0,,51008,-1,
510082101,510082101,21,0,,51008,-1,
510082201,510082201,22,0,,51008,-1,
510082301,510082301,23,0,,51008,-1,
510082401,510082401,24,0,,51008,-1,
510082501,510082501,25,0,,51008,-1,
510082601,510082601,26,0,,51008,-1,
510090201,510090201,2,0,,51009,-1,
510090202,510090202,2,0,,51009,-1,
510090203,510090203,2,0,,51009,-1,
510090204,510090204,2,0,,51009,-1,
510090205,510090205,2,0,,51009,-1,
510090301,510090301,3,0,,51009,-1,
510090401,510090401,4,0,,51009,-1,
510090501,510090501,5,0,,51009,-1,
510090601,510090601,6,0,,51009,-1,
510090701,510090701,7,0,,51009,-1,
510090801,510090801,8,0,,51009,-1,
510090901,510090901,9,0,,51009,-1,
510091001,510091001,10,0,,51009,-1,
510091101,510091101,11,0,,51009,-1,
510091102,510091102,11,0,,51009,-1,
510092801,510092801,28,0,,51009,-1,
510091301,510091301,13,0,,51009,-1,
510091401,510091401,14,0,,51009,-1,
510091501,510091501,15,0,,51009,-1,
510091502,510091502,15,0,,51009,-1,
510091503,510091503,15,0,,51009,-1,
510091504,510091504,15,0,,51009,-1,
510091601,510091601,16,0,,51009,-1,
510091701,510091701,17,0,,51009,-1,
510091801,510091801,18,0,,51009,-1,
510091901,510091901,19,0,,51009,-1,
510092001,510092001,20,0,,51009,-1,
510092101,510092101,21,0,,51009,-1,
510092201,510092201,22,0,,51009,-1,
510092301,510092301,23,0,,51009,-1,
510092401,510092401,24,0,,51009,-1,
510092501,510092501,25,0,,51009,-1,
510092601,510092601,26,0,,51009,-1,
510100201,510100201,2,0,,51010,-1,
510100202,510100202,2,0,,51010,-1,
510100203,510100203,2,0,,51010,-1,
510100204,510100204,2,0,,51010,-1,
510100205,510100205,2,0,,51010,-1,
510100301,510100301,3,0,,51010,-1,
510100401,510100401,4,0,,51010,-1,
510100501,510100501,5,0,,51010,-1,
510100601,510100601,6,0,,51010,-1,
510100701,510100701,7,0,,51010,-1,
510100801,510100801,8,0,,51010,-1,
510100901,510100901,9,0,,51010,-1,
510101001,510101001,10,0,,51010,-1,
510101101,510101101,11,0,,51010,-1,
510101102,510101102,11,0,,51010,-1,
510102801,510102801,28,0,,51010,-1,
510101301,510101301,13,0,,51010,-1,
510101401,510101401,14,0,,51010,-1,
510101501,510101501,15,0,,51010,-1,
510101502,510101502,15,0,,51010,-1,
510101503,510101503,15,0,,51010,-1,
510101504,510101504,15,0,,51010,-1,
510101601,510101601,16,0,,51010,-1,
510101701,510101701,17,0,,51010,-1,
510101801,510101801,18,0,,51010,-1,
510101901,510101901,19,0,,51010,-1,
510102001,510102001,20,0,,51010,-1,
510102101,510102101,21,0,,51010,-1,
510102201,510102201,22,0,,51010,-1,
510102301,510102301,23,0,,51010,-1,
510102401,510102401,24,0,,51010,-1,
510102501,510102501,25,0,,51010,-1,
510102601,510102601,26,0,,51010,-1,
510110201,510110201,2,0,,51011,-1,
510110202,510110202,2,0,,51011,-1,
510110203,510110203,2,0,,51011,-1,
510110204,510110204,2,0,,51011,-1,
510110205,510110205,2,0,,51011,-1,
510110301,510110301,3,0,,51011,-1,
510110401,510110401,4,0,,51011,-1,
510110601,510110601,6,0,,51011,-1,
510110701,510110701,7,0,,51011,-1,
510110801,510110801,8,0,,51011,-1,
510110901,510110901,9,0,,51011,-1,
510111001,510111001,10,0,,51011,-1,
510111101,510111101,11,0,,51011,-1,
510111102,510111102,11,0,,51011,-1,
510112801,510112801,28,0,,51011,-1,
510111301,510111301,13,0,,51011,-1,
510111401,510111401,14,0,,51011,-1,
510111501,510111501,15,0,,51011,-1,
510111502,510111502,15,0,,51011,-1,
510111503,510111503,15,0,,51011,-1,
510111504,510111504,15,0,,51011,-1,
510111601,510111601,16,0,,51011,-1,
510111701,510111701,17,0,,51011,-1,
510111801,510111801,18,0,,51011,-1,
510111901,510111901,19,0,,51011,-1,
510112001,510112001,20,0,,51011,-1,
510112101,510112101,21,0,,51011,-1,
510112201,510112201,22,0,,51011,-1,
510112301,510112301,23,0,,51011,-1,
510112401,510112401,24,0,,51011,-1,
510112501,510112501,25,0,,51011,-1,
510112601,510112601,26,0,,51011,-1,
510120201,510120201,2,0,|||510120206,51012,-1,
510120202,510120202,2,0,|||510120207,51012,-1,
510120203,510120203,2,0,|||510120208,51012,-1,
510120204,510120204,2,0,|||510120209,51012,-1,
510120205,510120205,2,0,|||510120210,51012,-1,
510120301,510120301,3,0,,51012,-1,
510120401,510120401,4,0,,51012,-1,
510120601,510120601,6,0,|||510120602,51012,-1,
510120701,510120701,7,0,,51012,-1,
510120801,510120801,8,0,,51012,-1,
510120901,510120901,9,0,,51012,-1,
510121001,510121001,10,0,,51012,-1,
510121101,510121101,11,0,,51012,-1,
510121102,510121102,11,0,,51012,-1,
510122801,510122801,28,0,,51012,-1,
510121301,510121301,13,0,,51012,-1,
510121401,510121401,14,0,,51012,-1,
510121501,510121501,15,0,,51012,-1,
510121502,510121502,15,0,,51012,-1,
510121503,510121503,15,0,,51012,-1,
510121504,510121504,15,0,,51012,-1,
510121601,510121601,16,0,,51012,-1,
510121701,510121701,17,0,,51012,-1,
510121801,510121801,18,0,,51012,-1,
510121901,510121901,19,0,,51012,-1,
510122001,510122001,20,0,,51012,-1,
510122101,510122101,21,0,,51012,-1,
510122201,510122201,22,0,,51012,-1,
510122301,510122301,23,0,,51012,-1,
510122401,510122401,24,0,,51012,-1,
510122501,510122501,25,0,,51012,-1,
510122601,510122601,26,0,,51012,-1,
510130201,510130201,2,0,,51013,-1,
510130202,510130202,2,0,,51013,-1,
510130203,510130203,2,0,,51013,-1,
510130204,510130204,2,0,,51013,-1,
510130205,510130205,2,0,,51013,-1,
510130301,510130301,3,0,,51013,-1,
510130401,510130401,4,0,,51013,-1,
510130601,510130601,6,0,,51013,-1,
510130701,510130701,7,0,,51013,-1,
510130801,510130801,8,0,,51013,-1,
510130901,510130901,9,0,,51013,-1,
510131001,510131001,10,0,,51013,-1,
510131101,510131101,11,0,,51013,-1,
510131102,510131102,11,0,,51013,-1,
510132801,510132801,28,0,,51013,-1,
510131301,510131301,13,0,,51013,-1,
510131401,510131401,14,0,,51013,-1,
510131501,510131501,15,0,,51013,-1,
510131502,510131502,15,0,,51013,-1,
510131503,510131503,15,0,,51013,-1,
510131504,510131504,15,0,,51013,-1,
510131601,510131601,16,0,,51013,-1,
510131701,510131701,17,0,,51013,-1,
510131801,510131801,18,0,,51013,-1,
510131901,510131901,19,0,,51013,-1,
510132001,510132001,20,0,,51013,-1,
510132101,510132101,21,0,,51013,-1,
510132201,510132201,22,0,,51013,-1,
510132301,510132301,23,0,,51013,-1,
510132401,510132401,24,0,,51013,-1,
510132501,510132501,25,0,,51013,-1,
510132601,510132601,26,0,,51013,-1,
510140201,510140201,2,0,,51014,-1,
510140202,510140202,2,0,,51014,-1,
510140203,510140203,2,0,,51014,-1,
510140204,510140204,2,0,,51014,-1,
510140205,510140205,2,0,,51014,-1,
510140301,510140301,3,0,,51014,-1,
510140401,510140401,4,0,,51014,-1,
510140601,510140601,6,0,,51014,-1,
510140701,510140701,7,0,,51014,-1,
510140801,510140801,8,0,,51014,-1,
510140901,510140901,9,0,,51014,-1,
510141001,510141001,10,0,,51014,-1,
510141101,510141101,11,0,,51014,-1,
510141102,510141102,11,0,,51014,-1,
510142801,510142801,28,0,,51014,-1,
510141301,510141301,13,0,,51014,-1,
510141401,510141401,14,0,,51014,-1,
510141501,510141501,15,0,,51014,-1,
510141502,510141502,15,0,,51014,-1,
510141503,510141503,15,0,,51014,-1,
510141504,510141504,15,0,,51014,-1,
510141601,510141601,16,0,,51014,-1,
510141701,510141701,17,0,,51014,-1,
510141801,510141801,18,0,,51014,-1,
510141901,510141901,19,0,,51014,-1,
510142001,510142001,20,0,,51014,-1,
510142101,510142101,21,0,,51014,-1,
510142201,510142201,22,0,,51014,-1,
510142301,510142301,23,0,,51014,-1,
510142401,510142401,24,0,,51014,-1,
510142501,510142501,25,0,,51014,-1,
510142601,510142601,26,0,,51014,-1,
510150201,510150201,2,0,,51015,-1,
510150202,510150202,2,0,,51015,-1,
510150203,510150203,2,0,,51015,-1,
510150204,510150204,2,0,,51015,-1,
510150205,510150205,2,0,,51015,-1,
510150301,510150301,3,0,,51015,-1,
510150401,510150401,4,0,,51015,-1,
510150601,510150601,6,0,,51015,-1,
510150701,510150701,7,0,,51015,-1,
510150801,510150801,8,0,,51015,-1,
510150901,510150901,9,0,,51015,-1,
510151001,510151001,10,0,,51015,-1,
510151101,510151101,11,0,,51015,-1,
510151102,510151102,11,0,,51015,-1,
510152801,510152801,28,0,,51015,-1,
510151301,510151301,13,0,,51015,-1,
510151401,510151401,14,0,,51015,-1,
510151501,510151501,15,0,,51015,-1,
510151502,510151502,15,0,,51015,-1,
510151503,510151503,15,0,,51015,-1,
510151504,510151504,15,0,,51015,-1,
510151601,510151601,16,0,,51015,-1,
510151701,510151701,17,0,,51015,-1,
510151801,510151801,18,0,,51015,-1,
510151901,510151901,19,0,,51015,-1,
510152001,510152001,20,0,,51015,-1,
510152101,510152101,21,0,,51015,-1,
510152201,510152201,22,0,,51015,-1,
510152301,510152301,23,0,,51015,-1,
510152401,510152401,24,0,,51015,-1,
510152501,510152501,25,0,,51015,-1,
510152601,510152601,26,0,,51015,-1,
520010201,520010201,2,0,,52001,-1,
520010202,520010202,2,0,,52001,-1,
520010203,520010203,2,0,,52001,-1,
520010204,520010204,2,0,,52001,-1,
520010205,520010205,2,0,,52001,-1,
520010301,520010301,3,0,,52001,-1,
520010401,520010401,4,0,,52001,-1,
520010501,520010501,5,0,,52001,-1,
520010601,520010601,6,0,,52001,-1,
520010701,520010701,7,0,,52001,-1,
520010801,520010801,8,0,,52001,-1,
520010901,520010901,9,0,,52001,-1,
520011001,520011001,10,0,,52001,-1,
520011101,520011101,11,0,,52001,-1,
520011102,520011102,11,0,,52001,-1,
520012801,520012801,28,0,,52001,-1,
520011301,520011301,13,0,,52001,-1,
520011401,520011401,14,0,,52001,-1,
520011501,520011501,15,0,,52001,-1,
520011502,520011502,15,0,,52001,-1,
520011503,520011503,15,0,,52001,-1,
520011504,520011504,15,0,,52001,-1,
520011601,520011601,16,0,,52001,-1,
520011701,520011701,17,0,,52001,-1,
520011801,520011801,18,0,,52001,-1,
520011901,520011901,19,0,,52001,-1,
520012001,520012001,20,0,,52001,-1,
520012101,520012101,21,0,,52001,-1,
520012201,520012201,22,0,,52001,-1,
520012301,520012301,23,0,,52001,-1,
520012401,520012401,24,0,,52001,-1,
520012501,520012501,25,0,,52001,-1,
520012601,520012601,26,0,,52001,-1,
520020201,520020201,2,0,,52002,-1,
520020202,520020202,2,0,,52002,-1,
520020203,520020203,2,0,,52002,-1,
520020204,520020204,2,0,,52002,-1,
520020205,520020205,2,0,,52002,-1,
520020301,520020301,3,0,,52002,-1,
520020401,520020401,4,0,,52002,-1,
520020501,520020501,5,0,,52002,-1,
520020601,520020601,6,0,,52002,-1,
520020701,520020701,7,0,,52002,-1,
520020801,520020801,8,0,,52002,-1,
520020901,520020901,9,0,,52002,-1,
520021001,520021001,10,0,,52002,-1,
520021101,520021101,11,0,,52002,-1,
520021102,520021102,11,0,,52002,-1,
520022801,520022801,28,0,,52002,-1,
520021301,520021301,13,0,,52002,-1,
520021401,520021401,14,0,,52002,-1,
520021501,520021501,15,0,,52002,-1,
520021502,520021502,15,0,,52002,-1,
520021503,520021503,15,0,,52002,-1,
520021504,520021504,15,0,,52002,-1,
520021601,520021601,16,0,,52002,-1,
520021701,520021701,17,0,,52002,-1,
520021801,520021801,18,0,,52002,-1,
520021901,520021901,19,0,,52002,-1,
520022001,520022001,20,0,,52002,-1,
520022101,520022101,21,0,,52002,-1,
520022201,520022201,22,0,,52002,-1,
520022301,520022301,23,0,,52002,-1,
520022401,520022401,24,0,,52002,-1,
520022501,520022501,25,0,,52002,-1,
520022601,520022601,26,0,,52002,-1,
520030201,520030201,2,0,,52003,-1,
520030202,520030202,2,0,,52003,-1,
520030203,520030203,2,0,,52003,-1,
520030204,520030204,2,0,,52003,-1,
520030205,520030205,2,0,,52003,-1,
520030301,520030301,3,0,,52003,-1,
520030401,520030401,4,0,,52003,-1,
520030501,520030501,5,0,,52003,-1,
520030601,520030601,6,0,,52003,-1,
520030701,520030701,7,0,,52003,-1,
520030801,520030801,8,0,,52003,-1,
520030901,520030901,9,0,,52003,-1,
520031001,520031001,10,0,,52003,-1,
520031101,520031101,11,0,,52003,-1,
520031102,520031102,11,0,,52003,-1,
