id,lv,pet_id,cost,restore
801004,4,801,1#38492|26#90,26#174
801005,5,801,1#45490|26#107,26#264
801006,6,801,1#52488|26#123,26#371
801007,7,801,1#61690|26#139,26#494
801008,8,801,1#68948|26#155,26#633
801009,9,801,1#76205|26#172,26#788
801010,10,801,1#83463|26#188,26#960
801011,11,801,1#90720|26#203,26#1148
801012,12,801,1#101477|26#219,26#1351
801013,13,801,1#108994|26#235,26#1570
801014,14,801,1#116511|26#252,26#1805
801015,15,801,1#124028|26#268,26#2057
801016,16,801,1#131544|26#284,26#2325
801017,17,801,1#143856|26#300,26#2609
801018,18,801,1#151632|26#317,26#2909
801019,19,801,1#159408|26#333,26#3226
801020,20,801,1#167184|26#349,26#3559
801021,21,801,1#174960|26#365,26#3908
801022,22,801,1#188828|26#382,26#4273
801023,23,801,1#196863|26#398,26#4655
801024,24,801,1#204898|26#414,26#5053
801025,25,801,1#212933|26#430,26#5467
801026,26,801,1#220968|26#447,26#5897
801027,27,801,1#236391|26#463,26#6344
801028,28,801,1#244685|26#479,26#6807
801029,29,801,1#252980|26#495,26#7286
801030,30,801,1#261274|26#512,26#7781
801031,31,801,1#269568|26#528,26#8293
801032,32,801,1#286546|26#544,26#8821
801033,33,801,1#295100|26#560,26#9365
801034,34,801,1#303653|26#577,26#9925
801035,35,801,1#312207|26#593,26#10502
801036,36,801,1#320760|26#608,26#11095
801037,37,801,1#339293|26#624,26#11703
801038,38,801,1#348106|26#640,26#12327
801039,39,801,1#356919|26#657,26#12967
801040,40,801,1#365732|26#673,26#13624
801041,41,801,1#374544|26#689,26#14297
801042,42,801,1#394632|26#705,26#14986
801043,43,801,1#403704|26#722,26#15691
801044,44,801,1#412776|26#738,26#16413
801045,45,801,1#421848|26#754,26#17151
801046,46,801,1#430920|26#770,26#17905
801047,47,801,1#452564|26#787,26#18675
801048,48,801,1#461895|26#803,26#19462
801049,49,801,1#471226|26#819,26#20265
801050,50,801,1#480557|26#835,26#21084
801051,51,801,1#489888|26#852,26#21919
801052,52,801,1#513087|26#868,26#22771
801053,53,801,1#522677|26#884,26#23639
801054,54,801,1#532268|26#900,26#24523
801055,55,801,1#541858|26#917,26#25423
801056,56,801,1#551448|26#933,26#26340
801057,57,801,1#576202|26#949,26#27273
801058,58,801,1#586052|26#965,26#28222
801059,59,801,1#595901|26#982,26#29187
801060,60,801,1#605751|26#998,26#30169
801061,61,801,1#631800|26#1013,26#31167
801062,62,801,1#641909|26#1029,26#32180
801063,63,801,1#652018|26#1045,26#33209
801064,64,801,1#662127|26#1062,26#34254
801065,65,801,1#689472|26#1078,26#35316
801066,66,801,1#699840|26#1094,26#36394
801067,67,801,1#710209|26#1110,26#37488
801068,68,801,1#738591|26#1127,26#38598
801069,69,801,1#749218|26#1143,26#39725
801070,70,801,1#759845|26#1159,26#40868
801071,71,801,1#789265|26#1175,26#42027
801072,72,801,1#800151|26#1192,26#43202
801073,73,801,1#811037|26#1208,26#44394
801074,74,801,1#821924|26#1224,26#45602
801075,75,801,1#852639|26#1240,26#46826
801076,76,801,1#863785|26#1257,26#48066
801077,77,801,1#874930|26#1273,26#49323
801078,78,801,1#906682|26#1289,26#50596
801079,79,801,1#918087|26#1305,26#51885
801080,80,801,1#929492|26#1322,26#53190
801081,81,801,1#962281|26#1338,26#54512
801082,82,801,1#973945|26#1354,26#55850
801083,83,801,1#985609|26#1370,26#57204
801084,84,801,1#997273|26#1387,26#58574
801085,85,801,1#1031357|26#1403,26#59961
801086,86,801,1#1043280|26#1418,26#61364
801087,87,801,1#1055204|26#1434,26#62782
801088,88,801,1#1090325|26#1450,26#64216
801089,89,801,1#1102508|26#1467,26#65666
801090,90,801,1#1114690|26#1483,26#67133
801091,91,801,1#1150848|26#1499,26#68616
801092,92,801,1#1163290|26#1515,26#70115
801093,93,801,1#1175732|26#1532,26#71630
801094,94,801,1#1188173|26#1548,26#73162
801095,95,801,1#1225628|26#1564,26#74710
801096,96,801,1#1238328|26#1580,26#76274
801097,97,801,1#1251029|26#1597,26#77854
801098,98,801,1#1289520|26#1613,26#79451
801099,99,801,1#1302480|26#1629,26#81064
801100,100,801,1#1315440|26#1645,26#82693
801101,101,801,1#1354968|26#1662,26#84338
801102,102,801,1#1368188|26#1678,26#86000
801103,103,801,1#1381407|26#1694,26#87678
801104,104,801,1#1394626|26#1710,26#89372
801105,105,801,1#1435450|26#1727,26#91082
801106,106,801,1#1448928|26#1743,26#92809
801107,107,801,1#1462407|26#1759,26#94552
801108,108,801,1#1504268|26#1775,26#96311
801109,109,801,1#1518005|26#1792,26#98086
801110,110,801,1#1531743|26#1808,26#99878
801111,111,801,1#1574640|26#1823,26#101686
801112,112,801,1#1588637|26#1839,26#103509
801113,113,801,1#1602634|26#1855,26#105348
801114,114,801,1#1616631|26#1872,26#107203
801115,115,801,1#1660824|26#1888,26#109075
801116,116,801,1#1675080|26#1904,26#110963
801117,117,801,1#1689336|26#1920,26#112867
801118,118,801,1#1734567|26#1937,26#114787
801119,119,801,1#1749082|26#1953,26#116724
801120,120,801,1#1772082|26#2099,26#118677
801121,121,801,1#1795082|26#2245,26#120776
801122,122,801,1#1818082|26#2391,26#123021
801123,123,801,1#1841082|26#2537,26#125412
801124,124,801,1#1864082|26#2683,26#127949
801125,125,801,1#1887082|26#2829,26#130632
801126,126,801,1#1910082|26#2975,26#133461
801127,127,801,1#1933082|26#3121,26#136436
801128,128,801,1#1956082|26#3267,26#139557
801129,129,801,1#1979082|26#3413,26#142824
801130,130,801,1#2002082|26#3559,26#146237
801131,131,801,1#2025082|26#3705,26#149796
801132,132,801,1#2048082|26#3851,26#153501
801133,133,801,1#2071082|26#3997,26#157352
801134,134,801,1#2094082|26#4143,26#161349
801135,135,801,1#2117082|26#4289,26#165492
801136,136,801,1#2140082|26#4435,26#169781
801137,137,801,1#2163082|26#4581,26#174216
801138,138,801,1#2186082|26#4727,26#178797
801139,139,801,1#2209082|26#4873,26#183524
801140,140,801,1#2232082|26#5019,26#188397
801141,141,801,1#2255082|26#5165,26#193416
801142,142,801,1#2278082|26#5311,26#198581
801143,143,801,1#2301082|26#5457,26#203892
801144,144,801,1#2324082|26#5603,26#209349
801145,145,801,1#2347082|26#5749,26#214952
801146,146,801,1#2370082|26#5895,26#220701
801147,147,801,1#2393082|26#6041,26#226596
801148,148,801,1#2416082|26#6187,26#232637
801149,149,801,1#2439082|26#6333,26#238824
801150,150,801,1#2462082|26#6729,26#245157
801151,151,801,1#2485082|26#7125,26#251886
801152,152,801,1#2508082|26#7521,26#259011
801153,153,801,1#2531082|26#7917,26#266532
801154,154,801,1#2554082|26#8313,26#274449
801155,155,801,1#2577082|26#8709,26#282762
801156,156,801,1#2600082|26#9105,26#291471
801157,157,801,1#2623082|26#9501,26#300576
801158,158,801,1#2646082|26#9897,26#310077
801159,159,801,1#2669082|26#10293,26#319974
801160,160,801,1#2692082|26#10689,26#330267
801161,161,801,1#2715082|26#11085,26#340956
801162,162,801,1#2738082|26#11481,26#352041
801163,163,801,1#2761082|26#11877,26#363522
801164,164,801,1#2784082|26#12273,26#375399
801165,165,801,1#2807082|26#12669,26#387672
801166,166,801,1#2830082|26#13065,26#400341
801167,167,801,1#2853082|26#13461,26#413406
801168,168,801,1#2876082|26#13857,26#426867
801169,169,801,1#2899082|26#14253,26#440724
801170,170,801,1#2922082|26#14649,26#454977
801171,171,801,1#2945082|26#15045,26#469626
801172,172,801,1#2968082|26#15441,26#484671
801173,173,801,1#2991082|26#15837,26#500112
801174,174,801,1#3014082|26#16233,26#515949
801175,175,801,1#3037082|26#16629,26#532182
801176,176,801,1#3060082|26#17025,26#548811
801177,177,801,1#3083082|26#17421,26#565836
801178,178,801,1#3106082|26#17817,26#583257
801179,179,801,1#3129082|26#18213,26#601074
801180,180,801,1#0|26#0,26#619287
901001,1,901,1#16848|26#42,26#0
901002,2,901,1#24495|26#58,26#42
901003,3,901,1#31493|26#74,26#100
901004,4,901,1#38492|26#90,26#174
901005,5,901,1#45490|26#107,26#264
901006,6,901,1#52488|26#123,26#371
901007,7,901,1#61690|26#139,26#494
901008,8,901,1#68948|26#155,26#633
901009,9,901,1#76205|26#172,26#788
901010,10,901,1#83463|26#188,26#960
901011,11,901,1#90720|26#203,26#1148
901012,12,901,1#101477|26#219,26#1351
901013,13,901,1#108994|26#235,26#1570
901014,14,901,1#116511|26#252,26#1805
901015,15,901,1#124028|26#268,26#2057
901016,16,901,1#131544|26#284,26#2325
901017,17,901,1#143856|26#300,26#2609
901018,18,901,1#151632|26#317,26#2909
901019,19,901,1#159408|26#333,26#3226
901020,20,901,1#167184|26#349,26#3559
901021,21,901,1#174960|26#365,26#3908
901022,22,901,1#188828|26#382,26#4273
901023,23,901,1#196863|26#398,26#4655
901024,24,901,1#204898|26#414,26#5053
901025,25,901,1#212933|26#430,26#5467
901026,26,901,1#220968|26#447,26#5897
901027,27,901,1#236391|26#463,26#6344
901028,28,901,1#244685|26#479,26#6807
901029,29,901,1#252980|26#495,26#7286
901030,30,901,1#261274|26#512,26#7781
901031,31,901,1#269568|26#528,26#8293
901032,32,901,1#286546|26#544,26#8821
901033,33,901,1#295100|26#560,26#9365
901034,34,901,1#303653|26#577,26#9925
901035,35,901,1#312207|26#593,26#10502
901036,36,901,1#320760|26#608,26#11095
901037,37,901,1#339293|26#624,26#11703
901038,38,901,1#348106|26#640,26#12327
901039,39,901,1#356919|26#657,26#12967
901040,40,901,1#365732|26#673,26#13624
901041,41,901,1#374544|26#689,26#14297
901042,42,901,1#394632|26#705,26#14986
901043,43,901,1#403704|26#722,26#15691
901044,44,901,1#412776|26#738,26#16413
901045,45,901,1#421848|26#754,26#17151
901046,46,901,1#430920|26#770,26#17905
901047,47,901,1#452564|26#787,26#18675
901048,48,901,1#461895|26#803,26#19462
901049,49,901,1#471226|26#819,26#20265
901050,50,901,1#480557|26#835,26#21084
901051,51,901,1#489888|26#852,26#21919
901052,52,901,1#513087|26#868,26#22771
901053,53,901,1#522677|26#884,26#23639
901054,54,901,1#532268|26#900,26#24523
901055,55,901,1#541858|26#917,26#25423
901056,56,901,1#551448|26#933,26#26340
901057,57,901,1#576202|26#949,26#27273
901058,58,901,1#586052|26#965,26#28222
901059,59,901,1#595901|26#982,26#29187
901060,60,901,1#605751|26#998,26#30169
901061,61,901,1#631800|26#1013,26#31167
901062,62,901,1#641909|26#1029,26#32180
901063,63,901,1#652018|26#1045,26#33209
901064,64,901,1#662127|26#1062,26#34254
901065,65,901,1#689472|26#1078,26#35316
901066,66,901,1#699840|26#1094,26#36394
901067,67,901,1#710209|26#1110,26#37488
901068,68,901,1#738591|26#1127,26#38598
901069,69,901,1#749218|26#1143,26#39725
901070,70,901,1#759845|26#1159,26#40868
901071,71,901,1#789265|26#1175,26#42027
901072,72,901,1#800151|26#1192,26#43202
901073,73,901,1#811037|26#1208,26#44394
901074,74,901,1#821924|26#1224,26#45602
901075,75,901,1#852639|26#1240,26#46826
901076,76,901,1#863785|26#1257,26#48066
901077,77,901,1#874930|26#1273,26#49323
901078,78,901,1#906682|26#1289,26#50596
901079,79,901,1#918087|26#1305,26#51885
901080,80,901,1#929492|26#1322,26#53190
901081,81,901,1#962281|26#1338,26#54512
901082,82,901,1#973945|26#1354,26#55850
901083,83,901,1#985609|26#1370,26#57204
901084,84,901,1#997273|26#1387,26#58574
901085,85,901,1#1031357|26#1403,26#59961
901086,86,901,1#1043280|26#1418,26#61364
901087,87,901,1#1055204|26#1434,26#62782
901088,88,901,1#1090325|26#1450,26#64216
901089,89,901,1#1102508|26#1467,26#65666
901090,90,901,1#1114690|26#1483,26#67133
901091,91,901,1#1150848|26#1499,26#68616
901092,92,901,1#1163290|26#1515,26#70115
901093,93,901,1#1175732|26#1532,26#71630
901094,94,901,1#1188173|26#1548,26#73162
901095,95,901,1#1225628|26#1564,26#74710
901096,96,901,1#1238328|26#1580,26#76274
901097,97,901,1#1251029|26#1597,26#77854
901098,98,901,1#1289520|26#1613,26#79451
901099,99,901,1#1302480|26#1629,26#81064
901100,100,901,1#1315440|26#1645,26#82693
901101,101,901,1#1354968|26#1662,26#84338
901102,102,901,1#1368188|26#1678,26#86000
901103,103,901,1#1381407|26#1694,26#87678
901104,104,901,1#1394626|26#1710,26#89372
901105,105,901,1#1435450|26#1727,26#91082
901106,106,901,1#1448928|26#1743,26#92809
901107,107,901,1#1462407|26#1759,26#94552
901108,108,901,1#1504268|26#1775,26#96311
901109,109,901,1#1518005|26#1792,26#98086
901110,110,901,1#1531743|26#1808,26#99878
901111,111,901,1#1574640|26#1823,26#101686
901112,112,901,1#1588637|26#1839,26#103509
901113,113,901,1#1602634|26#1855,26#105348
901114,114,901,1#1616631|26#1872,26#107203
901115,115,901,1#1660824|26#1888,26#109075
901116,116,901,1#1675080|26#1904,26#110963
901117,117,901,1#1689336|26#1920,26#112867
901118,118,901,1#1734567|26#1937,26#114787
901119,119,901,1#1749082|26#1953,26#116724
901120,120,901,1#1772082|26#2099,26#118677
901121,121,901,1#1795082|26#2245,26#120776
901122,122,901,1#1818082|26#2391,26#123021
901123,123,901,1#1841082|26#2537,26#125412
901124,124,901,1#1864082|26#2683,26#127949
901125,125,901,1#1887082|26#2829,26#130632
901126,126,901,1#1910082|26#2975,26#133461
901127,127,901,1#1933082|26#3121,26#136436
901128,128,901,1#1956082|26#3267,26#139557
901129,129,901,1#1979082|26#3413,26#142824
901130,130,901,1#2002082|26#3559,26#146237
901131,131,901,1#2025082|26#3705,26#149796
901132,132,901,1#2048082|26#3851,26#153501
901133,133,901,1#2071082|26#3997,26#157352
901134,134,901,1#2094082|26#4143,26#161349
901135,135,901,1#2117082|26#4289,26#165492
901136,136,901,1#2140082|26#4435,26#169781
901137,137,901,1#2163082|26#4581,26#174216
901138,138,901,1#2186082|26#4727,26#178797
901139,139,901,1#2209082|26#4873,26#183524
901140,140,901,1#2232082|26#5019,26#188397
901141,141,901,1#2255082|26#5165,26#193416
901142,142,901,1#2278082|26#5311,26#198581
901143,143,901,1#2301082|26#5457,26#203892
901144,144,901,1#2324082|26#5603,26#209349
901145,145,901,1#2347082|26#5749,26#214952
901146,146,901,1#2370082|26#5895,26#220701
901147,147,901,1#2393082|26#6041,26#226596
901148,148,901,1#2416082|26#6187,26#232637
901149,149,901,1#2439082|26#6333,26#238824
901150,150,901,1#2462082|26#6729,26#245157
901151,151,901,1#2485082|26#7125,26#251886
901152,152,901,1#2508082|26#7521,26#259011
901153,153,901,1#2531082|26#7917,26#266532
901154,154,901,1#2554082|26#8313,26#274449
901155,155,901,1#2577082|26#8709,26#282762
901156,156,901,1#2600082|26#9105,26#291471
901157,157,901,1#2623082|26#9501,26#300576
901158,158,901,1#2646082|26#9897,26#310077
901159,159,901,1#2669082|26#10293,26#319974
901160,160,901,1#2692082|26#10689,26#330267
901161,161,901,1#2715082|26#11085,26#340956
901162,162,901,1#2738082|26#11481,26#352041
901163,163,901,1#2761082|26#11877,26#363522
901164,164,901,1#2784082|26#12273,26#375399
901165,165,901,1#2807082|26#12669,26#387672
901166,166,901,1#2830082|26#13065,26#400341
901167,167,901,1#2853082|26#13461,26#413406
901168,168,901,1#2876082|26#13857,26#426867
901169,169,901,1#2899082|26#14253,26#440724
901170,170,901,1#2922082|26#14649,26#454977
901171,171,901,1#2945082|26#15045,26#469626
901172,172,901,1#2968082|26#15441,26#484671
901173,173,901,1#2991082|26#15837,26#500112
901174,174,901,1#3014082|26#16233,26#515949
901175,175,901,1#3037082|26#16629,26#532182
901176,176,901,1#3060082|26#17025,26#548811
901177,177,901,1#3083082|26#17421,26#565836
901178,178,901,1#3106082|26#17817,26#583257
901179,179,901,1#3129082|26#18213,26#601074
901180,180,901,1#0|26#0,26#619287
