id,partner,unknown_3,name,desc,is_exskill,sub_skill,trigger,is_pass,is_unseal,is_cost_energy,is_add_energy,target1,rand1,effect1,effect1_add,no_crit1,no_miss1,no_act1,fx1,fx_hurt1,fx_hurt1_add,target2,rand2,effect2,no_crit2,not_miss2,fx_hurt2,target3,rand3,effect3,no_crit3,not_miss3,fx_hurt3,attr_pas,jump,jump_pos_xy,icon_id,level,sound,shake_screen,hero_pos_type,hero_pos_type_xy,shake_screen_time,black_screen,animation,skill_effect,target_no_effect
751006022,-1,-1,-1,,1,0,2,1,,,,24,,1015091,,,,,,,,,,,,,,,,,,,,,,,skill_icon_135,2,,,,,,,,,
751006023,-1,-1,-1,,1,0,2,1,,,,24,,1015092,,,,,,,,,,,,,,,,,,,,,,,skill_icon_135,3,,,,,,,,,
751006024,-1,-1,-1,,1,0,2,1,,,,24,,1015093,,,,,,,,,,,,,,,,,,,,,,,skill_icon_135,4,,,,,,,,,
751006025,-1,-1,-1,,1,0,2,1,,,,24,,1015094,,,,,,,,,,,,,,,,,,,,,,,skill_icon_135,5,,,,,,,,,
751006031,-1,-1,-1,,1,0,28,1,,,,1,,1053008,,,,,,,,,,,,,,,,,,,,,,,skill_icon_59,1,,,,,,,,,
751006032,-1,-1,-1,,1,0,28,1,,,,1,,1053009,,,,,,,,,,,,,,,,,,,,,,,skill_icon_59,2,,,,,,,,,
751006033,-1,-1,-1,,1,0,28,1,,,,1,,1053010,,,,,,,,,,,,,,,,,,,,,,,skill_icon_59,3,,,,,,,,,
751006034,-1,-1,-1,,1,0,28,1,,,,1,,1053011,,,,,,,,,,,,,,,,,,,,,,,skill_icon_59,4,,,,,,,,,
751006035,-1,-1,-1,,1,0,28,1,,,,1,,1053012,,,,,,,,,,,,,,,,,,,,,,,skill_icon_59,5,,,,,,,,,
751006041,-1,-1,-1,,1,0,28,1,,,,1,,1010040|1028258,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_16,1,,,,,,,,,
751006042,-1,-1,-1,,1,0,28,1,,,,1,,1010041|1028259,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_16,2,,,,,,,,,
751006043,-1,-1,-1,,1,0,28,1,,,,1,,1010042|1028260,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_16,3,,,,,,,,,
751006044,-1,-1,-1,,1,0,28,1,,,,1,,1010043|1028261,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_16,4,,,,,,,,,
751006045,-1,-1,-1,,1,0,28,1,,,,1,,1010044|1028262,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_16,5,,,,,,,,,
751007011,-1,-1,-1,,1,0,1,0,,,,20,2,1019423|1025050|1015013,,,1,,,195|196#420#594|595#1204,,1,,1014029,,,,,,,,,,,,,skill_icon_68,1,1054,,,,,,,,
751007012,-1,-1,-1,,1,0,1,0,,,,20,2,1019424|1025051|1015013,,,1,,,195|196#420#594|595#1204,,1,,1014029,,,,,,,,,,,,,skill_icon_68,2,1054,,,,,,,,
751007013,-1,-1,-1,,1,0,1,0,,,,20,2,1019425|1025052|1015013,,,1,,,195|196#420#594|595#1204,,1,,1014029,,,,,,,,,,,,,skill_icon_68,3,1054,,,,,,,,
751007014,-1,-1,-1,,1,0,1,0,,,,20,2,1019426|1025053|1015013,,,1,,,195|196#420#594|595#1204,,1,,1014029,,,,,,,,,,,,,skill_icon_68,4,1054,,,,,,,,
751007015,-1,-1,-1,,1,0,1,0,,,,20,2,1019427|1025054|1015089,,,1,,,195|196#420#594|595#1204,,1,,1014029,,,,,,,,,,,,,skill_icon_68,5,1054,,,,,,,,
751007021,-1,-1,-1,,1,0,28,1,,,,1,,1010004|1028227|1029096|1057003,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_1,1,,,,,,,,,
751007022,-1,-1,-1,,1,0,28,1,,,,1,,1010004|1028228|1029097|1057003,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_1,2,,,,,,,,,
751007023,-1,-1,-1,,1,0,28,1,,,,1,,1010004|1028229|1029098|1057003,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_1,3,,,,,,,,,
751007024,-1,-1,-1,,1,0,28,1,,,,1,,1010004|1028230|1029099|1057003,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_1,4,,,,,,,,,
751007025,-1,-1,-1,,1,0,28,1,,,,1,,1010004|1028231|1029100|1057003,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_1,5,,,,,,,,,
751007031,-1,-1,-1,,1,75100703,28,1,,,,1,,1064164,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5500304,1,,,,,,,,,
751007032,-1,-1,-1,,1,75100703,28,1,,,,1,,1064165,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5500304,2,,,,,,,,,
751007033,-1,-1,-1,,1,75100703,28,1,,,,1,,1064166,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5500304,3,,,,,,,,,
751007034,-1,-1,-1,,1,75100703,28,1,,,,1,,1064167,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5500304,4,,,,,,,,,
751007035,-1,-1,-1,,1,75100703,28,1,,,,1,,1064168,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5500304,5,,,,,,,,,
398,-1,-1,-1,-1,,0,1,0,,,,20,1,1019428,,,,,193#421#593#1206,194#419#592#1203,,,,,,,,,,,,,,,,,skill_icon_0,,1025,,,,,,,,
399,-1,-1,-1,-1,,0,1,0,,,,20,1,1019429,,,,,193#421#593#1206,194#419#592#1203,,,,,,,,,,,,,,,,,skill_icon_0,,1025,,,,,,,,
400,-1,-1,-1,-1,,0,1,0,,,,20,1,1019430,,,,,193#421#593#1206,194#419#592#1203,,,,,,,,,,,,,,,,,skill_icon_0,,1025,,,,,,,,
401,-1,-1,-1,-1,,0,1,0,,,,20,1,1019431,,,,,193#421#593#1206,194#419#592#1203,,,,,,,,,,,,,,,,,skill_icon_0,,1025,,,,,,,,
402,-1,-1,-1,-1,,0,1,0,,,,20,1,1019432,,,,,193#421#593#1206,194#419#592#1203,,,,,,,,,,,,,,,,,skill_icon_0,,1025,,,,,,,,
751007041,-1,-1,-1,,1,0,11,1,,,,17,,1025055,,,,,,,,,,,,,,,,,,,,,,,skill_icon_92,1,,,,,,,,,
751007042,-1,-1,-1,,1,0,11,1,,,,17,,1025056,,,,,,,,,,,,,,,,,,,,,,,skill_icon_92,2,,,,,,,,,
751007043,-1,-1,-1,,1,0,11,1,,,,17,,1025057,,,,,,,,,,,,,,,,,,,,,,,skill_icon_92,3,,,,,,,,,
751007044,-1,-1,-1,,1,0,11,1,,,,17,,1025058,,,,,,,,,,,,,,,,,,,,,,,skill_icon_92,4,,,,,,,,,
751007045,-1,-1,-1,,1,0,11,1,,,,17,,1025059,,,,,,,,,,,,,,,,,,,,,,,skill_icon_92,5,,,,,,,,,
751008011,-1,-1,-1,,1,0,1,0,,,,18,3,1019418|1026062|1108003,,,1,,,231|232#363|364#587|588#727#946,,1,,1021042,,,,,,,,,,,,,skill_icon_131,1,1066,1,,,,,,,
751008012,-1,-1,-1,,1,0,1,0,,,,18,3,1019419|1026063|1108003,,,1,,,231|232#363|364#587|588#727#946,,1,,1021042,,,,,,,,,,,,,skill_icon_131,2,1066,1,,,,,,,
751008013,-1,-1,-1,,1,0,1,0,,,,18,3,1019420|1026064|1108003,,,1,,,231|232#363|364#587|588#727#946,,1,,1021042,,,,,,,,,,,,,skill_icon_131,3,1066,1,,,,,,,
751008014,-1,-1,-1,,1,0,1,0,,,,18,3,1019421|1026065|1108003,,,1,,,231|232#363|364#587|588#727#946,,1,,1021042,,,,,,,,,,,,,skill_icon_131,4,1066,1,,,,,,,
751008015,-1,-1,-1,,1,0,1,0,,,,18,3,1019422|1026066|1108003,,,1,,,231|232#363|364#587|588#727#946,,1,,1021044,,,,,,,,,,,,,skill_icon_131,5,1066,1,,,,,,,
751008021,-1,-1,-1,,1,0,2,1,,,,24,,1026067,,,,,,,,1,,1010032,,,,,,,,,,,,,skill_icon_29,1,,,,,,,,,
751008022,-1,-1,-1,,1,0,2,1,,,,24,,1026068,,,,,,,,1,,1010032,,,,,,,,,,,,,skill_icon_29,2,,,,,,,,,
751008023,-1,-1,-1,,1,0,2,1,,,,24,,1026069,,,,,,,,1,,1010032,,,,,,,,,,,,,skill_icon_29,3,,,,,,,,,
751008024,-1,-1,-1,,1,0,2,1,,,,24,,1026070,,,,,,,,1,,1010032,,,,,,,,,,,,,skill_icon_29,4,,,,,,,,,
751008025,-1,-1,-1,,1,0,2,1,,,,24,,1026071,,,,,,,,1,,1010039,,,,,,,,,,,,,skill_icon_29,5,,,,,,,,,
751008031,-1,-1,-1,,1,0,28,1,,,,1,,1006004|1028308|1010008|1029091|1058067,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_174,1,,,,,,,,,
751008032,-1,-1,-1,,1,0,28,1,,,,1,,1006004|1028309|1010008|1029092|1058067,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_174,2,,,,,,,,,
751008033,-1,-1,-1,,1,0,28,1,,,,1,,1006004|1028310|1010008|1029093|1058067,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_174,3,,,,,,,,,
751008034,-1,-1,-1,,1,0,28,1,,,,1,,1006004|1028311|1010008|1029094|1058067,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_174,4,,,,,,,,,
751008035,-1,-1,-1,,1,0,28,1,,,,1,,1006004|1028312|1010008|1029095|1058067,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_174,5,,,,,,,,,
751008041,-1,-1,-1,,1,0,27,1,,,,1,,1021105,,,,,,,,,,,,,,,,,,,,,,,skill_icon_145,1,,,,,,,,,
751008042,-1,-1,-1,,1,0,27,1,,,,1,,1021106,,,,,,,,,,,,,,,,,,,,,,,skill_icon_145,2,,,,,,,,,
751008043,-1,-1,-1,,1,0,27,1,,,,1,,1021107,,,,,,,,,,,,,,,,,,,,,,,skill_icon_145,3,,,,,,,,,
751008044,-1,-1,-1,,1,0,27,1,,,,1,,1021108,,,,,,,,,,,,,,,,,,,,,,,skill_icon_145,4,,,,,,,,,
751008045,-1,-1,-1,,1,0,27,1,,,,1,,1021109,,,,,,,,,,,,,,,,,,,,,,,skill_icon_145,5,,,,,,,,,
751009011,-1,-1,-1,,1,0,1,0,,,,16,,1019413|1016017,,,1,,####856,394#429|430#468|469#677|678|679#858,,1,,1023030,,,,,,,,,,,,,skill_icon_222,1,1035,,,,,,,,
751009012,-1,-1,-1,,1,0,1,0,,,,16,,1019414|1016017,,,1,,####856,394#429|430#468|469#677|678|679#858,,1,,1023030,,,,,,,,,,,,,skill_icon_222,2,1035,,,,,,,,
751009013,-1,-1,-1,,1,0,1,0,,,,16,,1019415|1016017,,,1,,####856,394#429|430#468|469#677|678|679#858,,1,,1023030,,,,,,,,,,,,,skill_icon_222,3,1035,,,,,,,,
751009014,-1,-1,-1,,1,0,1,0,,,,16,,1019416|1016017,,,1,,####856,394#429|430#468|469#677|678|679#858,,1,,1023030,,,,,,,,,,,,,skill_icon_222,4,1035,,,,,,,,
751009015,-1,-1,-1,,1,0,1,0,,,,16,,1019417|1016045,,,1,,####856,394#429|430#468|469#677|678|679#858,,1,,1023030,,,,,,,,,,,,,skill_icon_222,5,1035,,,,,,,,
751009021,-1,-1,-1,,1,0,4,1,,,,23,,1016046|1067005,,,,,,,,,,,,,,,,,,,,,,,skill_icon_220,1,,,,,,,,,
751009022,-1,-1,-1,,1,0,4,1,,,,23,,1016047|1067006,,,,,,,,,,,,,,,,,,,,,,,skill_icon_220,2,,,,,,,,,
751009023,-1,-1,-1,,1,0,4,1,,,,23,,1016048|1067007,,,,,,,,,,,,,,,,,,,,,,,skill_icon_220,3,,,,,,,,,
751009024,-1,-1,-1,,1,0,4,1,,,,23,,1016049|1067008,,,,,,,,,,,,,,,,,,,,,,,skill_icon_220,4,,,,,,,,,
751009025,-1,-1,-1,,1,0,4,1,,,,23,,1016050|1067009,,,,,,,,,,,,,,,,,,,,,,,skill_icon_220,5,,,,,,,,,
751009031,-1,-1,-1,,1,0,28,1,,,,1,,1028303|1029086|1030006|1123001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_221,1,,,,,,,,,
751009032,-1,-1,-1,,1,0,28,1,,,,1,,1028304|1029087|1030006|1123001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_221,2,,,,,,,,,
751009033,-1,-1,-1,,1,0,28,1,,,,1,,1028305|1029088|1030006|1123001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_221,3,,,,,,,,,
751009034,-1,-1,-1,,1,0,28,1,,,,1,,1028306|1029089|1030006|1123001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_221,4,,,,,,,,,
751009035,-1,-1,-1,,1,0,28,1,,,,1,,1028307|1029090|1030006|1123001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_221,5,,,,,,,,,
751009041,-1,-1,-1,,1,0,11,1,,,,1,,1023053,,,,,,,,,,,,,,,,,,,,,,,skill_icon_126,1,,,,,,,,,
751009042,-1,-1,-1,,1,0,11,1,,,,1,,1023054,,,,,,,,,,,,,,,,,,,,,,,skill_icon_126,2,,,,,,,,,
751009043,-1,-1,-1,,1,0,11,1,,,,1,,1023055,,,,,,,,,,,,,,,,,,,,,,,skill_icon_126,3,,,,,,,,,
751009044,-1,-1,-1,,1,0,11,1,,,,1,,1023056,,,,,,,,,,,,,,,,,,,,,,,skill_icon_126,4,,,,,,,,,
751009045,-1,-1,-1,,1,0,11,1,,,,1,,1023057,,,,,,,,,,,,,,,,,,,,,,,skill_icon_126,5,,,,,,,,,
751010011,-1,-1,-1,,1,0,1,0,,,,17,,1019160|1017012|1030038,,,,,##809,414#622#810,,,,,,,,,,,,,,,,,skill_icon_111,1,1004,,,,,,,,
751010012,-1,-1,-1,,1,0,1,0,,,,17,,1019161|1017012|1030038,,,,,##809,414#622#810,,,,,,,,,,,,,,,,,skill_icon_111,2,1004,,,,,,,,
751010013,-1,-1,-1,,1,0,1,0,,,,17,,1019162|1017012|1030038,,,,,##809,414#622#810,,,,,,,,,,,,,,,,,skill_icon_111,3,1004,,,,,,,,
751010014,-1,-1,-1,,1,0,1,0,,,,17,,1019163|1017012|1030038,,,,,##809,414#622#810,,,,,,,,,,,,,,,,,skill_icon_111,4,1004,,,,,,,,
751010015,-1,-1,-1,,1,0,1,0,,,,17,,1019164|1017012|1030136,,,,,##809,414#622#810,,,,,,,,,,,,,,,,,skill_icon_111,5,1004,,,,,,,,
751010021,-1,-1,-1,,1,0,28,1,,,,1,,1028227|1029056|1030004|1124001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_206,1,,,,,,,,,
751010022,-1,-1,-1,,1,0,28,1,,,,1,,1028228|1029057|1030004|1124001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_206,2,,,,,,,,,
751010023,-1,-1,-1,,1,0,28,1,,,,1,,1028229|1029058|1030004|1124001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_206,3,,,,,,,,,
751010024,-1,-1,-1,,1,0,28,1,,,,1,,1028230|1029059|1030004|1124001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_206,4,,,,,,,,,
751010025,-1,-1,-1,,1,0,28,1,,,,1,,1028231|1029060|1030004|1124001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_206,5,,,,,,,,,
751010031,-1,-1,-1,,1,0,28,1,,,,1,,1064084|1055008,,,,,,,,,,,,,,,,,,,,,,,skill_icon_182,1,,,,,,,,,
751010032,-1,-1,-1,,1,0,28,1,,,,1,,1064085|1055009,,,,,,,,,,,,,,,,,,,,,,,skill_icon_182,2,,,,,,,,,
751010033,-1,-1,-1,,1,0,28,1,,,,1,,1064086|1055010,,,,,,,,,,,,,,,,,,,,,,,skill_icon_182,3,,,,,,,,,
751010034,-1,-1,-1,,1,0,28,1,,,,1,,1064087|1055011,,,,,,,,,,,,,,,,,,,,,,,skill_icon_182,4,,,,,,,,,
751010035,-1,-1,-1,,1,0,28,1,,,,1,,1064088|1055012,,,,,,,,,,,,,,,,,,,,,,,skill_icon_182,5,,,,,,,,,
751010041,-1,-1,-1,,1,0,11,1,,,,1,,1014040,,,,,,,,,,,,,,,,,,,,,,,skill_icon_133,1,,,,,,,,,
751010042,-1,-1,-1,,1,0,11,1,,,,1,,1014041,,,,,,,,,,,,,,,,,,,,,,,skill_icon_133,2,,,,,,,,,
751010043,-1,-1,-1,,1,0,11,1,,,,1,,1014042,,,,,,,,,,,,,,,,,,,,,,,skill_icon_133,3,,,,,,,,,
751010044,-1,-1,-1,,1,0,11,1,,,,1,,1014043,,,,,,,,,,,,,,,,,,,,,,,skill_icon_133,4,,,,,,,,,
751010045,-1,-1,-1,,1,0,11,1,,,,1,,1014044,,,,,,,,,,,,,,,,,,,,,,,skill_icon_133,5,,,,,,,,,
319,-1,-1,-1,-1,,0,1,0,,,,17,,1019165|1017007,,,,,,408#621#808#1122,,,,,,,,,,,,,,,,,skill_icon_0,,1027,,,,,,,,
320,-1,-1,-1,-1,,0,1,0,,,,17,,1019166|1017007,,,,,,408#621#808#1122,,,,,,,,,,,,,,,,,skill_icon_0,,1027,,,,,,,,
321,-1,-1,-1,-1,,0,1,0,,,,17,,1019167|1017007,,,,,,408#621#808#1122,,,,,,,,,,,,,,,,,skill_icon_0,,1027,,,,,,,,
322,-1,-1,-1,-1,,0,1,0,,,,17,,1019168|1017007,,,,,,408#621#808#1122,,,,,,,,,,,,,,,,,skill_icon_0,,1027,,,,,,,,
323,-1,-1,-1,-1,,0,1,0,,,,17,,1019169|1017007,,,,,,408#621#808#1122,,,,,,,,,,,,,,,,,skill_icon_0,,1027,,,,,,,,
751011011,-1,-1,-1,,1,0,1,0,,,,18,4,1019170|1025045|1016008|1017009,,,,,,583|584#579|580#761#921#1013|1014,,,,,,,,,,,,,,,,,skill_icon_5500204,1,1008,,,,,,,,
751011012,-1,-1,-1,,1,0,1,0,,,,18,4,1019171|1025046|1016008|1017009,,,,,,583|584#579|580#761#921#1013|1014,,,,,,,,,,,,,,,,,skill_icon_5500204,2,1008,,,,,,,,
751011013,-1,-1,-1,,1,0,1,0,,,,18,4,1019172|1025047|1016008|1017009,,,,,,583|584#579|580#761#921#1013|1014,,,,,,,,,,,,,,,,,skill_icon_5500204,3,1008,,,,,,,,
751011014,-1,-1,-1,,1,0,1,0,,,,18,4,1019173|1025048|1016008|1017009,,,,,,583|584#579|580#761#921#1013|1014,,,,,,,,,,,,,,,,,skill_icon_5500204,4,1008,,,,,,,,
751011015,-1,-1,-1,,1,0,1,0,,,,18,4,1019174|1025049|1016008|1017009,,,,,,583|584#579|580#761#921#1013|1014,,,,,,,,,,,,,,,,,skill_icon_5500204,5,1008,,,,,,,,
751011021,-1,-1,-1,,1,0,28,1,,,,1,,1064089,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201001,1,,,,,,,,,
751011022,-1,-1,-1,,1,0,28,1,,,,1,,1064090,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201001,2,,,,,,,,,
751011023,-1,-1,-1,,1,0,28,1,,,,1,,1064091,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201001,3,,,,,,,,,
751011024,-1,-1,-1,,1,0,28,1,,,,1,,1064092,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201001,4,,,,,,,,,
751011025,-1,-1,-1,,1,0,28,1,,,,1,,1064093,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201001,5,,,,,,,,,
324,-1,-1,-1,-1,,0,1,0,,,,16,,1019175|1033015|1011074,,,,,582##759#922,581#577|578#760#920#1012,,,,,,,,,,,,,,,,,skill_icon_0,,1032,,,,,,,,
325,-1,-1,-1,-1,,0,1,0,,,,16,,1019176|1033016|1011074,,,,,582##759#922,581#577|578#760#920#1012,,,,,,,,,,,,,,,,,skill_icon_0,,1032,,,,,,,,
326,-1,-1,-1,-1,,0,1,0,,,,16,,1019177|1033017|1011074,,,,,582##759#922,581#577|578#760#920#1012,,,,,,,,,,,,,,,,,skill_icon_0,,1032,,,,,,,,
327,-1,-1,-1,-1,,0,1,0,,,,16,,1019178|1033018|1011074,,,,,582##759#922,581#577|578#760#920#1012,,,,,,,,,,,,,,,,,skill_icon_0,,1032,,,,,,,,
328,-1,-1,-1,-1,,0,1,0,,,,16,,1019179|1033019|1011074,,,,,582##759#922,581#577|578#760#920#1012,,,,,,,,,,,,,,,,,skill_icon_0,,1032,,,,,,,,
751011031,-1,-1,-1,,1,0,28,1,,,,1,,1028232|1008008|1029056|1004003|1054007|1055007,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_1,1,,,,,,,,,
751011032,-1,-1,-1,,1,0,28,1,,,,1,,1028233|1008008|1029057|1004003|1054007|1055007,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_1,2,,,,,,,,,
751011033,-1,-1,-1,,1,0,28,1,,,,1,,1028234|1008008|1029058|1004003|1054007|1055007,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_1,3,,,,,,,,,
751011034,-1,-1,-1,,1,0,28,1,,,,1,,1028235|1008008|1029059|1004003|1054007|1055007,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_1,4,,,,,,,,,
751011035,-1,-1,-1,,1,0,28,1,,,,1,,1028236|1008008|1029060|1004003|1054007|1055007,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_1,5,,,,,,,,,
751011041,-1,-1,-1,,1,75101105,48,1,,,,1,,1028089|1021065,,,,,,,,,,,,,,,,,,,,,,,skill_icon_245,1,,,,,,,,,
751011042,-1,-1,-1,,1,75101105,48,1,,,,1,,1028089|1021066,,,,,,,,,,,,,,,,,,,,,,,skill_icon_245,2,,,,,,,,,
751011043,-1,-1,-1,,1,75101105,48,1,,,,1,,1028089|1021067,,,,,,,,,,,,,,,,,,,,,,,skill_icon_245,3,,,,,,,,,
751011044,-1,-1,-1,,1,75101105,48,1,,,,1,,1028089|1021068,,,,,,,,,,,,,,,,,,,,,,,skill_icon_245,4,,,,,,,,,
751011045,-1,-1,-1,,1,751011055,48,1,,,,1,,1028089|1021069,,,,,,,,,,,,,,,,,,,,,,,skill_icon_245,5,,,,,,,,,
751011055,-1,-1,-1,,1,0,49,1,,,,1,,1028089|1013035,,,,,,,,,,,,,,,,,,,,,,,skill_icon_245,3,,,,,,,,,
751012011,-1,-1,-1,,1,0,1,0,,,,18,3,1019180|1026044|1188003|1189003,,,,,#880##,777|778#881|882|883#1164|1165#1291|1292#1354,,,,,,,,,,,,,,,,,skill_icon_253,1,1082#1050,,2,200|725,,###1,,,
751012012,-1,-1,-1,,1,0,1,0,,,,18,3,1019181|1026044|1188003|1189003,,,,,#880##,777|778#881|882|883#1164|1165#1291|1292#1354,,,,,,,,,,,,,,,,,skill_icon_253,2,1082#1050,,2,200|725,,###1,,,
751012013,-1,-1,-1,,1,0,1,0,,,,18,3,1019182|1026044|1188003|1189003,,,,,#880##,777|778#881|882|883#1164|1165#1291|1292#1354,,,,,,,,,,,,,,,,,skill_icon_253,3,1082#1050,,2,200|725,,###1,,,
751012014,-1,-1,-1,,1,0,1,0,,,,18,3,1019183|1026044|1188003|1189003,,,,,#880##,777|778#881|882|883#1164|1165#1291|1292#1354,,,,,,,,,,,,,,,,,skill_icon_253,4,1082#1050,,2,200|725,,###1,,,
751012015,-1,-1,-1,,1,0,1,0,,,,18,3,1019184|1026046|1188003|1189003,,,,,#880##,777|778#881|882|883#1164|1165#1291|1292#1354,,,,,,,,,,,,,,,,,skill_icon_253,5,1082#1050,,2,200|725,,###1,,,
751012021,-1,-1,-1,,1,0,28,1,,,,1,,1029061|1028237|1010010|1007028,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_250,1,,,,,,,,,
751012022,-1,-1,-1,,1,0,28,1,,,,1,,1029062|1028238|1010010|1007028,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_250,2,,,,,,,,,
751012023,-1,-1,-1,,1,0,28,1,,,,1,,1029063|1028239|1010010|1007028,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_250,3,,,,,,,,,
751012024,-1,-1,-1,,1,0,28,1,,,,1,,1029064|1028240|1010010|1007028,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_250,4,,,,,,,,,
751012025,-1,-1,-1,,1,0,28,1,,,,1,,1029065|1028241|1010010|1007028,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_250,5,,,,,,,,,
751012031,-1,-1,-1,,1,0,54,1,,,,1,,1028242|1009181,,,,,,,,,,,,,,,,,,,,,,,skill_icon_252,1,,,,,,,,,
751012032,-1,-1,-1,,1,0,54,1,,,,1,,1028243|1009182,,,,,,,,,,,,,,,,,,,,,,,skill_icon_252,2,,,,,,,,,
751012033,-1,-1,-1,,1,0,54,1,,,,1,,1028244|1009183,,,,,,,,,,,,,,,,,,,,,,,skill_icon_252,3,,,,,,,,,
751012034,-1,-1,-1,,1,0,54,1,,,,1,,1028245|1009184,,,,,,,,,,,,,,,,,,,,,,,skill_icon_252,4,,,,,,,,,
751012035,-1,-1,-1,,1,0,54,1,,,,1,,1028246|1009185,,,,,,,,,,,,,,,,,,,,,,,skill_icon_252,5,,,,,,,,,
751012041,-1,-1,-1,,1,0,55,1,,,,18,3,1191004|1034017,,1,1,,,,,1,,1190001,,,,,,,,,,,,,skill_icon_251,1,,,,,,,,,
751012042,-1,-1,-1,,1,0,55,1,,,,18,3,1191005|1034018,,1,1,,,,,1,,1190001,,,,,,,,,,,,,skill_icon_251,2,,,,,,,,,
751012043,-1,-1,-1,,1,0,55,1,,,,18,3,1191006|1034019,,1,1,,,,,1,,1190001,,,,,,,,,,,,,skill_icon_251,3,,,,,,,,,
751012044,-1,-1,-1,,1,0,55,1,,,,18,3,1191007|1034020,,1,1,,,,,1,,1190001,,,,,,,,,,,,,skill_icon_251,4,,,,,,,,,
751012045,-1,-1,-1,,1,0,55,1,,,,18,3,1191008|1034021,,1,1,,,,,1,,1190001,,,,,,,,,,,,,skill_icon_251,5,,,,,,,,,
751013011,-1,-1,-1,,1,75101306|75101307,1,0,,,,18,2,1019185|1283003,,,,,##1389#,1055|1056#1189|1190#1387#1514|1515,,1,,1280001,,,,,,,,,,,,,skill_icon_5101301,1,1099,,,,,###1,,,
751013012,-1,-1,-1,,1,75101306|75101307,1,0,,,,18,2,1019186|1283003,,,,,##1389#,1055|1056#1189|1190#1387#1514|1515,,1,,1280001,,,,,,,,,,,,,skill_icon_5101301,2,1099,,,,,###1,,,
751013013,-1,-1,-1,,1,75101306|75101307,1,0,,,,18,2,1019187|1283003,,,,,##1389#,1055|1056#1189|1190#1387#1514|1515,,1,,1280001,,,,,,,,,,,,,skill_icon_5101301,3,1099,,,,,###1,,,
751013014,-1,-1,-1,,1,75101306|75101307,1,0,,,,18,2,1019188|1283003,,,,,##1389#,1055|1056#1189|1190#1387#1514|1515,,1,,1280001,,,,,,,,,,,,,skill_icon_5101301,4,1099,,,,,###1,,,
751013015,-1,-1,-1,,1,75101306|75101308,1,0,,,,18,2,1019189|1283003,,,,,##1389#,1055|1056#1189|1190#1387#1514|1515,,1,,1280001,,,,,,,,,,,,,skill_icon_5101301,5,1099,,,,,###1,,,
75101308,-1,-1,-1,-1,,0,96,1,1,,,3,,1023027|1286001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751013021,-1,-1,-1,,1,0,28,1,,,,1,,1029066|1011005|1004041|1136024,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5101302,1,,,,,,,,,
751013022,-1,-1,-1,,1,0,28,1,,,,1,,1029067|1011005|1004042|1136024,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5101302,2,,,,,,,,,
