id,name,name2,ver,group,job,max_grade,max_star,max_lv,base_atk,base_hp,base_arm,base_spd,grow_atk,grow_hp,grow_arm,grow_spd,energy_base,decompose,grade_lv1,grade_exp1,grade_lv2,grade_exp2,grade_lv3,grade_exp3,grade_lv4,grade_exp4,grade_lv5,grade_exp5,grade_lv6,grade_exp6,ex_skill,atk_id,act_skill_id,pas_skill1_id,pas_skill2_id,pas_skill3_id,pas_tier1,pas_tier2,pas_tier3,host,material,avatar,partner_model,show_in_guide,show_in_forge,show_in_guide_auditing,show_in_forge_auditing,awake_material,awake_grow,awake_skill,stone_material,potential,n_id,star_10,skin_ids,wedding_skin_id,comment_id,show_ids,hero_list,achievement_id,partner_data_id,gift_type1,gift_type2,shenxue_table_id,partner_shard,click_dialog1,click_dialog2,click_dialog3,click_dialog4,click_dialog5,dialogs,click_sound1,click_sound2,click_sound3,click_sound4,click_sound5,battle_sound,start_sound,dead_sound,skill_sound,lvlup_sound,gradeup_sound,shengxue_sound,awake_sound,equip_sound1,equip_sound2,hangteam_sound,victory_sound,failed_sound,love_point_sound1,love_point_sound2,love_point_sound3,love_point_sound4,vow_sound,house_sound,house_set_sound,idle_sound,dagong_sound,daily_mission_sound,new_stage_sound,gift_sound1,gift_sound2,gift_sound3,login_sound
652019,-1,-1,0,2,4,6,6,140,254,1548,59,244.5,25.4,154.8,5.9,2,50,7#1250|9#10000|10#1250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,100,10#2000|1#1000000,,65201900,65201901,65201902,65201903,65201904,2,4,6,52012,52012|52999|52999|52999|52999,partner_avatar_652019,65201901,1,1,0,0,52999#52999#52999#52999|52999#52999#52999#62999|52012#62999#52999#52999|52012#52012#62999#99999,29.3#260.74#5.9#2|33.74#328.47#5.9#2|38.98#431.32#5.9#2,65201901#65201912#65201903#65201904|65201901#65201912#65201913#65201904|65201901#65201912#65201913#65201914,10#2000|10#3000|10#4000|10#10000,,752012,,7082|7092|7115|7128|7181,7128,852012,52012|652019|752012,52012|652019|752012,,311|312|313|314,1000013|1000033,1000021|1000032,0,0,-1,-1,-1,-1,-1,520120201|520120202|520120203|520120204|520120205|520120301|520120401|520120601|520120701|520120801|520120901|520121001|520121101|520121102|520122801|520121301|520121401|520121501|520121502|520121503|520121504|520121601|520121701|520121801|520121901|520122001|520122101|520122201|520122301|520122401|520122501|520122601,520120201,520120202,520120203,520120204,520120205,520120301,520120401,,520120601,520120701,520120801,520120901,520121001,520121101,520121102,520122801,520121301,520121401,520121501,520121502,520121503,520121504,520121601,520121701,520121801,520121901,520122001,520122101,520122201,520122301,520122401,520122501,520122601
652020,-1,-1,0,2,2,6,6,140,245.6,1812.8,62,209.5,24.56,181.28,6.2,2,50,7#1250|9#10000|10#1250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,100,10#2000|1#1000000,,65202000,65202001,65202002,65202003,65202004,2,4,6,52013,52013|52999|52999|52999|52999,partner_avatar_652020,65202001,1,1,0,0,52999#52999#52999#52999|52999#52999#52999#62999|52013#62999#52999#52999|52013#52013#62999#99999,27.52#299.25#6.2#2|30.99#374.86#6.2#2|35.15#489.94#6.2#2,65202001#65202012#65202003#65202004|65202001#65202012#65202013#65202004|65202001#65202012#65202013#65202014,10#2000|10#3000|10#4000|10#10000,,752013,,7098|7146,,852013,52013|652020|752013,52013|652020|752013,,323|324|325|326,1000009|1000020,1000025|1000030,0,0,-1,-1,-1,-1,-1,520130201|520130202|520130203|520130204|520130205|520130301|520130401|520130601|520130701|520130801|520130901|520131001|520131101|520131102|520132801|520131301|520131401|520131501|520131502|520131503|520131504|520131601|520131701|520131801|520131901|520132001|520132101|520132201|520132301|520132401|520132501|520132601,520130201,520130202,520130203,520130204,520130205,520130301,520130401,,520130601,520130701,520130801,520130901,520131001,520131101,520131102,520132801,520131301,520131401,520131501,520131502,520131503,520131504,520131601,520131701,520131801,520131901,520132001,520132101,520132201,520132301,520132401,520132501,520132601
652021,-1,-1,1,2,3,6,6,140,239,2019,60,225.8,23.9,201.9,6,2,50,7#1250|9#10000|10#1250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,100,10#2000|1#1000000,,65202100,65202101,65202102,65202103,65202104,2,4,6,52014,52014|52999|52999|52999|52999,partner_avatar_652021,65202101,1604016000,1604016000,0,0,52999#52999#52999#52999|52999#52999#52999#62999|52014#62999#52999#52999|52014#52014#62999#99999,26.15#338.91#6#2|28.86#426.53#6#2|32.2#559.66#6#2,65202101#65202112#65202103#65202104|65202101#65202112#65202113#65202104|65202101#65202112#65202113#65202114,10#2000|10#3000|10#4000|10#10000,,752014,,7132|7136|7147|7175,7175,852014,52014|652021|752014,52014|652021|752014,,343|344|345|346,1000024|1000029,1000017|1000020,0,0,,,,,,520140201|520140202|520140203|520140204|520140205|520140301|520140401|520140501|520140601|520140701|520140801|520140901|520141001|520141101|520141102|520142801|520141301|520141401|520141501|520141502|520141503|520141504|520141601|520141701|520141801|520141901|520142001|520142101|520142201|520142301|520142401|520142501|520142601,520140201,520140202,520140203,520140204,520140205,520140301,520140401,520140501,520140601,520140701,520140801,520140901,520141001,520141101,520141102,520142801,520141301,520141401,520141501,520141502,520141503,520141504,520141601,520141701,520141801,520141901,520142001,520142101,520142201,520142301,520142401,520142501,520142601
652022,-1,-1,1,2,1,6,6,140,192,1648,81.8,244.5,19.2,164.8,8.18,2,50,7#1250|9#10000|10#1250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,100,10#2000|1#1000000,,65202200,65202201,65202202,65202203,65202204,2,4,6,52015,52015|52999|52999|52999|52999,partner_avatar_652022,65202201,1616112000,1616112000,0,0,52999#52999#52999#52999|52999#52999#52999#62999|52015#62999#52999#52999|52015#52015#62999#99999,20.82#337.32#8.18#2|22.81#445.66#8.18#2|25.29#607.67#8.18#2,65202201#65202212#65202203#65202204|65202201#65202212#65202213#65202204|65202201#65202212#65202213#65202214,10#2000|10#3000|10#4000|10#10000,,752015,,7172|7194,,852015,52015|652022|752015,52015|652022|752015,,375|376|377|378,1000015|1000016,1000034|1000025,0,0,,,,,,520150201|520150202|520150203|520150204|520150205|520150301|520150401|520150601|520150701|520150801|520150901|520151001|520151101|520151102|520152801|520151301|520151401|520151501|520151502|520151503|520151504|520151601|520151701|520151801|520151901|520152001|520152101|520152201|520152301|520152401|520152501|520152601,520150201,520150202,520150203,520150204,520150205,520150301,520150401,,520150601,520150701,520150801,520150901,520151001,520151101,520151102,520152801,520151301,520151401,520151501,520151502,520151503,520151504,,520151701,520151801,520151901,520152001,520152101,520152201,520152301,520152401,520152501,520152601
652023,-1,-1,2,2,2,6,6,140,218,2059,60,218.9,21.8,205.9,6,2,50,7#1250|9#10000|10#1250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,100,10#2000|1#1000000,,65202300,65202301,65202302,65202303,65202304,2,4,6,52016,52016|52999|52999|52999|52999,partner_avatar_652023,65202301,1623369600,1623369600,0,0,52999#52999#52999#52999|52999#52999#52999#62999|52016#62999#52999#52999|52016#52016#62999#99999,24.51#342.98#6#2|27.67#430.73#6#2|31.46#564.17#6#2,65202301#65202312#65202303#65202304|65202301#65202312#65202313#65202304|65202301#65202312#65202313#65202314,10#2000|10#3000|10#4000|10#10000,,752016,,7186,,852016,52016|652023|752016,52016|652023|752016,,395|396|397|398,1000032|1000022,1000008|1000009,0,0,,,,,,520160201|520160202|520160203|520160204|520160205|520160301|520160401|520160601|520160701|520160801|520160901|520161001|520161101|520161102|520162801|520161301|520161401|520161501|520161502|520161503|520161504|520161601|520161701|520161801|520161901|520162001|520162101|520162201|520162301|520162401|520162501|520162601,520160201,520160202,520160203,520160204,520160205,520160301,520160401,,520160601,520160701,520160801,520160901,520161001,520161101,520161102,520162801,520161301,520161401,520161501,520161502,520161503,520161504,,520161701,520161801,520161901,520162001,520162101,520162201,520162301,520162401,520162501,520162601
653001,-1,-1,0,4,4,6,6,140,205,1585,60,231,20.5,158.5,6,2,50,7#1250|9#10000|10#1250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,100,10#2000|1#1000000,,65300100,65300101,65300102,65300103,65300104,2,4,6,54003,54003|54999|54999|54999|54999,partner_avatar_653001,65300101,1,1,0,0,54999#54999#54999#54999|54999#54999#54999#64999|54003#64999#54999#54999|54003#54003#64999#99999,22.6#271.5#6#2|24.9#324.6#6#2|27.3#432.4#6#2,65300101#65300112#65300103#65300104|65300101#65300112#65300113#65300104|65300101#65300112#65300113#65300114,10#2000|10#3000|10#4000|10#10000,,754003,,,,854003,54003|653001|754003,54003|653001|754003,,125|126|127|128,1000007|1000009,1000004|1000008,0,0,-1,-1,-1,-1,-1,540030201|540030202|540030203|540030204|540030205|540030301|540030401|540030501|540030601|540030701|540030801|540030901|540031001|540031101|540031102|540032801|540031301|540031401|540031501|540031502|540031503|540031504|540031601|540031701|540031801|540031901|540032001|540032101|540032201|540032301|540032401|540032501|540032601,540030201,540030202,540030203,540030204,540030205,540030301,540030401,540030501,540030601,540030701,540030801,540030901,540031001,540031101,540031102,540032801,540031301,540031401,540031501,540031502,540031503,540031504,540031601,540031701,540031801,540031901,540032001,540032101,540032201,540032301,540032401,540032501,540032601
653002,-1,-1,0,4,2,6,6,140,220,1468,58,204,22,146.8,5.8,2,50,7#1250|9#10000|10#1250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,100,10#2000|1#1000000,,65300200,65300201,65300202,65300203,65300204,2,4,6,54005,54005|54999|54999|54999|54999,partner_avatar_653002,65300201,1,1,0,0,54999#54999#54999#54999|54999#54999#54999#64999|54005#64999#54999#54999|54005#54005#64999#99999,24.2#228.8#5.8#2|26.6#281.3#5.8#2|29.3#358.3#5.8#2,65300201#65300212#65300203#65300204|65300201#65300212#65300213#65300204|65300201#65300212#65300213#65300214,10#2000|10#3000|10#4000|10#10000,,754004,,7062,,854005,54005|653002|754004,54005|653002|754004,,133|134|135|136,1000019|1000023,1000002|1000007,0,0,-1,-1,-1,-1,-1,540050201|540050202|540050203|540050204|540050205|540050301|540050401|540050501|540050601|540050701|540050801|540050901|540051001|540051101|540051102|540052801|540051301|540051401|540051501|540051502|540051503|540051504|540051601|540051701|540051801|540051901|540052001|540052101|540052201|540052301|540052401|540052501|540052601,540050201,540050202,540050203,540050204,540050205,540050301,540050401,540050501,540050601,540050701,540050801,540050901,540051001,540051101,540051102,540052801,540051301,540051401,540051501,540051502,540051503,540051504,540051601,540051701,540051801,540051901,540052001,540052101,540052201,540052301,540052401,540052501,540052601
653003,-1,-1,0,4,1,6,6,140,178,1893,63,226,17.8,189.3,6.3,2,50,7#1250|9#10000|10#1250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,100,10#2000|1#1000000,,65300300,65300301,65300302,65300303,65300304,2,4,6,54006,54006|54999|54999|54999|54999,partner_avatar_653003,65300301,1,1,0,0,54999#54999#54999#54999|54999#54999#54999#64999|54006#64999#54999#54999|54006#54006#64999#99999,20#352#6.3#2|22#455#6.3#2|24#606#6.3#2,65300301#65300312#65300303#65300304|65300301#65300312#65300313#65300304|65300301#65300312#65300313#65300314,10#2000|10#3000|10#4000|10#10000,,754005,,7167,,854006,54006|653003|754005,54006|653003|754005,,121|122|123|124,1000001|1000006,1000034|1000039,0,0,-1,-1,-1,-1,-1,540060201|540060202|540060203|540060204|540060205|540060301|540060401|540060501|540060601|540060701|540060801|540060901|540061001|540061101|540061102|540062801|540061301|540061401|540061501|540061502|540061503|540061504|540061601|540061701|540061801|540061901|540062001|540062101|540062201|540062301|540062401|540062501|540062601,540060201,540060202,540060203,540060204,540060205,540060301,540060401,540060501,540060601,540060701,540060801,540060901,540061001,540061101,540061102,540062801,540061301,540061401,540061501,540061502,540061503,540061504,540061601,540061701,540061801,540061901,540062001,540062101,540062201,540062301,540062401,540062501,540062601
653004,-1,-1,0,4,3,6,6,140,201,1843,60,215,20.1,184.3,6,2,50,7#1250|9#10000|10#1250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,100,10#2000|1#1000000,,65300400,65300401,65300402,65300403,65300404,2,4,6,54009,54009|54999|54999|54999|54999,partner_avatar_653004,65300401,1,1,0,0,54999#54999#54999#54999|54999#54999#54999#64999|54009#64999#54999#54999|54009#54009#64999#99999,23#284#6#2|24.5#359#6#2|27#469#6#2,65300401#65300412#65300403#65300404|65300401#65300412#65300413#65300404|65300401#65300412#65300413#65300414,10#2000|10#3000|10#4000|10#10000,,754006,,7059|7150,,854009,54009|653004|754006,54009|653004|754006,,129|130|131|132,1000014|1000015,1000010|1000035,0,0,-1,-1,-1,-1,-1,540090201|540090202|540090203|540090204|540090205|540090301|540090401|540090501|540090601|540090701|540090801|540090901|540091001|540091101|540091102|540092801|540091301|540091401|540091501|540091502|540091503|540091504|540091601|540091701|540091801|540091901|540092001|540092101|540092201|540092301|540092401|540092501|540092601,540090201,540090202,540090203,540090204,540090205,540090301,540090401,540090501,540090601,540090701,540090801,540090901,540091001,540091101,540091102,540092801,540091301,540091401,540091501,540091502,540091503,540091504,540091601,540091701,540091801,540091901,540092001,540092101,540092201,540092301,540092401,540092501,540092601
653005,-1,-1,0,5,2,6,6,140,235,1367,58,207,23.5,136.7,5.8,2,50,7#1250|9#10000|10#1250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,100,10#2000|1#1000000,,65300500,65300501,65300502,65300503,65300504,2,4,6,55002,55002|55999|55999|55999|55999,partner_avatar_653005,65300501,1,1,0,0,55999#55999#55999#55999|55999#55999#55999#65999|55002#65999#55999#55999|55002#55002#65999#99999,25.8#213#5.8#2|28.4#261.9#5.8#2|31.3#333.5#5.8#2,65300501#65300512#65300503#65300504|65300501#65300512#65300513#65300504|65300501#65300512#65300513#65300514,10#2000|10#3000|10#4000|10#10000,,755001,,7033|7153,,855002,55002|653005|755001,55002|653005|755001,,137|138|139|140,1000007|1000026,1000009|1000019,0,0,-1,-1,-1,-1,-1,550020201|550020202|550020203|550020204|550020205|550020301|550020401|550020501|550020601|550020701|550020801|550020901|550021001|550021101|550021102|550022801|550021301|550021401|550021501|550021502|550021503|550021504|550021601|550021701|550021801|550021901|550022001|550022101|550022201|550022301|550022401|550022501|550022601,550020201,550020202,550020203,550020204,550020205,550020301,550020401,550020501,550020601,550020701,550020801,550020901,550021001,550021101,550021102,550022801,550021301,550021401,550021501,550021502,550021503,550021504,550021601,550021701,550021801,550021901,550022001,550022101,550022201,550022301,550022401,550022501,550022601
653006,-1,-1,0,6,5,6,6,140,211,2023,63,195,21.1,202.3,6.3,2,50,7#1250|9#10000|10#1250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,100,10#2000|1#1000000,,65300600,65300601,65300602,65300603,65300604,2,4,6,56001,56001|56999|56999|56999|56999,partner_avatar_653006,65300601,1,1,0,0,56999#56999#56999#56999|56999#56999#56999#66999|56001#66999#56999#56999|56001#56001#66999#99999,23#362#6.3#2|25.5#432#6.3#2|28#571#6.3#2,65300601#65300612#65300603#65300604|65300601#65300612#65300613#65300604|65300601#65300612#65300613#65300614,10#2000|10#3000|10#4000|10#10000,,756001,,7025|7046|7126|7170,7046,856001,56001|653006|756001,56001|653006|756001,,145|146|147|148,1000005|1000036,1000002|1000026,0,0,-1,-1,-1,-1,-1,560010201|560010202|560010203|560010204|560010205|560010301|560010401|560010501|560010601|560010701|560010801|560010901|560011001|560011101|560011102|560012801|560011301|560011401|560011501|560011502|560011503|560011504|560011601|560011701|560011801|560011901|560012001|560012101|560012201|560012301|560012401|560012501|560012601,560010201,560010202,560010203,560010204,560010205,560010301,560010401,560010501,560010601,560010701,560010801,560010901,560011001,560011101,560011102,560012801,560011301,560011401,560011501,560011502,560011503,560011504,560011601,560011701,560011801,560011901,560012001,560012101,560012201,560012301,560012401,560012501,560012601
653011,-1,-1,0,3,1,6,6,140,176,1603,63,223,17.6,160.3,6.3,2,50,7#1250|9#10000|10#1250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,100,10#2000|1#1000000,,65301100,65301101,65301102,65301103,65301104,2,4,6,53002,53002|53999|53999|53999|53999,partner_avatar_653011,65301101,1,1,0,0,53999#53999#53999#53999|53999#53999#53999#63999|53002#63999#53999#53999|53002#53002#63999#99999,19.4#249.7#6.3#2|21.3#307#6.3#2|23.4#391.1#6.3#2,65301101#65301112#65301103#65301104|65301101#65301112#65301113#65301104|65301101#65301112#65301113#65301114,10#2000|10#3000|10#4000|10#10000,,753007,,,,853002,53002|653011|753007,53002|653011|753007,,157|158|159|160,1000017|1000027,1000013|1000030,0,0,-1,-1,-1,-1,-1,530020201|530020202|530020203|530020204|530020205|530020301|530020401|530020501|530020601|530020701|530020801|530020901|530021001|530021101|530021102|530022801|530021301|530021401|530021501|530021502|530021503|530021504|530021601|530021701|530021801|530021901|530022001|530022101|530022201|530022301|530022401|530022501|530022601,530020201,530020202,530020203,530020204,530020205,530020301,530020401,530020501,530020601,530020701,530020801,530020901,530021001,530021101,530021102,530022801,530021301,530021401,530021501,530021502,530021503,530021504,530021601,530021701,530021801,530021901,530022001,530022101,530022201,530022301,530022401,530022501,530022601
653012,-1,-1,0,3,2,6,6,140,210,1122,58,202,21,112,5.8,2,50,7#1250|9#10000|10#1250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,100,10#2000|1#1000000,,65301200,65301201,65301202,65301203,65301204,2,4,6,543006,543006|53999|53999|53999|53999,partner_avatar_653012,65301201,1,1,0,0,53999#53999#53999#53999|53999#53999#53999#63999|543006#63999#53999#53999,23#179#5.8#2|25#210#5.8#2|27.4#287#5.8#2,65301201#65301212#65301203#65301204|65301201#65301212#65301213#65301204|65301201#65301212#65301213#65301214,10#2000|10#3000|10#4000,,,,,,843006,43006|653012,43006|543006|653012,,228,1000015|1000040,1000029|1000036,0,0,-1,-1,-1,-1,-1,430060201|430060202|430060203|430060204|430060205|430060301|430060401|430060501|430060601|430060701|430060801|430060901|430061001|430061101|430061102|430062801|430061301|430061401|430061501|430061502|430061503|430061504|430061601|430061701|430061801|430061901|430062001|430062101|430062201|430062301|430062401|430062501|430062601,430060201,430060202,430060203,430060204,430060205,430060301,430060401,430060501,430060601,430060701,430060801,430060901,430061001,430061101,430061102,430062801,430061301,430061401,430061501,430061502,430061503,430061504,430061601,430061701,430061801,430061901,430062001,430062101,430062201,430062301,430062401,430062501,430062601
653013,-1,-1,0,3,2,6,6,140,250,1274,58,204,25,127.4,5.8,2,50,7#1250|9#10000|10#1250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,100,10#2000|1#1000000,,65301300,65301301,65301302,65301303,65301304,2,4,6,543002,543002|53999|53999|53999|53999,partner_avatar_653013,65301301,1,1,0,0,53999#53999#53999#53999|53999#53999#53999#63999|543002#63999#53999#53999,27.4#198.5#5.8#2|30.2#244.1#5.8#2|33.2#310.9#5.8#2,65301301#65301312#65301303#65301304|65301301#65301312#65301313#65301304|65301301#65301312#65301313#65301314,10#2000|10#3000|10#4000,,,,,,843002,43002|653013,43002|543002|653013,,214,1000011|1000023,1000017|1000037,0,0,-1,-1,-1,-1,-1,430020201|430020202|430020203|430020204|430020205|430020301|430020401|430020501|430020601|430020701|430020801|430020901|430021001|430021101|430021102|430022801|430021301|430021401|430021501|430021502|430021503|430021504|430021601|430021701|430021801|430021901|430022001|430022101|430022201|430022301|430022401|430022501|430022601,430020201,430020202,430020203,430020204,430020205,430020301,430020401,430020501,430020601,430020701,430020801,430020901,430021001,430021101,430021102,430022801,430021301,430021401,430021501,430021502,430021503,430021504,430021601,430021701,430021801,430021901,430022001,430022101,430022201,430022301,430022401,430022501,430022601
653014,-1,-1,0,3,5,6,6,140,220,1379,60,195,22,137.9,6,2,50,7#1250|9#10000|10#1250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,100,10#2000|1#1000000,,65301400,65301401,65301402,65301403,65301404,2,4,6,543007,543007|53999|53999|53999|53999,partner_avatar_653014,65301401,1,1,0,0,53999#53999#53999#53999|53999#53999#53999#63999|543007#63999#53999#53999,24.2#214.8#6#2|26.6#264.1#6#2|29.3#336.4#6#2,65301401#65301412#65301403#65301404|65301401#65301412#65301413#65301404|65301401#65301412#65301413#65301414,10#2000|10#3000|10#4000,,,,7001|7021|7058,7021,843007,43007|653014,43007|543007|653014,,69|70|71|72,1000010|1000034,1000030|1000037,0,0,-1,-1,-1,-1,-1,430070201|430070202|430070203|430070204|430070205|430070301|430070401|430070501|430070601|430070701|430070801|430070901|430071001|430071101|430071102|430072801|430071301|430071401|430071501|430071502|430071503|430071504|430071601|430071701|430071801|430071901|430072001|430072101|430072201|430072301|430072401|430072501|430072601,430070201,430070202,430070203,430070204,430070205,430070301,430070401,430070501,430070601,430070701,430070801,430070901,430071001,430071101,430071102,430072801,430071301,430071401,430071501,430071502,430071503,430071504,430071601,430071701,430071801,430071901,430072001,430072101,430072201,430072301,430072401,430072501,430072601
653015,-1,-1,0,3,1,6,6,140,172,2005,60,226,17.2,200.5,6,2,50,7#1250|9#10000|10#1250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,100,10#2000|1#1000000,,65301500,65301501,65301502,65301503,65301504,2,4,6,53004,53004|53999|53999|53999|53999,partner_avatar_653015,65301501,1,1,0,0,53999#53999#53999#53999|53999#53999#53999#63999|53004#63999#53999#53999|53004#53004#63999#99999,19.9#365#6#2|21.9#473#6#2|23.5#626#6#2,65301501#65301512#65301503#65301504|65301501#65301512#65301513#65301504|65301501#65301512#65301513#65301514,10#2000|10#3000|10#4000|10#10000,,753008,,7004|7080,,853004,53004|653015|753008,53004|653015|753008,,49|50|51|52,1000012|1000021,1000034|1000040,0,0,-1,-1,-1,-1,-1,530040201|530040202|530040203|530040204|530040205|530040301|530040401|530040501|530040601|530040701|530040801|530040901|530041001|530041101|530041102|530042801|530041301|530041401|530041501|530041502|530041503|530041504|530041601|530041701|530041801|530041901|530042001|530042101|530042201|530042301|530042401|530042501|530042601,530040201,530040202,530040203,530040204,530040205,530040301,530040401,530040501,530040601,530040701,530040801,530040901,530041001,530041101,530041102,530042801,530041301,530041401,530041501,530041502,530041503,530041504,530041601,530041701,530041801,530041901,530042001,530042101,530042201,530042301,530042401,530042501,530042601
653016,-1,-1,0,3,2,6,6,140,250,1596,58,218,25,159.6,5.8,2,50,7#1250|9#10000|10#1250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,100,10#2000|1#1000000,,65301600,65301601,65301602,65301603,65301604,2,4,6,53001,53001|53999|53999|53999|53999,partner_avatar_653016,65301601,1,1,0,0,53999#53999#53999#53999|53999#53999#53999#63999|53001#63999#53999#53999|53001#53001#63999#99999,26#254#5.8#2|29#317#5.8#2|33#422#5.8#2,65301601#65301612#65301603#65301604|65301601#65301612#65301613#65301604|65301601#65301612#65301613#65301614,10#2000|10#3000|10#4000|10#10000,,753009,,7014|7039|7071|7123,7039,853001,53001|653016|753009,53001|653016|753009,,165|166|167|168,1000020|1000024,1000021|1000031,0,0,-1,-1,-1,-1,-1,530010201|530010202|530010203|530010204|530010205|530010301|530010401|530010501|530010601|530010701|530010801|530010901|530011001|530011101|530011102|530012801|530011301|530011401|530011501|530011502|530011503|530011504|530011601|530011701|530011801|530011901|530012001|530012101|530012201|530012301|530012401|530012501|530012601,530010201,530010202,530010203,530010204,530010205,530010301,530010401,530010501,530010601,530010701,530010801,530010901,530011001,530011101,530011102,530012801,530011301,530011401,530011501,530011502,530011503,530011504,530011601,530011701,530011801,530011901,530012001,530012101,530012201,530012301,530012401,530012501,530012601
653017,-1,-1,0,3,5,6,6,140,222,1622,55,195,22.2,162.2,5.5,2,50,7#1250|9#10000|10#1250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,100,10#2000|1#1000000,,65301700,65301701,65301702,65301703,65301704,2,4,6,53011,53011|53999|53999|53999|53999,partner_avatar_653017,65301701,1,1,0,0,53999#53999#53999#53999|53999#53999#53999#63999|53011#63999#53999#53999|53011#53011#63999#99999,24.5#252.7#6.3#2|26.7#328.9#6.3#2|29.1#410#6.3#2,65301701#65301712#65301703#65301704|65301701#65301712#65301713#65301704|65301701#65301712#65301713#65301714,10#2000|10#3000|10#4000|10#10000,,753010,,7031|7067|7086|7144|7148,7148,853011,53011|653017|753010,53011|653017|753010,,273|274|275|276,1000007|1000009,1000025|1000029,0,0,-1,-1,-1,-1,-1,530110201|530110202|530110203|530110204|530110205|530110301|530110401|530110501|530110601|530110701|530110801|530110901|530111001|530111101|530111102|530112801|530111301|530111401|530111501|530111502|530111503|530111504|530111601|530111701|530111801|530111901|530112001|530112101|530112201|530112301|530112401|530112501|530112601,530110201,530110202,530110203,530110204,530110205,530110301,530110401,530110501,530110601,530110701,530110801,530110901,530111001,530111101,530111102,530112801,530111301,530111401,530111501,530111502,530111503,530111504,530111601,530111701,530111801,530111901,530112001,530112101,530112201,530112301,530112401,530112501,530112601
653018,-1,-1,0,3,1,6,6,140,202,1524,62,226,20.2,152.4,6.2,2,50,7#1250|9#10000|10#1250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,100,10#2000|1#1000000,,65301800,65301801,65301802,65301803,65301804,2,4,6,53007,53007|53999|53999|53999|53999,partner_avatar_653018,65301801,1,1,0,,53999#53999#53999#53999|53999#53999#53999#63999|53007#63999#53999#53999|53007#53007#63999#99999,21.8#280.4#6.2#2|23.5#366.4#6.2#2|25.4#487.4#6.2#2,65301801#65301812#65301803#65301804|65301801#65301812#65301813#65301804|65301801#65301812#65301813#65301814,10#2000|10#3000|10#4000|10#10000,,753011,,7065|7087|7111|7162,,853007,53007|653018|753011,53007|653018|753011,,295|296|297|298,1000005|1000019,1000016|1000021,0,0,-1,-1,-1,-1,-1,530070201|530070202|530070203|530070204|530070205|530070301|530070401|530070501|530070601|530070701|530070801|530070901|530071001|530071101|530071102|530072801|530071301|530071401|530071501|530071502|530071503|530071504|530071601|530071701|530071801|530071901|530072001|530072101|530072201|530072301|530072401|530072501|530072601,530070201,530070202,530070203,530070204,530070205,530070301,530070401,530070501,530070601,530070701,530070801,530070901,530071001,530071101,530071102,530072801,530071301,530071401,530071501,530071502,530071503,530071504,530071601,530071701,530071801,530071901,530072001,530072101,530072201,530072301,530072401,530072501,530072601
