id,name,qlt,star,icon,base1,base2,base3,skill_ids,group,dress_id,next_id,upgrade_cost,upgrade_cost2,dress_shard
3100455,-1,2,5,icon_dress_1007601|icon_dress_1007602,,,,,16,101076,,,,3200451#10
3100456,-1,2,6,icon_dress_1007601|icon_dress_1007602,,,,,16,101076,,,,3200451#10
3100457,-1,2,1,icon_dress_1007701|icon_dress_1007702,13,22,10,,16,101077,3100458,260#40,,3200457#10
3100458,-1,2,2,icon_dress_1007701|icon_dress_1007702,14,23,11,,16,101077,3100459,260#80|3200457#10,,3200457#10
3100459,-1,2,3,icon_dress_1007701|icon_dress_1007702,16,27,13,,16,101077,,,,3200457#10
3100460,-1,2,4,icon_dress_1007701|icon_dress_1007702,,,,,16,101077,,,,3200457#10
3100461,-1,2,5,icon_dress_1007701|icon_dress_1007702,,,,,16,101077,,,,3200457#10
3100462,-1,2,6,icon_dress_1007701|icon_dress_1007702,,,,,16,101077,,,,3200457#10
3100463,-1,2,1,icon_dress_1007801,10,19,15,,16,101078,3100464,260#40,,3200463#10
3100464,-1,2,2,icon_dress_1007801,11,21,16,,16,101078,3100465,260#80|3200463#10,,3200463#10
3100465,-1,2,3,icon_dress_1007801,13,24,19,,16,101078,,,,3200463#10
3100466,-1,2,4,icon_dress_1007801,,,,,16,101078,,,,3200463#10
3100467,-1,2,5,icon_dress_1007801,,,,,16,101078,,,,3200463#10
3100468,-1,2,6,icon_dress_1007801,,,,,16,101078,,,,3200463#10
3100469,-1,2,1,icon_dress_1007901,17,18,9,,16,101079,3100470,260#40,,3200469#10
3100470,-1,2,2,icon_dress_1007901,18,20,10,,16,101079,3100471,260#80|3200469#10,,3200469#10
3100471,-1,2,3,icon_dress_1007901,21,23,12,,16,101079,,,,3200469#10
3100472,-1,2,4,icon_dress_1007901,,,,,16,101079,,,,3200469#10
3100473,-1,2,5,icon_dress_1007901,,,,,16,101079,,,,3200469#10
3100474,-1,2,6,icon_dress_1007901,,,,,16,101079,,,,3200469#10
3100475,-1,6,1,icon_dress_1008001|icon_dress_1008002,40,31,19,1000407,17,101080,3100476,260#45,,3200475#50
3100476,-1,6,2,icon_dress_1008001|icon_dress_1008002,41,32,20,1000407,17,101080,3100477,260#120,,3200475#50
3100477,-1,6,3,icon_dress_1008001|icon_dress_1008002,46,35,22,1000407,17,101080,3100478,260#240|261#25|3200475#50,5#80|4#120|3#120|2#60,3200475#50
3100478,-1,6,4,icon_dress_1008001|icon_dress_1008002,55,42,26,1000407,17,101080,3100479,260#1000|261#100|3200475#100,5#120|4#180|3#180|2#90,3200475#50
3100479,-1,6,5,icon_dress_1008001|icon_dress_1008002,68,52,32,1000407,17,101080,3100480,260#4000|261#420|3200475#150,5#160|4#240|3#240|2#120,3200475#50
3100480,-1,6,6,icon_dress_1008001|icon_dress_1008002,88,68,42,1000407,17,101080,,,,3200475#50
3100481,-1,6,1,icon_dress_1008101|icon_dress_1008102,43,19,27,1000408,17,101081,3100482,260#45,,3200481#50
3100482,-1,6,2,icon_dress_1008101|icon_dress_1008102,45,20,29,1000408,17,101081,3100483,260#120,,3200481#50
3100483,-1,6,3,icon_dress_1008101|icon_dress_1008102,49,22,32,1000408,17,101081,3100484,260#240|261#25|3200481#50,5#80|4#120|3#120|2#60,3200481#50
3100484,-1,6,4,icon_dress_1008101|icon_dress_1008102,59,26,38,1000408,17,101081,3100485,260#1000|261#100|3200481#100,5#120|4#180|3#180|2#90,3200481#50
3100485,-1,6,5,icon_dress_1008101|icon_dress_1008102,73,32,47,1000408,17,101081,3100486,260#4000|261#420|3200481#150,5#160|4#240|3#240|2#120,3200481#50
3100486,-1,6,6,icon_dress_1008101|icon_dress_1008102,95,42,61,1000408,17,101081,,,,3200481#50
3100487,-1,6,1,icon_dress_1008201|icon_dress_1008202,41,27,21,1000409,17,101082,3100488,260#45,,3200487#50
3100488,-1,6,2,icon_dress_1008201|icon_dress_1008202,42,29,22,1000409,17,101082,3100489,260#120,,3200487#50
3100489,-1,6,3,icon_dress_1008201|icon_dress_1008202,47,32,24,1000409,17,101082,3100490,260#240|261#25|3200487#50,5#80|4#120|3#120|2#60,3200487#50
3100490,-1,6,4,icon_dress_1008201|icon_dress_1008202,56,38,29,1000409,17,101082,3100491,260#1000|261#100|3200487#100,5#120|4#180|3#180|2#90,3200487#50
3100491,-1,6,5,icon_dress_1008201|icon_dress_1008202,69,47,36,1000409,17,101082,3100492,260#4000|261#420|3200487#150,5#160|4#240|3#240|2#120,3200487#50
3100492,-1,6,6,icon_dress_1008201|icon_dress_1008202,90,61,47,1000409,17,101082,,,,3200487#50
3100493,-1,6,1,icon_dress_1008301|icon_dress_1008302,41,21,28,1000410,17,101083,3100494,260#45,,3200493#50
3100494,-1,6,2,icon_dress_1008301|icon_dress_1008302,42,22,29,1000410,17,101083,3100495,260#120,,3200493#50
3100495,-1,6,3,icon_dress_1008301|icon_dress_1008302,47,24,32,1000410,17,101083,3100496,260#240|261#25|3200493#50,5#80|4#120|3#120|2#60,3200493#50
3100496,-1,6,4,icon_dress_1008301|icon_dress_1008302,56,29,38,1000410,17,101083,3100497,260#1000|261#100|3200493#100,5#120|4#180|3#180|2#90,3200493#50
3100497,-1,6,5,icon_dress_1008301|icon_dress_1008302,69,35,48,1000410,17,101083,3100498,260#4000|261#420|3200493#150,5#160|4#240|3#240|2#120,3200493#50
3100498,-1,6,6,icon_dress_1008301|icon_dress_1008302,90,46,62,1000410,17,101083,,,,3200493#50
3100499,-1,6,1,icon_dress_1008401,43,24,22,1000411,17,101084,3100500,260#45,,3200499#50
3100500,-1,6,2,icon_dress_1008401,45,25,23,1000411,17,101084,3100501,260#120,,3200499#50
3100501,-1,6,3,icon_dress_1008401,50,28,25,1000411,17,101084,3100502,260#240|261#25|3200499#50,5#80|4#120|3#120|2#60,3200499#50
3100502,-1,6,4,icon_dress_1008401,60,33,30,1000411,17,101084,3100503,260#1000|261#100|3200499#100,5#120|4#180|3#180|2#90,3200499#50
3100503,-1,6,5,icon_dress_1008401,74,42,37,1000411,17,101084,3100504,260#4000|261#420|3200499#150,5#160|4#240|3#240|2#120,3200499#50
3100504,-1,6,6,icon_dress_1008401,96,54,48,1000411,17,101084,,,,3200499#50
3199999,3199999,1,6,,1,1,1,,,999999,,,,3299999#50
3199998,3199998,1,1,,,,,,,999998,,,,3299998#50
3199997,3199997,1,1,,,,,,,999997,,,,3299997#50
3199996,3199996,2,1,,,,,,,999996,,,,3299996#50
3199995,3199995,2,1,,,,,,,999995,,,,3299995#50
3199994,3199994,2,1,,,,,,,999994,,,,3299994#50
3199993,3199993,3,1,,,,,,,999993,,,,3299993#50
3199992,3199992,3,1,,,,,,,999992,,,,3299992#50
3199991,3199991,4,1,,,,,,,999991,,,,3299991#50
3199990,3199990,4,1,,,,,,,999990,,,,3299990#50
3199989,3199989,5,1,,,,,,,999989,,,,3299989#50
3199988,3199988,5,1,,,,,,,999988,,,,3299988#50
3199987,3199987,6,6,,,,,,,999987,,,,3299987#50
3199986,3199986,6,1,,,,,,,999986,,,,3299986#50
3199985,3199985,1,5,,,,,,,3299985,,,,3299999#50
3199984,3199984,1,4,,,,,,,3299984,,,,3299999#50
3199983,3199983,1,3,,,,,,,3299983,,,,3299999#50
3199982,3199982,1,2,,,,,,,3299982,,,,3299999#50
3199981,3199981,1,1,,,,,,,3299981,,,,3299999#50
3199980,3199980,6,5,,,,,,,3299980,,,,3299987#50
3199979,3199979,6,4,,,,,,,3299979,,,,3299987#50
3199978,3199978,6,3,,,,,,,3299978,,,,3299987#50
3199977,3199977,6,2,,,,,,,3299977,,,,3299987#50
3199976,3199976,6,1,,,,,,,3299976,,,,3299987#50
3100505,-1,5,1,icon_dress_1008501,23,15,30,1001511,5,101085,3100506,260#45,,3200505#40
3100506,-1,5,2,icon_dress_1008501,24,16,31,1001511,5,101085,3100507,260#110,,3200505#40
3100507,-1,5,3,icon_dress_1008501,26,17,35,1001511,5,101085,3100508,260#240|261#20|3200505#40,4#90|3#100|2#50,3200505#40
3100508,-1,5,4,icon_dress_1008501,31,20,42,1001511,5,101085,3100509,260#1000|261#80|3200505#80,4#120|3#140|2#70,3200505#40
3100509,-1,5,5,icon_dress_1008501,39,25,52,1001511,5,101085,3100510,260#4000|261#340|3200505#120,4#180|3#200|2#100,3200505#40
3100510,-1,5,6,icon_dress_1008501,50,33,67,1001511,5,101085,,,,3200505#40
3100511,-1,6,1,icon_dress_1006001|icon_dress_1006002,,,,,18,101086,,,,
3100512,-1,6,2,icon_dress_1006001|icon_dress_1006002,,,,,18,101086,,,,
3100513,-1,6,3,icon_dress_1006001|icon_dress_1006002,,,,,18,101086,,,,
3100514,-1,6,4,icon_dress_1006001|icon_dress_1006002,,,,,18,101086,,,,
3100515,-1,6,5,icon_dress_1006001|icon_dress_1006002,,,,,18,101086,,,,
3100516,-1,6,6,icon_dress_1006001|icon_dress_1006002,,,,,18,101086,,,,
3100517,-1,6,1,icon_dress_1006101|icon_dress_1006102,,,,,18,101087,,,,
3100518,-1,6,2,icon_dress_1006101|icon_dress_1006102,,,,,18,101087,,,,
3100519,-1,6,3,icon_dress_1006101|icon_dress_1006102,,,,,18,101087,,,,
3100520,-1,6,4,icon_dress_1006101|icon_dress_1006102,,,,,18,101087,,,,
3100521,-1,6,5,icon_dress_1006101|icon_dress_1006102,,,,,18,101087,,,,
3100522,-1,6,6,icon_dress_1006101|icon_dress_1006102,,,,,18,101087,,,,
3100523,-1,6,1,icon_dress_1006201|icon_dress_1006202,,,,,18,101088,,,,
3100524,-1,6,2,icon_dress_1006201|icon_dress_1006202,,,,,18,101088,,,,
3100525,-1,6,3,icon_dress_1006201|icon_dress_1006202,,,,,18,101088,,,,
3100526,-1,6,4,icon_dress_1006201|icon_dress_1006202,,,,,18,101088,,,,
3100527,-1,6,5,icon_dress_1006201|icon_dress_1006202,,,,,18,101088,,,,
3100528,-1,6,6,icon_dress_1006201|icon_dress_1006202,,,,,18,101088,,,,
3100529,-1,6,1,icon_dress_1006301|icon_dress_1006302,,,,,18,101089,,,,
3100530,-1,6,2,icon_dress_1006301|icon_dress_1006302,,,,,18,101089,,,,
3100531,-1,6,3,icon_dress_1006301|icon_dress_1006302,,,,,18,101089,,,,
3100532,-1,6,4,icon_dress_1006301|icon_dress_1006302,,,,,18,101089,,,,
3100533,-1,6,5,icon_dress_1006301|icon_dress_1006302,,,,,18,101089,,,,
3100534,-1,6,6,icon_dress_1006301|icon_dress_1006302,,,,,18,101089,,,,
3100535,-1,6,1,icon_dress_1006401,,,,,18,101090,,,,
3100536,-1,6,2,icon_dress_1006401,,,,,18,101090,,,,
3100537,-1,6,3,icon_dress_1006401,,,,,18,101090,,,,
3100538,-1,6,4,icon_dress_1006401,,,,,18,101090,,,,
3100539,-1,6,5,icon_dress_1006401,,,,,18,101090,,,,
3100540,-1,6,6,icon_dress_1006401,,,,,18,101090,,,,
3100541,-1,6,1,icon_dress_1006001|icon_dress_1006002,,,,,19,101091,,,,
3100542,-1,6,2,icon_dress_1006001|icon_dress_1006002,,,,,19,101091,,,,
3100543,-1,6,3,icon_dress_1006001|icon_dress_1006002,,,,,19,101091,,,,
3100544,-1,6,4,icon_dress_1006001|icon_dress_1006002,,,,,19,101091,,,,
3100545,-1,6,5,icon_dress_1006001|icon_dress_1006002,,,,,19,101091,,,,
3100546,-1,6,6,icon_dress_1006001|icon_dress_1006002,,,,,19,101091,,,,
3100547,-1,6,1,icon_dress_1006101|icon_dress_1006102,,,,,19,101092,,,,
3100548,-1,6,2,icon_dress_1006101|icon_dress_1006102,,,,,19,101092,,,,
3100549,-1,6,3,icon_dress_1006101|icon_dress_1006102,,,,,19,101092,,,,
3100550,-1,6,4,icon_dress_1006101|icon_dress_1006102,,,,,19,101092,,,,
3100551,-1,6,5,icon_dress_1006101|icon_dress_1006102,,,,,19,101092,,,,
3100552,-1,6,6,icon_dress_1006101|icon_dress_1006102,,,,,19,101092,,,,
3100553,-1,6,1,icon_dress_1006201|icon_dress_1006202,,,,,19,101093,,,,
3100554,-1,6,2,icon_dress_1006201|icon_dress_1006202,,,,,19,101093,,,,
3100555,-1,6,3,icon_dress_1006201|icon_dress_1006202,,,,,19,101093,,,,
3100556,-1,6,4,icon_dress_1006201|icon_dress_1006202,,,,,19,101093,,,,
3100557,-1,6,5,icon_dress_1006201|icon_dress_1006202,,,,,19,101093,,,,
3100558,-1,6,6,icon_dress_1006201|icon_dress_1006202,,,,,19,101093,,,,
3100559,-1,6,1,icon_dress_1006301|icon_dress_1006302,,,,,19,101094,,,,
3100560,-1,6,2,icon_dress_1006301|icon_dress_1006302,,,,,19,101094,,,,
3100561,-1,6,3,icon_dress_1006301|icon_dress_1006302,,,,,19,101094,,,,
3100562,-1,6,4,icon_dress_1006301|icon_dress_1006302,,,,,19,101094,,,,
3100563,-1,6,5,icon_dress_1006301|icon_dress_1006302,,,,,19,101094,,,,
3100564,-1,6,6,icon_dress_1006301|icon_dress_1006302,,,,,19,101094,,,,
3100565,-1,6,1,icon_dress_1006301|icon_dress_1006302,,,,,19,101095,,,,
3100566,-1,6,2,icon_dress_1006301|icon_dress_1006302,,,,,19,101095,,,,
3100567,-1,6,3,icon_dress_1006301|icon_dress_1006302,,,,,19,101095,,,,
3100568,-1,6,4,icon_dress_1006301|icon_dress_1006302,,,,,19,101095,,,,
3100569,-1,6,5,icon_dress_1006301|icon_dress_1006302,,,,,19,101095,,,,
3100570,-1,6,6,icon_dress_1006301|icon_dress_1006302,,,,,19,101095,,,,
3100571,-1,6,1,icon_dress_1006001|icon_dress_1006002,,,,,20,101096,,,,
3100572,-1,6,2,icon_dress_1006001|icon_dress_1006002,,,,,20,101096,,,,
3100573,-1,6,3,icon_dress_1006001|icon_dress_1006002,,,,,20,101096,,,,
3100574,-1,6,4,icon_dress_1006001|icon_dress_1006002,,,,,20,101096,,,,
3100575,-1,6,5,icon_dress_1006001|icon_dress_1006002,,,,,20,101096,,,,
3100576,-1,6,6,icon_dress_1006001|icon_dress_1006002,,,,,20,101096,,,,
3100577,-1,6,1,icon_dress_1006101|icon_dress_1006102,,,,,20,101097,,,,
3100578,-1,6,2,icon_dress_1006101|icon_dress_1006102,,,,,20,101097,,,,
3100579,-1,6,3,icon_dress_1006101|icon_dress_1006102,,,,,20,101097,,,,
3100580,-1,6,4,icon_dress_1006101|icon_dress_1006102,,,,,20,101097,,,,
3100581,-1,6,5,icon_dress_1006101|icon_dress_1006102,,,,,20,101097,,,,
3100582,-1,6,6,icon_dress_1006101|icon_dress_1006102,,,,,20,101097,,,,
3100583,-1,6,1,icon_dress_1006201|icon_dress_1006202,,,,,20,101098,,,,
3100584,-1,6,2,icon_dress_1006201|icon_dress_1006202,,,,,20,101098,,,,
3100585,-1,6,3,icon_dress_1006201|icon_dress_1006202,,,,,20,101098,,,,
3100586,-1,6,4,icon_dress_1006201|icon_dress_1006202,,,,,20,101098,,,,
3100587,-1,6,5,icon_dress_1006201|icon_dress_1006202,,,,,20,101098,,,,
3100588,-1,6,6,icon_dress_1006201|icon_dress_1006202,,,,,20,101098,,,,
3100589,-1,6,1,icon_dress_1006301|icon_dress_1006302,,,,,20,101099,,,,
3100590,-1,6,2,icon_dress_1006301|icon_dress_1006302,,,,,20,101099,,,,
3100591,-1,6,3,icon_dress_1006301|icon_dress_1006302,,,,,20,101099,,,,
3100592,-1,6,4,icon_dress_1006301|icon_dress_1006302,,,,,20,101099,,,,
3100593,-1,6,5,icon_dress_1006301|icon_dress_1006302,,,,,20,101099,,,,
3100594,-1,6,6,icon_dress_1006301|icon_dress_1006302,,,,,20,101099,,,,
3100595,-1,6,1,icon_dress_1006401|icon_dress_1006402,,,,,20,101100,,,,
3100596,-1,6,2,icon_dress_1006401|icon_dress_1006402,,,,,20,101100,,,,
3100597,-1,6,3,icon_dress_1006401|icon_dress_1006402,,,,,20,101100,,,,
3100598,-1,6,4,icon_dress_1006401|icon_dress_1006402,,,,,20,101100,,,,
3100599,-1,6,5,icon_dress_1006401|icon_dress_1006402,,,,,20,101100,,,,
3100600,-1,6,6,icon_dress_1006401|icon_dress_1006402,,,,,20,101100,,,,
3100601,-1,6,1,icon_dress_1006001|icon_dress_1006002,,,,,21,101101,,,,
3100602,-1,6,2,icon_dress_1006001|icon_dress_1006002,,,,,21,101101,,,,
3100603,-1,6,3,icon_dress_1006001|icon_dress_1006002,,,,,21,101101,,,,
3100604,-1,6,4,icon_dress_1006001|icon_dress_1006002,,,,,21,101101,,,,
3100605,-1,6,5,icon_dress_1006001|icon_dress_1006002,,,,,21,101101,,,,
3100606,-1,6,6,icon_dress_1006001|icon_dress_1006002,,,,,21,101101,,,,
3100607,-1,6,1,icon_dress_1006101|icon_dress_1006102,,,,,21,101102,,,,
3100608,-1,6,2,icon_dress_1006101|icon_dress_1006102,,,,,21,101102,,,,
3100609,-1,6,3,icon_dress_1006101|icon_dress_1006102,,,,,21,101102,,,,
3100610,-1,6,4,icon_dress_1006101|icon_dress_1006102,,,,,21,101102,,,,
3100611,-1,6,5,icon_dress_1006101|icon_dress_1006102,,,,,21,101102,,,,
3100612,-1,6,6,icon_dress_1006101|icon_dress_1006102,,,,,21,101102,,,,
3100613,-1,6,1,icon_dress_1006201|icon_dress_1006202,,,,,21,101103,,,,
3100614,-1,6,2,icon_dress_1006201|icon_dress_1006202,,,,,21,101103,,,,
3100615,-1,6,3,icon_dress_1006201|icon_dress_1006202,,,,,21,101103,,,,
3100616,-1,6,4,icon_dress_1006201|icon_dress_1006202,,,,,21,101103,,,,
3100617,-1,6,5,icon_dress_1006201|icon_dress_1006202,,,,,21,101103,,,,
3100618,-1,6,6,icon_dress_1006201|icon_dress_1006202,,,,,21,101103,,,,
3100619,-1,6,1,icon_dress_1006301|icon_dress_1006302,,,,,21,101104,,,,
3100620,-1,6,2,icon_dress_1006301|icon_dress_1006302,,,,,21,101104,,,,
3100621,-1,6,3,icon_dress_1006301|icon_dress_1006302,,,,,21,101104,,,,
3100622,-1,6,4,icon_dress_1006301|icon_dress_1006302,,,,,21,101104,,,,
3100623,-1,6,5,icon_dress_1006301|icon_dress_1006302,,,,,21,101104,,,,
3100624,-1,6,6,icon_dress_1006301|icon_dress_1006302,,,,,21,101104,,,,
3100625,-1,6,1,icon_dress_1006401|icon_dress_1006402,,,,,21,101105,,,,
3100626,-1,6,2,icon_dress_1006401|icon_dress_1006402,,,,,21,101105,,,,
3100627,-1,6,3,icon_dress_1006401|icon_dress_1006402,,,,,21,101105,,,,
3100628,-1,6,4,icon_dress_1006401|icon_dress_1006402,,,,,21,101105,,,,
3100629,-1,6,5,icon_dress_1006401|icon_dress_1006402,,,,,21,101105,,,,
3100630,-1,6,6,icon_dress_1006401|icon_dress_1006402,,,,,21,101105,,,,
3100631,-1,6,1,icon_dress_1006001|icon_dress_1006002,,,,,22,101106,,,,
3100632,-1,6,2,icon_dress_1006001|icon_dress_1006002,,,,,22,101106,,,,
3100633,-1,6,3,icon_dress_1006001|icon_dress_1006002,,,,,22,101106,,,,
3100634,-1,6,4,icon_dress_1006001|icon_dress_1006002,,,,,22,101106,,,,
3100635,-1,6,5,icon_dress_1006001|icon_dress_1006002,,,,,22,101106,,,,
3100636,-1,6,6,icon_dress_1006001|icon_dress_1006002,,,,,22,101106,,,,
3100637,-1,6,1,icon_dress_1006101|icon_dress_1006102,,,,,22,101107,,,,
3100638,-1,6,2,icon_dress_1006101|icon_dress_1006102,,,,,22,101107,,,,
3100639,-1,6,3,icon_dress_1006101|icon_dress_1006102,,,,,22,101107,,,,
3100640,-1,6,4,icon_dress_1006101|icon_dress_1006102,,,,,22,101107,,,,
3100641,-1,6,5,icon_dress_1006101|icon_dress_1006102,,,,,22,101107,,,,
3100642,-1,6,6,icon_dress_1006101|icon_dress_1006102,,,,,22,101107,,,,
3100643,-1,6,1,icon_dress_1006201|icon_dress_1006202,,,,,22,101108,,,,
3100644,-1,6,2,icon_dress_1006201|icon_dress_1006202,,,,,22,101108,,,,
3100645,-1,6,3,icon_dress_1006201|icon_dress_1006202,,,,,22,101108,,,,
3100646,-1,6,4,icon_dress_1006201|icon_dress_1006202,,,,,22,101108,,,,
3100647,-1,6,5,icon_dress_1006201|icon_dress_1006202,,,,,22,101108,,,,
3100648,-1,6,6,icon_dress_1006201|icon_dress_1006202,,,,,22,101108,,,,
3100649,-1,6,1,icon_dress_1006301|icon_dress_1006302,,,,,22,101109,,,,
3100650,-1,6,2,icon_dress_1006301|icon_dress_1006302,,,,,22,101109,,,,
3100651,-1,6,3,icon_dress_1006301|icon_dress_1006302,,,,,22,101109,,,,
3100652,-1,6,4,icon_dress_1006301|icon_dress_1006302,,,,,22,101109,,,,
3100653,-1,6,5,icon_dress_1006301|icon_dress_1006302,,,,,22,101109,,,,
3100654,-1,6,6,icon_dress_1006301|icon_dress_1006302,,,,,22,101109,,,,
3100655,-1,6,1,icon_dress_1006401|icon_dress_1006402,,,,,22,101110,,,,
3100656,-1,6,2,icon_dress_1006401|icon_dress_1006402,,,,,22,101110,,,,
3100657,-1,6,3,icon_dress_1006401|icon_dress_1006402,,,,,22,101110,,,,
3100658,-1,6,4,icon_dress_1006401|icon_dress_1006402,,,,,22,101110,,,,
3100659,-1,6,5,icon_dress_1006401|icon_dress_1006402,,,,,22,101110,,,,
3100660,-1,6,6,icon_dress_1006401|icon_dress_1006402,,,,,22,101110,,,,
3100661,-1,6,1,icon_dress_1006001|icon_dress_1006002,,,,,23,101111,,,,
3100662,-1,6,2,icon_dress_1006001|icon_dress_1006002,,,,,23,101111,,,,
3100663,-1,6,3,icon_dress_1006001|icon_dress_1006002,,,,,23,101111,,,,
3100664,-1,6,4,icon_dress_1006001|icon_dress_1006002,,,,,23,101111,,,,
3100665,-1,6,5,icon_dress_1006001|icon_dress_1006002,,,,,23,101111,,,,
3100666,-1,6,6,icon_dress_1006001|icon_dress_1006002,,,,,23,101111,,,,
3100667,-1,6,1,icon_dress_1006101|icon_dress_1006102,,,,,23,101112,,,,
3100668,-1,6,2,icon_dress_1006101|icon_dress_1006102,,,,,23,101112,,,,
3100669,-1,6,3,icon_dress_1006101|icon_dress_1006102,,,,,23,101112,,,,
3100670,-1,6,4,icon_dress_1006101|icon_dress_1006102,,,,,23,101112,,,,
3100671,-1,6,5,icon_dress_1006101|icon_dress_1006102,,,,,23,101112,,,,
3100672,-1,6,6,icon_dress_1006101|icon_dress_1006102,,,,,23,101112,,,,
3100673,-1,6,1,icon_dress_1006201|icon_dress_1006202,,,,,23,101113,,,,
3100674,-1,6,2,icon_dress_1006201|icon_dress_1006202,,,,,23,101113,,,,
3100675,-1,6,3,icon_dress_1006201|icon_dress_1006202,,,,,23,101113,,,,
3100676,-1,6,4,icon_dress_1006201|icon_dress_1006202,,,,,23,101113,,,,
3100677,-1,6,5,icon_dress_1006201|icon_dress_1006202,,,,,23,101113,,,,
3100678,-1,6,6,icon_dress_1006201|icon_dress_1006202,,,,,23,101113,,,,
3100679,-1,6,1,icon_dress_1006301|icon_dress_1006302,,,,,23,101114,,,,
3100680,-1,6,2,icon_dress_1006301|icon_dress_1006302,,,,,23,101114,,,,
3100681,-1,6,3,icon_dress_1006301|icon_dress_1006302,,,,,23,101114,,,,
3100682,-1,6,4,icon_dress_1006301|icon_dress_1006302,,,,,23,101114,,,,
3100683,-1,6,5,icon_dress_1006301|icon_dress_1006302,,,,,23,101114,,,,
3100684,-1,6,6,icon_dress_1006301|icon_dress_1006302,,,,,23,101114,,,,
3100685,-1,6,1,icon_dress_1006401|icon_dress_1006402,,,,,23,101115,,,,
3100686,-1,6,2,icon_dress_1006401|icon_dress_1006402,,,,,23,101115,,,,
3100687,-1,6,3,icon_dress_1006401|icon_dress_1006402,,,,,23,101115,,,,
3100688,-1,6,4,icon_dress_1006401|icon_dress_1006402,,,,,23,101115,,,,
3100689,-1,6,5,icon_dress_1006401|icon_dress_1006402,,,,,23,101115,,,,
3100690,-1,6,6,icon_dress_1006401|icon_dress_1006402,,,,,23,101115,,,,
3100691,-1,6,1,icon_dress_1006001|icon_dress_1006002,,,,,24,101116,,,,
3100692,-1,6,2,icon_dress_1006001|icon_dress_1006002,,,,,24,101116,,,,
3100693,-1,6,3,icon_dress_1006001|icon_dress_1006002,,,,,24,101116,,,,
3100694,-1,6,4,icon_dress_1006001|icon_dress_1006002,,,,,24,101116,,,,
3100695,-1,6,5,icon_dress_1006001|icon_dress_1006002,,,,,24,101116,,,,
3100696,-1,6,6,icon_dress_1006001|icon_dress_1006002,,,,,24,101116,,,,
3100697,-1,6,1,icon_dress_1006101|icon_dress_1006102,,,,,24,101117,,,,
3100698,-1,6,2,icon_dress_1006101|icon_dress_1006102,,,,,24,101117,,,,
3100699,-1,6,3,icon_dress_1006101|icon_dress_1006102,,,,,24,101117,,,,
3100700,-1,6,4,icon_dress_1006101|icon_dress_1006102,,,,,24,101117,,,,
3100701,-1,6,5,icon_dress_1006101|icon_dress_1006102,,,,,24,101117,,,,
3100702,-1,6,6,icon_dress_1006101|icon_dress_1006102,,,,,24,101117,,,,
3100703,-1,6,1,icon_dress_1006201|icon_dress_1006202,,,,,24,101118,,,,
3100704,-1,6,2,icon_dress_1006201|icon_dress_1006202,,,,,24,101118,,,,
3100705,-1,6,3,icon_dress_1006201|icon_dress_1006202,,,,,24,101118,,,,
3100706,-1,6,4,icon_dress_1006201|icon_dress_1006202,,,,,24,101118,,,,
3100707,-1,6,5,icon_dress_1006201|icon_dress_1006202,,,,,24,101118,,,,
3100708,-1,6,6,icon_dress_1006201|icon_dress_1006202,,,,,24,101118,,,,
3100709,-1,6,1,icon_dress_1006301|icon_dress_1006302,,,,,24,101119,,,,
3100710,-1,6,2,icon_dress_1006301|icon_dress_1006302,,,,,24,101119,,,,
3100711,-1,6,3,icon_dress_1006301|icon_dress_1006302,,,,,24,101119,,,,
3100712,-1,6,4,icon_dress_1006301|icon_dress_1006302,,,,,24,101119,,,,
3100713,-1,6,5,icon_dress_1006301|icon_dress_1006302,,,,,24,101119,,,,
3100714,-1,6,6,icon_dress_1006301|icon_dress_1006302,,,,,24,101119,,,,
3100715,-1,6,1,icon_dress_1006401|icon_dress_1006402,,,,,24,101120,,,,
3100716,-1,6,2,icon_dress_1006401|icon_dress_1006402,,,,,24,101120,,,,
3100717,-1,6,3,icon_dress_1006401|icon_dress_1006402,,,,,24,101120,,,,
3100718,-1,6,4,icon_dress_1006401|icon_dress_1006402,,,,,24,101120,,,,
3100719,-1,6,5,icon_dress_1006401|icon_dress_1006402,,,,,24,101120,,,,
3100720,-1,6,6,icon_dress_1006401|icon_dress_1006402,,,,,24,101120,,,,
3100721,-1,6,1,icon_dress_1006001|icon_dress_1006002,,,,,25,101121,,,,
3100722,-1,6,2,icon_dress_1006001|icon_dress_1006002,,,,,25,101121,,,,
3100723,-1,6,3,icon_dress_1006001|icon_dress_1006002,,,,,25,101121,,,,
3100724,-1,6,4,icon_dress_1006001|icon_dress_1006002,,,,,25,101121,,,,
3100725,-1,6,5,icon_dress_1006001|icon_dress_1006002,,,,,25,101121,,,,
3100726,-1,6,6,icon_dress_1006001|icon_dress_1006002,,,,,25,101121,,,,
3100727,-1,6,1,icon_dress_1006101|icon_dress_1006102,,,,,25,101122,,,,
3100728,-1,6,2,icon_dress_1006101|icon_dress_1006102,,,,,25,101122,,,,
3100729,-1,6,3,icon_dress_1006101|icon_dress_1006102,,,,,25,101122,,,,
3100730,-1,6,4,icon_dress_1006101|icon_dress_1006102,,,,,25,101122,,,,
3100731,-1,6,5,icon_dress_1006101|icon_dress_1006102,,,,,25,101122,,,,
3100732,-1,6,6,icon_dress_1006101|icon_dress_1006102,,,,,25,101122,,,,
3100733,-1,6,1,icon_dress_1006201|icon_dress_1006202,,,,,25,101123,,,,
