id,name,avatar,partner_model,show_ids,atk_id,type,hp,atk,arm,map_id,awards
10591,-1,partner_avatar_43006,4300601,43006|653012,4300600,1,1253700,185734,46434,119,239#2
10592,-1,partner_avatar_43007,4300701,43007|653014,4300700,1,1253700,185734,46434,119,239#2
10593,-1,partner_avatar_43008,4300801,43008,4300800,1,1253700,185734,46434,119,239#2
10594,-1,partner_avatar_44001,4400101,44001,4400100,1,1253700,185734,46434,119,239#2
10595,-1,partner_avatar_44002,4400201,44002,4400200,1,1253700,185734,46434,119,239#2
10596,-1,partner_avatar_44003,4400301,44003,4400300,1,1259541,186599,46650,120,239#2
10597,-1,partner_avatar_44004,4400401,44004,4400400,1,1259541,186599,46650,120,239#2
10598,-1,partner_avatar_44005,4400501,44005|654012,4400500,1,1259541,186599,46650,120,239#2
10599,-1,partner_avatar_44006,4400601,44006,4400600,1,1259541,186599,46650,120,239#2
10600,-1,partner_avatar_44007,4400701,44007|654015,4400700,1,1259541,186599,46650,120,239#2
10601,-1,partner_avatar_41001,4100101,41001,4100100,1,1265490,187479,46870,121,239#2
10602,-1,partner_avatar_41002,4100201,41002,4100200,1,1265490,187479,46870,121,239#2
10603,-1,partner_avatar_41003,4100301,41003|651013,4100300,1,1265490,187479,46870,121,239#2
10604,-1,partner_avatar_41004,4100401,41004|651014,4100400,1,1265490,187479,46870,121,239#2
10605,-1,partner_avatar_41005,4100501,41005,4100500,1,1265490,187479,46870,121,239#2
10606,-1,partner_avatar_41006,4100601,41006,4100600,1,1271448,188361,47090,122,239#2
10607,-1,partner_avatar_41007,4100701,41007,4100700,1,1271448,188361,47090,122,239#2
10608,-1,partner_avatar_41008,4100801,41008|651012,4100800,1,1271448,188361,47090,122,239#2
10609,-1,partner_avatar_42001,4200101,42001,4200100,1,1271448,188361,47090,122,239#2
10610,-1,partner_avatar_42002,4200201,42002,4200200,1,1271448,188361,47090,122,239#2
10611,-1,partner_avatar_42003,4200301,42003|652015,4200300,1,1277307,189229,47307,123,239#2
10612,-1,partner_avatar_42004,4200401,42004|652012,4200400,1,1277307,189229,47307,123,239#2
10613,-1,partner_avatar_42005,4200501,42005,4200500,1,1277307,189229,47307,123,239#2
10614,-1,partner_avatar_42006,4200601,42006,4200600,1,1277307,189229,47307,123,239#2
10615,-1,partner_avatar_42007,4200701,42007,4200700,1,1277307,189229,47307,123,239#2
10616,-1,partner_avatar_42008,4200801,42008|652016,4200800,1,1283274,190115,47529,124,239#2
10617,-1,partner_avatar_43001,4300101,43001,4300100,1,1283274,190115,47529,124,239#2
10618,-1,partner_avatar_43002,4300201,43002|653013,4300200,1,1283274,190115,47529,124,239#2
10619,-1,partner_avatar_43003,4300301,43003,4300300,1,1283274,190115,47529,124,239#2
10620,-1,partner_avatar_42002,4200201,42002,4200200,1,1283274,190115,47529,124,239#2
10621,-1,partner_avatar_43005,4300501,43005,4300500,1,1289151,190985,47746,125,239#2
10622,-1,partner_avatar_43006,4300601,43006|653012,4300600,1,1289151,190985,47746,125,239#2
10623,-1,partner_avatar_43007,4300701,43007|653014,4300700,1,1289151,190985,47746,125,239#2
10624,-1,partner_avatar_43008,4300801,43008,4300800,1,1289151,190985,47746,125,239#2
10625,-1,partner_avatar_44001,4400101,44001,4400100,1,1289151,190985,47746,125,239#2
10626,-1,partner_avatar_44002,4400201,44002,4400200,1,1295145,191873,47968,126,239#2
10627,-1,partner_avatar_44003,4400301,44003,4400300,1,1295145,191873,47968,126,239#2
10628,-1,partner_avatar_44004,4400401,44004,4400400,1,1295145,191873,47968,126,239#2
10629,-1,partner_avatar_44005,4400501,44005|654012,4400500,1,1295145,191873,47968,126,239#2
10630,-1,partner_avatar_44006,4400601,44006,4400600,1,1295145,191873,47968,126,239#2
10631,-1,partner_avatar_44007,4400701,44007|654015,4400700,1,1301139,192761,48190,127,239#2
10632,-1,partner_avatar_44008,4400801,44008|654014,4400800,1,1301139,192761,48190,127,239#2
10633,-1,partner_avatar_41001,4100101,41001,4100100,1,1301139,192761,48190,127,239#2
10634,-1,partner_avatar_41002,4100201,41002,4100200,1,1301139,192761,48190,127,239#2
10635,-1,partner_avatar_41003,4100301,41003|651013,4100300,1,1301139,192761,48190,127,239#2
10636,-1,partner_avatar_41004,4100401,41004|651014,4100400,1,1307043,193635,48409,128,239#2
10637,-1,partner_avatar_41005,4100501,41005,4100500,1,1307043,193635,48409,128,239#2
10638,-1,partner_avatar_41006,4100601,41006,4100600,1,1307043,193635,48409,128,239#2
10639,-1,partner_avatar_41007,4100701,41007,4100700,1,1307043,193635,48409,128,239#2
10640,-1,partner_avatar_41008,4100801,41008|651012,4100800,1,1307043,193635,48409,128,239#2
10641,-1,partner_avatar_42001,4200101,42001,4200100,1,1313055,194527,48632,129,239#2
10642,-1,partner_avatar_42002,4200201,42002,4200200,1,1313055,194527,48632,129,239#2
10643,-1,partner_avatar_42003,4200301,42003|652015,4200300,1,1313055,194527,48632,129,239#2
10644,-1,partner_avatar_42004,4200401,42004|652012,4200400,1,1313055,194527,48632,129,239#2
10645,-1,partner_avatar_42005,4200501,42005,4200500,1,1313055,194527,48632,129,239#2
10646,-1,partner_avatar_42006,4200601,42006,4200600,1,1319076,195419,48855,130,239#2
10647,-1,partner_avatar_42007,4200701,42007,4200700,1,1319076,195419,48855,130,239#2
10648,-1,partner_avatar_42008,4200801,42008|652016,4200800,1,1319076,195419,48855,130,239#2
10649,-1,partner_avatar_43001,4300101,43001,4300100,1,1319076,195419,48855,130,239#2
10650,-1,partner_avatar_43002,4300201,43002|653013,4300200,1,1319076,195419,48855,130,239#2
10651,-1,partner_avatar_43003,4300301,43003,4300300,1,1325007,196297,49074,131,239#2
10652,-1,partner_avatar_42008,4200801,42008|652016,4200800,1,1325007,196297,49074,131,239#2
10653,-1,partner_avatar_43005,4300501,43005,4300500,1,1325007,196297,49074,131,239#2
10654,-1,partner_avatar_43006,4300601,43006|653012,4300600,1,1325007,196297,49074,131,239#2
10655,-1,partner_avatar_43007,4300701,43007|653014,4300700,1,1325007,196297,49074,131,239#2
10656,-1,partner_avatar_43008,4300801,43008,4300800,1,1331046,197191,49298,132,239#2
10657,-1,partner_avatar_44001,4400101,44001,4400100,1,1331046,197191,49298,132,239#2
10658,-1,partner_avatar_44002,4400201,44002,4400200,1,1331046,197191,49298,132,239#2
10659,-1,partner_avatar_44003,4400301,44003,4400300,1,1331046,197191,49298,132,239#2
10660,-1,partner_avatar_44004,4400401,44004,4400400,1,1331046,197191,49298,132,239#2
10661,-1,partner_avatar_44005,4400501,44005|654012,4400500,1,1337094,198088,49522,133,239#2
10662,-1,partner_avatar_44006,4400601,44006,4400600,1,1337094,198088,49522,133,239#2
10663,-1,partner_avatar_44007,4400701,44007|654015,4400700,1,1337094,198088,49522,133,239#2
10664,-1,partner_avatar_44008,4400801,44008|654014,4400800,1,1337094,198088,49522,133,239#2
10665,-1,partner_avatar_41001,4100101,41001,4100100,1,1337094,198088,49522,133,239#2
10666,-1,partner_avatar_41002,4100201,41002,4100200,1,1343052,198969,49742,134,239#2
10667,-1,partner_avatar_41003,4100301,41003|651013,4100300,1,1343052,198969,49742,134,239#2
10668,-1,partner_avatar_41004,4100401,41004|651014,4100400,1,1343052,198969,49742,134,239#2
10669,-1,partner_avatar_41005,4100501,41005,4100500,1,1343052,198969,49742,134,239#2
10670,-1,partner_avatar_41006,4100601,41006,4100600,1,1343052,198969,49742,134,239#2
10671,-1,partner_avatar_41007,4100701,41007,4100700,1,1349109,199869,49967,135,239#2
10672,-1,partner_avatar_41008,4100801,41008|651012,4100800,1,1349109,199869,49967,135,239#2
10673,-1,partner_avatar_42001,4200101,42001,4200100,1,1349109,199869,49967,135,239#2
10674,-1,partner_avatar_42002,4200201,42002,4200200,1,1349109,199869,49967,135,239#2
10675,-1,partner_avatar_42003,4200301,42003|652015,4200300,1,1349109,199869,49967,135,239#2
10676,-1,partner_avatar_42004,4200401,42004|652012,4200400,1,1355184,200769,50192,136,239#2
10677,-1,partner_avatar_42005,4200501,42005,4200500,1,1355184,200769,50192,136,239#2
10678,-1,partner_avatar_42006,4200601,42006,4200600,1,1355184,200769,50192,136,239#2
10679,-1,partner_avatar_42007,4200701,42007,4200700,1,1355184,200769,50192,136,239#2
10680,-1,partner_avatar_42008,4200801,42008|652016,4200800,1,1355184,200769,50192,136,239#2
10681,-1,partner_avatar_43001,4300101,43001,4300100,1,1361169,201654,50414,137,239#2
10682,-1,partner_avatar_43002,4300201,43002|653013,4300200,1,1361169,201654,50414,137,239#2
10683,-1,partner_avatar_43003,4300301,43003,4300300,1,1361169,201654,50414,137,239#2
10684,-1,partner_avatar_42005,4200501,42005,4200500,1,1361169,201654,50414,137,239#2
10685,-1,partner_avatar_43005,4300501,43005,4300500,1,1361169,201654,50414,137,239#2
10686,-1,partner_avatar_43006,4300601,43006|653012,4300600,1,1367253,202558,50640,138,239#2
10687,-1,partner_avatar_43007,4300701,43007|653014,4300700,1,1367253,202558,50640,138,239#2
10688,-1,partner_avatar_43008,4300801,43008,4300800,1,1367253,202558,50640,138,239#2
10689,-1,partner_avatar_44001,4400101,44001,4400100,1,1367253,202558,50640,138,239#2
10690,-1,partner_avatar_44002,4400201,44002,4400200,1,1367253,202558,50640,138,239#2
10691,-1,partner_avatar_44003,4400301,44003,4400300,1,1373256,203444,50861,139,239#2
10692,-1,partner_avatar_44004,4400401,44004,4400400,1,1373256,203444,50861,139,239#2
10693,-1,partner_avatar_44005,4400501,44005|654012,4400500,1,1373256,203444,50861,139,239#2
10694,-1,partner_avatar_44006,4400601,44006,4400600,1,1373256,203444,50861,139,239#2
10695,-1,partner_avatar_44007,4400701,44007|654015,4400700,1,1373256,203444,50861,139,239#2
10696,-1,partner_avatar_44008,4400801,44008|654014,4400800,1,1379358,204350,51088,140,239#2
10697,-1,partner_avatar_41001,4100101,41001,4100100,1,1379358,204350,51088,140,239#2
10698,-1,partner_avatar_41002,4100201,41002,4100200,1,1379358,204350,51088,140,239#2
10699,-1,partner_avatar_41003,4100301,41003|651013,4100300,1,1379358,204350,51088,140,239#2
10700,-1,partner_avatar_41004,4100401,41004|651014,4100400,1,1379358,204350,51088,140,239#2
10701,-1,partner_avatar_41005,4100501,41005,4100500,1,1385478,205256,51314,141,239#2
10702,-1,partner_avatar_41006,4100601,41006,4100600,1,1385478,205256,51314,141,239#2
10703,-1,partner_avatar_41007,4100701,41007,4100700,1,1385478,205256,51314,141,239#2
10704,-1,partner_avatar_41008,4100801,41008|651012,4100800,1,1385478,205256,51314,141,239#2
10705,-1,partner_avatar_42001,4200101,42001,4200100,1,1385478,205256,51314,141,239#2
10706,-1,partner_avatar_42002,4200201,42002,4200200,1,1391490,206148,51537,142,239#2
10707,-1,partner_avatar_42003,4200301,42003|652015,4200300,1,1391490,206148,51537,142,239#2
10708,-1,partner_avatar_42004,4200401,42004|652012,4200400,1,1391490,206148,51537,142,239#2
10709,-1,partner_avatar_42005,4200501,42005,4200500,1,1391490,206148,51537,142,239#2
10710,-1,partner_avatar_42006,4200601,42006,4200600,1,1391490,206148,51537,142,239#2
10711,-1,partner_avatar_42007,4200701,42007,4200700,1,1397628,207056,51764,143,239#2
10712,-1,partner_avatar_42008,4200801,42008|652016,4200800,1,1397628,207056,51764,143,239#2
10713,-1,partner_avatar_43001,4300101,43001,4300100,1,1397628,207056,51764,143,239#2
10714,-1,partner_avatar_43002,4300201,43002|653013,4300200,1,1397628,207056,51764,143,239#2
10715,-1,partner_avatar_43003,4300301,43003,4300300,1,1397628,207056,51764,143,239#2
10716,-1,partner_avatar_42006,4200601,42006,4200600,1,1403766,207966,51992,144,239#2
10717,-1,partner_avatar_43005,4300501,43005,4300500,1,1403766,207966,51992,144,239#2
10718,-1,partner_avatar_43006,4300601,43006|653012,4300600,1,1403766,207966,51992,144,239#2
10719,-1,partner_avatar_43007,4300701,43007|653014,4300700,1,1403766,207966,51992,144,239#2
10720,-1,partner_avatar_43008,4300801,43008,4300800,1,1403766,207966,51992,144,239#2
10721,-1,partner_avatar_44001,4400101,44001,4400100,1,1409805,208862,52216,145,239#2
10722,-1,partner_avatar_44002,4400201,44002,4400200,1,1409805,208862,52216,145,239#2
10723,-1,partner_avatar_44003,4400301,44003,4400300,1,1409805,208862,52216,145,239#2
10724,-1,partner_avatar_44004,4400401,44004,4400400,1,1409805,208862,52216,145,239#2
10725,-1,partner_avatar_44005,4400501,44005|654012,4400500,1,1409805,208862,52216,145,239#2
10726,-1,partner_avatar_44006,4400601,44006,4400600,1,1415970,209774,52444,146,239#2
10727,-1,partner_avatar_44007,4400701,44007|654015,4400700,1,1415970,209774,52444,146,239#2
10728,-1,partner_avatar_44008,4400801,44008|654014,4400800,1,1415970,209774,52444,146,239#2
10729,-1,partner_avatar_42002,4200201,42002,4200200,1,1415970,209774,52444,146,239#2
10730,-1,partner_avatar_42003,4200301,42003|652015,4200300,1,1415970,209774,52444,146,239#2
10731,-1,partner_avatar_42004,4200401,42004|652012,4200400,1,1422144,210688,52672,147,239#2
10732,-1,partner_avatar_42005,4200501,42005,4200500,1,1422144,210688,52672,147,239#2
10733,-1,partner_avatar_42006,4200601,42006,4200600,1,1422144,210688,52672,147,239#2
10734,-1,partner_avatar_42007,4200701,42007,4200700,1,1422144,210688,52672,147,239#2
10735,-1,partner_avatar_42008,4200801,42008|652016,4200800,1,1422144,210688,52672,147,239#2
10736,-1,partner_avatar_43001,4300101,43001,4300100,1,1428201,211586,52897,148,239#2
10737,-1,partner_avatar_43002,4300201,43002|653013,4300200,1,1428201,211586,52897,148,239#2
10738,-1,partner_avatar_43003,4300301,43003,4300300,1,1428201,211586,52897,148,239#2
10739,-1,partner_avatar_43008,4300801,43008,4300800,1,1428201,211586,52897,148,239#2
10740,-1,partner_avatar_43005,4300501,43005,4300500,1,1428201,211586,52897,148,239#2
10741,-1,partner_avatar_43006,4300601,43006|653012,4300600,1,1434393,212503,53126,149,239#2
10742,-1,partner_avatar_43007,4300701,43007|653014,4300700,1,1434393,212503,53126,149,239#2
10743,-1,partner_avatar_43008,4300801,43008,4300800,1,1434393,212503,53126,149,239#2
10744,-1,partner_avatar_44001,4400101,44001,4400100,1,1434393,212503,53126,149,239#2
10745,-1,partner_avatar_44002,4400201,44002,4400200,1,1434393,212503,53126,149,239#2
10746,-1,partner_avatar_44003,4400301,44003,4400300,1,1440468,213404,53351,150,239#2
10747,-1,partner_avatar_44004,4400401,44004,4400400,1,1440468,213404,53351,150,239#2
10748,-1,partner_avatar_44005,4400501,44005|654012,4400500,1,1440468,213404,53351,150,239#2
10749,-1,partner_avatar_44006,4400601,44006,4400600,1,1440468,213404,53351,150,239#2
10750,-1,partner_avatar_44007,4400701,44007|654015,4400700,1,1440468,213404,53351,150,239#2
10751,-1,partner_avatar_41001,4100101,41001,4100100,1,1446669,214322,53581,151,239#2
10752,-1,partner_avatar_41002,4100201,41002,4100200,1,1446669,214322,53581,151,239#2
10753,-1,partner_avatar_41003,4100301,41003|651013,4100300,1,1446669,214322,53581,151,239#2
10754,-1,partner_avatar_41004,4100401,41004|651014,4100400,1,1446669,214322,53581,151,239#2
10755,-1,partner_avatar_41005,4100501,41005,4100500,1,1446669,214322,53581,151,239#2
10756,-1,partner_avatar_41006,4100601,41006,4100600,1,1452888,215243,53811,152,239#2
10757,-1,partner_avatar_41007,4100701,41007,4100700,1,1452888,215243,53811,152,239#2
10758,-1,partner_avatar_41008,4100801,41008|651012,4100800,1,1452888,215243,53811,152,239#2
10759,-1,partner_avatar_42001,4200101,42001,4200100,1,1452888,215243,53811,152,239#2
10760,-1,partner_avatar_42002,4200201,42002,4200200,1,1452888,215243,53811,152,239#2
10761,-1,partner_avatar_42003,4200301,42003|652015,4200300,1,1458990,216148,54037,153,239#2
10762,-1,partner_avatar_42004,4200401,42004|652012,4200400,1,1458990,216148,54037,153,239#2
10763,-1,partner_avatar_42005,4200501,42005,4200500,1,1458990,216148,54037,153,239#2
10764,-1,partner_avatar_42006,4200601,42006,4200600,1,1458990,216148,54037,153,239#2
10765,-1,partner_avatar_42007,4200701,42007,4200700,1,1458990,216148,54037,153,239#2
10766,-1,partner_avatar_42008,4200801,42008|652016,4200800,1,1465218,217070,54268,154,239#2
10767,-1,partner_avatar_43001,4300101,43001,4300100,1,1465218,217070,54268,154,239#2
10768,-1,partner_avatar_43002,4300201,43002|653013,4300200,1,1465218,217070,54268,154,239#2
10769,-1,partner_avatar_43003,4300301,43003,4300300,1,1465218,217070,54268,154,239#2
10770,-1,partner_avatar_42002,4200201,42002,4200200,1,1465218,217070,54268,154,239#2
10771,-1,partner_avatar_43005,4300501,43005,4300500,1,1471455,217994,54499,155,239#2
10772,-1,partner_avatar_43006,4300601,43006|653012,4300600,1,1471455,217994,54499,155,239#2
10773,-1,partner_avatar_43007,4300701,43007|653014,4300700,1,1471455,217994,54499,155,239#2
10774,-1,partner_avatar_43008,4300801,43008,4300800,1,1471455,217994,54499,155,239#2
10775,-1,partner_avatar_44001,4400101,44001,4400100,1,1471455,217994,54499,155,239#2
10776,-1,partner_avatar_44002,4400201,44002,4400200,1,1477584,218902,54726,156,239#2
10777,-1,partner_avatar_44003,4400301,44003,4400300,1,1477584,218902,54726,156,239#2
10778,-1,partner_avatar_44004,4400401,44004,4400400,1,1477584,218902,54726,156,239#2
10779,-1,partner_avatar_44005,4400501,44005|654012,4400500,1,1477584,218902,54726,156,239#2
10780,-1,partner_avatar_44006,4400601,44006,4400600,1,1477584,218902,54726,156,239#2
10781,-1,partner_avatar_44007,4400701,44007|654015,4400700,1,1483848,219829,54957,157,239#2
10782,-1,partner_avatar_44008,4400801,44008|654014,4400800,1,1483848,219829,54957,157,239#2
10783,-1,partner_avatar_41001,4100101,41001,4100100,1,1483848,219829,54957,157,239#2
10784,-1,partner_avatar_41002,4100201,41002,4100200,1,1483848,219829,54957,157,239#2
10785,-1,partner_avatar_41003,4100301,41003|651013,4100300,1,1483848,219829,54957,157,239#2
10786,-1,partner_avatar_41004,4100401,41004|651014,4100400,1,1490112,220757,55189,158,239#2
10787,-1,partner_avatar_41005,4100501,41005,4100500,1,1490112,220757,55189,158,239#2
10788,-1,partner_avatar_41006,4100601,41006,4100600,1,1490112,220757,55189,158,239#2
10789,-1,partner_avatar_41007,4100701,41007,4100700,1,1490112,220757,55189,158,239#2
10790,-1,partner_avatar_41008,4100801,41008|651012,4100800,1,1490112,220757,55189,158,239#2
10791,-1,partner_avatar_42001,4200101,42001,4200100,1,1496259,221669,55417,159,239#2
10792,-1,partner_avatar_42002,4200201,42002,4200200,1,1496259,221669,55417,159,239#2
10793,-1,partner_avatar_42003,4200301,42003|652015,4200300,1,1496259,221669,55417,159,239#2
10794,-1,partner_avatar_42004,4200401,42004|652012,4200400,1,1496259,221669,55417,159,239#2
10795,-1,partner_avatar_42005,4200501,42005,4200500,1,1496259,221669,55417,159,239#2
10796,-1,partner_avatar_42006,4200601,42006,4200600,1,1502541,222599,55650,160,239#2
10797,-1,partner_avatar_42007,4200701,42007,4200700,1,1502541,222599,55650,160,239#2
10798,-1,partner_avatar_42008,4200801,42008|652016,4200800,1,1502541,222599,55650,160,239#2
10799,-1,partner_avatar_43001,4300101,43001,4300100,1,1502541,222599,55650,160,239#2
10800,-1,partner_avatar_43002,4300201,43002|653013,4300200,1,1502541,222599,55650,160,239#2
10801,-1,partner_avatar_43003,4300301,43003,4300300,1,1508715,223513,55878,161,239#2
10802,-1,partner_avatar_42008,4200801,42008|652016,4200800,1,1508715,223513,55878,161,239#2
10803,-1,partner_avatar_43005,4300501,43005,4300500,1,1508715,223513,55878,161,239#2
10804,-1,partner_avatar_43006,4300601,43006|653012,4300600,1,1508715,223513,55878,161,239#2
10805,-1,partner_avatar_43007,4300701,43007|653014,4300700,1,1508715,223513,55878,161,239#2
10806,-1,partner_avatar_43008,4300801,43008,4300800,1,1515006,224446,56112,162,239#2
10807,-1,partner_avatar_44001,4400101,44001,4400100,1,1515006,224446,56112,162,239#2
10808,-1,partner_avatar_44002,4400201,44002,4400200,1,1515006,224446,56112,162,239#2
10809,-1,partner_avatar_44003,4400301,44003,4400300,1,1515006,224446,56112,162,239#2
10810,-1,partner_avatar_44004,4400401,44004,4400400,1,1515006,224446,56112,162,239#2
10811,-1,partner_avatar_44005,4400501,44005|654012,4400500,1,1521315,225381,56345,163,239#2
10812,-1,partner_avatar_44006,4400601,44006,4400600,1,1521315,225381,56345,163,239#2
10813,-1,partner_avatar_44007,4400701,44007|654015,4400700,1,1521315,225381,56345,163,239#2
10814,-1,partner_avatar_44008,4400801,44008|654014,4400800,1,1521315,225381,56345,163,239#2
10815,-1,partner_avatar_41001,4100101,41001,4100100,1,1521315,225381,56345,163,239#2
10816,-1,partner_avatar_41002,4100201,41002,4100200,1,1527507,226298,56575,164,239#2
10817,-1,partner_avatar_41003,4100301,41003|651013,4100300,1,1527507,226298,56575,164,239#2
10818,-1,partner_avatar_41004,4100401,41004|651014,4100400,1,1527507,226298,56575,164,239#2
10819,-1,partner_avatar_41005,4100501,41005,4100500,1,1527507,226298,56575,164,239#2
10820,-1,partner_avatar_41006,4100601,41006,4100600,1,1527507,226298,56575,164,239#2
10821,-1,partner_avatar_41007,4100701,41007,4100700,1,1533834,227235,56809,165,239#2
10822,-1,partner_avatar_41008,4100801,41008|651012,4100800,1,1533834,227235,56809,165,239#2
10823,-1,partner_avatar_42001,4200101,42001,4200100,1,1533834,227235,56809,165,239#2
10824,-1,partner_avatar_42002,4200201,42002,4200200,1,1533834,227235,56809,165,239#2
10825,-1,partner_avatar_42003,4200301,42003|652015,4200300,1,1533834,227235,56809,165,239#2
10826,-1,partner_avatar_42004,4200401,42004|652012,4200400,1,1540170,228173,57043,166,239#2
10827,-1,partner_avatar_42005,4200501,42005,4200500,1,1540170,228173,57043,166,239#2
10828,-1,partner_avatar_42006,4200601,42006,4200600,1,1540170,228173,57043,166,239#2
10829,-1,partner_avatar_42007,4200701,42007,4200700,1,1540170,228173,57043,166,239#2
10830,-1,partner_avatar_42008,4200801,42008|652016,4200800,1,1540170,228173,57043,166,239#2
10831,-1,partner_avatar_43001,4300101,43001,4300100,1,1546380,229094,57274,167,239#2
10832,-1,partner_avatar_43002,4300201,43002|653013,4300200,1,1546380,229094,57274,167,239#2
10833,-1,partner_avatar_43003,4300301,43003,4300300,1,1546380,229094,57274,167,239#2
10834,-1,partner_avatar_42005,4200501,42005,4200500,1,1546380,229094,57274,167,239#2
10835,-1,partner_avatar_43005,4300501,43005,4300500,1,1546380,229094,57274,167,239#2
10836,-1,partner_avatar_43006,4300601,43006|653012,4300600,1,1552734,230035,57509,168,239#2
10837,-1,partner_avatar_43007,4300701,43007|653014,4300700,1,1552734,230035,57509,168,239#2
10838,-1,partner_avatar_43008,4300801,43008,4300800,1,1552734,230035,57509,168,239#2
10839,-1,partner_avatar_44001,4400101,44001,4400100,1,1552734,230035,57509,168,239#2
10840,-1,partner_avatar_44002,4400201,44002,4400200,1,1552734,230035,57509,168,239#2
10841,-1,partner_avatar_44003,4400301,44003,4400300,1,1559106,230977,57744,169,239#2
10842,-1,partner_avatar_44004,4400401,44004,4400400,1,1559106,230977,57744,169,239#2
10843,-1,partner_avatar_44005,4400501,44005|654012,4400500,1,1559106,230977,57744,169,239#2
10844,-1,partner_avatar_44006,4400601,44006,4400600,1,1559106,230977,57744,169,239#2
10845,-1,partner_avatar_44007,4400701,44007|654015,4400700,1,1559106,230977,57744,169,239#2
10846,-1,partner_avatar_44008,4400801,44008|654014,4400800,1,1565343,231902,57976,170,239#2
10847,-1,partner_avatar_41001,4100101,41001,4100100,1,1565343,231902,57976,170,239#2
10848,-1,partner_avatar_41002,4100201,41002,4100200,1,1565343,231902,57976,170,239#2
10849,-1,partner_avatar_41003,4100301,41003|651013,4100300,1,1565343,231902,57976,170,239#2
10850,-1,partner_avatar_41004,4100401,41004|651014,4100400,1,1565343,231902,57976,170,239#2
10851,-1,partner_avatar_41005,4100501,41005,4100500,1,1571715,232847,58212,171,239#2
10852,-1,partner_avatar_41006,4100601,41006,4100600,1,1571715,232847,58212,171,239#2
10853,-1,partner_avatar_41007,4100701,41007,4100700,1,1571715,232847,58212,171,239#2
10854,-1,partner_avatar_41008,4100801,41008|651012,4100800,1,1571715,232847,58212,171,239#2
10855,-1,partner_avatar_42001,4200101,42001,4200100,1,1571715,232847,58212,171,239#2
10856,-1,partner_avatar_42002,4200201,42002,4200200,1,1577979,233774,58444,172,239#2
10857,-1,partner_avatar_42003,4200301,42003|652015,4200300,1,1577979,233774,58444,172,239#2
10858,-1,partner_avatar_42004,4200401,42004|652012,4200400,1,1577979,233774,58444,172,239#2
10859,-1,partner_avatar_42005,4200501,42005,4200500,1,1577979,233774,58444,172,239#2
10860,-1,partner_avatar_42006,4200601,42006,4200600,1,1577979,233774,58444,172,239#2
10861,-1,partner_avatar_42007,4200701,42007,4200700,1,1584378,234721,58680,173,239#2
10862,-1,partner_avatar_42008,4200801,42008|652016,4200800,1,1584378,234721,58680,173,239#2
10863,-1,partner_avatar_43001,4300101,43001,4300100,1,1584378,234721,58680,173,239#2
10864,-1,partner_avatar_43002,4300201,43002|653013,4300200,1,1584378,234721,58680,173,239#2
10865,-1,partner_avatar_43003,4300301,43003,4300300,1,1584378,234721,58680,173,239#2
10866,-1,partner_avatar_42006,4200601,42006,4200600,1,1590777,235669,58917,174,239#2
10867,-1,partner_avatar_43005,4300501,43005,4300500,1,1590777,235669,58917,174,239#2
10868,-1,partner_avatar_43006,4300601,43006|653012,4300600,1,1590777,235669,58917,174,239#2
10869,-1,partner_avatar_43007,4300701,43007|653014,4300700,1,1590777,235669,58917,174,239#2
10870,-1,partner_avatar_43008,4300801,43008,4300800,1,1590777,235669,58917,174,239#2
10871,-1,partner_avatar_44001,4400101,44001,4400100,1,1597059,236600,59150,175,239#2
10872,-1,partner_avatar_44002,4400201,44002,4400200,1,1597059,236600,59150,175,239#2
10873,-1,partner_avatar_44003,4400301,44003,4400300,1,1597059,236600,59150,175,239#2
10874,-1,partner_avatar_44004,4400401,44004,4400400,1,1597059,236600,59150,175,239#2
10875,-1,partner_avatar_44005,4400501,44005|654012,4400500,1,1597059,236600,59150,175,239#2
10876,-1,partner_avatar_44006,4400601,44006,4400600,1,1603467,237551,59388,176,239#2
10877,-1,partner_avatar_44007,4400701,44007|654015,4400700,1,1603467,237551,59388,176,239#2
10878,-1,partner_avatar_44008,4400801,44008|654014,4400800,1,1603467,237551,59388,176,239#2
10879,-1,partner_avatar_42002,4200201,42002,4200200,1,1603467,237551,59388,176,239#2
10880,-1,partner_avatar_42003,4200301,42003|652015,4200300,1,1603467,237551,59388,176,239#2
10881,-1,partner_avatar_42004,4200401,42004|652012,4200400,1,1609902,238503,59626,177,239#2
10882,-1,partner_avatar_42005,4200501,42005,4200500,1,1609902,238503,59626,177,239#2
10883,-1,partner_avatar_42006,4200601,42006,4200600,1,1609902,238503,59626,177,239#2
10884,-1,partner_avatar_42007,4200701,42007,4200700,1,1609902,238503,59626,177,239#2
10885,-1,partner_avatar_42008,4200801,42008|652016,4200800,1,1609902,238503,59626,177,239#2
10886,-1,partner_avatar_43001,4300101,43001,4300100,1,1616211,239437,59859,178,239#2
10887,-1,partner_avatar_43002,4300201,43002|653013,4300200,1,1616211,239437,59859,178,239#2
10888,-1,partner_avatar_43003,4300301,43003,4300300,1,1616211,239437,59859,178,239#2
10889,-1,partner_avatar_43008,4300801,43008,4300800,1,1616211,239437,59859,178,239#2
10890,-1,partner_avatar_43005,4300501,43005,4300500,1,1616211,239437,59859,178,239#2
10891,-1,partner_avatar_43006,4300601,43006|653012,4300600,1,1622655,240392,60098,179,239#2
10892,-1,partner_avatar_43007,4300701,43007|653014,4300700,1,1622655,240392,60098,179,239#2
