name,class,resource,window_name,layer_type,hide_type,back_type,background,open_sound,open_animation,close_animation,bottom_btn_status,back_close,show_res_loading,res_loading_delay,show_scene,record_id,win_name,img_guide,animation_part,stack_type,bgs_sound
friend_boss_switch_boss_level_window,FriendBossSwitchBossLevelWindow,friend_boss_switch_boss_level_window,FRIEND_BOSS_SWITCH_BOSS_LEVEL_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,416,-1,,,,
friend_boss_battle_formation_window,FriendBossBattleFormationWindow,friend_boss_battle_formation_window,FRIEND_BOSS_BATTLE_FORMATION_WINDOW,4,-1,-1,2,,,,-2,1,,,,419,-1,,,,
new_trial_boss_info_window,NewTrialBossInfoWindow,new_trial_boss_info_window,NEW_TRIAL_BOSS_INFO_WINDOW,4,-1,-1,2,,1,1,-1,,,,,376,-1,,,,
friend_boss_assistant_setting_window,FriendBossAssistantSettingWindow,friend_boss_assistant_setting_window,FRIEND_BOSS_ASSISTANT_SETTING_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,415,-1,,,,
friend_boss_assist_award_window,FriendBossAssistAwardWindow,friend_boss_assist_award_window,FRIEND_BOSS_ASSIST_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,420,-1,,,,
friend_boss_my_assistant_setting_window,FriendBossMyAssistantSettingWindow,friend_boss_my_assistant_setting_window,FRIEND_BOSS_MY_ASSISTANT_SETTING_WINDOW,4,-1,-1,2,,,,-2,1,,,,417,-1,,,,
friend_boss_friend_assistant_setting_window,FriendBossFriendAssistantSettingWindow,friend_boss_friend_assistant_setting_window,FRIEND_BOSS_FRIEND_ASSISTANT_SETTING_WINDOW,4,-1,-1,2,,,,-2,1,,,,418,-1,,,,
summon_drop_probability_window,SummonDropProbabilityWindow,summon_drop_probability_window,SUMMON_DROP_PROBABILITY_WINDOW,4,-1,-1,2,,1,2,-2,1,,,,364,-1,,,,
partner_station_battle_detail_window,PartnerStationBattleDetailWindow,partner_station_battle_detail_window,PARTNER_STATION_BATTLE_DETAIL_WINDOW,6,-1,-1,2,,1,1,-2,1,,,,335,-1,,,,
partner_station_battle_formation_window,PartnerStationBattleFormationWindow,partner_station_battle_formation_window,PARTNER_STATION_BATTLE_FORMATION_WINDOW,6,-1,-1,2,,,,-2,1,,,,336,-1,,,,
partner_label_select_window,PartnerLabelSelectWindow,partner_label_select_window,PARTNER_LABEL_SELECT_WINDOW,6,-1,-1,2,,1,1,-2,1,,,,338,-1,,,,
station_battle_formation_window,StationBattleFormationWindow,station_battle_formation_window,STATION_BATTLE_FORMATION_WINDOW,6,-1,-1,2,,,,-2,1,,,,339,-1,,,,
partner_data_station_help_window,HelpWindow,help_window,PARTNER_DATA_STATION_HELP_WINDOW,6,-1,-1,2,,1,1,-2,1,,,,340,-1,,,,
potentiality_unlock_window,PotentialityUnlockWindow,potentiality_unlock_window,POTENTIALITY_UNLOCK_WINDOW,4,-1,-1,2,2135,2,2,-2,1,,,,318,-1,,,,
potentiality_choose_window,PotentialityChooseWindow,potentiality_choose_window,POTENTIALITY_CHOOSE_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,319,-1,,,,
ten_star_exchange_window,TenStarExchangeWindow,ten_star_exchange_window,TEN_STAR_EXCHANGE_WINDOW,4,-1,-1,2,2135,2,2,-2,1,,,,320,-1,,,,
potentiality_switch_window,PotentialitySwitchWindow,potentiality_switch_window,POTENTIALITY_SWITCH_WINDOW,4,-1,-1,2,2135,2,2,-2,1,,,,321,-1,,,,
potentiality_success_window,PotentialitySuccessWindow,potentiality_success_window,POTENTIALITY_SUCCESS_WINDOW,4,-1,-1,2,,,2,-2,1,,,,322,-1,,,,
station_battle_enemy_formation_window,StationBattleEnemyFormationWindow,station_battle_enemy_formation_window,STATION_BATTLE_ENEMY_FORMATION_WINDOW,6,-1,-1,2,,,,-2,1,,,,356,-1,,,,
station_choose_pet_window,ChoosePetWindow,choose_pet_window,STATION_CHOOSE_PET_WINDOW,6,-1,-1,2,,2,2,-2,1,,,,342,-1,,,,
edit_station_partner_window,EditStationPartnerWindow,edit_picture_station_window,EDIT_STATION_PARTNER_WINDOW,6,-1,-1,2,,1,1,-2,1,,,,343,-1,,,,
activity_energy_summon_window,ActivityEnergySummonWindow,activity_energy_summon_window,activity_energy_summon_window,6,-1,-1,2,,2,2,-2,1,,,,459,-1,,,,
collection_frame_window,CollectionFrameWindow,collection_frame_window,COLLECTION_FRAME_WINDOW,2,1,1,1,,,,-2,1,1,,,425,-1,,,,
collection_window,CollectionWindow,collection_window,COLLECTION_WINDOW,2,1,1,-1,,,,6,1,,,,421,-1,,,,
red_point_manager_window,RedPointManagerWindow,red_point_manager_window,RED_POINT_MANAGER_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,445,-1,,,,
collection_shop_window,CollectionShopWindow,collection_shop_window,COLLECTION_SHOP_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,422,-1,,,,
collection_skin_window,CollectionSkinWindow,collection_skin_window,COLLECTION_SKIN_WINDOW,2,1,1,1,,,,-2,1,1,,,423,-1,,,,
collection_skin_detail_window,CollectionSkinDetailWindow,collection_skin_detail_window,CollectionSkinDetailWindow,4,-1,1,2,,,,-2,1,1,500,,424,-1,,,,
collection_frame_detail_window,CollectionFrameDetailWindow,collection_frame_detail_window,CollectionFrameDetailWindow,4,-1,-1,2,,2,2,-2,1,,,,426,-1,,,,
collection_furniture_window,CollectionFurnitureWindow,collection_furniture_window,COLLECTION_FURNITURE_WINDOW,2,1,1,1,,,,-2,1,1,,,430,-1,,,,
furniture_zoom_window,FurnitureZoomWindow,furniture_zoom_window,,4,-1,-1,2,,,,-2,1,,,,433,-1,,,,
activity_entrance_test_window,ActivityEntranceTestWindow,activity_entrance_test_window,,2,1,1,1,,,,-1,1,1,,,446,-1,,,,
activity_entrance_test_enemy_window,ActivityEntranceTestEnemyWindow,activity_entrance_test_enemy_window,ACTIVITY_ENTRANCE_TEST_ENEMY_WINDOW,4,-1,-1,2,,2,2,-2,1,1,,,447,-1,,,,
activity_entrance_test_rank_window,ActivityEntranceTestRankWindow,activity_entrance_test_rank_window,ACTIVITY_SPORTS_RANK_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,448,-1,,,,
activity_entrance_test_record_window,ActivityEntranceTestRecordWindow,arena_record_window,ACTIVITY_SPORTS_FIGHT_RECORD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,449,-1,,,,
activity_entrance_test_slot_window,ActivityEntranceTestSlotWindow,slot_window,,2,-1,1,1,,,,-2,1,1,,,450,-1,,,,
activity_entrance_test_add_hero_window,ActivityEntranceTestAddHeroWindow,activity_entrance_test_add_hero_window,,4,-1,-1,4,,,,-2,1,,,,451,-1,,,,
activity_entrance_test_partner_window,ActivityEntranceTestPartnerWindow,partner_detail_window,,4,-1,-1,2,,,,-2,1,1,500,,452,-1,,,,
activity_entrance_test_soul_window,ActivityEntranceTestSoulWindow,entrance_choose_equip_window,ACTIVITY_ENTRANCE_TEST_SOUL_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,453,-1,,content,,
activity_entrance_test_crystal_window,ActivityEntranceTestCrystalWindow,activity_entrance_test_crystal_window,ACTIVITY_ENTRANCE_TEST_CRYSTAL_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,454,-1,,,,
collection_face_detail_window,CollectionFaceDetailWindow,collection_face_detail_window,COLLECTION_FACE_DETAILS_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,426,-1,,,,
collection_face_window,CollectionFaceWindow,collection_face_window,COLLECTION_FACE_WINDOW,2,1,1,1,,,,-2,1,1,,,431,-1,,,,
collection_story_window,CollectionStoryWindow,collection_story_window,COLLECTION_STORY_WINDOW,2,1,1,1,,,,-2,1,1,,,428,-1,,,,
collection_story_detail_window,CollectionStoryDetailWindow,collection_story_detail_window,COLLECTION_STORY_DETAIL_WINDOW,4,-1,1,2,,,,-2,1,,,,429,-1,,,,
new_partner_warming_up_entry_window,NewPartnerWarmingUpEntryWindow,new_partner_warming_up_entry_window,NEW_PARTNER_WARMING_UP_ENTRY_WINDOW,4,1,-1,2,,1,1,-2,1,,,,328,-1,,,,
warm_up_award_window,WarmUpAwardWindow,warm_up_award_window,ACTIVITY_WARMUP_PACK_PRE_TITLE,4,-1,-1,2,,1,1,-2,1,,,,408,-1,,,,
help_table_window,HelpTableWindow,help_window,HELP_TABLE_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,331,-1,,content,,
float_message_window,FloatMessageWindow,float_message_window,FLOAT_MESSAGE_WINDOW,1,-1,-1,0,,,,,,,,,460,-1,,,,
float_message_window2,FloatMessageWindow2,float_message_window2,FLOAT_MESSAGE_WINDOW2,1,-1,-1,0,,,,,,,,,461,-1,,,,
collection_soul_window,CollectionSoulWindow,collection_soul_window,COLLECTION_SOUL_WINDOW,2,1,1,1,,,,-2,1,1,,,427,-1,,,,
activity_vote_rank_window,ActivityVoteRankWindow,activity_vote_rank_window,ACTIVITY_VOTE_RANK_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,337,-1,,,,
potentiality_back_window,PotentialityBackWindow,potentiality_back_window,POTENTIALITY_BACK_WINDOW,4,-1,-1,2,2135,1,1,-2,1,,,,325,-1,,,,
ice_summer_gift_window,IceSummerGiftWindow,ice_summer_gift_window,ICE_SUMMER_GIFT_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,,-1,,,,
ice_summer_award_window,IceSummerAwardWindow,ice_summer_award_window,ICE_SUMMER_AWARD_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,,-1,,,,
ice_summer_gacha_window,IceSummerGachaWindow,ice_summer_gacha_window,ICE_SUMMER_GACHA_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,,-1,,,,
activity_food_festival_exchange_window,ActivityFoodFestivalExchangeWindow,activity_food_festival_exchange_window,ACTIVITY_FOOD_FESTIVAL_EXHCANGE_WINDOW,6,-1,-1,2,,2,2,-2,1,,,,455,-1,,,,
activity_ice_secret_select_window,ActivityIceSecretSelectWindow,activity_ice_secret_select_window,ACTIVITY_ICE_SECRET_SELECT_WINDOW,4,-1,-1,2,,,,-2,1,,,,461,-1,,,,
activity_ice_secret_show_window,ActivityIceSecretShowWindow,activity_ice_secret_show_window,ACTIVITY_ICE_SECRET_SHOW_WINDOW,4,-1,-1,3,,2,,-2,1,,,,462,-1,,,75,
summon_welfare_window,SummonWelfareWindow,summon_welfare_window,SUMMON_WELFARE_WINDOW,4,-1,-1,3,,,2,-2,1,1,,,356,-1,,,,
ice_secret_award_window,IceSecretAwardWindow,ice_secret_award_window,ICE_SECRET_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,463,-1,,,,
chat_gm_window,ChatGMWindow,chat_window,CHAT_GM_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,100,-1,,,,
award_select_window,AwardSelectWindow,award_select_window,AWARD_SELECT_WINDOW,6,-1,-1,2,,1,1,-2,,,,,434,-1,,,,
drop_probability_window,DropProbabilityWindow,drop_probability_window,DROP_PROBABILITY_WINDOW,6,-1,-1,2,,1,1,-2,,,,,333,-1,,,,
activity_return_window,ActivityReturnWindow,activity_return_window,ACTIVITY_RETURN_WINDOW,2,1,1,1,,,,-1,1,,,,480,-1,,,,
activity_return_personal_window,ActivityReturnPersonalWindow,activity_return_personal_window,ACTIVITY_RETURN_PERSONAL_WINDOW,2,1,1,1,,,,-1,1,,,,481,-1,,,,
activity_swim_suit_festival_window,ActivitySwimSuitFestivalWindow,activity_swim_suit_festival_window,ACTIVITY_SWIM_SUIT_FESTIVAL_WINDOW,2,1,1,1,,,,-1,1,1,,,482,-1,,,,
ice_secret_game_end_award_select_window,IceSecretGameEndAwardSelectWindow,ice_secret_game_end_award_select_window,ICE_SECRET_GAME_END_AWARD_SELECT_WINDOW,4,-1,-1,2,,,,-2,1,,,,483,-1,,,,
activity_ice_secret_pop_up_window,ActivityIceSecretPopUpWindow,activity_ice_secret_pop_up_window,ACTIVITY_ICE_SECRET_POP_UP_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,484,-1,,2,75,
activity_return_double_window,ActivityReturnDoubleWindow,activity_return_double_window,ACTIVITY_RETURN_DOUBLE_WINDOW,2,1,1,1,,,,-1,1,,,,485,-1,,,,
activity_return_commend_window,ActivityReturnCommendWindow,activity_return_commend_window,,2,1,1,1,,,,-1,1,,,,486,-1,,,,
activity_return_active_window,ActivityReturnActiveWindow,activity_return_active_window,ACTIVITY_RETURN_ACTIVE_WINDOW,2,1,1,1,,,,-1,1,,,,487,-1,,,,
activity_return_player_info_window,ActivityReturnPlayerInfoWindow,activity_return_player_info_window,ACTIVITY_RETURN_PLAYER_INFO_WINDOW,4,-1,-1,2,,,,-2,1,,,,488,-1,,,,
activity_return_apply_list_window,ActivityReturnApplyListWindow,activity_return_apply_list_window,ACTIVITY_RETURN_APPLY_LIST_WINDOW,4,-1,-1,2,,,,-2,1,,,,489,-1,,,,
award_item_tips_window,AwardItemTipsWindow,award_item_tips_window,ACTIVITY_RETURN_APPLY_CONFIRM_WINDOW,6,-1,-1,2,2010,1,1,-2,1,,,,489,-1,,,,
check_in_pop_up_window,CheckInPopUpWindow,check_in_pop_up_window,CHECK_IN_POP_UP_WINDOW,4,-1,-1,3,,,2,-2,,,,,473,-1,,,99,
choose_partner_debris_window,ChoosePartnerDebrisWindow,choose_partner_debris_window,CHOOSE_PARTNER_DEBRIS_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,413,-1,,,,
wish_capsule_select_window,WishCapsuleSelectWindow,wish_capsule_select_window,WISH_CAPSULE_SELECT_WINDOW,4,-1,-1,2,,,,-2,1,,,,500,-1,,,,
pet_data_window,PetDataWindow,pet_data_window,PET_DATA_WINDOW,4,1,-1,5,,1,1,-1,1,1,,,501,-1,,,,
arena_all_server_records_window,ArenaAllServerRecordsWindow,arena_all_server_records_window,ArenaAllServerRecordsWindow,4,-1,-1,2,,,,-2,1,,,,312,-1,,,,
guild_final_boss_window,GuildFinalBossWindow,guild_final_boss_window,GUILD_FINAL_BOSS_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,345,-1,,,,
guild_final_boss_rank_window,GuildFinalBossRankWindow,guild_final_boss_rank_window,GUILD_FINAL_BOSS_RANK_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,346,-1,,,,
activity_entrance_test_buy_tili_window,ActivityEntranceTestBuyTiliWindow,activity_entrance_test_buy_tili_window,ACTIVITY_ENTRANCE_TEST_BUY_TILI_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,500,-1,,,,
activity_entrance_test_final_rank_window,ActivityEntranceTestFinalRankWindow,activity_entrance_test_final_rank_window,,2,1,1,1,,,,-1,1,1,,,501,-1,,,,
prophet_drop_probability_window,ProphetDropProbabilityWindow,prophet_drop_probability_window,PROPHET_DROP_PROBABILITY_WINDOW,4,-1,-1,2,,1,2,-2,1,,,,502,-1,,,,
activity_fairy_tale_main,ActivityFairyTaleMain,activity_fairy_tale_main,ACTIVITY_FAIRY_TALE_MAIN,4,7,-1,3,,,,-2,1,1,,,492,-1,,,,
activity_fairy_tale_map,ActivityFairyTaleMapWindow,activity_fairy_tale_map,ACTIVITY_FAIRY_TALE_MAP,4,7,-1,3,,,,-2,1,1,,,493,-1,,,,
activity_fairy_tale_cell_detail_window,ActivityFairyTaleCellDetailWindow,activity_fairy_tale_boss_window,ACTIVITY_FAIRY_TALE_BOSS_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,494,-1,,,,
activity_fairy_tale_challenge_window,ActivityFairyTaleChallengeWindow,activity_fairy_tale_challenge_window,ACTIVITY_FAIRY_TALE_CHALLENGE_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,495,-1,,,,
activity_fairy_tale_formation_window,ActivityFairyTaleBattleFormationWindow,activity_fairy_tale_formation_window,ACTIVITY_FAIRY_TALE_FORMATION_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,496,-1,,,,
activity_fairy_tale_gift_preview_window,ActivityFairyTaleGiftPreviewWindow,activity_fairy_tale_gift_preview_window,ACTIVITY_FAIRY_TALE_GIFT_PREVIEW_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,497,-1,,,,
activity_fairy_tale_shop_window,ActivityFairyTaleShopWindow,activity_fairy_tale_shop_window,ACTIVITY_FAIRY_TALE_SHOP_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,498,-1,,,,
activity_fairy_tale_story_window,ActivityFairyTaleStoryWindow,activity_fairy_tale_story_window,ACTIVITY_FAIRY_TALE_STORY_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,499,-1,,,,
full_order_grade_up_window,FullOrderGradeUpWindow,full_order_grade_up_window,FULL_ORDER_GRADE_UP_WINDOW,4,-1,-1,2,,1,1,-1,1,,,,21,-1,,content,,
activity_dragon_boat_award_select_window,ActivityDragonBoatAwardSelectWindow,activity_dragon_boat_award_select_window,ACTIVITY_DRAGON_BOAT_AWARD_SELECT_WINDOW,6,-1,-1,2,,2,2,-2,1,,,,456,-1,,,,
activity_fairy_tale_selection_window,ActivityFairyTaleSelectionWindow,activity_fairy_tale_selection_window,ACTIVITY_FAIRY_TALE_SELECTION_WINDOW,4,-1,-1,3,,2,2,-2,1,,,,466,-1,,,,
sprouts_gacha_window,SproutsGachaWindow,sprouts_gacha_window,SPROUTS_GACHA_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,503,-1,,,,
sprouts_point_award_window,SproutsPointAwardWindow,sprouts_point_award_window,SPROUTS_POINT_AWARDS_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,504,-1,,,,
sprouts_item_award_window,SproutsItemAwardWindow,sprouts_item_award_window,SPROUTS_ITEM_AWARDS_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,505,-1,,,,
sprouts_award_select_window,SproutsAwardSelectWindow,sprouts_award_select_window,SPROUTS_AWARDS_SELECT_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,506,-1,,,,
academy_assessment_award_window,AcademyAssessmentAwardWindow,academy_assessment_award_window,ACADEMY_ASSESSMENT_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,504,-1,,,,
academy_assessment_detail_window2,AcademyAssessmentDetailWindow2,academy_assessment_detail_window2,ACADEMY_ASSESSMENT_DETAIL_WINDOW2,2,1,1,1,,,,-2,1,1,,,506,-1,,,,
academy_assessment_rank_window2,AcademyAssessmentRankWindow2,academy_assessment_rank_window2,ACADEMY_ASSESSMENT_RANK_WINDOW2,4,-1,-1,2,,1,1,-2,1,,,,507,-1,,,,
activity_fairy_tale_view_window,ActivityFairyTaleViewWindow,tower_video_window,TOWER_VIDEO_WINDOW,4,1,-1,2,,1,1,-1,1,,,,,,,,,
academy_assessment_enemy_detail_window,AcademyAssessmentEnemyDetailWindow,academy_assessment_enemy_detail_window,ACADEMY_ASSESSMENT_ENEMY_DETAIL_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,516,-1,,,,
academy_assessment_final_rank_window,AcademyAssessmentFinalRankWindow,academy_assessment_final_rank_window,ACADEMY_ASSESSMENT_FINAL_RANK_WINDOW,2,1,1,1,,,,-2,1,1,,,519,-1,,,,
alert_items_with_des_window,AlertItemsWithDesWindow,alert_items_with_des_window,ALERT_ITEMS_WITH_DES_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,467,-1,,,,
battle_win_v2_window,BattleWinWindow,battle_win_v2_window,BATTLE_WIN_V2_WINDOW,4,-1,-1,3,,,,-1,,,,,508,-1,,,,
battle_fail_v2_window,BattleFailWindow,battle_fail_v2_window,BATTLE_FAIL_V2_WINDOW,4,-1,-1,3,,,,-1,,,,,509,-1,,,,
academy_assessment_pop_up_window,AcademyAssessmentPopUpWindow,academy_assessment_pop_up_window,ACADEMY_ASSESSMENT_POP_UP_WINDOW,4,-1,-1,3,,2,,-2,,,,,521,-1,,,,
academy_assessment_guide_window,AcademyAssessmentGuideWindow,academy_assessment_guide_window,ACADEMY_ASSESSMENT_GUIDE_WINDOW,6,-1,-1,-1,,,,-2,,,,,327,-1,,,,
treasure_select_window,TreasureSelectWindow,treasure_select_window,TreasureSelectWindow,4,-1,-1,2,,1,1,-1,1,,,,38,-1,,,,
wish_capsule_tips_window,WishCapsuleTipsWindow,wish_capsule_tips_window,WISH_CAPSULE_TIPS_WINDOW,4,1,-1,2,,1,1,-2,1,,,,328,-1,,,,
rob_equip_confirm_window,RobEquipConfirmWindow,rob_equip_confirm_window,ROB_EQUIP_CONFIRM_WINDOW,4,-1,-1,2,,1,1,-1,1,,,,392,-1,,,,
slot_sort_window,SlotSortWindow,slot_sort_window,SLOT_SORT_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,524,-1,,,,
other_window,OtherWindow,other_window,OTHER_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,475,-1,,,,
select_battle_num_window,SelectBattleNumWindow,select_battle_num_window,SELECT_BATTLE_NUM_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,437,-1,,,,
setting_up_battle_result_window,SettingUpBattleResultWindow,setting_up_battle_result_window,SETTING_UP_BATTLE_RESULT,4,-1,-1,2,,2,2,-2,1,,,,438,-1,,,,
hero_challenge_chess_exchange_window,HeroChallengeChessExchangeWindow,hero_challenge_chess_exchange_window,HeroChallengeChessExchangeWindow,4,-1,-1,2,,1,1,-1,1,,,,525,-1,,,,
hero_challenge_chess_get_partner_window,HeroChallengeChessGetPartnerWindow,hero_challenge_chess_get_partner_window,HeroChallengeChessGetPartnerWindow,4,-1,-1,2,,,,-2,1,,,,526,-1,,,,
summon_senior_giftbag_tips_window,SummonSeniorGiftBagTipsWindow,summon_senior_giftbag_tips_window,SUMMON_SENIOR_GIFTBAG_TIPS_WINDOW,4,1,-1,2,,1,1,-2,1,,,,328,-1,,,,
activity_sports_window,ActivitySportsWindow,activity_sports_window,ACTIVITY_SPORTS_WINDOW,2,1,1,1,,,,-1,1,1,,,401,-1,,,,
activity_sports_group_window,ActivitySportsGroupWindow,activity_sports_group_window,ACTIVITY_SPORTS_GROUP_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,399,-1,,,,
activity_sports_fight_window,ActivitySportsFightWindow,activity_sports_fight_window,ACTIVITY_SPORTS_FIGHT_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,389,-1,,,,
ice_secret_boss_challenge_help_window,IceSecretBossChallengeHelpWindow,ice_secret_boss_challenge_help_window,ICE_SECRET_BOSS_CHALLENGE_HELP_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,30,-1,,content,,
activity_sports_shows_window,ActivitySportsShowsWindow,activity_sports_shows_window,ACTIVITY_SPORTS_SHOWS_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,388,-1,,,,
activity_sports_party_detail_window,ActivitySportsPartyDetailWindow,activity_sports_party_detail_window,ACTIVITY_SPORTS_PARTY_DETAIL_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,390,-1,,,,
activity_sports_shows_check_window,ActivitySportsShowsCheckWindow,activity_sports_shows_check_window,ACTIVITY_SPORTS_SHOWS_CHECK_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,402,-1,,,,
activity_sports_rank_window,ActivitySportsRankWindow,activity_sports_rank_window,ACTIVITY_SPORTS_RANK_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,387,-1,,,,
activity_sports_fight_record_window,ActivitySportsFightRecordWindow,arena_record_window,ACTIVITY_SPORTS_FIGHT_RECORD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,391,-1,,,,
activity_sports_enemy_window,ActivitySportsEnemyWindow,activity_sports_enemy_window,ACTIVITY_ENTRANCE_TEST_ENEMY_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,530,-1,,,,
activity_sports_rank1_window,ActivitySportsRank1Window,activity_sports_rank1_window,MAIL_AWAED_TEXT,4,-1,-1,2,,2,2,-2,1,,,,404,-1,,,,
activity_sports_exchange_window,ActivitySportsExchangeWindow,activity_sports_exchange_window,ACTIVITY_SPORTS_EXCHANGE_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,386,-1,,,,
activity_sports_rank2_window,ActivitySportsRank2Window,activity_sports_rank2_window,CAMPAIGN_RANK_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,405,-1,,,,
scratch_card_window,ScratchCardWindow,scratch_card_window,SCRATCH_CARD_WINDOW,4,-1,-1,3,,2,2,-2,1,,,,355,-1,,,,
story_loading_window,StoryLoadingWindow,story_loading_window,STORY_LOADING_WINDOW,6,-1,-1,-1,,,,-2,,,,,530,-1,,,,
activity_scratch_card_award_window,ActivityScratchCardAwardWindow,activity_scratch_card_award_window,ACTIVITY_SCRATCH_CARD_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,353,-1,,,,
activity_scratch_card_record_window,ActivityScratchCardRecordWindow,activity_scratch_card_record_window,ACTIVITY_SCRATCH_CARD_REAWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,354,-1,,,,
anniversary_cake_award_window,AnniversaryCakeAwardWindow,anniversary_cake_award_window,ANNIVERSARY_CAKE_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,468,-1,,,,
halloween_show_award_window,HalloweenShowAwardWindow,halloween_show_award_window,HALLOWEEN_SHOW_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,468,-1,,,,
activity_equip_level_up_choose_window,ActivityEquipLevelUpChooseWindow,activity_equip_level_up_choose_window,ACTIVITY_EQUIP_LEVEL_UP_CHOOSE_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,531,-1,,,,
suit_skill_detail_window,SuitSkillDetailWindow,suit_skill_detail_window,SUIT_SKILL_DETAIL_WINDOW,6,-1,-1,2,,1,1,-2,,,,,532,-1,,,,
suit_skill_preview_window,SuitSkillPreviewWindow,suit_skill_preview_window,SUIT_SKILL_PREVIEW_WINDOW,6,-1,-1,2,,1,1,-2,,,,,533,-1,,,,
activity_equip_level_up_award_window,ActivityEquipLevelUpAwardWindow,activity_equip_level_up_award_window,ACTIVITY_EQUIP_LEVEL_UP_AWARD_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,534,-1,,,,
activity_explore_campus_fight_window,ActivityExploreCampusFightWindow,activity_explore_campus_fight_window,ACTIVITY_EXPLORE_CAMPUS_FIGHT_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,539,-1,,,,
activity_explore_campus_PVE_rank_window,ActivityExploreOldCampusPVERankWindow,activity_sports_rank_window,ACTIVITY_EXPLORE_CAMPUS_PVE_RANK_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,540,-1,,,,
activity_explore_campus_PVE_point_window,ActivityExploreOldCampusPVEPointWindow,activity_explore_old_campus_pve_point_window,ACTIVITY_EXPLORE_CAMPUS_PVE_POINT_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,539,-1,,,,
activity_explore_old_campus_check_buff_window,ActivityExploreOldCampusPVECheckBuffWindow,activity_explore_old_campus_check_buff_window,ACTIVITY_EXPLORE_CAMPUS_PVE_CHECK_BUFF_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,539,-1,,,,
activity_explore_old_campus_way_buy_window,ActivityExploreOldCampusWayBuyWindow,activity_explore_old_campus_way_buy_window,ACTIVITY_EXPLORE_CAMPUS_WAY_BUY_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,539,-1,,,,
skin_unlock_window,SkinUnlockWindow,skin_unlock_window,SKIN_UNLOCK_WINDOW,4,-1,-1,2,,1,1,-2,1,1,,,286,-1,,,,
activity_explore_old_campus_floor_award_window,ActivityExploreOldCampusFloorAwardWindow,activity_explore_old_campus_floor_award_window,ACTIVITY_EXPLORE_OLD_CAMPUS_FLOOR_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,541,-1,,,,
