id,type,buff,num,round,prob
1057005,1057,dotPoisonB,0.5,0,1
1057006,1057,dotPoisonB,0.6,0,1
1057007,1057,dotPoisonB,0.25,0,1
1057008,1057,dotPoisonB,2,99,1
1057009,1057,dotPoisonB,0.06,3,1
1057010,1057,dotPoisonB,0.07,3,1
1057011,1057,dotPoisonB,0.08,3,1
1057012,1057,dotPoisonB,0.09,3,1
1057013,1057,dotPoisonB,0.1,3,1
1057014,1057,dotPoisonB,0.11,3,1
1057015,1057,dotPoisonB,0.12,3,1
1057016,1057,dotPoisonB,0.13,3,1
1057017,1057,dotPoisonB,0.14,3,1
1057018,1057,dotPoisonB,0.15,3,1
1057019,1057,dotPoisonB,0.16,3,1
1057020,1057,dotPoisonB,0.17,3,1
1057021,1057,dotPoisonB,0.18,3,1
1057022,1057,dotPoisonB,0.19,3,1
1057023,1057,dotPoisonB,0.2,3,1
1057024,1057,dotPoisonB,0.21,3,1
1057025,1057,dotPoisonB,0.22,3,1
1057026,1057,dotPoisonB,0.23,3,1
1057027,1057,dotPoisonB,0.24,3,1
1057028,1057,dotPoisonB,0.25,3,1
1057029,1057,dotPoisonB,0.26,3,1
1057030,1057,dotPoisonB,0.27,3,1
1057031,1057,dotPoisonB,0.28,3,1
1057032,1057,dotPoisonB,0.29,3,1
1057033,1057,dotPoisonB,0.3,3,1
1057034,1057,dotPoisonB,0.31,3,1
1057035,1057,dotPoisonB,0.32,3,1
1057036,1057,dotPoisonB,0.33,3,1
1057037,1057,dotPoisonB,0.34,3,1
1057038,1057,dotPoisonB,0.35,3,1
1057039,1057,dotPoisonB,0.36,3,1
1057040,1057,dotPoisonB,0.37,3,1
1057041,1057,dotPoisonB,0.38,3,1
1057042,1057,dotPoisonB,0.39,3,1
1057043,1057,dotPoisonB,0.4,3,1
1057044,1057,dotPoisonB,0.41,3,1
1057045,1057,dotPoisonB,0.42,3,1
1057046,1057,dotPoisonB,0.43,3,1
1057047,1057,dotPoisonB,0.44,3,1
1057048,1057,dotPoisonB,0.45,3,1
1057049,1057,dotPoisonB,0.46,3,1
1057050,1057,dotPoisonB,0.47,3,1
1057051,1057,dotPoisonB,0.48,3,1
1057052,1057,dotPoisonB,0.49,3,1
1057053,1057,dotPoisonB,0.5,3,1
1057054,1057,dotPoisonB,0.51,3,1
1057055,1057,dotPoisonB,0.52,3,1
1057056,1057,dotPoisonB,0.53,3,1
1057057,1057,dotPoisonB,0.54,3,1
1057058,1057,dotPoisonB,0.55,3,1
1057059,1057,dotPoisonB,0.56,3,1
1057060,1057,dotPoisonB,0.57,3,1
1057061,1057,dotPoisonB,0.58,3,1
1057062,1057,dotPoisonB,0.59,3,1
1057063,1057,dotPoisonB,0.6,3,1
1057064,1057,dotPoisonB,0.61,3,1
1057065,1057,dotPoisonB,0.62,3,1
1057066,1057,dotPoisonB,0.63,3,1
1057067,1057,dotPoisonB,0.64,3,1
1057068,1057,dotPoisonB,0.65,3,1
1057069,1057,dotPoisonB,-0.8,99,1
1057070,1057,dotPoisonB,0.9,0,1
1057071,1057,dotPoisonB,0.92,0,1
1057072,1057,dotPoisonB,0.94,0,1
1057073,1057,dotPoisonB,0.96,0,1
1057074,1057,dotPoisonB,0.98,0,1
1057075,1057,dotPoisonB,1,0,1
1057076,1057,dotPoisonB,0.65,3,1
1057077,1057,dotPoisonB,0.65,3,1
1057078,1057,dotPoisonB,0.65,3,1
1057079,1057,dotPoisonB,0.66,3,1
1057080,1057,dotPoisonB,0.66,3,1
1057081,1057,dotPoisonB,0.66,3,1
1057082,1057,dotPoisonB,0.66,3,1
1057083,1057,dotPoisonB,0.67,3,1
1057084,1057,dotPoisonB,0.67,3,1
1057085,1057,dotPoisonB,0.67,3,1
1057086,1057,dotPoisonB,0.67,3,1
1057087,1057,dotPoisonB,0.68,3,1
1057088,1057,dotPoisonB,0.68,3,1
1057089,1057,dotPoisonB,0.68,3,1
1057090,1057,dotPoisonB,0.68,3,1
1057091,1057,dotPoisonB,0.69,3,1
1057092,1057,dotPoisonB,0.69,3,1
1057093,1057,dotPoisonB,0.69,3,1
1057094,1057,dotPoisonB,0.69,3,1
1057095,1057,dotPoisonB,0.7,3,1
1057096,1057,dotPoisonB,0.7,3,1
1057097,1057,dotPoisonB,0.7,3,1
1057098,1057,dotPoisonB,0.7,3,1
1057099,1057,dotPoisonB,0.71,3,1
1057100,1057,dotPoisonB,0.71,3,1
1057101,1057,dotPoisonB,0.71,3,1
1057102,1057,dotPoisonB,0.71,3,1
1057103,1057,dotPoisonB,0.72,3,1
1057104,1057,dotPoisonB,0.72,3,1
1057105,1057,dotPoisonB,0.72,3,1
1057106,1057,dotPoisonB,0.72,3,1
1057107,1057,dotPoisonB,0.73,3,1
1057108,1057,dotPoisonB,0.73,3,1
1057109,1057,dotPoisonB,0.73,3,1
1057110,1057,dotPoisonB,0.73,3,1
1057111,1057,dotPoisonB,0.74,3,1
1057112,1057,dotPoisonB,0.74,3,1
1057113,1057,dotPoisonB,0.74,3,1
1057114,1057,dotPoisonB,0.74,3,1
1057115,1057,dotPoisonB,0.75,3,1
1057116,1057,dotPoisonB,0.75,3,1
1057117,1057,dotPoisonB,0.75,3,1
1057118,1057,dotPoisonB,0.75,3,1
1057119,1057,dotPoisonB,0.76,3,1
1057120,1057,dotPoisonB,0.76,3,1
1057121,1057,dotPoisonB,0.76,3,1
1057122,1057,dotPoisonB,0.76,3,1
1057123,1057,dotPoisonB,0.77,3,1
1057124,1057,dotPoisonB,0.77,3,1
1057125,1057,dotPoisonB,0.77,3,1
1057126,1057,dotPoisonB,0.77,3,1
1057127,1057,dotPoisonB,0.78,3,1
1057128,1057,dotPoisonB,0.78,3,1
1057129,1057,dotPoisonB,0.78,3,1
1057130,1057,dotPoisonB,0.78,3,1
1057131,1057,dotPoisonB,0.79,3,1
1057132,1057,dotPoisonB,0.79,3,1
1057133,1057,dotPoisonB,0.79,3,1
1057134,1057,dotPoisonB,0.79,3,1
1057135,1057,dotPoisonB,0.8,3,1
1058001,1058,dotBloodB,0.42,0,1
1058002,1058,dotBloodB,0.6,0,1
1058003,1058,dotBloodB,0.85,0,1
1058004,1058,dotBloodB,0.25,0,1
1058005,1058,dotBloodB,0.06,3,1
1058006,1058,dotBloodB,0.07,3,1
1058007,1058,dotBloodB,0.08,3,1
1058008,1058,dotBloodB,0.09,3,1
1058009,1058,dotBloodB,0.1,3,1
1058010,1058,dotBloodB,0.11,3,1
1058011,1058,dotBloodB,0.12,3,1
1058012,1058,dotBloodB,0.13,3,1
1058013,1058,dotBloodB,0.14,3,1
1058014,1058,dotBloodB,0.15,3,1
1058015,1058,dotBloodB,0.16,3,1
1058016,1058,dotBloodB,0.17,3,1
1058017,1058,dotBloodB,0.18,3,1
1058018,1058,dotBloodB,0.19,3,1
1058019,1058,dotBloodB,0.2,3,1
1058020,1058,dotBloodB,0.21,3,1
1058021,1058,dotBloodB,0.22,3,1
1058022,1058,dotBloodB,0.23,3,1
1058023,1058,dotBloodB,0.24,3,1
1058024,1058,dotBloodB,0.25,3,1
1058025,1058,dotBloodB,0.26,3,1
1058026,1058,dotBloodB,0.27,3,1
1058027,1058,dotBloodB,0.28,3,1
1058028,1058,dotBloodB,0.29,3,1
1058029,1058,dotBloodB,0.3,3,1
1058030,1058,dotBloodB,0.31,3,1
1058031,1058,dotBloodB,0.32,3,1
1058032,1058,dotBloodB,0.33,3,1
1058033,1058,dotBloodB,0.34,3,1
1058034,1058,dotBloodB,0.35,3,1
1058035,1058,dotBloodB,0.36,3,1
1058036,1058,dotBloodB,0.37,3,1
1058037,1058,dotBloodB,0.38,3,1
1058038,1058,dotBloodB,0.39,3,1
1058039,1058,dotBloodB,0.4,3,1
1058040,1058,dotBloodB,0.41,3,1
1058041,1058,dotBloodB,0.42,3,1
1058042,1058,dotBloodB,0.43,3,1
1058043,1058,dotBloodB,0.44,3,1
1058044,1058,dotBloodB,0.45,3,1
1058045,1058,dotBloodB,0.46,3,1
1058046,1058,dotBloodB,0.47,3,1
1058047,1058,dotBloodB,0.48,3,1
1058048,1058,dotBloodB,0.49,3,1
1058049,1058,dotBloodB,0.5,3,1
1058050,1058,dotBloodB,0.51,3,1
1058051,1058,dotBloodB,0.52,3,1
1058052,1058,dotBloodB,0.53,3,1
1058053,1058,dotBloodB,0.54,3,1
1058054,1058,dotBloodB,0.55,3,1
1058055,1058,dotBloodB,0.56,3,1
1058056,1058,dotBloodB,0.57,3,1
1058057,1058,dotBloodB,0.58,3,1
1058058,1058,dotBloodB,0.59,3,1
1058059,1058,dotBloodB,0.6,3,1
1058060,1058,dotBloodB,0.61,3,1
1058061,1058,dotBloodB,0.62,3,1
1058062,1058,dotBloodB,0.63,3,1
1058063,1058,dotBloodB,0.64,3,1
1058064,1058,dotBloodB,0.65,3,1
1058065,1058,dotBloodB,2,99,1
1058066,1058,dotBloodB,1,0,1
1058067,1058,dotBloodB,1.4,0,1
1058068,1058,dotBloodB,-0.8,99,1
1058069,1058,dotBloodB,0.65,3,1
1058070,1058,dotBloodB,0.65,3,1
1058071,1058,dotBloodB,0.65,3,1
1058072,1058,dotBloodB,0.66,3,1
1058073,1058,dotBloodB,0.66,3,1
1058074,1058,dotBloodB,0.66,3,1
1058075,1058,dotBloodB,0.66,3,1
1058076,1058,dotBloodB,0.67,3,1
1058077,1058,dotBloodB,0.67,3,1
1058078,1058,dotBloodB,0.67,3,1
1058079,1058,dotBloodB,0.67,3,1
1058080,1058,dotBloodB,0.68,3,1
1058081,1058,dotBloodB,0.68,3,1
1058082,1058,dotBloodB,0.68,3,1
1058083,1058,dotBloodB,0.68,3,1
1058084,1058,dotBloodB,0.69,3,1
1058085,1058,dotBloodB,0.69,3,1
1058086,1058,dotBloodB,0.69,3,1
1058087,1058,dotBloodB,0.69,3,1
1058088,1058,dotBloodB,0.7,3,1
1058089,1058,dotBloodB,0.7,3,1
1058090,1058,dotBloodB,0.7,3,1
1058091,1058,dotBloodB,0.7,3,1
1058092,1058,dotBloodB,0.71,3,1
1058093,1058,dotBloodB,0.71,3,1
1058094,1058,dotBloodB,0.71,3,1
1058095,1058,dotBloodB,0.71,3,1
1058096,1058,dotBloodB,0.72,3,1
1058097,1058,dotBloodB,0.72,3,1
1058098,1058,dotBloodB,0.72,3,1
1058099,1058,dotBloodB,0.72,3,1
1058100,1058,dotBloodB,0.73,3,1
1058101,1058,dotBloodB,0.73,3,1
1058102,1058,dotBloodB,0.73,3,1
1058103,1058,dotBloodB,0.73,3,1
1058104,1058,dotBloodB,0.74,3,1
1058105,1058,dotBloodB,0.74,3,1
1058106,1058,dotBloodB,0.74,3,1
1058107,1058,dotBloodB,0.74,3,1
1058108,1058,dotBloodB,0.75,3,1
1058109,1058,dotBloodB,0.75,3,1
1058110,1058,dotBloodB,0.75,3,1
1058111,1058,dotBloodB,0.75,3,1
1058112,1058,dotBloodB,0.76,3,1
1058113,1058,dotBloodB,0.76,3,1
1058114,1058,dotBloodB,0.76,3,1
1058115,1058,dotBloodB,0.76,3,1
1058116,1058,dotBloodB,0.77,3,1
1058117,1058,dotBloodB,0.77,3,1
1058118,1058,dotBloodB,0.77,3,1
1058119,1058,dotBloodB,0.77,3,1
1058120,1058,dotBloodB,0.78,3,1
1058121,1058,dotBloodB,0.78,3,1
1058122,1058,dotBloodB,0.78,3,1
1058123,1058,dotBloodB,0.78,3,1
1058124,1058,dotBloodB,0.79,3,1
1058125,1058,dotBloodB,0.79,3,1
1058126,1058,dotBloodB,0.79,3,1
1058127,1058,dotBloodB,0.79,3,1
1058128,1058,dotBloodB,0.8,3,1
1059001,1059,zs,0.25,0,1
1059002,1059,zs,0.3,0,1
1059003,1059,zs,0.35,0,1
1059004,1059,zs,0.4,0,1
1059005,1059,zs,0.5,0,1
1059006,1059,zs,0.7,0,1
1062001,1062,ck,0.2,0,1
1062002,1062,ck,0.3,0,1
1062003,1062,ck,0.4,0,1
1064001,1064,changeCombat,202,0,1
1064002,1064,changeCombat,203,0,1
1064003,1064,changeCombat,204,0,1
1064004,1064,changeCombat,208,0,1
1064005,1064,changeCombat,209,0,1
1064006,1064,changeCombat,212,0,1
1064007,1064,changeCombat,213,0,1
1064008,1064,changeCombat,216,0,1
1064009,1064,changeCombat,217,0,1
1064010,1064,changeCombat,218,0,1
1064011,1064,changeCombat,219,0,1
1064012,1064,changeCombat,220,0,1
1064013,1064,changeCombat,221,0,1
1064014,1064,changeCombat,235,0,1
1064015,1064,changeCombat,236,0,1
1064016,1064,changeCombat,237,0,1
1064017,1064,changeCombat,238,0,1
1064018,1064,changeCombat,240,0,1
1064019,1064,changeCombat,241,0,1
1064020,1064,changeCombat,242,0,1
1064021,1064,changeCombat,243,0,1
1064022,1064,changeCombat,244,0,1
1064023,1064,changeCombat,245,0,1
1064024,1064,changeCombat,247,0,1
1064025,1064,changeCombat,260,0,1
1064026,1064,changeCombat,261,0,1
1064027,1064,changeCombat,262,0,1
1064028,1064,changeCombat,263,0,1
1064029,1064,changeCombat,264,0,1
1064030,1064,changeCombat,265,0,1
1064031,1064,changeCombat,266,0,1
1064032,1064,changeCombat,267,0,1
1064033,1064,changeCombat,268,0,1
1064034,1064,changeCombat,270,0,1
1064035,1064,changeCombat,271,0,1
1064036,1064,changeCombat,272,0,1
1064037,1064,changeCombat,273,0,1
1064038,1064,changeCombat,274,0,1
1064039,1064,changeCombat,275,0,1
1064040,1064,changeCombat,201,0,1
1064041,1064,changeCombat,276,0,1
1064042,1064,changeCombat,100001500|280,0,1
1064043,1064,changeCombat,100001500|280|281,0,1
1064044,1064,changeCombat,277,0,1
1064045,1064,changeCombat,278,0,1
1064046,1064,changeCombat,279,0,1
1064047,1064,changeCombat,282,0,1
1064048,1064,changeCombat,283,0,1
1064049,1064,changeCombat,284,0,1
1064050,1064,changeCombat,285,0,1
1064051,1064,changeCombat,286,0,1
1064052,1064,changeCombat,287,0,1
1064053,1064,changeCombat,288,0,1
1064054,1064,changeCombat,289,0,1
1064055,1064,changeCombat,290,0,1
1064056,1064,changeCombat,291|200000300,0,1
1064057,1064,changeCombat,292|200000500,0,1
1064058,1064,changeCombat,293|200000603,0,1
1064059,1064,changeCombat,293|294|200000603,0,1
1064060,1064,changeCombat,295,0,1
1064061,1064,changeCombat,296,0,1
1064062,1064,changeCombat,297,0,1
1064063,1064,changeCombat,298,0,1
1064064,1064,changeCombat,299,0,1
1064065,1064,changeCombat,300,0,1
1064066,1064,changeCombat,301,0,1
1064067,1064,changeCombat,302,0,1
1064068,1064,changeCombat,303,0,1
1064069,1064,changeCombat,304,0,1
1064070,1064,changeCombat,305,0,1
1064071,1064,changeCombat,306,0,1
1064072,1064,changeCombat,307,0,1
1064073,1064,changeCombat,308,0,1
1064074,1064,changeCombat,309,0,1
1064075,1064,changeCombat,310,0,1
1064076,1064,changeCombat,311,0,1
1064077,1064,changeCombat,312,0,1
1064078,1064,changeCombat,313,0,1
1064079,1064,changeCombat,314,0,1
1064080,1064,changeCombat,315,0,1
1064081,1064,changeCombat,316,0,1
1064082,1064,changeCombat,317,0,1
1064083,1064,changeCombat,318,0,1
1064084,1064,changeCombat,319,0,1
1064085,1064,changeCombat,320,0,1
1064086,1064,changeCombat,321,0,1
1064087,1064,changeCombat,322,0,1
1064088,1064,changeCombat,323,0,1
1064089,1064,changeCombat,324,0,1
1064090,1064,changeCombat,325,0,1
1064091,1064,changeCombat,326,0,1
1064092,1064,changeCombat,327,0,1
1064093,1064,changeCombat,328,0,1
1064094,1064,changeCombat,329,0,1
1064095,1064,changeCombat,330,0,1
1064096,1064,changeCombat,331,0,1
1064097,1064,changeCombat,332,0,1
1064098,1064,changeCombat,333,0,1
1064099,1064,changeCombat,334,0,1
1064100,1064,changeCombat,335,0,1
1064101,1064,changeCombat,336,0,1
1064102,1064,changeCombat,337,0,1
1064103,1064,changeCombat,338,0,1
1064104,1064,changeCombat,339,0,1
1064105,1064,changeCombat,340,0,1
1064106,1064,changeCombat,341,0,1
1064107,1064,changeCombat,342,0,1
1064108,1064,changeCombat,343,0,1
1064109,1064,changeCombat,344,0,1
1064110,1064,changeCombat,345,0,1
1064111,1064,changeCombat,346,0,1
1064112,1064,changeCombat,347,0,1
1064113,1064,changeCombat,348,0,1
1064114,1064,changeCombat,349,0,1
1064115,1064,changeCombat,350,0,1
1064116,1064,changeCombat,351,0,1
1064117,1064,changeCombat,352,0,1
1064118,1064,changeCombat,353,0,1
1064119,1064,changeCombat,354,0,1
1064120,1064,changeCombat,355,0,1
1064121,1064,changeCombat,356,0,1
1064122,1064,changeCombat,357,0,1
1064123,1064,changeCombat,358,0,1
1064124,1064,changeCombat,359,0,1
1064125,1064,changeCombat,360,0,1
1064126,1064,changeCombat,361,0,1
1064127,1064,changeCombat,362,0,1
1064128,1064,changeCombat,363,0,1
1064129,1064,changeCombat,364,0,1
1064130,1064,changeCombat,365,0,1
1064131,1064,changeCombat,366,0,1
1064132,1064,changeCombat,367,0,1
1064133,1064,changeCombat,368,0,1
1064134,1064,changeCombat,369,0,1
1064135,1064,changeCombat,370,0,1
1064136,1064,changeCombat,371,0,1
1064137,1064,changeCombat,372,0,1
1064138,1064,changeCombat,373,0,1
1064139,1064,changeCombat,374,0,1
1064140,1064,changeCombat,375,0,1
1064141,1064,changeCombat,376,0,1
1064142,1064,changeCombat,377,0,1
1064143,1064,changeCombat,378,0,1
1064144,1064,changeCombat,379,0,1
1064145,1064,changeCombat,380,0,1
1064146,1064,changeCombat,381,0,1
1064147,1064,changeCombat,382,0,1
1064148,1064,changeCombat,383,0,1
1064149,1064,changeCombat,384,0,1
1064150,1064,changeCombat,385,0,1
1064151,1064,changeCombat,386,0,1
1064152,1064,changeCombat,387,0,1
1064153,1064,changeCombat,388,0,1
1064154,1064,changeCombat,389,0,1
1064155,1064,changeCombat,390,0,1
1064156,1064,changeCombat,391,0,1
1064157,1064,changeCombat,392,0,1
1064158,1064,changeCombat,393,0,1
1064160,1064,changeCombat,394,0,1
1064161,1064,changeCombat,395,0,1
1064162,1064,changeCombat,396,0,1
1064163,1064,changeCombat,397,0,1
1064164,1064,changeCombat,398,0,1
1064165,1064,changeCombat,399,0,1
1064166,1064,changeCombat,400,0,1
1064167,1064,changeCombat,401,0,1
1064168,1064,changeCombat,402,0,1
1064169,1064,changeCombat,403,0,1
1064170,1064,changeCombat,404,0,1
1064171,1064,changeCombat,405,0,1
1064172,1064,changeCombat,406,0,1
1064173,1064,changeCombat,407,0,1
1064174,1064,changeCombat,408,0,1
1064175,1064,changeCombat,409,0,1
1064176,1064,changeCombat,410,0,1
1064177,1064,changeCombat,411,0,1
1064178,1064,changeCombat,412,0,1
1064179,1064,changeCombat,413,0,1
1064180,1064,changeCombat,414,0,1
1064181,1064,changeCombat,415,0,1
1064182,1064,changeCombat,416,0,1
1064183,1064,changeCombat,417,0,1
1064184,1064,changeCombat,418,0,1
1064185,1064,changeCombat,419,0,1
1064186,1064,changeCombat,420,0,1
1064187,1064,changeCombat,421,0,1
1064188,1064,changeCombat,422,0,1
1064189,1064,changeCombat,423,0,1
1064190,1064,changeCombat,424,0,1
1064191,1064,changeCombat,425,0,1
1064192,1064,changeCombat,426,0,1
1064193,1064,changeCombat,427,0,1
1064194,1064,changeCombat,428,0,1
1064195,1064,changeCombat,429,0,1
1064196,1064,changeCombat,430,0,1
1064197,1064,changeCombat,431,0,1
1064198,1064,changeCombat,432,0,1
1064199,1064,changeCombat,433,0,1
1064200,1064,changeCombat,434,0,1
1064201,1064,changeCombat,435,0,1
1064202,1064,changeCombat,436,0,1
1064203,1064,changeCombat,437,0,1
1064204,1064,changeCombat,438,0,1
1064205,1064,changeCombat,439,0,1
1064206,1064,changeCombat,440,0,1
1064207,1064,changeCombat,441,0,1
1064208,1064,changeCombat,442,0,1
1064209,1064,changeCombat,443,0,1
1064210,1064,changeCombat,444,0,1
1064211,1064,changeCombat,445,0,1
1064212,1064,changeCombat,446,0,1
1064213,1064,changeCombat,447,0,1
1064214,1064,changeCombat,448,0,1
1064215,1064,changeCombat,449,0,1
1064216,1064,changeCombat,450,0,1
1064217,1064,changeCombat,451,0,1
1064218,1064,changeCombat,452,0,1
1064219,1064,changeCombat,453,0,1
1064220,1064,changeCombat,454,0,1
1064221,1064,changeCombat,455,0,1
1064222,1064,changeCombat,456,0,1
1064223,1064,changeCombat,457,0,1
1064224,1064,changeCombat,458,0,1
1064225,1064,changeCombat,459,0,1
1064226,1064,changeCombat,460,0,1
1064227,1064,changeCombat,461,0,1
1064228,1064,changeCombat,462,0,1
1064229,1064,changeCombat,463,0,1
1064230,1064,changeCombat,464,0,1
1064231,1064,changeCombat,465,0,1
1064232,1064,changeCombat,466,0,1
1064233,1064,changeCombat,467,0,1
1064234,1064,changeCombat,468,0,1
1064235,1064,changeCombat,469,0,1
1064236,1064,changeCombat,470,0,1
1064237,1064,changeCombat,471,0,1
1064238,1064,changeCombat,472,0,1
1064239,1064,changeCombat,473,0,1
1064240,1064,changeCombat,474,0,1
1064241,1064,changeCombat,475,0,1
1064242,1064,changeCombat,476,0,1
1064243,1064,changeCombat,477,0,1
1064244,1064,changeCombat,478,0,1
1064245,1064,changeCombat,479,0,1
1064246,1064,changeCombat,480,0,1
1064247,1064,changeCombat,481,0,1
1064248,1064,changeCombat,482,0,1
1064249,1064,changeCombat,483,0,1
1064250,1064,changeCombat,484,0,1
1064251,1064,changeCombat,485,0,1
1064252,1064,changeCombat,486,0,1
1064253,1064,changeCombat,487,0,1
1064254,1064,changeCombat,488,0,1
1064255,1064,changeCombat,489,0,1
1064256,1064,changeCombat,490,0,1
1064257,1064,changeCombat,491,0,1
1064258,1064,changeCombat,492,0,1
1064259,1064,changeCombat,493,0,1
1064260,1064,changeCombat,494,0,1
1064261,1064,changeCombat,495,0,1
1064262,1064,changeCombat,496,0,1
1064263,1064,changeCombat,497,0,1
1064264,1064,changeCombat,498,0,1
1064265,1064,changeCombat,499,0,1
1064266,1064,changeCombat,500,0,1
1064267,1064,changeCombat,501,0,1
1064268,1064,changeCombat,502,0,1
1064269,1064,changeCombat,503,0,1
1064270,1064,changeCombat,504,0,1
1064271,1064,changeCombat,505,0,1
1064272,1064,changeCombat,506,0,1
1064273,1064,changeCombat,507,0,1
1064274,1064,changeCombat,508,0,1
1064275,1064,changeCombat,509,0,1
1064276,1064,changeCombat,510,0,1
1064277,1064,changeCombat,511,0,1
1064278,1064,changeCombat,512,0,1
1064279,1064,changeCombat,513,0,1
1064280,1064,changeCombat,514,0,1
1064281,1064,changeCombat,515,0,1
1064282,1064,changeCombat,516,0,1
1064283,1064,changeCombat,517,0,1
1065001,1065,fsStun,0,2,0.8
1065002,1065,fsStun,0,2,1
1065003,1065,fsStun,0,2,0.5
1066001,1066,fsDotBlood,1.8,1,1
1066002,1066,fsDotBlood,0.3,2,1
1066003,1066,fsDotBlood,0.4,2,1
1066004,1066,fsDotBlood,0.45,2,1
1066005,1066,fsDotBlood,0.46,2,1
1066006,1066,fsDotBlood,0.62,2,1
1066007,1066,fsDotBlood,0.83,2,1
1066008,1066,fsDotBlood,0.5,3,1
1066009,1066,fsDotBlood,1.83,1,1
1066010,1066,fsDotBlood,1.86,1,1
1066011,1066,fsDotBlood,1.89,1,1
1066012,1066,fsDotBlood,1.92,1,1
1066013,1066,fsDotBlood,1.95,1,1
1066014,1066,fsDotBlood,0.6,3,1
1066015,1066,fsDotBlood,1.2,3,1
1066016,1066,fsDotBlood,1.8,3,1
1066017,1066,fsDotBlood,1.9,3,1
1067001,1067,zsIce,0,1,0.5
1067002,1067,zsIce,0,2,0.11
1067003,1067,zsIce,0,2,0.14
1067004,1067,zsIce,0,2,0.19
1068001,1068,zsStun,0,2,0.4
1068002,1068,zsStun,0,2,0.6
1069001,1069,zsForbid,0,2,0.75
1069002,1069,zsForbid,0,2,1
1070001,1070,zsHurt,0.5,0,1
1070002,1070,zsHurt,0.8,0,1
1070003,1070,zsHurt,1.2,0,1
1071001,1071,zsArmP,-0.21,2,1
1072001,1072,ckStone,0,2,0.4
1073001,1073,ckForbid,0,2,0.5
1073002,1073,ckForbid,0,2,0.8
1074001,1074,ckHurt,0.5,0,1
1074002,1074,ckHurt,0.6,0,1
1074003,1074,ckHurt,0.8,0,1
1074004,1074,ckHurt,1,0,1
1075001,1075,msForbid,0,3,0.75
1076001,1076,yxHurt,0.5,0,1
1077001,1077,yxAtkP,-0.25,2,1
1103001,1103,ckStun,0,2,0.6
1103002,1103,ckStun,0,2,0.8
1103003,1103,ckStun,0,2,1
1104001,1104,mhurt,1024,0,1
1104002,1104,mhurt,1025,0,1
1104003,1104,mhurt,1124,0,1
1104004,1104,mhurt,1247,0,1
1104005,1104,mhurt,1306,0,1
1104006,1104,mhurt,1470,0,1
1104007,1104,mhurt,1565,0,1
1104008,1104,mhurt,1587,0,1
1104009,1104,mhurt,1625,0,1
1104010,1104,mhurt,1693,0,1
1104011,1104,mhurt,1765,0,1
1104012,1104,mhurt,1868,0,1
1104013,1104,mhurt,1916,0,1
1104014,1104,mhurt,2006,0,1
1104015,1104,mhurt,2076,0,1
1104016,1104,mhurt,2139,0,1
1104017,1104,mhurt,2149,0,1
1104018,1104,mhurt,2207,0,1
1104019,1104,mhurt,2362,0,1
1104020,1104,mhurt,2430,0,1
1104021,1104,mhurt,2447,0,1
1104022,1104,mhurt,2527,0,1
1104023,1104,mhurt,2585,0,1
1104024,1104,mhurt,2649,0,1
1104025,1104,mhurt,2711,0,1
1104026,1104,mhurt,2808,0,1
1104027,1104,mhurt,2888,0,1
1104028,1104,mhurt,2978,0,1
1104029,1104,mhurt,2992,0,1
1104030,1104,mhurt,3031,0,1
1104031,1104,mhurt,3091,0,1
1104032,1104,mhurt,3254,0,1
1104033,1104,mhurt,3273,0,1
1104034,1104,mhurt,3329,0,1
1104035,1104,mhurt,3429,0,1
1104036,1104,mhurt,3477,0,1
1104037,1104,mhurt,3533,0,1
1104038,1104,mhurt,3554,0,1
1104039,1104,mhurt,3700,0,1
1104040,1104,mhurt,3770,0,1
1104041,1104,mhurt,3835,0,1
1104042,1104,mhurt,3880,0,1
1104043,1104,mhurt,3923,0,1
1104044,1104,mhurt,3975,0,1
1104045,1104,mhurt,4116,0,1
1104046,1104,mhurt,4146,0,1
1104047,1104,mhurt,4211,0,1
1104048,1104,mhurt,4331,0,1
1104049,1104,mhurt,4369,0,1
1104050,1104,mhurt,4397,0,1
1104051,1104,mhurt,4417,0,1
1104052,1104,mhurt,4592,0,1
1104053,1104,mhurt,4652,0,1
1104054,1104,mhurt,4678,0,1
1104055,1104,mhurt,4782,0,1
1104056,1104,mhurt,4815,0,1
1104057,1104,mhurt,4859,0,1
1104058,1104,mhurt,4959,0,1
1104059,1104,mhurt,5038,0,1
1104060,1104,mhurt,5093,0,1
1104061,1104,mhurt,5233,0,1
1104062,1104,mhurt,5240,0,1
1104063,1104,mhurt,5261,0,1
1104064,1104,mhurt,5301,0,1
1104065,1104,mhurt,5484,0,1
1104066,1104,mhurt,5521,0,1
1104067,1104,mhurt,5534,0,1
1104068,1104,mhurt,5684,0,1
1104069,1104,mhurt,5707,0,1
1104070,1104,mhurt,5743,0,1
1104071,1104,mhurt,5802,0,1
1104072,1104,mhurt,5930,0,1
1104073,1104,mhurt,5975,0,1
1104074,1104,mhurt,6083,0,1
1104075,1104,mhurt,6135,0,1
1104076,1104,mhurt,6153,0,1
1104077,1104,mhurt,6185,0,1
1104078,1104,mhurt,6364,0,1
1104079,1104,mhurt,6376,0,1
1104080,1104,mhurt,6416,0,1
1104081,1104,mhurt,6586,0,1
1104082,1104,mhurt,6599,0,1
1104083,1104,mhurt,6627,0,1
1104084,1104,mhurt,6645,0,1
1104085,1104,mhurt,6822,0,1
1104086,1104,mhurt,6857,0,1
1104087,1104,mhurt,6926,0,1
