id,skill_id,skill_lv,items
1556,10101,36,1#24300000|4#134100
1557,10101,37,1#25160000|4#139120
1558,10101,38,1#26030000|4#144210
1559,10101,39,1#26910000|4#149370
1560,10101,40,1#27800000|4#154600
1561,10101,41,1#28700000|4#159900
1562,10101,42,1#29610000|4#165270
1563,10101,43,1#30530000|4#170710
1564,10101,44,1#31460000|4#176220
1565,10101,45,1#32400000|4#181800
1566,10101,46,1#33350000|4#187450
1567,10101,47,1#34310000|4#193170
1568,10101,48,1#35280000|4#198960
1569,10101,49,1#36260000|4#204820
1570,10101,50,1#37250000|4#210750
1571,10101,51,1#38250000|4#216750
1572,10101,52,1#39260000|4#222820
1573,10101,53,1#40280000|4#228960
1574,10101,54,1#41310000|4#235170
1575,10101,55,1#42350000|4#241450
1576,10101,56,1#43400000|4#247800
1577,10101,57,1#44460000|4#254220
1578,10101,58,1#45530000|4#260710
1579,10101,59,1#46610000|4#267270
1580,10101,60,1#47700000|4#273900
1581,10201,1,1#500000|4#2500
1582,10201,2,1#1010000|4#5070
1583,10201,3,1#1530000|4#7710
1584,10201,4,1#2060000|4#10420
1585,10201,5,1#2600000|4#13200
1586,10201,6,1#3150000|4#16050
1587,10201,7,1#3710000|4#18970
1588,10201,8,1#4280000|4#21960
1589,10201,9,1#4860000|4#25020
1590,10201,10,1#5450000|4#28150
1591,10201,11,1#6050000|4#31350
1592,10201,12,1#6660000|4#34620
1593,10201,13,1#7280000|4#37960
1594,10201,14,1#7910000|4#41370
1595,10201,15,1#8550000|4#44850
1596,10201,16,1#9200000|4#48400
1597,10201,17,1#9860000|4#52020
1598,10201,18,1#10530000|4#55710
1599,10201,19,1#11210000|4#59470
1600,10201,20,1#11900000|4#63300
1601,10201,21,1#12600000|4#67200
1602,10201,22,1#13310000|4#71170
1603,10201,23,1#14030000|4#75210
1604,10201,24,1#14760000|4#79320
1605,10201,25,1#15500000|4#83500
1606,10201,26,1#16250000|4#87750
1607,10201,27,1#17010000|4#92070
1608,10201,28,1#17780000|4#96460
1609,10201,29,1#18560000|4#100920
1610,10201,30,1#19350000|4#105450
1611,10201,31,1#20150000|4#110050
1612,10201,32,1#20960000|4#114720
1613,10201,33,1#21780000|4#119460
1614,10201,34,1#22610000|4#124270
1615,10201,35,1#23450000|4#129150
1616,10201,36,1#24300000|4#134100
1617,10201,37,1#25160000|4#139120
1618,10201,38,1#26030000|4#144210
1619,10201,39,1#26910000|4#149370
1620,10201,40,1#27800000|4#154600
1621,10201,41,1#28700000|4#159900
1622,10201,42,1#29610000|4#165270
1623,10201,43,1#30530000|4#170710
1624,10201,44,1#31460000|4#176220
1625,10201,45,1#32400000|4#181800
1626,10201,46,1#33350000|4#187450
1627,10201,47,1#34310000|4#193170
1628,10201,48,1#35280000|4#198960
1629,10201,49,1#36260000|4#204820
1630,10201,50,1#37250000|4#210750
1631,10201,51,1#38250000|4#216750
1632,10201,52,1#39260000|4#222820
1633,10201,53,1#40280000|4#228960
1634,10201,54,1#41310000|4#235170
1635,10201,55,1#42350000|4#241450
1636,10201,56,1#43400000|4#247800
1637,10201,57,1#44460000|4#254220
1638,10201,58,1#45530000|4#260710
1639,10201,59,1#46610000|4#267270
1640,10201,60,1#47700000|4#273900
1641,10301,1,1#500000|4#2500
1642,10301,2,1#1010000|4#5070
1643,10301,3,1#1530000|4#7710
1644,10301,4,1#2060000|4#10420
1645,10301,5,1#2600000|4#13200
1646,10301,6,1#3150000|4#16050
1647,10301,7,1#3710000|4#18970
1648,10301,8,1#4280000|4#21960
1649,10301,9,1#4860000|4#25020
1650,10301,10,1#5450000|4#28150
1651,10301,11,1#6050000|4#31350
1652,10301,12,1#6660000|4#34620
1653,10301,13,1#7280000|4#37960
1654,10301,14,1#7910000|4#41370
1655,10301,15,1#8550000|4#44850
1656,10301,16,1#9200000|4#48400
1657,10301,17,1#9860000|4#52020
1658,10301,18,1#10530000|4#55710
1659,10301,19,1#11210000|4#59470
1660,10301,20,1#11900000|4#63300
1661,10301,21,1#12600000|4#67200
1662,10301,22,1#13310000|4#71170
1663,10301,23,1#14030000|4#75210
1664,10301,24,1#14760000|4#79320
1665,10301,25,1#15500000|4#83500
1666,10301,26,1#16250000|4#87750
1667,10301,27,1#17010000|4#92070
1668,10301,28,1#17780000|4#96460
1669,10301,29,1#18560000|4#100920
1670,10301,30,1#19350000|4#105450
1671,10301,31,1#20150000|4#110050
1672,10301,32,1#20960000|4#114720
1673,10301,33,1#21780000|4#119460
1674,10301,34,1#22610000|4#124270
1675,10301,35,1#23450000|4#129150
1676,10301,36,1#24300000|4#134100
1677,10301,37,1#25160000|4#139120
1678,10301,38,1#26030000|4#144210
1679,10301,39,1#26910000|4#149370
1680,10301,40,1#27800000|4#154600
1681,10301,41,1#28700000|4#159900
1682,10301,42,1#29610000|4#165270
1683,10301,43,1#30530000|4#170710
1684,10301,44,1#31460000|4#176220
1685,10301,45,1#32400000|4#181800
1686,10301,46,1#33350000|4#187450
1687,10301,47,1#34310000|4#193170
1688,10301,48,1#35280000|4#198960
1689,10301,49,1#36260000|4#204820
1690,10301,50,1#37250000|4#210750
1691,10301,51,1#38250000|4#216750
1692,10301,52,1#39260000|4#222820
1693,10301,53,1#40280000|4#228960
1694,10301,54,1#41310000|4#235170
1695,10301,55,1#42350000|4#241450
1696,10301,56,1#43400000|4#247800
1697,10301,57,1#44460000|4#254220
1698,10301,58,1#45530000|4#260710
1699,10301,59,1#46610000|4#267270
1700,10301,60,1#47700000|4#273900
1701,10401,1,1#500000|4#2500
1702,10401,2,1#1010000|4#5070
1703,10401,3,1#1530000|4#7710
1704,10401,4,1#2060000|4#10420
1705,10401,5,1#2600000|4#13200
1706,10401,6,1#3150000|4#16050
1707,10401,7,1#3710000|4#18970
1708,10401,8,1#4280000|4#21960
1709,10401,9,1#4860000|4#25020
1710,10401,10,1#5450000|4#28150
1711,10401,11,1#6050000|4#31350
1712,10401,12,1#6660000|4#34620
1713,10401,13,1#7280000|4#37960
1714,10401,14,1#7910000|4#41370
1715,10401,15,1#8550000|4#44850
1716,10401,16,1#9200000|4#48400
1717,10401,17,1#9860000|4#52020
1718,10401,18,1#10530000|4#55710
1719,10401,19,1#11210000|4#59470
1720,10401,20,1#11900000|4#63300
1721,10401,21,1#12600000|4#67200
1722,10401,22,1#13310000|4#71170
1723,10401,23,1#14030000|4#75210
1724,10401,24,1#14760000|4#79320
1725,10401,25,1#15500000|4#83500
1726,10401,26,1#16250000|4#87750
1727,10401,27,1#17010000|4#92070
1728,10401,28,1#17780000|4#96460
1729,10401,29,1#18560000|4#100920
1730,10401,30,1#19350000|4#105450
1731,10401,31,1#20150000|4#110050
1732,10401,32,1#20960000|4#114720
1733,10401,33,1#21780000|4#119460
1734,10401,34,1#22610000|4#124270
1735,10401,35,1#23450000|4#129150
1736,10401,36,1#24300000|4#134100
1737,10401,37,1#25160000|4#139120
1738,10401,38,1#26030000|4#144210
1739,10401,39,1#26910000|4#149370
1740,10401,40,1#27800000|4#154600
1741,10401,41,1#28700000|4#159900
1742,10401,42,1#29610000|4#165270
1743,10401,43,1#30530000|4#170710
1744,10401,44,1#31460000|4#176220
1745,10401,45,1#32400000|4#181800
1746,10401,46,1#33350000|4#187450
1747,10401,47,1#34310000|4#193170
1748,10401,48,1#35280000|4#198960
1749,10401,49,1#36260000|4#204820
1750,10401,50,1#37250000|4#210750
1751,10401,51,1#38250000|4#216750
1752,10401,52,1#39260000|4#222820
1753,10401,53,1#40280000|4#228960
1754,10401,54,1#41310000|4#235170
1755,10401,55,1#42350000|4#241450
1756,10401,56,1#43400000|4#247800
1757,10401,57,1#44460000|4#254220
1758,10401,58,1#45530000|4#260710
1759,10401,59,1#46610000|4#267270
1760,10401,60,1#47700000|4#273900
1761,10501,1,1#500000|4#2500
1762,10501,2,1#1010000|4#5070
1763,10501,3,1#1530000|4#7710
1764,10501,4,1#2060000|4#10420
1765,10501,5,1#2600000|4#13200
1766,10501,6,1#3150000|4#16050
1767,10501,7,1#3710000|4#18970
1768,10501,8,1#4280000|4#21960
1769,10501,9,1#4860000|4#25020
1770,10501,10,1#5450000|4#28150
1771,10501,11,1#6050000|4#31350
1772,10501,12,1#6660000|4#34620
1773,10501,13,1#7280000|4#37960
1774,10501,14,1#7910000|4#41370
1775,10501,15,1#8550000|4#44850
1776,10501,16,1#9200000|4#48400
1777,10501,17,1#9860000|4#52020
1778,10501,18,1#10530000|4#55710
1779,10501,19,1#11210000|4#59470
1780,10501,20,1#11900000|4#63300
1781,10501,21,1#12600000|4#67200
1782,10501,22,1#13310000|4#71170
1783,10501,23,1#14030000|4#75210
1784,10501,24,1#14760000|4#79320
1785,10501,25,1#15500000|4#83500
1786,10501,26,1#16250000|4#87750
1787,10501,27,1#17010000|4#92070
1788,10501,28,1#17780000|4#96460
1789,10501,29,1#18560000|4#100920
1790,10501,30,1#19350000|4#105450
1791,10501,31,1#20150000|4#110050
1792,10501,32,1#20960000|4#114720
1793,10501,33,1#21780000|4#119460
1794,10501,34,1#22610000|4#124270
1795,10501,35,1#23450000|4#129150
1796,10501,36,1#24300000|4#134100
1797,10501,37,1#25160000|4#139120
1798,10501,38,1#26030000|4#144210
1799,10501,39,1#26910000|4#149370
1800,10501,40,1#27800000|4#154600
1801,10501,41,1#28700000|4#159900
1802,10501,42,1#29610000|4#165270
1803,10501,43,1#30530000|4#170710
1804,10501,44,1#31460000|4#176220
1805,10501,45,1#32400000|4#181800
1806,10501,46,1#33350000|4#187450
1807,10501,47,1#34310000|4#193170
1808,10501,48,1#35280000|4#198960
1809,10501,49,1#36260000|4#204820
1810,10501,50,1#37250000|4#210750
1811,10501,51,1#38250000|4#216750
1812,10501,52,1#39260000|4#222820
1813,10501,53,1#40280000|4#228960
1814,10501,54,1#41310000|4#235170
1815,10501,55,1#42350000|4#241450
1816,10501,56,1#43400000|4#247800
1817,10501,57,1#44460000|4#254220
1818,10501,58,1#45530000|4#260710
1819,10501,59,1#46610000|4#267270
1820,10501,60,1#47700000|4#273900
1821,10601,1,1#500000|4#2500
1822,10601,2,1#1010000|4#5070
1823,10601,3,1#1530000|4#7710
1824,10601,4,1#2060000|4#10420
1825,10601,5,1#2600000|4#13200
1826,10601,6,1#3150000|4#16050
1827,10601,7,1#3710000|4#18970
1828,10601,8,1#4280000|4#21960
1829,10601,9,1#4860000|4#25020
1830,10601,10,1#5450000|4#28150
1831,10601,11,1#6050000|4#31350
1832,10601,12,1#6660000|4#34620
1833,10601,13,1#7280000|4#37960
1834,10601,14,1#7910000|4#41370
1835,10601,15,1#8550000|4#44850
1836,10601,16,1#9200000|4#48400
1837,10601,17,1#9860000|4#52020
1838,10601,18,1#10530000|4#55710
1839,10601,19,1#11210000|4#59470
1840,10601,20,1#11900000|4#63300
1841,10601,21,1#12600000|4#67200
1842,10601,22,1#13310000|4#71170
1843,10601,23,1#14030000|4#75210
1844,10601,24,1#14760000|4#79320
1845,10601,25,1#15500000|4#83500
1846,10601,26,1#16250000|4#87750
1847,10601,27,1#17010000|4#92070
1848,10601,28,1#17780000|4#96460
1849,10601,29,1#18560000|4#100920
1850,10601,30,1#19350000|4#105450
1851,10601,31,1#20150000|4#110050
1852,10601,32,1#20960000|4#114720
1853,10601,33,1#21780000|4#119460
1854,10601,34,1#22610000|4#124270
1855,10601,35,1#23450000|4#129150
1856,10601,36,1#24300000|4#134100
1857,10601,37,1#25160000|4#139120
1858,10601,38,1#26030000|4#144210
1859,10601,39,1#26910000|4#149370
1860,10601,40,1#27800000|4#154600
1861,10601,41,1#28700000|4#159900
1862,10601,42,1#29610000|4#165270
1863,10601,43,1#30530000|4#170710
1864,10601,44,1#31460000|4#176220
1865,10601,45,1#32400000|4#181800
1866,10601,46,1#33350000|4#187450
1867,10601,47,1#34310000|4#193170
1868,10601,48,1#35280000|4#198960
1869,10601,49,1#36260000|4#204820
1870,10601,50,1#37250000|4#210750
1871,10601,51,1#38250000|4#216750
1872,10601,52,1#39260000|4#222820
1873,10601,53,1#40280000|4#228960
1874,10601,54,1#41310000|4#235170
1875,10601,55,1#42350000|4#241450
1876,10601,56,1#43400000|4#247800
1877,10601,57,1#44460000|4#254220
1878,10601,58,1#45530000|4#260710
1879,10601,59,1#46610000|4#267270
1880,10601,60,1#47700000|4#273900
1881,10701,1,1#500000|4#2500
1882,10701,2,1#1010000|4#5070
1883,10701,3,1#1530000|4#7710
1884,10701,4,1#2060000|4#10420
1885,10701,5,1#2600000|4#13200
1886,10701,6,1#3150000|4#16050
1887,10701,7,1#3710000|4#18970
1888,10701,8,1#4280000|4#21960
1889,10701,9,1#4860000|4#25020
1890,10701,10,1#5450000|4#28150
1891,10701,11,1#6050000|4#31350
1892,10701,12,1#6660000|4#34620
1893,10701,13,1#7280000|4#37960
1894,10701,14,1#7910000|4#41370
1895,10701,15,1#8550000|4#44850
1896,10701,16,1#9200000|4#48400
1897,10701,17,1#9860000|4#52020
1898,10701,18,1#10530000|4#55710
1899,10701,19,1#11210000|4#59470
1900,10701,20,1#11900000|4#63300
1901,10701,21,1#12600000|4#67200
1902,10701,22,1#13310000|4#71170
1903,10701,23,1#14030000|4#75210
1904,10701,24,1#14760000|4#79320
1905,10701,25,1#15500000|4#83500
1906,10701,26,1#16250000|4#87750
1907,10701,27,1#17010000|4#92070
1908,10701,28,1#17780000|4#96460
1909,10701,29,1#18560000|4#100920
1910,10701,30,1#19350000|4#105450
1911,10701,31,1#20150000|4#110050
1912,10701,32,1#20960000|4#114720
1913,10701,33,1#21780000|4#119460
1914,10701,34,1#22610000|4#124270
1915,10701,35,1#23450000|4#129150
1916,10701,36,1#24300000|4#134100
1917,10701,37,1#25160000|4#139120
1918,10701,38,1#26030000|4#144210
1919,10701,39,1#26910000|4#149370
1920,10701,40,1#27800000|4#154600
1921,10701,41,1#28700000|4#159900
1922,10701,42,1#29610000|4#165270
1923,10701,43,1#30530000|4#170710
1924,10701,44,1#31460000|4#176220
1925,10701,45,1#32400000|4#181800
1926,10701,46,1#33350000|4#187450
1927,10701,47,1#34310000|4#193170
1928,10701,48,1#35280000|4#198960
1929,10701,49,1#36260000|4#204820
1930,10701,50,1#37250000|4#210750
1931,10701,51,1#38250000|4#216750
1932,10701,52,1#39260000|4#222820
1933,10701,53,1#40280000|4#228960
1934,10701,54,1#41310000|4#235170
1935,10701,55,1#42350000|4#241450
1936,10701,56,1#43400000|4#247800
1937,10701,57,1#44460000|4#254220
1938,10701,58,1#45530000|4#260710
1939,10701,59,1#46610000|4#267270
1940,10701,60,1#47700000|4#273900
1941,10801,1,1#500000|4#2500
1942,10801,2,1#1010000|4#5070
1943,10801,3,1#1530000|4#7710
1944,10801,4,1#2060000|4#10420
1945,10801,5,1#2600000|4#13200
1946,10801,6,1#3150000|4#16050
1947,10801,7,1#3710000|4#18970
1948,10801,8,1#4280000|4#21960
1949,10801,9,1#4860000|4#25020
1950,10801,10,1#5450000|4#28150
1951,10801,11,1#6050000|4#31350
1952,10801,12,1#6660000|4#34620
1953,10801,13,1#7280000|4#37960
1954,10801,14,1#7910000|4#41370
1955,10801,15,1#8550000|4#44850
1956,10801,16,1#9200000|4#48400
1957,10801,17,1#9860000|4#52020
1958,10801,18,1#10530000|4#55710
1959,10801,19,1#11210000|4#59470
1960,10801,20,1#11900000|4#63300
1961,10801,21,1#12600000|4#67200
1962,10801,22,1#13310000|4#71170
1963,10801,23,1#14030000|4#75210
1964,10801,24,1#14760000|4#79320
1965,10801,25,1#15500000|4#83500
1966,10801,26,1#16250000|4#87750
1967,10801,27,1#17010000|4#92070
1968,10801,28,1#17780000|4#96460
1969,10801,29,1#18560000|4#100920
1970,10801,30,1#19350000|4#105450
1971,10801,31,1#20150000|4#110050
1972,10801,32,1#20960000|4#114720
1973,10801,33,1#21780000|4#119460
1974,10801,34,1#22610000|4#124270
1975,10801,35,1#23450000|4#129150
1976,10801,36,1#24300000|4#134100
1977,10801,37,1#25160000|4#139120
1978,10801,38,1#26030000|4#144210
1979,10801,39,1#26910000|4#149370
1980,10801,40,1#27800000|4#154600
1981,10801,41,1#28700000|4#159900
1982,10801,42,1#29610000|4#165270
1983,10801,43,1#30530000|4#170710
1984,10801,44,1#31460000|4#176220
1985,10801,45,1#32400000|4#181800
1986,10801,46,1#33350000|4#187450
1987,10801,47,1#34310000|4#193170
1988,10801,48,1#35280000|4#198960
1989,10801,49,1#36260000|4#204820
1990,10801,50,1#37250000|4#210750
1991,10801,51,1#38250000|4#216750
1992,10801,52,1#39260000|4#222820
1993,10801,53,1#40280000|4#228960
1994,10801,54,1#41310000|4#235170
1995,10801,55,1#42350000|4#241450
1996,10801,56,1#43400000|4#247800
1997,10801,57,1#44460000|4#254220
1998,10801,58,1#45530000|4#260710
1999,10801,59,1#46610000|4#267270
2000,10801,60,1#47700000|4#273900
2001,11101,1,1#500000|4#2500
2002,11101,2,1#1010000|4#5070
2003,11101,3,1#1530000|4#7710
2004,11101,4,1#2060000|4#10420
2005,11101,5,1#2600000|4#13200
2006,11101,6,1#3150000|4#16050
2007,11101,7,1#3710000|4#18970
2008,11101,8,1#4280000|4#21960
2009,11101,9,1#4860000|4#25020
2010,11101,10,1#5450000|4#28150
2011,11101,11,1#6050000|4#31350
2012,11101,12,1#6660000|4#34620
2013,11101,13,1#7280000|4#37960
2014,11101,14,1#7910000|4#41370
2015,11101,15,1#8550000|4#44850
2016,11101,16,1#9200000|4#48400
2017,11101,17,1#9860000|4#52020
2018,11101,18,1#10530000|4#55710
2019,11101,19,1#11210000|4#59470
2020,11101,20,1#11900000|4#63300
2021,11101,21,1#12600000|4#67200
2022,11101,22,1#13310000|4#71170
2023,11101,23,1#14030000|4#75210
2024,11101,24,1#14760000|4#79320
2025,11101,25,1#15500000|4#83500
2026,11101,26,1#16250000|4#87750
2027,11101,27,1#17010000|4#92070
2028,11101,28,1#17780000|4#96460
2029,11101,29,1#18560000|4#100920
2030,11101,30,1#19350000|4#105450
2031,11101,31,1#20150000|4#110050
2032,11101,32,1#20960000|4#114720
2033,11101,33,1#21780000|4#119460
2034,11101,34,1#22610000|4#124270
2035,11101,35,1#23450000|4#129150
2036,11101,36,1#24300000|4#134100
2037,11101,37,1#25160000|4#139120
2038,11101,38,1#26030000|4#144210
2039,11101,39,1#26910000|4#149370
2040,11101,40,1#27800000|4#154600
2041,11101,41,1#28700000|4#159900
2042,11101,42,1#29610000|4#165270
2043,11101,43,1#30530000|4#170710
2044,11101,44,1#31460000|4#176220
2045,11101,45,1#32400000|4#181800
2046,11101,46,1#33350000|4#187450
2047,11101,47,1#34310000|4#193170
2048,11101,48,1#35280000|4#198960
2049,11101,49,1#36260000|4#204820
2050,11101,50,1#37250000|4#210750
2051,11101,51,1#38250000|4#216750
2052,11101,52,1#39260000|4#222820
2053,11101,53,1#40280000|4#228960
2054,11101,54,1#41310000|4#235170
2055,11101,55,1#42350000|4#241450
2056,11101,56,1#43400000|4#247800
2057,11101,57,1#44460000|4#254220
2058,11101,58,1#45530000|4#260710
2059,11101,59,1#46610000|4#267270
2060,11101,60,1#47700000|4#273900
2061,11201,1,1#500000|4#2500
2062,11201,2,1#1010000|4#5070
2063,11201,3,1#1530000|4#7710
2064,11201,4,1#2060000|4#10420
2065,11201,5,1#2600000|4#13200
2066,11201,6,1#3150000|4#16050
2067,11201,7,1#3710000|4#18970
2068,11201,8,1#4280000|4#21960
2069,11201,9,1#4860000|4#25020
2070,11201,10,1#5450000|4#28150
2071,11201,11,1#6050000|4#31350
2072,11201,12,1#6660000|4#34620
2073,11201,13,1#7280000|4#37960
2074,11201,14,1#7910000|4#41370
2075,11201,15,1#8550000|4#44850
2076,11201,16,1#9200000|4#48400
2077,11201,17,1#9860000|4#52020
2078,11201,18,1#10530000|4#55710
2079,11201,19,1#11210000|4#59470
2080,11201,20,1#11900000|4#63300
2081,11201,21,1#12600000|4#67200
2082,11201,22,1#13310000|4#71170
2083,11201,23,1#14030000|4#75210
2084,11201,24,1#14760000|4#79320
2085,11201,25,1#15500000|4#83500
2086,11201,26,1#16250000|4#87750
2087,11201,27,1#17010000|4#92070
2088,11201,28,1#17780000|4#96460
2089,11201,29,1#18560000|4#100920
2090,11201,30,1#19350000|4#105450
2091,11201,31,1#20150000|4#110050
2092,11201,32,1#20960000|4#114720
2093,11201,33,1#21780000|4#119460
2094,11201,34,1#22610000|4#124270
2095,11201,35,1#23450000|4#129150
2096,11201,36,1#24300000|4#134100
2097,11201,37,1#25160000|4#139120
2098,11201,38,1#26030000|4#144210
2099,11201,39,1#26910000|4#149370
2100,11201,40,1#27800000|4#154600
2101,11201,41,1#28700000|4#159900
2102,11201,42,1#29610000|4#165270
2103,11201,43,1#30530000|4#170710
2104,11201,44,1#31460000|4#176220
2105,11201,45,1#32400000|4#181800
2106,11201,46,1#33350000|4#187450
2107,11201,47,1#34310000|4#193170
2108,11201,48,1#35280000|4#198960
2109,11201,49,1#36260000|4#204820
2110,11201,50,1#37250000|4#210750
2111,11201,51,1#38250000|4#216750
2112,11201,52,1#39260000|4#222820
2113,11201,53,1#40280000|4#228960
2114,11201,54,1#41310000|4#235170
2115,11201,55,1#42350000|4#241450
2116,11201,56,1#43400000|4#247800
2117,11201,57,1#44460000|4#254220
2118,11201,58,1#45530000|4#260710
2119,11201,59,1#46610000|4#267270
2120,11201,60,1#47700000|4#273900
2121,11301,1,1#500000|4#2500
2122,11301,2,1#1010000|4#5070
2123,11301,3,1#1530000|4#7710
2124,11301,4,1#2060000|4#10420
2125,11301,5,1#2600000|4#13200
2126,11301,6,1#3150000|4#16050
2127,11301,7,1#3710000|4#18970
2128,11301,8,1#4280000|4#21960
2129,11301,9,1#4860000|4#25020
2130,11301,10,1#5450000|4#28150
2131,11301,11,1#6050000|4#31350
2132,11301,12,1#6660000|4#34620
2133,11301,13,1#7280000|4#37960
2134,11301,14,1#7910000|4#41370
2135,11301,15,1#8550000|4#44850
2136,11301,16,1#9200000|4#48400
2137,11301,17,1#9860000|4#52020
2138,11301,18,1#10530000|4#55710
2139,11301,19,1#11210000|4#59470
2140,11301,20,1#11900000|4#63300
2141,11301,21,1#12600000|4#67200
2142,11301,22,1#13310000|4#71170
2143,11301,23,1#14030000|4#75210
2144,11301,24,1#14760000|4#79320
2145,11301,25,1#15500000|4#83500
2146,11301,26,1#16250000|4#87750
2147,11301,27,1#17010000|4#92070
2148,11301,28,1#17780000|4#96460
2149,11301,29,1#18560000|4#100920
2150,11301,30,1#19350000|4#105450
2151,11301,31,1#20150000|4#110050
2152,11301,32,1#20960000|4#114720
2153,11301,33,1#21780000|4#119460
2154,11301,34,1#22610000|4#124270
2155,11301,35,1#23450000|4#129150
2156,11301,36,1#24300000|4#134100
2157,11301,37,1#25160000|4#139120
2158,11301,38,1#26030000|4#144210
2159,11301,39,1#26910000|4#149370
2160,11301,40,1#27800000|4#154600
2161,11301,41,1#28700000|4#159900
2162,11301,42,1#29610000|4#165270
2163,11301,43,1#30530000|4#170710
2164,11301,44,1#31460000|4#176220
2165,11301,45,1#32400000|4#181800
2166,11301,46,1#33350000|4#187450
2167,11301,47,1#34310000|4#193170
2168,11301,48,1#35280000|4#198960
2169,11301,49,1#36260000|4#204820
2170,11301,50,1#37250000|4#210750
2171,11301,51,1#38250000|4#216750
2172,11301,52,1#39260000|4#222820
2173,11301,53,1#40280000|4#228960
2174,11301,54,1#41310000|4#235170
2175,11301,55,1#42350000|4#241450
2176,11301,56,1#43400000|4#247800
2177,11301,57,1#44460000|4#254220
2178,11301,58,1#45530000|4#260710
2179,11301,59,1#46610000|4#267270
2180,11301,60,1#47700000|4#273900
2181,11401,1,1#500000|4#2500
2182,11401,2,1#1010000|4#5070
2183,11401,3,1#1530000|4#7710
2184,11401,4,1#2060000|4#10420
2185,11401,5,1#2600000|4#13200
2186,11401,6,1#3150000|4#16050
2187,11401,7,1#3710000|4#18970
2188,11401,8,1#4280000|4#21960
2189,11401,9,1#4860000|4#25020
2190,11401,10,1#5450000|4#28150
2191,11401,11,1#6050000|4#31350
2192,11401,12,1#6660000|4#34620
2193,11401,13,1#7280000|4#37960
2194,11401,14,1#7910000|4#41370
2195,11401,15,1#8550000|4#44850
2196,11401,16,1#9200000|4#48400
2197,11401,17,1#9860000|4#52020
2198,11401,18,1#10530000|4#55710
2199,11401,19,1#11210000|4#59470
2200,11401,20,1#11900000|4#63300
2201,11401,21,1#12600000|4#67200
2202,11401,22,1#13310000|4#71170
2203,11401,23,1#14030000|4#75210
2204,11401,24,1#14760000|4#79320
2205,11401,25,1#15500000|4#83500
2206,11401,26,1#16250000|4#87750
2207,11401,27,1#17010000|4#92070
2208,11401,28,1#17780000|4#96460
2209,11401,29,1#18560000|4#100920
2210,11401,30,1#19350000|4#105450
2211,11401,31,1#20150000|4#110050
2212,11401,32,1#20960000|4#114720
2213,11401,33,1#21780000|4#119460
2214,11401,34,1#22610000|4#124270
2215,11401,35,1#23450000|4#129150
2216,11401,36,1#24300000|4#134100
2217,11401,37,1#25160000|4#139120
2218,11401,38,1#26030000|4#144210
2219,11401,39,1#26910000|4#149370
2220,11401,40,1#27800000|4#154600
2221,11401,41,1#28700000|4#159900
2222,11401,42,1#29610000|4#165270
2223,11401,43,1#30530000|4#170710
2224,11401,44,1#31460000|4#176220
2225,11401,45,1#32400000|4#181800
2226,11401,46,1#33350000|4#187450
2227,11401,47,1#34310000|4#193170
2228,11401,48,1#35280000|4#198960
2229,11401,49,1#36260000|4#204820
2230,11401,50,1#37250000|4#210750
2231,11401,51,1#38250000|4#216750
2232,11401,52,1#39260000|4#222820
2233,11401,53,1#40280000|4#228960
2234,11401,54,1#41310000|4#235170
2235,11401,55,1#42350000|4#241450
2236,11401,56,1#43400000|4#247800
2237,11401,57,1#44460000|4#254220
2238,11401,58,1#45530000|4#260710
2239,11401,59,1#46610000|4#267270
2240,11401,60,1#47700000|4#273900
2241,11501,1,1#500000|4#2500
2242,11501,2,1#1010000|4#5070
2243,11501,3,1#1530000|4#7710
2244,11501,4,1#2060000|4#10420
2245,11501,5,1#2600000|4#13200
2246,11501,6,1#3150000|4#16050
2247,11501,7,1#3710000|4#18970
2248,11501,8,1#4280000|4#21960
2249,11501,9,1#4860000|4#25020
2250,11501,10,1#5450000|4#28150
2251,11501,11,1#6050000|4#31350
2252,11501,12,1#6660000|4#34620
2253,11501,13,1#7280000|4#37960
2254,11501,14,1#7910000|4#41370
2255,11501,15,1#8550000|4#44850
2256,11501,16,1#9200000|4#48400
2257,11501,17,1#9860000|4#52020
2258,11501,18,1#10530000|4#55710
2259,11501,19,1#11210000|4#59470
2260,11501,20,1#11900000|4#63300
2261,11501,21,1#12600000|4#67200
2262,11501,22,1#13310000|4#71170
2263,11501,23,1#14030000|4#75210
2264,11501,24,1#14760000|4#79320
2265,11501,25,1#15500000|4#83500
2266,11501,26,1#16250000|4#87750
2267,11501,27,1#17010000|4#92070
2268,11501,28,1#17780000|4#96460
2269,11501,29,1#18560000|4#100920
2270,11501,30,1#19350000|4#105450
2271,11501,31,1#20150000|4#110050
2272,11501,32,1#20960000|4#114720
2273,11501,33,1#21780000|4#119460
2274,11501,34,1#22610000|4#124270
2275,11501,35,1#23450000|4#129150
2276,11501,36,1#24300000|4#134100
2277,11501,37,1#25160000|4#139120
2278,11501,38,1#26030000|4#144210
2279,11501,39,1#26910000|4#149370
2280,11501,40,1#27800000|4#154600
2281,11501,41,1#28700000|4#159900
2282,11501,42,1#29610000|4#165270
2283,11501,43,1#30530000|4#170710
2284,11501,44,1#31460000|4#176220
2285,11501,45,1#32400000|4#181800
2286,11501,46,1#33350000|4#187450
2287,11501,47,1#34310000|4#193170
2288,11501,48,1#35280000|4#198960
2289,11501,49,1#36260000|4#204820
2290,11501,50,1#37250000|4#210750
2291,11501,51,1#38250000|4#216750
