id,name,dropbox_id,weight,item,cost
630004001,-1,630004,10000,10#23#26,0#0
630005001,-1,630005,10000,10#28#32,0#0
630006001,-1,630006,10000,10#33#36,0#0
630007001,-1,630007,10000,10#38#42,0#0
630008001,-1,630008,10000,10#43#46,0#0
630009001,-1,630009,10000,10#47#53,0#0
630010001,-1,630010,10000,10#56#63,0#0
630011001,-1,630011,10000,10#67#73,0#0
630012001,-1,630012,10000,10#77#83,0#0
640001001,-1,640001,10000,940003#9#11,0#0
640002001,-1,640002,10000,940003#13#16,0#0
640003001,-1,640003,10000,940003#18#22,0#0
640004001,-1,640004,10000,940003#23#26,0#0
640005001,-1,640005,10000,940003#28#32,0#0
640006001,-1,640006,10000,940003#33#36,0#0
640007001,-1,640007,10000,940003#38#42,0#0
640008001,-1,640008,10000,940003#43#46,0#0
640009001,-1,640009,10000,940003#47#53,0#0
640010001,-1,640010,10000,940003#54#66,0#0
640011001,-1,640011,10000,940003#67#73,0#0
640012001,-1,640012,10000,940003#77#83,0#0
650001001,-1,650001,10000,940001#1,0#0
650002001,-1,650002,10000,940001#1#2,0#0
650003001,-1,650003,10000,940001#2#4,0#0
650004001,-1,650004,10000,940001#3#5,0#0
650005001,-1,650005,10000,940001#5#6,0#0
650006001,-1,650006,10000,940001#5#7,0#0
650007001,-1,650007,10000,940001#7#9,0#0
650008001,-1,650008,10000,940001#9#11,0#0
660001001,-1,660001,10000,2#30,0#0
660002001,-1,660002,10000,2#40,0#0
660003001,-1,660003,10000,2#50,0#0
660004001,-1,660004,10000,2#60,0#0
660005001,-1,660005,10000,2#70,0#0
660006001,-1,660006,10000,2#80,0#0
660007001,-1,660007,10000,2#90,0#0
660008001,-1,660008,10000,2#110,0#0
660009001,-1,660009,10000,2#130,0#0
660010001,-1,660010,10000,2#150,0#0
660011001,-1,660011,10000,2#175,0#0
660012001,-1,660012,10000,2#200,0#0
700001001,-1,700001,2500,20#1,0#0
700001002,-1,700001,4000,940002#20,0#0
700001003,-1,700001,3500,43#20,0#0
800001001,-1,800001,250,1000001#1,0#0
800001002,-1,800001,250,1000002#1,0#0
800001003,-1,800001,250,1000003#1,0#0
800001004,-1,800001,250,1000004#1,0#0
800001005,-1,800001,250,1000005#1,0#0
800001006,-1,800001,250,1000006#1,0#0
800001007,-1,800001,250,1000007#1,0#0
800001008,-1,800001,250,1000008#1,0#0
800001009,-1,800001,250,1000009#1,0#0
800001010,-1,800001,250,1000010#1,0#0
800001011,-1,800001,250,1000011#1,0#0
800001012,-1,800001,250,1000012#1,0#0
800001013,-1,800001,250,1000013#1,0#0
800001014,-1,800001,250,1000014#1,0#0
800001015,-1,800001,250,1000015#1,0#0
800001016,-1,800001,250,1000016#1,0#0
800001017,-1,800001,250,1000017#1,0#0
800001018,-1,800001,250,1000018#1,0#0
800001019,-1,800001,250,1000019#1,0#0
800001020,-1,800001,250,1000020#1,0#0
800001021,-1,800001,250,1000021#1,0#0
800001022,-1,800001,250,1000022#1,0#0
800001023,-1,800001,250,1000023#1,0#0
800001024,-1,800001,250,1000024#1,0#0
800001025,-1,800001,250,1000025#1,0#0
800001026,-1,800001,250,1000026#1,0#0
800001027,-1,800001,250,1000027#1,0#0
800001028,-1,800001,250,1000028#1,0#0
800001029,-1,800001,250,1000029#1,0#0
800001030,-1,800001,250,1000030#1,0#0
800001031,-1,800001,250,1000031#1,0#0
800001032,-1,800001,250,1000032#1,0#0
800001033,-1,800001,250,1000033#1,0#0
800001034,-1,800001,250,1000034#1,0#0
800001035,-1,800001,250,1000035#1,0#0
800001036,-1,800001,250,1000036#1,0#0
800001037,-1,800001,250,1000037#1,0#0
800001038,-1,800001,250,1000038#1,0#0
800001039,-1,800001,250,1000039#1,0#0
800001040,-1,800001,250,1000040#1,0#0
800001041,-1,800001,0,0#0,0#0
800002001,-1,800002,10000,44#3#5,0#0
800002002,-1,800002,0,0#0,0#0
800003001,-1,800003,10000,1#100000,0#0
800004001,-1,800004,10000,9#70000,0#0
800005001,-1,800005,2000,36#1,0#0
800005002,-1,800005,2000,20#1,0#0
800005003,-1,800005,2000,29#1,0#0
800005004,-1,800005,2000,940002#10,0#0
800005005,-1,800005,2000,956001#5,0#0
800006001,-1,800006,1000,930028#20,0#0
800006002,-1,800006,1000,930029#20,0#0
800006003,-1,800006,1000,930030#20,0#0
800006004,-1,800006,1000,930031#20,0#0
800006005,-1,800006,1000,930032#20,0#0
800006006,-1,800006,1000,930033#20,0#0
800006007,-1,800006,1000,930034#20,0#0
800006008,-1,800006,1000,930035#20,0#0
800006009,-1,800006,1000,930036#20,0#0
800006010,-1,800006,1000,930037#20,0#0
800006011,-1,800006,1000,930038#20,0#0
800006012,-1,800006,1000,930039#20,0#0
800006013,-1,800006,1000,930040#20,0#0
800006014,-1,800006,1000,930041#20,0#0
800006015,-1,800006,1000,930042#20,0#0
800006016,-1,800006,1000,930043#20,0#0
800006017,-1,800006,1000,930044#20,0#0
800006018,-1,800006,1000,930045#20,0#0
800006019,-1,800006,1000,930046#20,0#0
800006020,-1,800006,1000,930047#20,0#0
800006021,-1,800006,1000,930048#20,0#0
800006022,-1,800006,1000,930049#20,0#0
800007001,-1,800007,500,956001#10,0#0
800007002,-1,800007,800,940004#10,0#0
800007003,-1,800007,750,940006#10,0#0
800007004,-1,800007,750,940005#10,0#0
800007005,-1,800007,1200,940002#50,0#0
800007006,-1,800007,6000,940001#30,0#0
800008001,-1,800008,100,2#500,0#0
800008002,-1,800008,280,2#200,0#0
800008003,-1,800008,800,2#50,0#0
800008004,-1,800008,30,36#10,0#0
800008005,-1,800008,80,36#5,0#0
800008006,-1,800008,400,36#1,0#0
800008007,-1,800008,30,20#4,0#0
800008008,-1,800008,200,20#1,0#0
800008009,-1,800008,60,29#5,0#0
800008010,-1,800008,100,35#10,0#0
800008011,-1,800008,500,35#1,0#0
800008012,-1,800008,50,10#3000,0#0
800008013,-1,800008,500,10#300,0#0
800008014,-1,800008,50,14#3000,0#0
800008015,-1,800008,500,14#300,0#0
800008016,-1,800008,20,1#8000000,0#0
800008017,-1,800008,60,1#3000000,0#0
800008018,-1,800008,450,1#600000,0#0
800008019,-1,800008,20,9#8000000,0#0
800008020,-1,800008,60,9#3000000,0#0
800008021,-1,800008,450,9#600000,0#0
800008022,-1,800008,20,940001#120,0#0
800008023,-1,800008,80,940001#30,0#0
800008024,-1,800008,400,940002#50,0#0
800008025,-1,800008,10,940004#50,0#0
800008026,-1,800008,50,25#10,0#0
800008027,-1,800008,500,25#2,0#0
800008028,-1,800008,30,73#10,0#0
800008029,-1,800008,300,73#1,0#0
800009001,-1,800009,10,1#388000,0#0
800009002,-1,800009,10,9#388000,0#0
800009003,-1,800009,10,10#388,0#0
800009004,-1,800009,10,14#388,0#0
800009005,-1,800009,10,26#388,0#0
800009006,-1,800009,10,27#66,0#0
800010001,-1,800010,10,36#1,0#0
800010002,-1,800010,10,29#1,0#0
800010003,-1,800010,10,20#1,0#0
800010004,-1,800010,10,940002#10,0#0
800010005,-1,800010,10,956001#5,0#0
800011001,-1,800011,250,10#15000,0#0
800011002,-1,800011,200,26#6000,0#0
800011003,-1,800011,200,27#1000,0#0
800011004,-1,800011,150,10#20000,0#0
800011005,-1,800011,150,14#20000,0#0
800011006,-1,800011,50,956099#50,0#0
800012001,-1,800012,200,1#15000000,0#0
800012002,-1,800012,200,9#15000000,0#0
800012003,-1,800012,100,1#30000000,0#0
800012004,-1,800012,100,9#30000000,0#0
800012005,-1,800012,200,940003#3000,0#0
800012006,-1,800012,150,940002#150,0#0
800012007,-1,800012,50,940004#100,0#0
800013001,-1,800013,60,2#500,0#0
800013002,-1,800013,150,2#200,0#0
800013003,-1,800013,600,2#50,0#0
800013004,-1,800013,20,36#10,0#0
800013005,-1,800013,80,36#5,0#0
800013006,-1,800013,400,36#1,0#0
800013007,-1,800013,30,20#4,0#0
800013008,-1,800013,120,20#1,0#0
800013009,-1,800013,60,29#5,0#0
800013010,-1,800013,100,35#10,0#0
800013011,-1,800013,500,35#1,0#0
800013012,-1,800013,50,10#3000,0#0
800013013,-1,800013,500,10#300,0#0
800013014,-1,800013,50,14#3000,0#0
800013015,-1,800013,500,14#300,0#0
800013016,-1,800013,40,1#8000000,0#0
800013017,-1,800013,400,1#600000,0#0
800013018,-1,800013,40,9#8000000,0#0
800013019,-1,800013,400,9#600000,0#0
800013020,-1,800013,250,26#600,0#0
800013021,-1,800013,250,27#80,0#0
800013022,-1,800013,250,216#30,0#0
800013023,-1,800013,250,198#1250,0#0
800013024,-1,800013,250,199#250,0#0
800013025,-1,800013,10,940004#50,0#0
800013026,-1,800013,20,940002#50,0#0
800013027,-1,800013,400,940001#30,0#0
800013028,-1,800013,50,25#10,0#0
800013029,-1,800013,500,25#2,0#0
800013030,-1,800013,30,73#10,0#0
800013031,-1,800013,300,73#1,0#0
800013032,-1,800013,30,170#10,0#0
800013033,-1,800013,300,170#1,0#0
800013034,-1,800013,180,260#50,0#0
800013035,-1,800013,150,258#1,0#0
800014001,-1,800014,1000,292#1,0#0
800014002,-1,800014,1500,36#1,0#0
800014003,-1,800014,500,20#1,0#0
800014004,-1,800014,1200,29#1,0#0
800014005,-1,800014,1200,73#1,0#0
800014006,-1,800014,1000,25#1,0#0
800014007,-1,800014,900,1#1000000,0#0
800014008,-1,800014,900,9#1000000,0#0
800014009,-1,800014,900,14#800,0#0
800014010,-1,800014,900,10#800,0#0
800015001,-1,800015,1000,293#1,0#0
800015002,-1,800015,79,7203#1,0#0
800015003,-1,800015,79,7189#1,0#0
800015004,-1,800015,79,7181#1,0#0
800015005,-1,800015,79,7177#1,0#0
800015006,-1,800015,79,7173#1,0#0
800015007,-1,800015,79,7167#1,0#0
800015008,-1,800015,79,7163#1,0#0
800015009,-1,800015,79,7161#1,0#0
800015010,-1,800015,79,7159#1,0#0
800015011,-1,800015,79,7157#1,0#0
800015012,-1,800015,79,7150#1,0#0
800015013,-1,800015,79,7145#1,0#0
800015014,-1,800015,79,7131#1,0#0
800015015,-1,800015,79,7120#1,0#0
800015016,-1,800015,79,7114#1,0#0
800015017,-1,800015,79,7108#1,0#0
800015018,-1,800015,79,7074#1,0#0
800015019,-1,800015,79,7216#1,0#0
800015020,-1,800015,78,7223#1,0#0
800015021,-1,800015,1100,287#10,0#0
800015022,-1,800015,600,974001#5,0#0
800015023,-1,800015,500,975001#5,0#0
800015024,-1,800015,200,976001#5,0#0
800015025,-1,800015,500,940004#50,0#0
800015026,-1,800015,500,6000#100,0#0
800015027,-1,800015,100,6228#1,0#0
800015028,-1,800015,100,6229#1,0#0
800015029,-1,800015,100,6230#1,0#0
800015030,-1,800015,100,6231#1,0#0
800015031,-1,800015,100,6232#1,0#0
800015032,-1,800015,100,6233#1,0#0
800015033,-1,800015,100,6234#1,0#0
800015034,-1,800015,100,6235#1,0#0
800015035,-1,800015,100,6236#1,0#0
800015036,-1,800015,100,6401#1,0#0
800015037,-1,800015,100,6407#1,0#0
800015038,-1,800015,3000,940002#50,0#0
800016001,-1,800016,2000,930214#50,0#0
800016002,-1,800016,2000,930205#50,0#0
800016003,-1,800016,2000,930197#50,0#0
800016004,-1,800016,2000,930195#50,0#0
800016005,-1,800016,2000,930187#50,0#0
800016006,-1,800016,2000,930213#50,0#0
800016007,-1,800016,2000,930206#50,0#0
800016008,-1,800016,2000,930194#50,0#0
800016009,-1,800016,2000,930188#50,0#0
800016010,-1,800016,2000,930181#50,0#0
800016011,-1,800016,4000,930209#50,0#0
800016012,-1,800016,4000,930202#50,0#0
800016013,-1,800016,4000,930200#50,0#0
800016014,-1,800016,4000,930215#50,0#0
800016015,-1,800016,4000,930208#50,0#0
800016016,-1,800016,4000,930204#50,0#0
800016017,-1,800016,4000,930212#50,0#0
800016018,-1,800016,4000,930210#50,0#0
800016019,-1,800016,4000,930201#50,0#0
800016020,-1,800016,4000,930211#50,0#0
800016021,-1,800016,4000,930207#50,0#0
800016022,-1,800016,4000,930203#50,0#0
800016023,-1,800016,2000,940031#50,0#0
800016024,-1,800016,2000,940032#50,0#0
800016025,-1,800016,2000,940033#50,0#0
800016026,-1,800016,2000,940034#50,0#0
800016027,-1,800016,1000,940035#50,0#0
800016028,-1,800016,1000,940036#50,0#0
800016029,-1,800016,484,7212#1,0#0
800016030,-1,800016,484,7207#1,0#0
800016031,-1,800016,484,7199#1,0#0
800016032,-1,800016,484,7198#1,0#0
800016033,-1,800016,484,7197#1,0#0
800016034,-1,800016,484,7188#1,0#0
800016035,-1,800016,484,7196#1,0#0
800016036,-1,800016,484,7182#1,0#0
800016037,-1,800016,484,7194#1,0#0
800016038,-1,800016,484,7195#1,0#0
800016039,-1,800016,484,7193#1,0#0
800016040,-1,800016,484,7149#1,0#0
800016041,-1,800016,484,7152#1,0#0
800016042,-1,800016,484,7139#1,0#0
800016043,-1,800016,484,7140#1,0#0
800016044,-1,800016,484,7141#1,0#0
800016045,-1,800016,484,7185#1,0#0
800016046,-1,800016,484,7184#1,0#0
800016047,-1,800016,484,7186#1,0#0
800016048,-1,800016,484,7217#1,0#0
800016049,-1,800016,484,7218#1,0#0
800016050,-1,800016,484,7220#1,0#0
800016051,-1,800016,484,7222#1,0#0
800016052,-1,800016,484,7224#1,0#0
800016053,-1,800016,484,7225#1,0#0
800016054,-1,800016,484,7226#1,0#0
800016055,-1,800016,484,7227#1,0#0
800016056,-1,800016,483,7229#1,0#0
800016057,-1,800016,483,7231#1,0#0
800016058,-1,800016,483,7232#1,0#0
800016059,-1,800016,483,7233#1,0#0
800016060,-1,800016,7000,170#80,0#0
800018001,-1,800018,200,36#25,0#0
800018002,-1,800018,200,20#7,0#0
800018003,-1,800018,150,35#120,0#0
800018004,-1,800018,100,36#45,0#0
800018005,-1,800018,100,20#13,0#0
800018006,-1,800018,100,35#240,0#0
800018007,-1,800018,80,29#20,0#0
800018008,-1,800018,70,259#20,0#0
800019001,-1,800019,200,10#15000,0#0
800019002,-1,800019,200,26#6000,0#0
800019003,-1,800019,150,27#1000,0#0
800019004,-1,800019,100,216#400,0#0
800019005,-1,800019,150,10#20000,0#0
800019006,-1,800019,150,14#20000,0#0
800019007,-1,800019,50,956099#50,0#0
800020001,-1,800020,300,956001#1,0#0
800020002,-1,800020,300,955001#4,0#0
800020003,-1,800020,300,73#1,0#0
800020004,-1,800020,300,36#1,0#0
800020005,-1,800020,600,74#3,0#0
800020006,-1,800020,500,940004#1,0#0
800020007,-1,800020,500,940016#1,0#0
800020008,-1,800020,500,940015#1,0#0
800020009,-1,800020,600,940002#1,0#0
800020010,-1,800020,700,940001#4,0#0
800020011,-1,800020,800,940003#10,0#0
800020012,-1,800020,500,25#1,0#0
800020013,-1,800020,500,24#1,0#0
800020014,-1,800020,600,35#1,0#0
800020015,-1,800020,600,14#100,0#0
800020016,-1,800020,600,10#100,0#0
800020017,-1,800020,900,1#100000,0#0
800020018,-1,800020,900,9#100000,0#0
800021001,-1,800021,10,1#388000,0#0
800021002,-1,800021,10,9#388000,0#0
800021003,-1,800021,10,10#388,0#0
800021004,-1,800021,10,14#388,0#0
800021005,-1,800021,10,26#388,0#0
800021006,-1,800021,10,27#66,0#0
800022001,-1,800022,10,36#1,0#0
800022002,-1,800022,10,29#1,0#0
800022003,-1,800022,10,20#1,0#0
800022004,-1,800022,10,940002#10,0#0
800022005,-1,800022,10,6000#50,0#0
800039001,-1,800039,500,982001#5,0#0
800039002,-1,800039,500,983001#5,0#0
800039003,-1,800039,4500,325#600,0#0
800039004,-1,800039,4500,326#10,0#0
800040001,-1,800040,250,984001#5,0#0
800040002,-1,800040,250,984002#5,0#0
800040003,-1,800040,250,984003#5,0#0
800040004,-1,800040,250,984004#5,0#0
800040005,-1,800040,4500,325#600,0#0
800040006,-1,800040,4500,326#10,0#0
800041001,-1,800041,500,985001#5,0#0
800041002,-1,800041,500,985002#5,0#0
800041003,-1,800041,4500,325#600,0#0
800041004,-1,800041,4500,326#10,0#0
900001001,-1,900001,425,1051#1,0#0
900001002,-1,900001,425,2051#1,0#0
900001003,-1,900001,425,3051#1,0#0
900001004,-1,900001,425,4051#1,0#0
900001005,-1,900001,500,1052#1,0#0
900001006,-1,900001,500,2052#1,0#0
900001007,-1,900001,500,3052#1,0#0
900001008,-1,900001,500,4052#1,0#0
900001009,-1,900001,400,1053#1,0#0
900001010,-1,900001,400,2053#1,0#0
900001011,-1,900001,400,3053#1,0#0
900001012,-1,900001,400,4053#1,0#0
900001013,-1,900001,375,1054#1,0#0
900001014,-1,900001,375,2054#1,0#0
900001015,-1,900001,375,3054#1,0#0
900001016,-1,900001,375,4054#1,0#0
900001017,-1,900001,320,1061#1,0#0
900001018,-1,900001,320,2061#1,0#0
900001019,-1,900001,320,3061#1,0#0
900001020,-1,900001,320,4061#1,0#0
900001021,-1,900001,200,1062#1,0#0
900001022,-1,900001,200,2062#1,0#0
900001023,-1,900001,200,3062#1,0#0
900001024,-1,900001,200,4062#1,0#0
900001025,-1,900001,150,1063#1,0#0
900001026,-1,900001,150,2063#1,0#0
900001027,-1,900001,150,3063#1,0#0
900001028,-1,900001,150,4063#1,0#0
900001029,-1,900001,70,1064#1,0#0
900001030,-1,900001,70,2064#1,0#0
900001031,-1,900001,70,3064#1,0#0
900001032,-1,900001,70,4064#1,0#0
900001033,-1,900001,35,1065#1,0#0
900001034,-1,900001,35,2065#1,0#0
900001035,-1,900001,35,3065#1,0#0
900001036,-1,900001,35,4065#1,0#0
900001037,-1,900001,25,1066#1,0#0
900001038,-1,900001,25,2066#1,0#0
900001039,-1,900001,25,3066#1,0#0
900001040,-1,900001,25,4066#1,0#0
900002001,-1,900002,329,51008#1,0#0
900002002,-1,900002,329,51011#1,0#0
900002003,-1,900002,329,51012#1,0#0
900002004,-1,900002,329,51013#1,0#0
900002005,-1,900002,328,51014#1,0#0
900002006,-1,900002,328,51015#1,0#0
900002007,-1,900002,328,51016#1,0#0
900002008,-1,900002,329,52011#1,0#0
900002009,-1,900002,329,52012#1,0#0
900002010,-1,900002,329,52013#1,0#0
900002011,-1,900002,329,52014#1,0#0
900002012,-1,900002,328,52015#1,0#0
900002013,-1,900002,328,52016#1,0#0
900002014,-1,900002,328,52017#1,0#0
900002015,-1,900002,329,53011#1,0#0
900002016,-1,900002,329,53007#1,0#0
900002017,-1,900002,329,53012#1,0#0
900002018,-1,900002,329,53013#1,0#0
900002019,-1,900002,328,53014#1,0#0
900002020,-1,900002,328,53015#1,0#0
900002021,-1,900002,328,53016#1,0#0
900002022,-1,900002,329,54010#1,0#0
900002023,-1,900002,329,54011#1,0#0
900002024,-1,900002,329,54012#1,0#0
900002025,-1,900002,329,54013#1,0#0
900002026,-1,900002,328,54014#1,0#0
900002027,-1,900002,328,54015#1,0#0
900002028,-1,900002,328,54016#1,0#0
900002029,-1,900002,67,55003#1,0#0
900002030,-1,900002,67,55006#1,0#0
900002031,-1,900002,67,55007#1,0#0
900002032,-1,900002,67,55008#1,0#0
900002033,-1,900002,66,55009#1,0#0
900002034,-1,900002,66,55010#1,0#0
900002035,-1,900002,80,56004#1,0#0
900002036,-1,900002,80,56005#1,0#0
900002037,-1,900002,80,56006#1,0#0
900002038,-1,900002,80,56007#1,0#0
900002039,-1,900002,80,56008#1,0#0
900003001,-1,900003,102,51006#1,0#0
900003002,-1,900003,102,51001#1,0#0
900003003,-1,900003,102,51002#1,0#0
900003004,-1,900003,102,51003#1,0#0
900003005,-1,900003,102,51004#1,0#0
900003006,-1,900003,102,51005#1,0#0
900003007,-1,900003,102,51007#1,0#0
900003008,-1,900003,103,51009#1,0#0
900003009,-1,900003,103,51010#1,0#0
900003010,-1,900003,92,52007#1,0#0
900003011,-1,900003,92,52001#1,0#0
900003012,-1,900003,92,52002#1,0#0
900003013,-1,900003,92,52003#1,0#0
900003014,-1,900003,92,52004#1,0#0
900003015,-1,900003,92,52005#1,0#0
900003016,-1,900003,92,52006#1,0#0
900003017,-1,900003,92,52008#1,0#0
900003018,-1,900003,92,52009#1,0#0
900003019,-1,900003,92,52010#1,0#0
900003020,-1,900003,102,53001#1,0#0
900003021,-1,900003,102,53002#1,0#0
900003022,-1,900003,102,53003#1,0#0
900003023,-1,900003,102,53004#1,0#0
900003024,-1,900003,102,53005#1,0#0
900003025,-1,900003,102,53006#1,0#0
900003026,-1,900003,102,53008#1,0#0
900003027,-1,900003,103,53009#1,0#0
900003028,-1,900003,103,53010#1,0#0
900003029,-1,900003,102,54001#1,0#0
900003030,-1,900003,102,54008#1,0#0
900003031,-1,900003,102,54002#1,0#0
900003032,-1,900003,102,54003#1,0#0
900003033,-1,900003,102,54004#1,0#0
900003034,-1,900003,102,54005#1,0#0
900003035,-1,900003,102,54006#1,0#0
900003036,-1,900003,103,54007#1,0#0
900003037,-1,900003,103,54009#1,0#0
900003038,-1,900003,54,55002#1,0#0
900003039,-1,900003,53,55004#1,0#0
900003040,-1,900003,53,55005#1,0#0
900003041,-1,900003,54,56001#1,0#0
900003042,-1,900003,53,56002#1,0#0
900003043,-1,900003,53,56003#1,0#0
900003044,-1,900003,157,541001#1,0#0
900003045,-1,900003,157,541002#1,0#0
900003046,-1,900003,156,541003#1,0#0
900003047,-1,900003,156,541004#1,0#0
900003048,-1,900003,156,541005#1,0#0
900003049,-1,900003,156,541006#1,0#0
900003050,-1,900003,156,541007#1,0#0
900003051,-1,900003,156,541008#1,0#0
900003052,-1,900003,157,542001#1,0#0
900003053,-1,900003,157,542002#1,0#0
900003054,-1,900003,156,542003#1,0#0
900003055,-1,900003,156,542004#1,0#0
900003056,-1,900003,156,542005#1,0#0
900003057,-1,900003,156,542006#1,0#0
900003058,-1,900003,156,542007#1,0#0
900003059,-1,900003,156,542008#1,0#0
900003060,-1,900003,157,543001#1,0#0
900003061,-1,900003,157,543002#1,0#0
900003062,-1,900003,156,543003#1,0#0
900003063,-1,900003,156,543004#1,0#0
900003064,-1,900003,156,543005#1,0#0
900003065,-1,900003,156,543006#1,0#0
900003066,-1,900003,156,543007#1,0#0
900003067,-1,900003,156,543008#1,0#0
900003068,-1,900003,157,544001#1,0#0
900003069,-1,900003,157,544002#1,0#0
900003070,-1,900003,156,544003#1,0#0
900003071,-1,900003,156,544004#1,0#0
900003072,-1,900003,156,544005#1,0#0
900003073,-1,900003,156,544006#1,0#0
900003074,-1,900003,156,544007#1,0#0
900003075,-1,900003,156,544008#1,0#0
900003076,-1,900003,167,545001#1,0#0
900003077,-1,900003,167,545002#1,0#0
900003078,-1,900003,166,545003#1,0#0
900003079,-1,900003,167,546001#1,0#0
900003080,-1,900003,167,546002#1,0#0
900003081,-1,900003,166,546003#1,0#0
900004001,-1,900004,266,41001#1,0#0
900004002,-1,900004,266,41002#1,0#0
900004003,-1,900004,266,41003#1,0#0
900004004,-1,900004,266,41004#1,0#0
900004005,-1,900004,266,41005#1,0#0
900004006,-1,900004,265,41006#1,0#0
900004007,-1,900004,265,41007#1,0#0
900004008,-1,900004,265,41008#1,0#0
900004009,-1,900004,266,42001#1,0#0
900004010,-1,900004,266,42002#1,0#0
900004011,-1,900004,266,42003#1,0#0
900004012,-1,900004,266,42004#1,0#0
900004013,-1,900004,266,42005#1,0#0
900004014,-1,900004,265,42006#1,0#0
900004015,-1,900004,265,42007#1,0#0
900004016,-1,900004,265,42008#1,0#0
900004017,-1,900004,266,43001#1,0#0
900004018,-1,900004,266,43002#1,0#0
900004019,-1,900004,266,43003#1,0#0
900004020,-1,900004,266,43004#1,0#0
900004021,-1,900004,266,43005#1,0#0
900004022,-1,900004,265,43006#1,0#0
900004023,-1,900004,265,43007#1,0#0
900004024,-1,900004,265,43008#1,0#0
900004025,-1,900004,266,44001#1,0#0
900004026,-1,900004,266,44002#1,0#0
900004027,-1,900004,266,44003#1,0#0
900004028,-1,900004,266,44004#1,0#0
900004029,-1,900004,266,44005#1,0#0
900004030,-1,900004,265,44006#1,0#0
900004031,-1,900004,265,44007#1,0#0
900004032,-1,900004,265,44008#1,0#0
900004033,-1,900004,250,45001#1,0#0
900004034,-1,900004,250,45002#1,0#0
900004035,-1,900004,250,45003#1,0#0
900004036,-1,900004,250,46001#1,0#0
900004037,-1,900004,250,46002#1,0#0
900004038,-1,900004,250,46003#1,0#0
900005001,-1,900005,32572,31001#1,0#0
900005002,-1,900005,32572,31002#1,0#0
900005003,-1,900005,32572,31003#1,0#0
900005004,-1,900005,32572,31004#1,0#0
900005005,-1,900005,32572,31005#1,0#0
900005006,-1,900005,32572,32001#1,0#0
900005007,-1,900005,32572,32002#1,0#0
900005008,-1,900005,32572,32003#1,0#0
900005009,-1,900005,32572,32004#1,0#0
900005010,MK-05,900005,32572,32005#1,0#0
900005011,-1,900005,32572,33001#1,0#0
900005012,-1,900005,32572,33002#1,0#0
900005013,-1,900005,32572,33003#1,0#0
900005014,-1,900005,32572,33004#1,0#0
900005015,-1,900005,32572,33005#1,0#0
900005016,-1,900005,32572,34001#1,0#0
900005017,-1,900005,32572,34002#1,0#0
900005018,-1,900005,32572,34003#1,0#0
900005019,-1,900005,32572,34004#1,0#0
900005020,-1,900005,32572,34005#1,0#0
900005021,-1,900005,54880,35001#1,0#0
900005022,-1,900005,54880,36001#1,0#0
900005023,-1,900005,4168,41001#1,0#0
900005024,-1,900005,4168,41002#1,0#0
900005025,-1,900005,4168,41003#1,0#0
900005026,-1,900005,4168,41004#1,0#0
900005027,-1,900005,4168,41005#1,0#0
900005028,-1,900005,4168,41006#1,0#0
900005029,-1,900005,4168,41007#1,0#0
900005030,-1,900005,4168,41008#1,0#0
900005031,-1,900005,4168,42001#1,0#0
900005032,-1,900005,4168,42002#1,0#0
900005033,-1,900005,4168,42003#1,0#0
900005034,-1,900005,4168,42004#1,0#0
900005035,-1,900005,4168,42005#1,0#0
900005036,LM-02,900005,4168,42006#1,0#0
900005037,-1,900005,4168,42007#1,0#0
900005038,-1,900005,4168,42008#1,0#0
900005039,-1,900005,4168,43001#1,0#0
900005040,-1,900005,4168,43002#1,0#0
900005041,-1,900005,4168,43003#1,0#0
900005042,-1,900005,4168,43004#1,0#0
900005043,-1,900005,4168,43005#1,0#0
900005044,-1,900005,4168,43006#1,0#0
900005045,-1,900005,4168,43007#1,0#0
900005046,-1,900005,4168,43008#1,0#0
900005047,-1,900005,4168,44001#1,0#0
900005048,-1,900005,4168,44002#1,0#0
900005049,-1,900005,4168,44003#1,0#0
900005050,-1,900005,4168,44004#1,0#0
900005051,-1,900005,4168,44005#1,0#0
900005052,-1,900005,4168,44006#1,0#0
900005053,-1,900005,4168,44007#1,0#0
900005054,-1,900005,4168,44008#1,0#0
900005055,-1,900005,4238,45001#1,0#0
900005056,-1,900005,4237,45002#1,0#0
900005057,-1,900005,4237,45003#1,0#0
900005058,-1,900005,4238,46001#1,0#0
900005059,-1,900005,4237,46002#1,0#0
900005060,-1,900005,4237,46003#1,0#0
900005061,-1,900005,1737,51001#1,0#0
900005062,-1,900005,1737,51003#1,0#0
900005063,-1,900005,1736,51004#1,0#0
900005064,-1,900005,1736,51005#1,0#0
900005065,-1,900005,1736,51007#1,0#0
900005066,-1,900005,1736,51009#1,0#0
900005067,-1,900005,1736,51010#1,0#0
900005068,-1,900005,1736,52002#1,0#0
900005069,-1,900005,1736,52003#1,0#0
900005070,-1,900005,1736,52005#1,0#0
900005071,-1,900005,1736,52006#1,0#0
900005072,-1,900005,1736,52008#1,0#0
900005073,-1,900005,1736,52009#1,0#0
900005074,OD-01,900005,1736,52010#1,0#0
900005075,-1,900005,1736,53002#1,0#0
900005076,-1,900005,1736,53003#1,0#0
900005077,-1,900005,1736,53005#1,0#0
900005078,-1,900005,1736,53006#1,0#0
900005079,-1,900005,1736,53008#1,0#0
900005080,-1,900005,1736,53009#1,0#0
900005081,-1,900005,1736,53010#1,0#0
900005082,-1,900005,1736,54001#1,0#0
